Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element	Cost Centre / WBS Element Description	Merchant Type	Merchant Type Description	Purpose	
TORONTO WATER	2384-4	02-20-2013	02-22-2013	UEI WATER PROGRAM	52.52	CAD	50.00	USD	4310	TRAINING & DEVELOPMENT - EXTERNAL	WW1060	HCTP PLANT ADMIN SUP	8220	"Colleges, Universities, Professional Sch"	COURSE ENROL	
TORONTO WATER	2390-4	02-26-2013	02-27-2013	TECHNICAL STANDARDS AN	100.00	CAD	100.00	CAD	4830	PERMIT & LICENSE FEES	WW1060	HCTP PLANT ADMIN SUP	1799	"Contractors, Special Trade - Not Elsewhe"	FUELS SAFETY LICENSE RENEWAL	
					252.52	CAD	200.00	CAD								
							50.00	USD								
ECONOMIC DEVELOPMENT & CULTURE	2358-9	02-01-2013	02-04-2013	TAPWORKS KITCHEN AND B	120.00	CAD	120.00	CAD	2570	JANITORIAL SUPPLIES	AH0018	AS-PS-PUB-CEDAR RIDG	5200	Home Supply Warehouse	WATERLESS URINAL INSERT REPLACEMENT/ODOUR BARRIER	
ECONOMIC DEVELOPMENT & CULTURE	2373-6	02-11-2013	02-13-2013	TORONTO COMMUNITY NEWS	565.00	CAD	565.00	CAD	4815	COURIER SERVICES	AH0018	AS-PS-PUB-CEDAR RIDG	2741	Miscellaneous Publishing and Printing	FLYER INSERTION	
ECONOMIC DEVELOPMENT & CULTURE	2378-8	02-15-2013	02-18-2013	PHILLIPS COPY CENTRE	"2,333.45"	CAD	"2,333.45"	CAD	4825	PRINTING AND REPRODUCTION - THIRD PARTY	AH0018	AS-PS-PUB-CEDAR RIDG	5044	"Office, Photographic, Photocopy, and Mic"	PRINTING & FOLDING OR BROCHURE	
					"3,018.45"	CAD	"3,018.45"	CAD								
"POLICY, PLANNING, FINANCE & ADMINISTRATION"	2362-7	02-04-2013	02-05-2013	SV SIGNS	32.51	CAD	32.51	CAD	2010	STATIONERY AND OFFICE SUPPLIES	WE0007	COMMUNICATIONS	7333	"Commercial Art, Graphics, Photography"	STREETBOARD SIGNS FOR PCU OPEN HOUSE	
"POLICY, PLANNING, FINANCE & ADMINISTRATION"	2367-5	02-07-2013	02-08-2013	N R U PUBLISHING INC	642.97	CAD	642.97	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	WE0007	COMMUNICATIONS	2741	Miscellaneous Publishing and Printing	CITY OF TORONTO EDITION SUBSCRIPTION	
"POLICY, PLANNING, FINANCE & ADMINISTRATION"	2386-9	02-22-2013	02-25-2013	TPL ROOM BOOKINGS	1.13	CAD	1.13	CAD	4590	RENTAL - OTHER	CWW421-05	2006 BASEMENT FLOODING RELIEF	9399	Government Services - Not Elsewhere Clas	BASEMENT FLOODING - RATES INCREASED	
					676.61	CAD	676.61	CAD								
ECONOMIC DEVELOPMENT & CULTURE	2353-5	01-30-2013	02-01-2013	TENAQUIP LIMITED	73.00	CAD	73.00	CAD	2580	LABORATORY SUPPLIES	AH0056	HS-MH-CLM-98 ATLANTI	5251	Hardware Stores	KIMWIPES	
ECONOMIC DEVELOPMENT & CULTURE	2378-9	02-15-2013	02-18-2013	WOOD ESSENCE DISTRIBUT	123.51	CAD	123.51	CAD	2580	LABORATORY SUPPLIES	AH0056	HS-MH-CLM-98 ATLANTI	5131	"Piece Goods, Notions, and Other Dry Good"	UNIVERSAL TINTS	
					196.51	CAD	196.51	CAD								
LONG TERM CARE HOMES	2365-4	02-06-2013	02-07-2013	ONTARIO PILLOW SUPPLY	394.26	CAD	394.26	CAD	2690	BEDDING	D3K144	LAKESHR LDGE-NS-NA	5099	Durable Goods Not Elsewhere Classified	PILLOWS	
					394.26	CAD	394.26	CAD								
ECONOMIC DEVELOPMENT & CULTURE	2373-7	02-12-2013	02-13-2013	GREEN DRAGON PUBLICATI	102.53	CAD	102.53	CAD	2990	GIFT SHOP ITEMS FOR RESALE	AH0118	HS-MH-RET-MACKENZIE	5967	Direct Marketing - Inbound Telemarketing	BOOKS FOR RESALE	
ECONOMIC DEVELOPMENT & CULTURE	2382-3	02-19-2013	02-20-2013	FORMAC LORIMER BOOKS	299.96	CAD	299.96	CAD	2990	GIFT SHOP ITEMS FOR RESALE	AH0118	HS-MH-RET-MACKENZIE	5192	"Books, Periodicals, and Newspapers"	BOOKS FOR RESALE	
					402.49	CAD	402.49	CAD								
"PARKS, FORESTRY & RECREATION"	2365-5	02-05-2013	02-07-2013	CDN TIRE STORE #00459	27.76	CAD	27.76	CAD	2710	GENERAL HARDWARE	P12182	LEASIDE CURLING-SPEC	5200	Home Supply Warehouse	STOCK BAR SUPPLIES FOR RESALE	
"PARKS, FORESTRY & RECREATION"	2367-6	02-07-2013	02-08-2013	LOBLAWS #092 REDWAY RD	13.54	CAD	13.54	CAD	2740	"CONC, SNACKBAR/GIFTSHOP FOOD ITEMS&SUP"	P12183	LEASIDE CURLING-SPEC	5411	"Grocery Stores, Supermarkets"	STOCK BAR SUPPLIES FOR RESALE	
"PARKS, FORESTRY & RECREATION"	2367-7	02-06-2013	02-08-2013	CDN TIRE STORE #00459	-14.45	CAD	-14.45	CAD	2710	GENERAL HARDWARE	P12182	LEASIDE CURLING-SPEC	5200	Home Supply Warehouse	RETURNED BATTERIES	
"PARKS, FORESTRY & RECREATION"	2369-5	02-07-2013	02-11-2013	LCBO/RAO #0164	65.40	CAD	65.40	CAD	2760	ALCOHOLIC BEVERAGES	P12183	LEASIDE CURLING-SPEC	5921	"Package Stores, Beer, Wine, Liquor"	STOCK BAR SUPPLIES FOR RESALE	
"PARKS, FORESTRY & RECREATION"	2369-6	02-08-2013	02-11-2013	LCBO #804 HELLOLCBO	127.45	CAD	127.45	CAD	2760	ALCOHOLIC BEVERAGES	P12183	LEASIDE CURLING-SPEC	5921	"Package Stores, Beer, Wine, Liquor"	STOCK BAR SUPPLIES FOR RESALE	
"PARKS, FORESTRY & RECREATION"	2373-8	02-11-2013	02-13-2013	LCBO #804 HELLOLCBO	393.11	CAD	393.11	CAD	2760	ALCOHOLIC BEVERAGES	P12183	LEASIDE CURLING-SPEC	5921	"Package Stores, Beer, Wine, Liquor"	STOCK BAR SUPPLIES FOR RESALE	
"PARKS, FORESTRY & RECREATION"	2391-5	02-26-2013	02-28-2013	LCBO #804 HELLOLCBO	218.61	CAD	218.61	CAD	2760	ALCOHOLIC BEVERAGES	P12183	LEASIDE CURLING-SPEC	5921	"Package Stores, Beer, Wine, Liquor"	STOCK BAR SUPPLIES FOR RESALE	
"PARKS, FORESTRY & RECREATION"	2391-6	02-26-2013	02-28-2013	LCBO #804 HELLOLCBO	230.03	CAD	230.03	CAD	2760	ALCOHOLIC BEVERAGES	P12183	LEASIDE CURLING-SPEC	5921	"Package Stores, Beer, Wine, Liquor"	STOCK BAR SUPPLIES FOR RESALE	
					"1,061.45"	CAD	"1,061.45"	CAD								
"PARKS, FORESTRY & RECREATION"	2363-8	02-04-2013	02-06-2013	LCBO #804 HELLOLCBO	"1,095.77"	CAD	"1,095.77"	CAD	2760	ALCOHOLIC BEVERAGES	P12543	EAST YK CURLING-SPEC	5921	"Package Stores, Beer, Wine, Liquor"	CURLING CLUB - BAR SUPPLIES FOR RESALE (ALCOHOL)	
					"1,095.77"	CAD	"1,095.77"	CAD								
"PARKS, FORESTRY & RECREATION"	2363-9	02-04-2013	02-06-2013	CDN TIRE STORE #00192	191.79	CAD	191.79	CAD	2710	GENERAL HARDWARE	P07705	ORIOLE CC-OPERATIONS	5200	Home Supply Warehouse	GENERAL HARDWARE	
"PARKS, FORESTRY & RECREATION"	2367-8	02-06-2013	02-08-2013	SPARKLE SOLUTIONS	918.17	CAD	918.17	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	P07697	CUMMER COMPLEX-OPERA	5200	Home Supply Warehouse	EQUIPMENT REPAIR	
"PARKS, FORESTRY & RECREATION"	2373-9	02-11-2013	02-13-2013	CDN TIRE STORE #00192	158.18	CAD	158.18	CAD	2710	GENERAL HARDWARE	P03028	BAYVIEW-OPS	5200	Home Supply Warehouse	HARDWARE	
"PARKS, FORESTRY & RECREATION"	2374-3	02-05-2013	02-14-2013	SPARKLEEN MOBILE WASH	710.32	CAD	710.32	CAD	4407	CONTRACTED SERVICES - BUILDINGS	P01183	LEDBURY PK-OPS	7349	"Cleaning and Maintenance, Janitorial Ser"	GRAFFITTI REMOVAL	
"PARKS, FORESTRY & RECREATION"	2374-4	02-12-2013	02-14-2013	D   G VACUUM REPAIR SE	972.65	CAD	972.65	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	P07726	N TORONTO-OPERATIONS	7699	Miscellaneous Repair Shops and Related S	EQUIPMENT REPAIR	
"PARKS, FORESTRY & RECREATION"	2376-5	02-13-2013	02-15-2013	CDN TIRE STORE #00654	16.94	CAD	16.94	CAD	2710	GENERAL HARDWARE	P07697	CUMMER COMPLEX-OPERA	5200	Home Supply Warehouse	GENERAL HARDWARE	
"PARKS, FORESTRY & RECREATION"	2378-10	02-12-2013	02-18-2013	SPARKLEEN MOBILE WASH	223.24	CAD	223.24	CAD	4407	CONTRACTED SERVICES - BUILDINGS	P03028	BAYVIEW-OPS	7349	"Cleaning and Maintenance, Janitorial Ser"	GRAFFITTI REMOVAL	
"PARKS, FORESTRY & RECREATION"	2382-4	02-19-2013	02-20-2013	BEST BUY CANADA #926	11.29	CAD	11.29	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P06876	N-CTRL-OPERATIONS	5732	Electronic Sales	CAR PHONE CHARGER	
					"3,202.58"	CAD	"3,202.58"	CAD								
EMERGENCY MEDICAL SERVICES	2369-7	02-08-2013	02-11-2013	AMC - AFTERMARKET CONN	201.71	CAD	201.71	CAD	2199	MISCELLANEOUS PARTS	B31100	COMM SYSTEMS SUPPORT	7399	Business Services - Not Elsewhere Classi	"AMP CONNECTORS, PINS"	
EMERGENCY MEDICAL SERVICES	2383-3	02-20-2013	02-21-2013	SPAENAUR COUNTER SALES	882.11	CAD	882.11	CAD	2199	MISCELLANEOUS PARTS	B31100	COMM SYSTEMS SUPPORT	5967	Direct Marketing - Inbound Telemarketing	THREADED INSERTS	
					"1,083.82"	CAD	"1,083.82"	CAD								
"PARKS, FORESTRY & RECREATION"	2370-5	02-08-2013	02-12-2013	CDN TIRE STORE #00459	172.18	CAD	172.18	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00409	N-EAST1-TURF&HORT	5200	Home Supply Warehouse	"SNOW BRUSH, WIPER BLADES"	
"PARKS, FORESTRY & RECREATION"	2373-10	02-11-2013	02-13-2013	DIESEL EQUIPMENT LIMIT	62.85	CAD	62.85	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00409	N-EAST1-TURF&HORT	5511	"Automobile and Truck Dealers - Sales, Se"	MUD FLAP	
"PARKS, FORESTRY & RECREATION"	2390-5	02-25-2013	02-27-2013	THE HOME DEPOT #7073	29.36	CAD	29.36	CAD	2710	GENERAL HARDWARE	P00409	N-EAST1-TURF&HORT	5200	Home Supply Warehouse	"HOMER19"""	
"PARKS, FORESTRY & RECREATION"	2390-6	02-26-2013	02-27-2013	PRINCESS AUTO #36	241.79	CAD	241.79	CAD	*****	DRAINAGE MATERIAL	P00409	N-EAST1-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	*****	
"PARKS, FORESTRY & RECREATION"	2391-7	02-26-2013	02-28-2013	CDN TIRE STORE #00459	76.81	CAD	76.81	CAD	2710	GENERAL HARDWARE	P00409	N-EAST1-TURF&HORT	5200	Home Supply Warehouse	"TARP, MECH PICK-UP"	
					582.99	CAD	582.99	CAD								
ECONOMIC DEVELOPMENT & CULTURE	2390-7	02-26-2013	02-27-2013	LEE VALLEY TOOLS 800-2	269.67	CAD	269.67	CAD	3080	M & E - HAND TOOLS	AH0155	CD-AM-FAC-CHAPLIN C	5251	Hardware Stores	"TOOLS & SHOP SUPPLIES-SAW FILE ROLL,GLUE,BRUSH,ETC"	
					269.67	CAD	269.67	CAD								
"PARKS, FORESTRY & RECREATION"	2358-10	02-01-2013	02-04-2013	MONARCH PAINTS	132.88	CAD	132.88	CAD	2715	PAINT SUPPLIES	P00415	N-WEST3-TURF&HORT	5231	"Glass, Paint, Wallpaper Stores"	PAINT & SUPPLIES	
					132.88	CAD	132.88	CAD								
ECONOMIC DEVELOPMENT & CULTURE	2374-5	02-12-2013	02-14-2013	PORTER AI	564.54	CAD	564.54	CAD	4215	BUSINESS TRAV - AIR TRANSPORTATION	AH0035	CD-RP-PRC-METRO HALL	4511	"Air Carriers, Airlines - Not Elsewhere C"	"AIRFARE - CHICAGO, IL"	
ECONOMIC DEVELOPMENT & CULTURE	2374-6	02-12-2013	02-14-2013	PORTER AI	564.54	CAD	564.54	CAD	4215	BUSINESS TRAV - AIR TRANSPORTATION	AH0035	CD-RP-PRC-METRO HALL	4511	"Air Carriers, Airlines - Not Elsewhere C"	"AIRFARE - CHICAGO, IL"	
					"1,129.08"	CAD	"1,129.08"	CAD								
ECONOMIC DEVELOPMENT & CULTURE	2365-6	02-06-2013	02-07-2013	RCSS MILTON #2810	121.42	CAD	121.42	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0098	HS-MH-PUB-MONTGOMERY	5411	"Grocery Stores, Supermarkets"	"FOOD FOR PUBLIC - GRANOLA, FRUIT"	
ECONOMIC DEVELOPMENT & CULTURE	2365-7	02-06-2013	02-07-2013	DELYEA PIANOS INC.	122.04	CAD	122.04	CAD	4699	REPAIRS AND MAINTENANCE - OTHER	AH0098	HS-MH-PUB-MONTGOMERY	5733	"Music Stores - Musical Instruments, Pian"	PIANO TUNING	
ECONOMIC DEVELOPMENT & CULTURE	2376-6	02-13-2013	02-15-2013	FOOD BASICS #928	71.58	CAD	71.58	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0098	HS-MH-PUB-MONTGOMERY	5411	"Grocery Stores, Supermarkets"	"FOOD FOR PUBLIC - MILK, EGGS, FRUIT"	
ECONOMIC DEVELOPMENT & CULTURE	2390-8	02-26-2013	02-27-2013	LOBLAWS #1174	32.30	CAD	32.30	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0098	HS-MH-PUB-MONTGOMERY	5411	"Grocery Stores, Supermarkets"	"FOOD FOR PUBLIC - OJ, YOGURT, FRUIT"	
ECONOMIC DEVELOPMENT & CULTURE	2390-9	02-26-2013	02-27-2013	LOBLAWS #1174	63.30	CAD	63.30	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0115	HS-MH-RET-MONTGOMERY	5411	"Grocery Stores, Supermarkets"	"FOOD FOR RETAIL - EGGS, CREAM, COOKIES, CIDAR"	
ECONOMIC DEVELOPMENT & CULTURE	2390-10	02-26-2013	02-27-2013	RCSS MILTON #2810	180.47	CAD	180.47	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0098	HS-MH-PUB-MONTGOMERY	5411	"Grocery Stores, Supermarkets"	FOOD FOR PUBLIC - VEGETABLES	
					591.11	CAD	591.11	CAD								
ECONOMIC DEVELOPMENT & CULTURE	2363-10	02-05-2013	02-06-2013	ISTOCK *INTERNATIONAL	261.31	CAD	261.31	CAD	4082	PHOTO/VIDEO SERVICES	ED0150	IM-MAR-PUBL-CENTRAL	5971	Art Dealers and Galleries	ONLINE STOCK PHOTOGRAPHY	
					261.31	CAD	261.31	CAD								
ECONOMIC DEVELOPMENT & CULTURE	2365-8	02-05-2013	02-07-2013	SHOPPERSDRUGMART1281	20.57	CAD	20.57	CAD	*****	RECREATIONAL & EDUCATIONAL SUPPLIES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	5912	"Drug Stores, Pharmacies"	"BUTTER,EGGS FOR BAKING PROGRAM/HAND SOAP FOR PROG"	
ECONOMIC DEVELOPMENT & CULTURE	2378-11	02-14-2013	02-18-2013	SHOPPERSDRUGMART1281	11.52	CAD	11.52	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0104	HS-MH-PUB-SPADINA	5912	"Drug Stores, Pharmacies"	"MILK, CREAM & COFFEE FOR PROGRAMS"	
					32.09	CAD	32.09	CAD								
LONG TERM CARE HOMES	2363-11	02-05-2013	02-06-2013	CUSTOM DOOR   LOCK SER	311.34	CAD	311.34	CAD	4463	CONTRACTED SERVICES - LOCKING SYSTEMS	D3A061	BENDALE ACR-MT-OA	5533	"Automotive Parts, Accessories Stores"	MEDICAL ROOM KEYS	
LONG TERM CARE HOMES	2367-9	02-07-2013	02-08-2013	CANADIAN CARD SYSTEMS	111.87	CAD	111.87	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3A144	BENDALE ACR-NS-NA	7338	"Quick Copy, Reproduction, and Blueprinti"	"DTS 300 INK ROLLER, PURPLE INK"	
LONG TERM CARE HOMES	2378-12	02-14-2013	02-18-2013	NATIONAL SYSTEMS COMPA	963.33	CAD	963.33	CAD	2823	MEDICAL SUPPLIES	D3A144	BENDALE ACR-NS-NA	7399	Business Services - Not Elsewhere Classi	"CHART BINDERS, POLY INDEX DIVIDERS"	
					"1,386.54"	CAD	"1,386.54"	CAD								
311 TORONTO	2370-6	02-09-2013	02-12-2013	PIZZA PIZZA 055	218.98	CAD	218.98	CAD	4820	BUSINESS MEETING EXPENSES	TO9301	PROGRAM ADMIN	5814	Quick Payment Service - Fast-Food Restau	*****	
311 TORONTO	2374-7	02-13-2013	02-14-2013	I.Q.P.C. EVENTS	993.27	CAD	993.27	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	TO9301	PROGRAM ADMIN	7399	Business Services - Not Elsewhere Classi	CONFERENCE REGISTRATION	
311 TORONTO	2374-8	02-13-2013	02-14-2013	I.Q.P.C. EVENTS	993.27	CAD	993.27	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	TO9301	PROGRAM ADMIN	7399	Business Services - Not Elsewhere Classi	CONFERENCE REGISTRATION	
311 TORONTO	2374-9	02-13-2013	02-14-2013	I.Q.P.C. EVENTS	993.27	CAD	993.27	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	TO9301	PROGRAM ADMIN	7399	Business Services - Not Elsewhere Classi	CONFERENCE REGISTRATION	
311 TORONTO	2374-10	02-13-2013	02-14-2013	I.Q.P.C. EVENTS	993.27	CAD	993.27	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	TO9301	PROGRAM ADMIN	7399	Business Services - Not Elsewhere Classi	CONFERENCE REGISTRATION	
311 TORONTO	2384-5	02-21-2013	02-22-2013	WEBNAMES.CA INC	113.00	CAD	113.00	CAD	4995	OTHER EXPENSES	TO9301	PROGRAM ADMIN	4816	Computer Network/Information Services	WEB DOMAIN NAMES	
311 TORONTO	2391-8	02-27-2013	02-28-2013	TIM HORTONS #2387# QTH	172.80	CAD	172.80	CAD	4820	BUSINESS MEETING EXPENSES	TO9301	PROGRAM ADMIN	5814	Quick Payment Service - Fast-Food Restau	COFFEE AND SNACKS FOR SNOW EMERGENCY	
					"4,477.86"	CAD	"4,477.86"	CAD								
"PARKS, FORESTRY & RECREATION"	2376-7	02-14-2013	02-15-2013	U OF G - RIDGETOWN WEB	84.75	CAD	84.75	CAD	4760	MEMBERSHIP FEES	P07646	DON VALLEY-OPERATION	8220	"Colleges, Universities, Professional Sch"	MEMBERSHIP	
					84.75	CAD	84.75	CAD								
LONG TERM CARE HOMES	2358-11	02-01-2013	02-04-2013	STAPLES STORE #263	105.56	CAD	105.56	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	D3A083	BENDALE ACR-PS-PS	5943	"Office, School Supply, and Stationery St"	ACTIVITY SUPPLIES AND PRINTING	
					105.56	CAD	105.56	CAD								
EMERGENCY MEDICAL SERVICES	2369-8	02-09-2013	02-11-2013	SHERATON CAVALIER	156.06	CAD	156.06	CAD	4210	BUSINESS TRAV - ACCOMMODATION	B46807	HUSAR	3505	Forte Hotels	"ACCOMM ALBERTA FEB 03-08, 2013"	
EMERGENCY MEDICAL SERVICES	2369-9	02-09-2013	02-11-2013	SHERATON CAVALIER	156.06	CAD	156.06	CAD	4210	BUSINESS TRAV - ACCOMMODATION	B46807	HUSAR	3505	Forte Hotels	"ACCOMM ALBERTA FEB 03-08, 2013"	
EMERGENCY MEDICAL SERVICES	2369-10	02-09-2013	02-11-2013	SHERATON CAVALIER	156.06	CAD	156.06	CAD	4210	BUSINESS TRAV - ACCOMMODATION	B46807	HUSAR	3505	Forte Hotels	"ACCOMM ALBERTA FEB 03-08, 2013"	
EMERGENCY MEDICAL SERVICES	2387-6	02-25-2013	02-26-2013	STAPLES/STORE #152	68.42	CAD	68.42	CAD	2650	COMPUTER AND PRINTER SUPPLIES	B46754	OPS - DISTRICT 5	5943	"Office, School Supply, and Stationery St"	ERGONOMIC KEYBOARDS MS WL	
					536.60	CAD	536.60	CAD								
"PARKS, FORESTRY & RECREATION"	2383-4	02-20-2013	02-21-2013	BENSON TIRE #114	904.00	CAD	904.00	CAD	4423	CONTR SRV - TIRES	P00415	N-WEST3-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	CONTRACTED SERVICES - TIRES	
					904.00	CAD	904.00	CAD								
FIRE SERVICES	2358-12	02-01-2013	02-04-2013	ONT ASSOC OF FIRECHIEF	355.95	CAD	355.95	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	FR0027	PD/TRNG-OP TRAINING	8699	"Organizations, Membership - Not Elsewher"	OAFC REGISTRATION	
FIRE SERVICES	2358-13	02-01-2013	02-04-2013	ONT ASSOC OF FIRECHIEF	355.95	CAD	355.95	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	FR0027	PD/TRNG-OP TRAINING	8699	"Organizations, Membership - Not Elsewher"	OAFC REGISTRATION	
FIRE SERVICES	2358-14	02-01-2013	02-04-2013	ONT ASSOC OF FIRECHIEF	355.95	CAD	355.95	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	FR0027	PD/TRNG-OP TRAINING	8699	"Organizations, Membership - Not Elsewher"	OAFC REGISTRATION	
FIRE SERVICES	2358-15	02-01-2013	02-04-2013	ONT ASSOC OF FIRECHIEF	355.95	CAD	355.95	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	FR0027	PD/TRNG-OP TRAINING	8699	"Organizations, Membership - Not Elsewher"	OAFC REGISTRATION	
FIRE SERVICES	2358-16	02-01-2013	02-04-2013	ONT ASSOC OF FIRECHIEF	355.95	CAD	355.95	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	FR0027	PD/TRNG-OP TRAINING	8699	"Organizations, Membership - Not Elsewher"	OAFC REGISTRATION	
FIRE SERVICES	2369-11	02-08-2013	02-11-2013	GLENMORE INN   CONVENT	661.67	CAD	661.67	CAD	4252	CONFERENCES/SEMINARS - ACCOMMODATION	FR0026	HUSAR-PROVINCE	7011	"Lodging - Hotels, Motels, Resorts - Not"	*****	
					"2,441.42"	CAD	"2,441.42"	CAD								
ECONOMIC DEVELOPMENT & CULTURE	2384-6	02-21-2013	02-22-2013	K M TOYS CANADA INC	185.18	CAD	185.18	CAD	2990	GIFT SHOP ITEMS FOR RESALE	AH0119	HS-MH-RET-COLBORNE L	5945	"Game, Toy, and Hobby Shops"	"GIFT SHOP SOUVENIRS - KEYCHAINS,PENS,UMBRELLAS"	
					185.18	CAD	185.18	CAD								
"PARKS, FORESTRY & RECREATION"	2373-11	02-12-2013	02-13-2013	RUSSELL FOOD EQUIPMENT	61.02	CAD	61.02	CAD	2610	KITCHEN SUPPLIES	P00070	S-WEST-PRUNING/REMOV	5046	Commercial Equipment Not Elsewhere Class	COFFEE BREWER BASKETS	
"PARKS, FORESTRY & RECREATION"	2374-11	02-13-2013	02-14-2013	4-OFFICE AUTOMATION	339.00	CAD	339.00	CAD	4416	"TRANSFER, HAULAGE AND STORAGE"	P00070	S-WEST-PRUNING/REMOV	7394	"Equipment Rental and Leasing Services, F"	MOVING OF PHOTOCOPIER	
					400.02	CAD	400.02	CAD								
"PARKS, FORESTRY & RECREATION"	2378-13	02-15-2013	02-18-2013	CTF SUPPLY (11)	82.70	CAD	82.70	CAD	2710	GENERAL HARDWARE	P00012	TERMINAL-FERRY OPS	5085	Industrial Supplies Not Elsewhere Classi	HAMMER DRILL BIT & TAPCON SCREWS	
					82.70	CAD	82.70	CAD								
"PARKS, FORESTRY & RECREATION"	2363-12	02-05-2013	02-06-2013	LOBLAWS #1212	14.52	CAD	14.52	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06285	BROWN-ARTS-VISL/PERF	5411	"Grocery Stores, Supermarkets"	FOOD FOR SENIORS PROGRAM	
"PARKS, FORESTRY & RECREATION"	2387-7	02-25-2013	02-26-2013	LOBLAWS #1212	18.51	CAD	18.51	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06285	BROWN-ARTS-VISL/PERF	5411	"Grocery Stores, Supermarkets"	FOOD FOR SENIORS PROGRAM	
					33.03	CAD	33.03	CAD								
ECONOMIC DEVELOPMENT & CULTURE	2365-9	02-05-2013	02-07-2013	THE HOME DEPOT #7073	22.56	CAD	22.56	CAD	2715	PAINT SUPPLIES	AH0151	CD-AM-FAC-SPADINA HS	5200	Home Supply Warehouse	50MM-BRUSH	
ECONOMIC DEVELOPMENT & CULTURE	2365-10	02-05-2013	02-07-2013	THE HOME DEPOT #7134	84.74	CAD	84.74	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	AH0154	CD-AM-FAC-FORT YORK	5200	Home Supply Warehouse	COM.DOOR CLOSER	
ECONOMIC DEVELOPMENT & CULTURE	2365-11	02-06-2013	02-07-2013	BUSY BEE MACHINETOOLS	50.85	CAD	50.85	CAD	2710	GENERAL HARDWARE	AH0155	CD-AM-FAC-CHAPLIN C	5085	Industrial Supplies Not Elsewhere Classi	GLUE	
ECONOMIC DEVELOPMENT & CULTURE	2386-10	02-21-2013	02-25-2013	THE HOME DEPOT #7073	67.77	CAD	67.77	CAD	2710	GENERAL HARDWARE	AH0155	CD-AM-FAC-CHAPLIN C	5200	Home Supply Warehouse	SAND PAPER	
ECONOMIC DEVELOPMENT & CULTURE	2386-11	02-21-2013	02-25-2013	CDN TIRE STORE #00459	22.59	CAD	22.59	CAD	2710	GENERAL HARDWARE	AH0155	CD-AM-FAC-CHAPLIN C	5200	Home Supply Warehouse	EXTENSION TOOL	
					248.51	CAD	248.51	CAD								
PUBLIC HEALTH	2390-11	02-26-2013	02-27-2013	PROJECT MANAGEMENT INS	183.14	CAD	174.02	USD	4760	MEMBERSHIP FEES	PH1051	INFO TECHNOLOGY	8299	Educational Services	MEMBERSHIP FEES	
					183.14	CAD	174.02	USD								
"PARKS, FORESTRY & RECREATION"	2378-14	02-14-2013	02-18-2013	AMAZING PARTY   COSTUM	83.89	CAD	83.89	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12052	HILLTOP-COMM CTR-PGM	5947	"Card, Gift, Novelty, and Souvenir Shops"	MARCH BREAK CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2384-7	02-20-2013	02-22-2013	WAL-MART # 5742	63.47	CAD	63.47	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12052	HILLTOP-COMM CTR-PGM	5411	"Grocery Stores, Supermarkets"	MARCH BREAK CAMP SUPPLIES	
					147.36	CAD	147.36	CAD								
