Division	Batch-Transaction ID	Transaction Date	Card Posting Date	Merchant Name	Transaction Amount	Transaction Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type (MCC)	Merchant Type Description	Purpose
"PARKS, FORESTRY & RECREATION"	5041-47	2018-07-30	2018-07-30	LOWES #02633*	36.11	CAD	36.11	CAD	3010	M & E - AGRICULTURAL & BOTANICAL	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	EGRIP TRANSPLANTER CORONA
					164.78	CAD	164.78	CAD							
FACILITIES MANAGEMENT	5024-158	2018-07-06	2018-07-06	THE MASTER GROUP REXDA	388.83	CAD	388.83	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61452025	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5074	Plumbing and Heating Equipment	PARTS RECEIPT
FACILITIES MANAGEMENT	5024-159	2018-07-03	2018-07-05	UNITED REFRIGERATION	54.56	CAD	54.56	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61451694	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	PARTS RECEIPT 1
FACILITIES MANAGEMENT	5027-68	2018-07-06	2018-07-10	UNITED REFRIGERATION	27.91	CAD	27.91	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61451694	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	PARTS RECEIPT 2
FACILITIES MANAGEMENT	5029-145	2018-07-13	2018-07-13	HYDRONIC PARTS GROUP L	133.34	CAD	133.34	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61456452	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	IGNITERS RECEIPTS
FACILITIES MANAGEMENT	5033-85	2018-07-18	2018-07-18	LENNOX CANADA INC	332.74	CAD	332.74	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61456864	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5965	Direct Marketing - Combination Catalog a	CONDENSER MOTOR
FACILITIES MANAGEMENT	5033-86	2018-07-18	2018-07-18	LENNOX CANADA INC	59.22	CAD	59.22	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61456864	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5965	Direct Marketing - Combination Catalog a	CONTRACTOR/RAIN SHIELD
FACILITIES MANAGEMENT	5033-87	2018-07-18	2018-07-18	THE MASTER GROUP CRANF	21.92	CAD	21.92	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61457129	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5074	Plumbing and Heating Equipment	PARTS RECEIPT
FACILITIES MANAGEMENT	5033-88	2018-07-18	2018-07-18	THE MASTER GROUP CRANF	63.96	CAD	63.96	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61457768	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5074	Plumbing and Heating Equipment	PARTS RECEIPT
FACILITIES MANAGEMENT	5040-38	2018-07-27	2018-07-27	UNITED REFRIGERATION	148.61	CAD	148.61	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61457767	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	PARTS RECEIPT
FACILITIES MANAGEMENT	5042-64	2018-07-31	2018-07-31	NOBLE 1017	29.38	CAD	29.38	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61458977	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	PARTS RECEIPT 2
					"1,260.47"	CAD	"1,260.47"	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5026-47	2018-07-09	2018-07-09	TUCKERS POTTERY SUPPLI	10.90	CAD	10.90	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0018	AC AS CEDAR RIDGE CREATIVE CENTRE	5970	"Artist Supply Stores, Craft Shops"	GREEN MASON STAIN
ECONOMIC DEVELOPMENT & CULTURE	5028-80	2018-07-10	2018-07-11	WAL-MART # 1152	81.22	CAD	81.22	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0018	AC AS CEDAR RIDGE CREATIVE CENTRE	5310	Discount Stores	FRAMES
ECONOMIC DEVELOPMENT & CULTURE	5028-81	2018-07-11	2018-07-11	DOLLARAMA # 555	8.53	CAD	8.53	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0018	AC AS CEDAR RIDGE CREATIVE CENTRE	5310	Discount Stores	PICTURE WIRE
ECONOMIC DEVELOPMENT & CULTURE	5029-146	2018-07-12	2018-07-12	WMT SUPRCTR #1117	28.74	CAD	28.74	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0018	AC AS CEDAR RIDGE CREATIVE CENTRE	5411	"Grocery Stores, Supermarkets"	PICTURE HANGING KIT
ECONOMIC DEVELOPMENT & CULTURE	5034-145	2018-07-19	2018-07-19	DESERRES	19.54	CAD	19.54	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0018	AC AS CEDAR RIDGE CREATIVE CENTRE	5970	"Artist Supply Stores, Craft Shops"	MURAL PAPER
ECONOMIC DEVELOPMENT & CULTURE	5034-146	2018-07-20	2018-07-20	METRO #808	25.99	CAD	25.99	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0018	AC AS CEDAR RIDGE CREATIVE CENTRE	5411	"Grocery Stores, Supermarkets"	CAKE
ECONOMIC DEVELOPMENT & CULTURE	5035-50	2018-07-20	2018-07-20	STAPLES.CA	197.81	CAD	197.81	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0018	AC AS CEDAR RIDGE CREATIVE CENTRE	5943	"Office, School Supply, and Stationery St"	"MODEL, MAGIC, PAPER ROLLS"
					372.73	CAD	372.73	CAD							
"PARKS, FORESTRY & RECREATION"	5038-90	2018-07-25	2018-07-25	POWERTRADE ELECTRIC LT	179.81	CAD	179.81	CAD	2575	ELECTRICAL SUPPLIES	P10959	LAMPORT STADIUM-PRGM SUPPORT	5251	Hardware Stores	LAMPS
"PARKS, FORESTRY & RECREATION"	5042-65	2018-07-31	2018-07-31	DOWNTOWN RENTAL & BLDG	119.73	CAD	119.73	CAD	2770	GRAVEL	P10959	LAMPORT STADIUM-PRGM SUPPORT	5251	Hardware Stores	"GRAVEL, COLDPATCH"
					299.54	CAD	299.54	CAD							
TORONTO WATER	5039-152	2018-07-26	2018-07-26	IMPERIAL HME HDWE 1401	17.97	CAD	17.97	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7075	WTR TREAT & SUPPLY:TRANSMISSION-CTRL SVC	5251	Hardware Stores	EQUIPMENT PARTS
					17.97	CAD	17.97	CAD							
FIRE SERVICES	5026-48	2018-07-09	2018-07-09	IKEA ETOBICOKE	225.89	CAD	225.89	CAD	2080	PHOTOGRAPHIC AND VIDEO SUPPLIES	FR0018	ADMIN-PUBLIC INFORMATION	5712	"Equipment, Furniture, and Home Furnishin"	FRAMES FOR TFS POI SECTION
FIRE SERVICES	5028-82	2018-07-10	2018-07-11	MTO RUS-SO NORTH YORK	59.00	CAD	59.00	CAD	4830	PERMIT & LICENSE FEES	FR0025	MECHANICAL MAINT-VEHICLE MAINT	9399	Government Services - Not Elsewhere Clas	REPLACEMENT LICENCE PLATE
FIRE SERVICES	5034-147	2018-07-19	2018-07-19	SUPERIOR TIRE & AUTO	46.95	CAD	46.95	CAD	4423	CONTR SRV - TIRES	FR0024	MECH MAINTENANCE - EQUIPMENT MAINTANCE	5511	"Automobile and Truck Dealers - Sales, Se"	TIRE REPAIR
FIRE SERVICES	5035-51	2018-07-20	2018-07-20	MTO RUS-SO NORTH YORK	59.00	CAD	59.00	CAD	4830	PERMIT & LICENSE FEES	FR0025	MECHANICAL MAINT-VEHICLE MAINT	9399	Government Services - Not Elsewhere Clas	REPLACEMENT LICENCE PLATE
FIRE SERVICES	5041-48	2018-07-20	2018-07-30	STEEPROCK DRY CLEANERS	-10.08	CAD	-10.08	CAD	2670	UNIFORMS	FR0019	ADMIN-QUARTERMASTER/STORES	7216	Dry Cleaners	REFUND - OVERPAYMENT FROM JUNE
					380.76	CAD	380.76	CAD							
"PARKS, FORESTRY & RECREATION"	5028-133	2018-07-10	2018-07-11	THE HOME DEPOT #7073	38.95	CAD	38.95	CAD	2535	PLUMBING SUPPLIES	P06680	BANBURY CC-OPERATIONS	5200	Home Supply Warehouse	HDX FILTERS2
					38.95	CAD	38.95	CAD							
MUNICIPAL LICENSING & STANDARDS	5030-75	2018-07-15	2018-07-15	ART FRAME N COPY CO.	101.70	CAD	101.70	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	MS1000	OFF. OF THE EXECUTIVE DIRECTOR	5946	Camera and Photographic Supply Stores	RETIREMENT PLAQUE
MUNICIPAL LICENSING & STANDARDS	5037-116	2018-07-23	2018-07-24	GO TRANSIT-SCARBOROUGH	318.00	CAD	318.00	CAD	4225	BUSINESS TRAV - PUBLIC TRANSIT	MS1120	"OFF.OF THE MANAGER, LICENSING & PERMIT"	4111	Transportation - Suburban and Local Comm	PRESTO CARD LOAD FOR STUDENTS TRAVELLING TO DIFFERENT SITES
MUNICIPAL LICENSING & STANDARDS	5040-56	2018-07-27	2018-07-27	TTC SCAR TOWN CTR STAT	438.75	CAD	438.75	CAD	4225	BUSINESS TRAV - PUBLIC TRANSIT	MS1120	"OFF.OF THE MANAGER, LICENSING & PERMIT"	4789	Transportation Services-Not Elsewhere Cl	TTC PASSES FOR STUDENTS TRAVELLING TO DIFFERENT SITES
					858.45	CAD	858.45	CAD							
"PARKS, FORESTRY & RECREATION"	5021-77	2018-07-03	2018-07-03	COSTCO WHOLESALE W535	483.60	CAD	483.60	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13248	SUMMER CAMPS - ANTIBES CC	5300	Wholesale Clubs	CAMP COOKING ACTIVITY
"PARKS, FORESTRY & RECREATION"	5026-91	2018-07-09	2018-07-09	INT*IN *HANDS ON EXOTI	548.05	CAD	548.05	CAD	4118	TICKETS AND ADMISSION FEES	P13248	SUMMER CAMPS - ANTIBES CC	7999	Recreation Services (Not Elsewhere Class	SPECIAL GUEST FOR CAMP
"PARKS, FORESTRY & RECREATION"	5026-92	2018-07-09	2018-07-09	INT*IN *HANDS ON EXOTI	295.30	CAD	295.30	CAD	4118	TICKETS AND ADMISSION FEES	P13248	SUMMER CAMPS - ANTIBES CC	7999	Recreation Services (Not Elsewhere Class	SPECIAL GUEST FOR CAMP
"PARKS, FORESTRY & RECREATION"	5027-99	2018-07-09	2018-07-10	WAL-MART #5831	319.36	CAD	319.36	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13248	SUMMER CAMPS - ANTIBES CC	5411	"Grocery Stores, Supermarkets"	"FOOD FOR CAMP, COOKNG SUPPLIES"
"PARKS, FORESTRY & RECREATION"	5028-134	2018-07-10	2018-07-11	YOUR DOLLAR STORE WITH	83.06	CAD	83.06	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13248	SUMMER CAMPS - ANTIBES CC	5310	Discount Stores	CAMP THEME DAY
"PARKS, FORESTRY & RECREATION"	5029-254	2018-07-12	2018-07-12	FIVE STAR ENTERPRISES	"1,401.20"	CAD	"1,401.20"	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10285	ANTIBES CC-PRGM SUPPORT	5137	"Mens, Womens, and Childrens Uniforms and"	T SHIRTS FOR 3 ON 3 TOURNAMENT
"PARKS, FORESTRY & RECREATION"	5030-76	2018-07-15	2018-07-15	DOLLARAMA # 908	40.37	CAD	40.37	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10285	ANTIBES CC-PRGM SUPPORT	5310	Discount Stores	MULTICULTURAL FESTIVAL
"PARKS, FORESTRY & RECREATION"	5030-77	2018-07-15	2018-07-15	LOBLAW SUPERMARKET #10	58.84	CAD	58.84	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10285	ANTIBES CC-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	MULTICULTURAL FESTIVAL
"PARKS, FORESTRY & RECREATION"	5032-85	2018-07-17	2018-07-17	DOLLARAMA # 908	27.46	CAD	27.46	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13248	SUMMER CAMPS - ANTIBES CC	5310	Discount Stores	CAMP THEME DAY
"PARKS, FORESTRY & RECREATION"	5032-86	2018-07-17	2018-07-17	HOBBY WORLD	79.71	CAD	79.71	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13248	SUMMER CAMPS - ANTIBES CC	5970	"Artist Supply Stores, Craft Shops"	CRAFT SUPPLIES
"PARKS, FORESTRY & RECREATION"	5033-136	2018-07-17	2018-07-18	WAL-MART #1139	319.75	CAD	319.75	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13248	SUMMER CAMPS - ANTIBES CC	5411	"Grocery Stores, Supermarkets"	COOKING SUPPLIES
"PARKS, FORESTRY & RECREATION"	5034-228	2018-07-18	2018-07-19	WAL-MART #1139	12.74	CAD	12.74	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13248	SUMMER CAMPS - ANTIBES CC	5411	"Grocery Stores, Supermarkets"	FOOD FOR CAMP
"PARKS, FORESTRY & RECREATION"	5037-117	2018-07-24	2018-07-24	DOLLARAMA # 908	70.40	CAD	70.40	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13248	SUMMER CAMPS - ANTIBES CC	5310	Discount Stores	CAMP THEME DAY
"PARKS, FORESTRY & RECREATION"	5037-118	2018-07-24	2018-07-24	PRICE CHOPPER 9610	13.16	CAD	13.16	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13248	SUMMER CAMPS - ANTIBES CC	5411	"Grocery Stores, Supermarkets"	THEME DAY
"PARKS, FORESTRY & RECREATION"	5038-135	2018-07-24	2018-07-25	WAL-MART #1139	295.98	CAD	295.98	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13248	SUMMER CAMPS - ANTIBES CC	5411	"Grocery Stores, Supermarkets"	FOOD FOR CAMP
"PARKS, FORESTRY & RECREATION"	5038-136	2018-07-25	2018-07-25	FRESHCO 9771	23.64	CAD	23.64	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13248	SUMMER CAMPS - ANTIBES CC	5411	"Grocery Stores, Supermarkets"	FOOD SUPPLIES
"PARKS, FORESTRY & RECREATION"	5041-80	2018-07-30	2018-07-30	COSTCO WHOLESALE W535	580.16	CAD	580.16	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13248	SUMMER CAMPS - ANTIBES CC	5300	Wholesale Clubs	FOOD FOR CAMP COOKNG
					"4,652.78"	CAD	"4,652.78"	CAD							
"PARKS, FORESTRY & RECREATION"	5020-97	2018-06-29	2018-07-02	WAL-MART #3159	54.86	CAD	54.86	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04045	ELLESMERE CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	CAMP SUPPLIES
"PARKS, FORESTRY & RECREATION"	5020-98	2018-06-29	2018-07-02	YOUR DOLLAR STORE WITH	18.08	CAD	18.08	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04045	ELLESMERE CC-SUMMER CAMPS	5999	Miscellaneous and Specialty Retail Store	CAMP SUPPLIES
"PARKS, FORESTRY & RECREATION"	5021-78	2018-07-03	2018-07-03	COSTCO BUSINESS CENTER	20.89	CAD	20.89	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04045	ELLESMERE CC-SUMMER CAMPS	5300	Wholesale Clubs	CAMP SUPPLIES
"PARKS, FORESTRY & RECREATION"	5023-117	2018-07-03	2018-07-04	YOUR DOLLAR STORE WITH	4.52	CAD	4.52	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04045	ELLESMERE CC-SUMMER CAMPS	5999	Miscellaneous and Specialty Retail Store	CAMP SUPPLIES
"PARKS, FORESTRY & RECREATION"	5023-118	2018-07-04	2018-07-04	BAILEY S HOME H WR 123	26.51	CAD	26.51	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04045	ELLESMERE CC-SUMMER CAMPS	5251	Hardware Stores	CAMP SUPPLIES
"PARKS, FORESTRY & RECREATION"	5023-119	2018-07-04	2018-07-04	AGO  TICKETSMEMBERSHIP	158.40	CAD	158.40	CAD	4118	TICKETS AND ADMISSION FEES	P04045	ELLESMERE CC-SUMMER CAMPS	5971	Art Dealers and Galleries	ADMISSION FEE
"PARKS, FORESTRY & RECREATION"	5023-120	2018-07-04	2018-07-04	PARKWAY BOWL	360.00	CAD	360.00	CAD	4118	TICKETS AND ADMISSION FEES	P05169	BIRKDALE CC-ARTS-VISL/PERF	7933	Bowling Alleys	ADMISSION FEE
"PARKS, FORESTRY & RECREATION"	5024-271	2018-07-05	2018-07-05	DOLLARAMA # 225	15.31	CAD	15.31	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04045	ELLESMERE CC-SUMMER CAMPS	5310	Discount Stores	FOAM PLATES
"PARKS, FORESTRY & RECREATION"	5024-272	2018-07-05	2018-07-05	COSTCO BUSINESS CENTER	271.10	CAD	271.10	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04045	ELLESMERE CC-SUMMER CAMPS	5300	Wholesale Clubs	"LUNCHPAKS, NESTLE, JUICE"
"PARKS, FORESTRY & RECREATION"	5024-273	2018-07-05	2018-07-05	SOUVENIR PLUS	393.69	CAD	393.69	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04045	ELLESMERE CC-SUMMER CAMPS	5691	Men's and Women's Clothing Stores	T SHIRTS
"PARKS, FORESTRY & RECREATION"	5024-274	2018-07-05	2018-07-05	KENNEDY BOWL	351.50	CAD	351.50	CAD	4118	TICKETS AND ADMISSION FEES	P04045	ELLESMERE CC-SUMMER CAMPS	7933	Bowling Alleys	CAMP TRIP ADMISSION FEES
"PARKS, FORESTRY & RECREATION"	5024-275	2018-07-06	2018-07-06	METRO #35	270.93	CAD	270.93	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04045	ELLESMERE CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	PIZZA FOR JUNIOR AND SPORTS CAMPS
"PARKS, FORESTRY & RECREATION"	5024-276	2018-07-06	2018-07-06	METRO #35	22.61	CAD	22.61	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04045	ELLESMERE CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	FROZEN TREATS
"PARKS, FORESTRY & RECREATION"	5024-277	2018-07-05	2018-07-05	PARKWAY BOWL	220.00	CAD	220.00	CAD	4118	TICKETS AND ADMISSION FEES	P04045	ELLESMERE CC-SUMMER CAMPS	7933	Bowling Alleys	CAMP TRIP ADMISSION FEES
"PARKS, FORESTRY & RECREATION"	5024-278	2018-07-06	2018-07-06	PARKWAY BOWL	510.00	CAD	510.00	CAD	4118	TICKETS AND ADMISSION FEES	P04045	ELLESMERE CC-SUMMER CAMPS	7933	Bowling Alleys	CAMP TRIP ADMISSION FEES
"PARKS, FORESTRY & RECREATION"	5028-135	2018-07-11	2018-07-11	DOLLARAMA # 225	63.73	CAD	63.73	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04045	ELLESMERE CC-SUMMER CAMPS	5310	Discount Stores	"JUMP ROPES, CHEESE CLOTHS, SANDWICH BAGS"
"PARKS, FORESTRY & RECREATION"	5028-136	2018-07-11	2018-07-11	COSTCO BUSINESS CENTER	123.50	CAD	123.50	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04045	ELLESMERE CC-SUMMER CAMPS	5300	Wholesale Clubs	"FREEZIES, JUICE"
"PARKS, FORESTRY & RECREATION"	5028-137	2018-07-11	2018-07-11	FOOD BASICS #628	18.61	CAD	18.61	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04045	ELLESMERE CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"VINEGAR, LEMONS, VEG OIL"
"PARKS, FORESTRY & RECREATION"	5029-255	2018-07-13	2018-07-13	PURE ENTERTAINMENT	843.42	CAD	843.42	CAD	4102	ENTERTAINER AND BAND FEES	P04045	ELLESMERE CC-SUMMER CAMPS	7929	"Bands, Orchestras, and Miscellaneous Ent"	ELEMENTARY AFTERNOON DANCE/SCHOOL VIDEO PARTY
"PARKS, FORESTRY & RECREATION"	5029-256	2018-07-12	2018-07-12	CINEPLEX 7253     QPS	"2,101.99"	CAD	"2,101.99"	CAD	4118	TICKETS AND ADMISSION FEES	P04045	ELLESMERE CC-SUMMER CAMPS	7832	Motion Picture Theaters	CAMP TRIP ADMISSION FEES
"PARKS, FORESTRY & RECREATION"	5029-257	2018-07-12	2018-07-12	CINEPLEX 7253     QPS	-9.99	CAD	-9.99	CAD	4118	TICKETS AND ADMISSION FEES	P04045	ELLESMERE CC-SUMMER CAMPS	7832	Motion Picture Theaters	REFUND FOR ERROR CHARGE
"PARKS, FORESTRY & RECREATION"	5030-78	2018-07-13	2018-07-13	PAYPAL *MAGICSHOWS2	245.00	CAD	245.00	CAD	4102	ENTERTAINER AND BAND FEES	P04045	ELLESMERE CC-SUMMER CAMPS	7929	"Bands, Orchestras, and Miscellaneous Ent"	MAGIC SHOW FOR WARD 37 CAMPS
"PARKS, FORESTRY & RECREATION"	5030-79	2018-07-13	2018-07-13	PAYPAL *MAGICSHOWS2	145.00	CAD	145.00	CAD	4102	ENTERTAINER AND BAND FEES	P04045	ELLESMERE CC-SUMMER CAMPS	7929	"Bands, Orchestras, and Miscellaneous Ent"	MAGIC SHOW FOR WARD 37 CAMPS
"PARKS, FORESTRY & RECREATION"	5032-87	2018-07-17	2018-07-17	LASER QUEST TORONTO EA	796.65	CAD	796.65	CAD	4118	TICKETS AND ADMISSION FEES	P04045	ELLESMERE CC-SUMMER CAMPS	7996	"Amusement Parks, Carnivals, Circuses, Fo"	CAMP TRIP ADMISSION FEES
"PARKS, FORESTRY & RECREATION"	5033-137	2018-07-18	2018-07-18	RONA # 55140	503.47	CAD	503.47	CAD	3050	M & E - KITCHEN	P04045	ELLESMERE CC-SUMMER CAMPS	5251	Hardware Stores	BBQ FOR BIRKDALE CC
"PARKS, FORESTRY & RECREATION"	5034-229	2018-07-19	2018-07-19	DOLLARAMA #0986	43.56	CAD	43.56	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04045	ELLESMERE CC-SUMMER CAMPS	5310	Discount Stores	"ICE CREAM SCOOP, SPOONS/FORKS, FOAM PLATES"
"PARKS, FORESTRY & RECREATION"	5034-230	2018-07-19	2018-07-19	COSTCO BUSINESS CENTER	129.19	CAD	129.19	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04045	ELLESMERE CC-SUMMER CAMPS	5300	Wholesale Clubs	"FRUIT TRAYS, VEGGIE TRAYS, CRACKERS"
"PARKS, FORESTRY & RECREATION"	5034-231	2018-07-20	2018-07-20	FRESHCO #9864	59.29	CAD	59.29	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04045	ELLESMERE CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"ICE MILK, EGGS, PARTY MIX"
"PARKS, FORESTRY & RECREATION"	5035-66	2018-07-22	2018-07-22	LOBLAW SUPERMARKET #10	12.42	CAD	12.42	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04045	ELLESMERE CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	OPTI FREE
"PARKS, FORESTRY & RECREATION"	5041-81	2018-07-27	2018-07-30	THE COOKS MATE RESTAUR	33.90	CAD	33.90	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06663	BIRKDALE-PRGM SUPPORT	7394	"Equipment Rental and Leasing Services, F"	DETERGENT
"PARKS, FORESTRY & RECREATION"	5041-82	2018-07-30	2018-07-30	PARTY CITY #2005	145.97	CAD	145.97	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04045	ELLESMERE CC-SUMMER CAMPS	5947	"Card, Gift, Novelty, and Souvenir Shops"	"RAINBOW GLOWS, STICKERS, GLOW STICKS"
"PARKS, FORESTRY & RECREATION"	5041-83	2018-07-30	2018-07-30	PARTY CITY #2007	151.52	CAD	151.52	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04045	ELLESMERE CC-SUMMER CAMPS	5947	"Card, Gift, Novelty, and Souvenir Shops"	"STREAMERS, FUN GLASSES, TATTOOS"
"PARKS, FORESTRY & RECREATION"	5041-84	2018-07-30	2018-07-30	COSTCO BUSINESS CENTER	408.48	CAD	408.48	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04045	ELLESMERE CC-SUMMER CAMPS	5300	Wholesale Clubs	"TREATS, MEGASANDWICHES, RING POPS"
"PARKS, FORESTRY & RECREATION"	5042-125	2018-07-31	2018-07-31	STRAIGHT POKER SUPPLIE	65.44	CAD	65.44	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04045	ELLESMERE CC-SUMMER CAMPS	5941	Sporting Goods Stores	"SNOW CONE SYRUP, SNOW CONE CUPS"
"PARKS, FORESTRY & RECREATION"	5042-126	2018-07-31	2018-07-31	STRAIGHT POKER SUPPLIE	20.33	CAD	20.33	CAD	2610	KITCHEN SUPPLIES	P04045	ELLESMERE CC-SUMMER CAMPS	5941	Sporting Goods Stores	POPCORN BAGS
"PARKS, FORESTRY & RECREATION"	5042-127	2018-07-31	2018-07-31	METRO #35	14.11	CAD	14.11	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04045	ELLESMERE CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	POPCORN
					"8,613.99"	CAD	"8,613.99"	CAD							
FACILITIES MANAGEMENT	5023-121	2018-07-04	2018-07-04	HARDWARE AGENCIES	735.97	CAD	735.97	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61455501	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	INTERNAL CLOSER
FACILITIES MANAGEMENT	5025-66	2018-07-06	2018-07-06	THE HOME DEPOT #7012	"2,778.44"	CAD	"2,778.44"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61451314	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  18.3MM X 4 X
FACILITIES MANAGEMENT	5026-93	2018-07-09	2018-07-09	HARDWARE AGENCIES	"1,564.03"	CAD	"1,564.03"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61455914	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	PUSH BUTTON LOCK SETS
FACILITIES MANAGEMENT	5027-100	2018-07-10	2018-07-10	LOWES #02633*	296.51	CAD	296.51	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61446185	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	BAMBOO COUNTERTOP 72 X1.5 X25.5
FACILITIES MANAGEMENT	5027-101	2018-07-10	2018-07-10	LOWES #02633*	80.84	CAD	80.84	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61434675	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  ARM 12-IN X 12-IN EXCLN WH VNL TL
