Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose
SENIOR SERVICES AND LONG-TERM CARE 	5602-99	2020-08-23	2020-08-24	PERFORMANCE HEALTH CAN	49.47	CAD	49.47	CAD	2860	ASSISTED DEVICES & OTHER AIDS	D3K083	LAKESHORE LODGE-RESIDENT SERVICES	5047	Laboratory/Medical/Dental/Ophthalmic Hos	ADAPTIVE UTENSILS
					148.42	CAD	148.42	CAD							
EMPLOYMENT & SOCIAL SERVICES	5600-73	2020-08-19	2020-08-20	COMPUGEN INC.	327.73	CAD	327.73	CAD	3410	COMPUTERS - HARDWARE	C01299	CNTRLIZED COST-ADMIN	7372	"Computer Programming, Integrated Systems"	LAPTOP SCREEN REPAIR
EMPLOYMENT & SOCIAL SERVICES	5607-89	2020-08-29	2020-08-31	AMZN MKTP CA MU7MG1TM1	"1,714.95"	CAD	"1,714.95"	CAD	3410	COMPUTERS - HARDWARE	C01299	CNTRLIZED COST-ADMIN	4816	Computer Network/Information Services	5 X HP USB-C DOCKING STATIONS FOR TABLETS
					"2,042.68"	CAD	"2,042.68"	CAD							
"PARKS, FORESTRY & RECREATION"	5586-130	2020-07-31	2020-08-03	AQUAM	167.88	CAD	167.88	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12995	DROP IN AQUATICS - TEY WAD/POOL WEST	5996	Swimming Pools - Sales and Supplies	HOOKS
"PARKS, FORESTRY & RECREATION"	5586-131	2020-08-01	2020-08-03	ULINE	802.30	CAD	802.30	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13496	YORK CC - PRGM SUPPORT AQ	5964	Direct Marketing - Catalog Merchants	**MORE**  DOME BASE STANCHION - BLACK
"PARKS, FORESTRY & RECREATION"	5587-16	2020-07-31	2020-08-04	CDN TIRE STORE #00182	13.54	CAD	13.54	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02945	SMYTHE POOL-PRGM SUPPORT	5200	Home Supply Warehouse	STAINLESS STEEL ZIP TIES
					983.72	CAD	983.72	CAD							
"PARKS, FORESTRY & RECREATION"	5593-49	2020-08-10	2020-08-11	AUTO PARTS CENTRES	12.83	CAD	12.83	CAD	2199	MISCELLANEOUS PARTS	P00268	E-NORTH2-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	J.B. WELD EPOXY
"PARKS, FORESTRY & RECREATION"	5594-80	2020-07-30	2020-08-12	ONTBELTING  POWER TRAN	"1,015.47"	CAD	"1,015.47"	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P10186	C-REC SUPER2-PRGM SUPPORT	5085	Industrial Supplies Not Elsewhere Classi	AUGER BEARINGS
"PARKS, FORESTRY & RECREATION"	5594-81	2020-08-11	2020-08-12	AUTO PARTS CENTRES	32.61	CAD	32.61	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00830	TECH SERV. 1-FLEET EQUIP	5533	"Automotive Parts, Accessories Stores"	3/8-16 KIT
"PARKS, FORESTRY & RECREATION"	5596-68	2020-08-13	2020-08-14	TECHNICAL STANDARDS AN	109.00	CAD	109.00	CAD	4830	PERMIT & LICENSE FEES	P00830	TECH SERV. 1-FLEET EQUIP	1799	"Contractors, Special Trade - Not Elsewhe"	LICENSE FEE
"PARKS, FORESTRY & RECREATION"	5597-130	2020-08-14	2020-08-17	ARCTIC TRAVELER (CANAD	319.04	CAD	319.04	CAD	2199	MISCELLANEOUS PARTS	P00272	E-SOUTH2-TURF&HORT	7623	Air Conditioning and Refrigeration Repai	FAN
"PARKS, FORESTRY & RECREATION"	5600-74	2020-08-18	2020-08-20	ISN CANADA GROUP INC	413.13	CAD	413.13	CAD	4407	CONTRACTED SERVICES - BUILDINGS	P00830	TECH SERV. 1-FLEET EQUIP	5085	Industrial Supplies Not Elsewhere Classi	HOIST INSPECTION
"PARKS, FORESTRY & RECREATION"	5600-75	2020-08-18	2020-08-20	ISN CANADA GROUP INC	537.43	CAD	537.43	CAD	4407	CONTRACTED SERVICES - BUILDINGS	P00830	TECH SERV. 1-FLEET EQUIP	5085	Industrial Supplies Not Elsewhere Classi	HOIST INSPECTION
"PARKS, FORESTRY & RECREATION"	5600-76	2020-08-18	2020-08-20	BRAFASCO / BRANTFORD	60.07	CAD	60.07	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00830	TECH SERV. 1-FLEET EQUIP	5085	Industrial Supplies Not Elsewhere Classi	"RATCHET SET, TIE DOWN"
"PARKS, FORESTRY & RECREATION"	5600-77	2020-08-18	2020-08-20	G C DUKE EQUIPMENT LTD	"1,078.10"	CAD	"1,078.10"	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00830	TECH SERV. 1-FLEET EQUIP	5261	Lawn and Garden Supply Stores	"FUEL SENDER, FILTERS"
"PARKS, FORESTRY & RECREATION"	5601-70	2020-08-20	2020-08-21	TURF CARE	28.80	CAD	28.80	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00264	E-CENTRAL2-TURF&HORT	5261	Lawn and Garden Supply Stores	LEVER
"PARKS, FORESTRY & RECREATION"	5604-71	2020-08-24	2020-08-26	TRACTION MARKHAM #738	130.31	CAD	130.31	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P10186	C-REC SUPER2-PRGM SUPPORT	5533	"Automotive Parts, Accessories Stores"	SIGNAL LIGHTS FOR ZAMBONI
"PARKS, FORESTRY & RECREATION"	5605-68	2020-08-25	2020-08-27	G C DUKE EQUIPMENT LTD	589.54	CAD	589.54	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00268	E-NORTH2-TURF&HORT	5261	Lawn and Garden Supply Stores	SWITCH
"PARKS, FORESTRY & RECREATION"	5607-90	2020-08-28	2020-08-31	AUTO PARTS CENTRES	67.94	CAD	67.94	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00830	TECH SERV. 1-FLEET EQUIP	5533	"Automotive Parts, Accessories Stores"	16 GA WIRE
"PARKS, FORESTRY & RECREATION"	5607-91	2020-08-27	2020-08-31	G C DUKE EQUIPMENT LTD	481.43	CAD	481.43	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00272	E-SOUTH2-TURF&HORT	5261	Lawn and Garden Supply Stores	"RESISTOR RELAY, MIRCO RELAY"
"PARKS, FORESTRY & RECREATION"	5607-92	2020-08-27	2020-08-31	G C DUKE EQUIPMENT LTD	573.72	CAD	573.72	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00268	E-NORTH2-TURF&HORT	5261	Lawn and Garden Supply Stores	SWITCH
					"5,449.42"	CAD	"5,449.42"	CAD							
"PARKS, FORESTRY & RECREATION"	5591-93	2020-08-05	2020-08-07	CDN TIRE STORE #00070	25.03	CAD	25.03	CAD	*****	GENERAL HARDWARE	P12754	W-NORTH-N-PRGM SUPPORT	5200	Home Supply Warehouse	"FERTILIZER, HARDWARE"
"PARKS, FORESTRY & RECREATION"	5591-94	2020-08-05	2020-08-07	CDN TIRE STORE #00294	7.89	CAD	7.89	CAD	2730	LOCKS	P12754	W-NORTH-N-PRGM SUPPORT	5200	Home Supply Warehouse	KEYS CUT
					32.92	CAD	32.92	CAD							
"PARKS, FORESTRY & RECREATION"	5602-100	2020-08-21	2020-08-24	ROCCO'S NO FRILLS #364	14.62	CAD	14.62	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P03073	ST LAWRENCE-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"POPSICLES, FUDGE BARS"
"PARKS, FORESTRY & RECREATION"	5603-51	2020-08-21	2020-08-25	CDN TIRE STORE #00621	125.18	CAD	125.18	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P03073	ST LAWRENCE-SUMMER CAMPS	5200	Home Supply Warehouse	"CHOCOLATE BARS, SPRINKLER, AQUAHOP"
					139.80	CAD	139.80	CAD							
"PARKS, FORESTRY & RECREATION"	5604-72	2020-08-21	2020-08-26	EAGLE BEAVER SPORTS LT	276.77	CAD	276.77	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00531	S-WEST 2-PRGM SUPPORT	5941	Sporting Goods Stores	HOME PLATES FOR BASEBALL FIELD
"PARKS, FORESTRY & RECREATION"	5607-93	2020-08-28	2020-08-31	THE XTERMINATOR	467.82	CAD	467.82	CAD	4417	PEST CONTROL	P00531	S-WEST 2-PRGM SUPPORT	7342	Exterminating and Disinfecting Services	TREATMENT FOR RATS
					744.59	CAD	744.59	CAD							
"PARKS, FORESTRY & RECREATION"	5591-95	2020-08-06	2020-08-07	DOLLARAMA # 231	18.14	CAD	18.14	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13262	SUMMER CAMPS - DENNIS R TIMBRELL RC	5310	Discount Stores	CAMP TO SUPPLIES
"PARKS, FORESTRY & RECREATION"	5601-71	2020-08-20	2020-08-21	DOLLARAMA # 213	6.56	CAD	6.56	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13262	SUMMER CAMPS - DENNIS R TIMBRELL RC	5310	Discount Stores	CAMP TO SUPPLIES
					24.70	CAD	24.70	CAD							
"PARKS, FORESTRY & RECREATION"	5589-92	2020-08-05	2020-08-06	CHAUNCEY BUILDERS SUPP	993.50	CAD	993.50	CAD	2780	CONCRETE	P00898	KIPLING YD-PARKS CONSTR	5211	"Building Materials, Lumber Stores"	CEMENT
"PARKS, FORESTRY & RECREATION"	5602-101	2020-08-21	2020-08-24	ROMA FENCE LTD	403.70	CAD	403.70	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00898	KIPLING YD-PARKS CONSTR	5211	"Building Materials, Lumber Stores"	CHAIN LINK FENCE
"PARKS, FORESTRY & RECREATION"	5603-52	2020-08-24	2020-08-25	IN  PARK N PLAY DESIGN	"6,030.47"	CAD	"6,030.47"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00898	KIPLING YD-PARKS CONSTR	1520	General Contractors - Residential and Co	PLAYGROUND COMPONENTS
"PARKS, FORESTRY & RECREATION"	5605-69	2020-08-25	2020-08-27	THE HOME DEPOT #7013	87.43	CAD	87.43	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00898	KIPLING YD-PARKS CONSTR	5200	Home Supply Warehouse	WEATHERWATCH
					"7,515.10"	CAD	"7,515.10"	CAD							
PUBLIC HEALTH	5588-38	2020-08-04	2020-08-05	PROJECT MGMT INSTITUTE	251.81	CAD	183.06	USD	4760	MEMBERSHIP FEES	PH1051	INFORMATION TECHNOLOGY	8299	Educational Services	MEMBERSHIP
PUBLIC HEALTH	5598-59	2020-08-17	2020-08-18	SOFTCHOICE LP	863.83	CAD	863.83	CAD	3420	COMPUTERS - SOFTWARE	PH3564	CDIP PROGRAM SUPPORT	5734	Computer Software Stores	ZOOMTEXT MAG/READER E-DOWNLOAD NORM
PUBLIC HEALTH	5602-102	2020-08-21	2020-08-24	SHI CANADA ULC	108.48	CAD	108.48	CAD	3410	COMPUTERS - HARDWARE	PH4061	NEEDLE EXCHANGE PROGRM	5045	"Computers, Computer Peripheral Equipment"	COMP EQUIP
					"1,224.12"	CAD	972.31	CAD							
							183.06	USD							
"PARKS, FORESTRY & RECREATION"	5586-132	2020-07-31	2020-08-03	LOWES #02494	63.23	CAD	63.23	CAD	2775	ASPHALT	P00264	E-CENTRAL2-TURF&HORT	5200	Home Supply Warehouse	HI-PERFORMANCE PAVEMNT REPAIR 50#
"PARKS, FORESTRY & RECREATION"	5589-93	2020-08-05	2020-08-06	COOPER EQUIPMENT RENTA	26.72	CAD	26.72	CAD	4520	RENTAL OF MACHINERY AND EQUIPMENT	P00833	TECH SERV. 3-PARKS CONSTRUCTION	7394	"Equipment Rental and Leasing Services, F"	CONCRETE VIBRATOR
"PARKS, FORESTRY & RECREATION"	5592-112	2020-08-07	2020-08-10	THE HOME DEPOT #7001	279.90	CAD	279.90	CAD	2531	LUMBER	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5200	Home Supply Warehouse	**MORE**  2X4X8 SPF.
"PARKS, FORESTRY & RECREATION"	5596-69	2020-08-12	2020-08-14	INTERLINE WHOLESALE HA	66.44	CAD	66.44	CAD	2665	PROTECTIVE CLOTHING	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5072	Hardware Equipment and Supplies	RESPIRATOR FACE SHIELD
"PARKS, FORESTRY & RECREATION"	5597-131	2020-08-13	2020-08-17	INTERLINE WHOLESALE HA	36.16	CAD	36.16	CAD	2710	GENERAL HARDWARE	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5072	Hardware Equipment and Supplies	DRILLS BIT
"PARKS, FORESTRY & RECREATION"	5602-103	2020-08-20	2020-08-24	PIEDMONT PLASTICS INC	412.45	CAD	412.45	CAD	2601	DUR REC & EDUC SUPP	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5099	Durable Goods Not Elsewhere Classified	SHEET OF PLASTIC
"PARKS, FORESTRY & RECREATION"	5606-71	2020-08-27	2020-08-28	RONA # 55340	19.96	CAD	19.96	CAD	2710	GENERAL HARDWARE	P00272	E-SOUTH2-TURF&HORT	5251	Hardware Stores	HOOKS NUTS BOLTS
					904.86	CAD	904.86	CAD							
"PARKS, FORESTRY & RECREATION"	5602-104	2020-08-20	2020-08-24	WAL-MART #3130	109.45	CAD	109.45	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12576	CARMINE STEFANO CC - SUMMER CAMP	5411	"Grocery Stores, Supermarkets"	"WASH GLUE, IRON, BOARD GAMES,"
"PARKS, FORESTRY & RECREATION"	5605-70	2020-08-25	2020-08-27	WAL-MART #3130	11.30	CAD	11.30	CAD	2665	PROTECTIVE CLOTHING	P12576	CARMINE STEFANO CC - SUMMER CAMP	5411	"Grocery Stores, Supermarkets"	SOCKS FOR CAMP
					120.75	CAD	120.75	CAD							
"PARKS, FORESTRY & RECREATION"	5594-82	2020-08-11	2020-08-12	BOLTS PLUS	74.70	CAD	74.70	CAD	2710	GENERAL HARDWARE	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5251	Hardware Stores	DRILL BITS
"PARKS, FORESTRY & RECREATION"	5596-70	2020-08-13	2020-08-14	BOLTS PLUS	50.85	CAD	50.85	CAD	2710	GENERAL HARDWARE	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5251	Hardware Stores	DRILL BITS
"PARKS, FORESTRY & RECREATION"	5605-71	2020-08-25	2020-08-27	MILWAUKEE ELEC TO (CDA	684.78	CAD	684.78	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	7629	"Appliance Repair Shops, Electrical and S"	REPAIR TO HAMMER DRILL AND GRINDER
					810.33	CAD	810.33	CAD							
"PARKS, FORESTRY & RECREATION"	5588-39	2020-08-04	2020-08-05	DOLLARAMA # 447	33.67	CAD	33.67	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01940	CANOE LANDING CAMP PROGRAMS	5310	Discount Stores	SUPPLIES FOR CAMP
"PARKS, FORESTRY & RECREATION"	5589-94	2020-08-04	2020-08-06	WAL-MART #3159	435.59	CAD	435.59	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01940	CANOE LANDING CAMP PROGRAMS	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR CAMP
"PARKS, FORESTRY & RECREATION"	5597-132	2020-08-13	2020-08-17	SOBEYS #934	6.58	CAD	6.58	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01940	CANOE LANDING CAMP PROGRAMS	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR CAMP
"PARKS, FORESTRY & RECREATION"	5597-133	2020-08-14	2020-08-17	SOBEYS #934	15.87	CAD	15.87	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01940	CANOE LANDING CAMP PROGRAMS	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR CAMP
"PARKS, FORESTRY & RECREATION"	5597-134	2020-08-16	2020-08-17	DOLLARAMA # 230	207.74	CAD	207.74	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01940	CANOE LANDING CAMP PROGRAMS	5310	Discount Stores	SUPPLIES FOR CAMP
"PARKS, FORESTRY & RECREATION"	5598-60	2020-08-16	2020-08-18	WAL-MART #3159	339.81	CAD	339.81	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01940	CANOE LANDING CAMP PROGRAMS	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR CAMP
"PARKS, FORESTRY & RECREATION"	5599-73	2020-08-17	2020-08-19	WAL-MART #3159	21.87	CAD	21.87	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01940	CANOE LANDING CAMP PROGRAMS	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR CAMP
"PARKS, FORESTRY & RECREATION"	5602-105	2020-08-20	2020-08-24	SOBEYS #934	13.16	CAD	13.16	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01940	CANOE LANDING CAMP PROGRAMS	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR CAMP
"PARKS, FORESTRY & RECREATION"	5604-73	2020-08-25	2020-08-26	DOLLARAMA # 230	114.86	CAD	114.86	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01940	CANOE LANDING CAMP PROGRAMS	5310	Discount Stores	SUPPLIES FOR CAMP
"PARKS, FORESTRY & RECREATION"	5605-72	2020-08-25	2020-08-27	CDN TIRE STORE #00273	92.57	CAD	92.57	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08474	CANOE LANDING FACILITY SUPPORT	5200	Home Supply Warehouse	GARDEN SUPPLIES
"PARKS, FORESTRY & RECREATION"	5605-73	2020-08-26	2020-08-27	HOBBY WORLD	"1,133.73"	CAD	"1,133.73"	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01940	CANOE LANDING CAMP PROGRAMS	5970	"Artist Supply Stores, Craft Shops"	SUPPLIES FOR CAMP
"PARKS, FORESTRY & RECREATION"	5606-72	2020-08-27	2020-08-28	SP   LUXEBBQ COM	"3,298.46"	CAD	"3,298.46"	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08474	CANOE LANDING FACILITY SUPPORT	5691	Men's and Women's Clothing Stores	BBQ
					"5,713.91"	CAD	"5,713.91"	CAD							
"PARKS, FORESTRY & RECREATION"	5591-96	2020-08-06	2020-08-07	AMAZON.CA PRIME MEMBER	9.03	CAD	9.03	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05117	THISTLETOWN-SUMMER CAMPS	5968	Direct Marketing - Continuity/Subscripti	PRIME ACCOUNT
"PARKS, FORESTRY & RECREATION"	5595-71	2020-08-12	2020-08-13	AMZN MKTP CA MF5N36K42	69.88	CAD	69.88	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07746	THISTLETOWN-PRGM SUPPORT	4816	Computer Network/Information Services	BULLETIN BOARD BORDER
"PARKS, FORESTRY & RECREATION"	5596-71	2020-08-14	2020-08-14	AMZN MKTP CA MM0AM2TA1	30.44	CAD	30.44	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07746	THISTLETOWN-PRGM SUPPORT	4816	Computer Network/Information Services	BOARD ROLL
"PARKS, FORESTRY & RECREATION"	5596-72	2020-08-13	2020-08-14	AMAZON.CA MM64C43W1	44.14	CAD	44.14	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07746	THISTLETOWN-PRGM SUPPORT	4816	Computer Network/Information Services	BELLETIN
"PARKS, FORESTRY & RECREATION"	5596-73	2020-08-13	2020-08-14	AMZN MKTP CA MF2D10UR2	30.30	CAD	30.30	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07746	THISTLETOWN-PRGM SUPPORT	4816	Computer Network/Information Services	BELLETIN BOARD
"PARKS, FORESTRY & RECREATION"	5596-74	2020-08-13	2020-08-14	AMZN MKTP CA MM1I35JZ1	25.99	CAD	25.99	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07746	THISTLETOWN-PRGM SUPPORT	4816	Computer Network/Information Services	BULLETIN BOARD
"PARKS, FORESTRY & RECREATION"	5599-74	2020-08-18	2020-08-19	DOLLARAMA # 815	113.11	CAD	113.11	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05117	THISTLETOWN-SUMMER CAMPS	5310	Discount Stores	CRAFT SUPPLIES
"PARKS, FORESTRY & RECREATION"	5600-78	2020-08-19	2020-08-20	COSTCO WHOLESALE W1261	149.65	CAD	149.65	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08499	THISTLETOWN SC-PRGM SUPPORT	5300	Wholesale Clubs	COOKIES  CULTERY  FOR SENIORS
"PARKS, FORESTRY & RECREATION"	5601-72	2020-08-19	2020-08-21	VENDING PRODUCTS OF CA	138.51	CAD	138.51	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08499	THISTLETOWN SC-PRGM SUPPORT	5499	Miscellaneous Food Stores - Convenience	CREAMERS AND MILK
					611.05	CAD	611.05	CAD							
"PARKS, FORESTRY & RECREATION"	5588-40	2020-08-04	2020-08-05	DOLLARAMA # 799	103.11	CAD	103.11	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04899	WALLACE EMERSON-SUMMER CAMPS	5310	Discount Stores	CANVAS FEATHERS CRAFT SUPPLIES
"PARKS, FORESTRY & RECREATION"	5594-83	2020-08-11	2020-08-12	SHOPPERSDRUGMART0861	16.92	CAD	16.92	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04899	WALLACE EMERSON-SUMMER CAMPS	5912	"Drug Stores, Pharmacies"	CHALK
"PARKS, FORESTRY & RECREATION"	5595-72	2020-08-11	2020-08-13	WAL-MART #1004	24.75	CAD	24.75	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04899	WALLACE EMERSON-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	FOAM CRAFT BALLS
"PARKS, FORESTRY & RECREATION"	5598-61	2020-08-17	2020-08-18	DOLLARAMA #1047	22.09	CAD	22.09	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04899	WALLACE EMERSON-SUMMER CAMPS	5310	Discount Stores	SIDEWALK CHALK
"PARKS, FORESTRY & RECREATION"	5599-75	2020-08-18	2020-08-19	MICHAELS #3990	367.54	CAD	367.54	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04899	WALLACE EMERSON-SUMMER CAMPS	5945	"Game, Toy, and Hobby Shops"	SKRINKY DINKS  TIE DYE CANVAS
"PARKS, FORESTRY & RECREATION"	5602-106	2020-08-20	2020-08-24	FRESHCO #3856	7.89	CAD	7.89	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04899	WALLACE EMERSON-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	PARCHMENT PAPER
"PARKS, FORESTRY & RECREATION"	5607-94	2020-08-27	2020-08-31	WAL-MART #1004	19.64	CAD	19.64	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04899	WALLACE EMERSON-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"QUAKER CUPS , CEREAL BOXES"
"PARKS, FORESTRY & RECREATION"	5607-95	2020-08-26	2020-08-31	FRESHCO #3856	48.64	CAD	48.64	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04899	WALLACE EMERSON-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	JUICE  BOXES SOLO CUPS
					610.58	CAD	610.58	CAD							
"PARKS, FORESTRY & RECREATION"	5595-73	2020-08-11	2020-08-13	THE HOME DEPOT #7012	31.17	CAD	31.17	CAD	2570	JANITORIAL SUPPLIES	P00271	TEY-WARD19-PARK-OPS	5200	Home Supply Warehouse	RL 2G DECK
"PARKS, FORESTRY & RECREATION"	5597-135	2020-08-13	2020-08-17	THE HOME DEPOT #7012	45.15	CAD	45.15	CAD	2570	JANITORIAL SUPPLIES	P00271	TEY-WARD19-PARK-OPS	5200	Home Supply Warehouse	DECK SCRUB
"PARKS, FORESTRY & RECREATION"	5599-76	2020-08-17	2020-08-19	CDN TIRE STORE #00030	63.05	CAD	63.05	CAD	2570	JANITORIAL SUPPLIES	P00271	TEY-WARD19-PARK-OPS	5200	Home Supply Warehouse	"SODIUM BICARBONATE-BAKING SODA, SPLASH PAD CLEANER"
"PARKS, FORESTRY & RECREATION"	5604-74	2020-08-24	2020-08-26	WILCOX DOOR SERVICE IN	"2,254.35"	CAD	"2,254.35"	CAD	4407	CONTRACTED SERVICES - BUILDINGS	P00271	TEY-WARD19-PARK-OPS	5046	Commercial Equipment Not Elsewhere Class	DOOR MAINTENANCE AND REPAIRS
"PARKS, FORESTRY & RECREATION"	5605-74	2020-08-25	2020-08-27	THE HOME DEPOT #7012	67.09	CAD	67.09	CAD	2570	JANITORIAL SUPPLIES	P00271	TEY-WARD19-PARK-OPS	5200	Home Supply Warehouse	30SECOUTCLNR
"PARKS, FORESTRY & RECREATION"	5606-73	2020-08-27	2020-08-28	MAR-CO CLAY PRODUCTS I	"2,165.63"	CAD	"2,165.63"	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P13473	TEY-SPORTS-FIELD-IPHC	5941	Sporting Goods Stores	INFIELD CLAY MIX
					"4,626.44"	CAD	"4,626.44"	CAD							
"PARKS, FORESTRY & RECREATION"	5599-77	2020-08-18	2020-08-19	AGO INDUSTRIES INC.	"1,724.83"	CAD	"1,724.83"	CAD	2665	PROTECTIVE CLOTHING	P05501	PARKS AMBASSADOR PROGRAM	5699	Accessory  and Apparel Stores - Miscella	PARKS AMBASSADOR SAFETY CLOTHING
					"1,724.83"	CAD	"1,724.83"	CAD							
"PARKS, FORESTRY & RECREATION"	5604-75	2020-08-25	2020-08-26	ATLAS TOOLS & MACHINER	395.49	CAD	395.49	CAD	3080	M & E - HAND TOOLS	P00548	S-EAST 1-TURF&HOR	5251	Hardware Stores	DEWALT  GRINDER
"PARKS, FORESTRY & RECREATION"	5606-74	2020-08-27	2020-08-28	KOOY BROS LAWN	"2,461.28"	CAD	"2,461.28"	CAD	3080	M & E - HAND TOOLS	P00548	S-EAST 1-TURF&HOR	5261	Lawn and Garden Supply Stores	"CHAINSAW, PRI=UNER  SHOP VAC"
"PARKS, FORESTRY & RECREATION"	5606-75	2020-08-26	2020-08-28	THE HOME DEPOT #7012	40.63	CAD	40.63	CAD	3080	M & E - HAND TOOLS	P00548	S-EAST 1-TURF&HOR	5200	Home Supply Warehouse	**MORE**  DB DISC
"PARKS, FORESTRY & RECREATION"	5607-96	2020-08-28	2020-08-31	KOOY BROS LAWN	401.94	CAD	401.94	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00548	S-EAST 1-TURF&HOR	5261	Lawn and Garden Supply Stores	STORAGE BAGS CHAINSAW
					"3,299.34"	CAD	"3,299.34"	CAD							
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5597-136	2020-08-14	2020-08-17	TM- BLUE JAYS BASEBALL	"-3,122.00"	CAD	"-3,122.00"	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	F01132	SEATON HOUSE-CLIENT SERV-HOSTEL EMERG SH	7922	Theatrical Producers (except Motion Pict	REMAINING CREDIT/REFUND FOR BLUE JAY TICKETS PURCHASED EARLIER FOR HOSTEL CLIENTS- CANCELLED DUE TO COVID
					"-3,122.00"	CAD	"-3,122.00"	CAD							
