Division 	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose
"PARKS, FORESTRY & RECREATION"	5843-135	2021-07-09	2021-07-12	LOWES #02494	183.66	CAD	183.66	CAD	3080	M & E - HAND TOOLS	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5200	Home Supply Warehouse	**MORE**  14-PACK COBALT DRILL BIT SET
"PARKS, FORESTRY & RECREATION"	5845-103	2021-07-13	2021-07-14	BATHE & MCLELLAN BUILD	180.62	CAD	180.62	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5251	Hardware Stores	CEMENT
"PARKS, FORESTRY & RECREATION"	5845-104	2021-07-13	2021-07-14	LEE VALLEY - SCARBOROU	6.67	CAD	6.67	CAD	3080	M & E - HAND TOOLS	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5072	Hardware Equipment and Supplies	SPRAY NOZZLE
"PARKS, FORESTRY & RECREATION"	5846-111	2021-07-14	2021-07-15	RONA # 55340	8.97	CAD	8.97	CAD	3080	M & E - HAND TOOLS	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5251	Hardware Stores	PAILS
"PARKS, FORESTRY & RECREATION"	5846-112	2021-07-13	2021-07-15	THE HOME DEPOT #7027	41.05	CAD	41.05	CAD	2710	GENERAL HARDWARE	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5200	Home Supply Warehouse	**MORE**  1/4X11/2HMST
"PARKS, FORESTRY & RECREATION"	5846-113	2021-07-14	2021-07-15	LOWES #02494	12.97	CAD	12.97	CAD	2710	GENERAL HARDWARE	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5200	Home Supply Warehouse	**MORE**  PRO PLUS SHORT HANDLE SCRUB BRUSH
					433.94	CAD	433.94	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5841-125	2021-07-07	2021-07-08	CKO PDFSIMPLI.COM	44.95	CAD	44.95	CAD	3420	COMPUTERS - SOFTWARE	ED0171	FE FM FILM DEVELOPMENT	7372	"Computer Programming, Integrated Systems"	CREATIVE SOFTWARE FOR MARKETING
ECONOMIC DEVELOPMENT & CULTURE	5843-136	2021-07-09	2021-07-12	ZOOM.US 888-799-9666	22.60	CAD	22.60	CAD	4995	OTHER EXPENSES	ED0171	FE FM FILM DEVELOPMENT	4814	Telecommunication Service Including Loca	XOTO SCHOOLS - TDSB SESSION ACCOUNT
ECONOMIC DEVELOPMENT & CULTURE	5854-65	2021-07-26	2021-07-27	INGLEDODD MEDIA	"3,554.22"	CAD	"2,750.00"	USD	4414	ADVERTISING & PROMOTION	ED0171	FE FM FILM DEVELOPMENT	7311	Advertising Services	ADVERTISING - LOCATIONS MANAGER MAG
					"3,621.77"	CAD	67.55	CAD							
							"2,750.00"	USD							
FIRE SERVICES	5838-120	2021-07-05	2021-07-06	GAS TANK EXCHANGE	508.50	CAD	508.50	CAD	4424	CONTRACTED SERVICES - GENERAL	FR0025	MECHANICAL MAINT-VEHICLE MAINT	7531	Automotive Body and Repair Shops	REPAIR FUEL TANK
FIRE SERVICES	5838-121	2021-07-05	2021-07-06	ULTRA CLEAR ENGINE FLU	"2,192.26"	CAD	"2,192.26"	CAD	2130	PARTS - MOBILE EQUIPMENT	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5169	Chemicals and Allied Products Not Elsewh	ENGINE COOLANT
FIRE SERVICES	5845-105	2021-07-13	2021-07-14	FASTENAL CANADA02ONVAU	23.39	CAD	23.39	CAD	2710	GENERAL HARDWARE	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5085	Industrial Supplies Not Elsewhere Classi	HARDWARE
					"2,724.15"	CAD	"2,724.15"	CAD							
"PARKS, FORESTRY & RECREATION"	5837-115	2021-07-02	2021-07-05	DOLLARAMA # 836	111.93	CAD	111.93	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5310	Discount Stores	CAMPER BINS
"PARKS, FORESTRY & RECREATION"	5838-122	2021-07-05	2021-07-06	NOFRILLS CHRIS 273	11.35	CAD	11.35	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5411	"Grocery Stores, Supermarkets"	GATORADE FREEZIES
"PARKS, FORESTRY & RECREATION"	5839-150	2021-07-06	2021-07-07	MICHAELS #4921	162.67	CAD	162.67	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5945	"Game, Toy, and Hobby Shops"	"TIE DYE , FABRIC MARKERS"
"PARKS, FORESTRY & RECREATION"	5841-126	2021-07-07	2021-07-08	DOLLARAMA # 836	46.90	CAD	46.90	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5310	Discount Stores	FOAM BOARD ART CANVAS
"PARKS, FORESTRY & RECREATION"	5844-74	2021-07-12	2021-07-13	NOFRILLS CHRIS 273	44.06	CAD	44.06	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5411	"Grocery Stores, Supermarkets"	SPECIAL EVENTS SUPPLIES
"PARKS, FORESTRY & RECREATION"	5848-157	2021-07-16	2021-07-19	DOLLARAMA # 836	43.62	CAD	43.62	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5310	Discount Stores	CAMP SUPPLIES
"PARKS, FORESTRY & RECREATION"	5849-82	2021-07-19	2021-07-20	SHERIDAN NURSERIES EST	43.32	CAD	43.32	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5261	Lawn and Garden Supply Stores	SOIL FOR PLANTS
"PARKS, FORESTRY & RECREATION"	5852-87	2021-07-22	2021-07-23	DOLLARAMA # 836	29.39	CAD	29.39	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5310	Discount Stores	SCIENCE PROJECT ITEMS GARDEN ITEMS
"PARKS, FORESTRY & RECREATION"	5856-97	2021-07-28	2021-07-29	DOLLARAMA # 836	72.94	CAD	72.94	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12444	RW-CA-SUMMER CAMPS-WN1 CLAREVILLE	5310	Discount Stores	FREEZIES FLOWER POTS
					566.18	CAD	566.18	CAD							
SENIOR SERVICES AND LONG-TERM CARE 	5836-42	2021-06-29	2021-07-02	DANFORTH GAS & WASH	71.31	CAD	71.31	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	D3G061	TRUE DAVIDSON ACRES-MT-OA	5541	Service Stations (with or without Ancill	PROPANE
SENIOR SERVICES AND LONG-TERM CARE 	5842-125	2021-07-08	2021-07-09	LOWES #03321	55.68	CAD	55.68	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	D3G061	TRUE DAVIDSON ACRES-MT-OA	5200	Home Supply Warehouse	"**MORE**  SDS SHANK 5/32""X2""X6"" BIT  HC2001"
					126.99	CAD	126.99	CAD							
"PARKS, FORESTRY & RECREATION"	5843-137	2021-07-09	2021-07-12	SP   CANADIANFERRYA	983.10	CAD	983.10	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	P00012	TERMINAL-FERRY OPERATIONS	8699	"Organizations, Membership - Not Elsewher"	CANADIAN FERRY CONFERENCE REGISTRATION FEES
					983.10	CAD	983.10	CAD							
"PARKS, FORESTRY & RECREATION"	5843-138	2021-07-09	2021-07-12	JJ DOWNS INDUSTRIAL	"2,813.70"	CAD	"2,813.70"	CAD	2535	PLUMBING SUPPLIES	P08627	W-Y O/D POOL-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	OUTDOOR POOL REPAIR SUPPLIES
"PARKS, FORESTRY & RECREATION"	5845-106	2021-07-13	2021-07-14	JJ DOWNS INDUSTRIAL	"2,686.24"	CAD	"2,686.24"	CAD	2535	PLUMBING SUPPLIES	P08627	W-Y O/D POOL-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	OUTDOOR POOL REPAIR SUPPLIES
"PARKS, FORESTRY & RECREATION"	5848-158	2021-07-15	2021-07-19	NEXT SUPPLY	92.25	CAD	92.25	CAD	2535	PLUMBING SUPPLIES	P08627	W-Y O/D POOL-OPERATIONS	5251	Hardware Stores	"OUTDOOR POOL PARTS, SUPPLIES"
"PARKS, FORESTRY & RECREATION"	5851-106	2021-07-21	2021-07-22	JJ DOWNS INDUSTRIAL	"2,995.46"	CAD	"2,995.46"	CAD	2535	PLUMBING SUPPLIES	P08627	W-Y O/D POOL-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	"OUTDOOR POOL REPAIR PARTS, SUPPLIES"
					"8,587.65"	CAD	"8,587.65"	CAD							
TORONTO WATER	5837-116	2021-07-02	2021-07-05	SP   PROMETHEUS LIGHTS	489.69	CAD	384.35	USD	2710	GENERAL HARDWARE	TW2005	D&C: DIRECTOR'S OFFICE	5999	Miscellaneous and Specialty Retail Store	CUSTOM FLASH LIGHTS
TORONTO WATER	5851-107	2021-07-22	2021-07-22	LEICA GEOSYSTEMS LTD.	"1,226.29"	CAD	"1,226.29"	CAD	2710	GENERAL HARDWARE	TW2005	D&C: DIRECTOR'S OFFICE	5046	Commercial Equipment Not Elsewhere Class	GNSS RECEIVER REPAIR
					"1,715.98"	CAD	"1,226.29"	CAD							
							384.35	USD							
TORONTO WATER	5844-75	2021-07-12	2021-07-13	AMZN MKTP US	-3.00	CAD	-3.00	CAD	2710	GENERAL HARDWARE	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5999	Miscellaneous and Specialty Retail Store	REFUND
TORONTO WATER	5845-107	2021-07-13	2021-07-14	HILTI (CANADA) CORP	304.48	CAD	304.48	CAD	3099	GENERAL EQUIPMENT	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5251	Hardware Stores	HYBRID ADH HY 200-R
TORONTO WATER	5857-99	2021-07-29	2021-07-30	HONIG INDUSTRIAL EQUIP	141.67	CAD	141.67	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5085	Industrial Supplies Not Elsewhere Classi	MILCOOL SAW PLUS
TORONTO WATER	5857-100	2021-07-29	2021-07-30	ATLAS TOOLS & MACHINER	"1,023.95"	CAD	"1,023.95"	CAD	2710	GENERAL HARDWARE	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5251	Hardware Stores	DRILLS
					"1,467.10"	CAD	"1,467.10"	CAD							
EMPLOYMENT & SOCIAL SERVICES	5842-126	2021-07-07	2021-07-09	ELEARNING ART	614.73	CAD	480.00	USD	4310	TRAINING & DEVELOPMENT - EXTERNAL	C01230	OPERATIONAL & POLICY TRAINING	7333	"Commercial Art, Graphics, Photography"	ELEARNING PREMIUM
					614.73	CAD	480.00	USD							
TORONTO PARAMEDIC SERVICES	5842-127	2021-07-07	2021-07-09	CDN TIRE STORE #00485	291.40	CAD	291.40	CAD	2575	ELECTRICAL SUPPLIES	B46783	ESU OPERATIONS- MGNT	5200	Home Supply Warehouse	POWER BARS
					291.40	CAD	291.40	CAD							
FACILITIES MANAGEMENT	5843-139	2021-07-09	2021-07-12	SHOPPERSDRUGMART1005	41.79	CAD	41.79	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0351	ADMIN-FACILITIES OPERATIONS-SOUTH	5912	"Drug Stores, Pharmacies"	FIRST AID KIT
FACILITIES MANAGEMENT	5844-76	2021-07-12	2021-07-13	POWERTRADE ELECTRIC LT	28.25	CAD	28.25	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61707045	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	ELECTRICAL PARTS
FACILITIES MANAGEMENT	5844-77	2021-07-12	2021-07-13	POWERTRADE ELECTRIC LT	26.56	CAD	26.56	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61711596	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	DOOR BELL
FACILITIES MANAGEMENT	5857-101	2021-07-29	2021-07-30	POWERTRADE ELECTRIC LT	51.51	CAD	51.51	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61715806	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	LAMPS
FACILITIES MANAGEMENT	5857-102	2021-07-29	2021-07-30	POWERTRADE ELECTRIC LT	25.06	CAD	25.06	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61714628	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	ELECTRICAL PARTS
					173.17	CAD	173.17	CAD							
FACILITIES MANAGEMENT	5853-170	2021-07-23	2021-07-26	METAL SUPERMARKETS - D	257.64	CAD	257.64	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61707050	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5051	Metal Service Centers and Offices	2X3 RECTANGULAR TUBING.
FACILITIES MANAGEMENT	5853-171	2021-07-23	2021-07-26	CTF SUPPLY (11)	33.72	CAD	33.72	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61714063	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	RUST OLEUM SPRAY PAINT
					291.36	CAD	291.36	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5849-83	2021-07-19	2021-07-20	DOLLARAMA # 800	20.34	CAD	20.34	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0054	MH MUS GIBSON HOUSE PROGRAMMING	5310	Discount Stores	VARIOUS CAMP SUPPLIES - GARDEN GLOVES
ECONOMIC DEVELOPMENT & CULTURE	5849-84	2021-07-19	2021-07-20	DOLLARAMA # 800	10.17	CAD	10.17	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0054	MH MUS GIBSON HOUSE PROGRAMMING	5310	Discount Stores	VARIOUS CAMP SUPPLIES
ECONOMIC DEVELOPMENT & CULTURE	5853-172	2021-07-23	2021-07-26	LOBLAWS #1010	31.39	CAD	31.39	CAD	2570	JANITORIAL SUPPLIES	AH0054	MH MUS GIBSON HOUSE PROGRAMMING	5411	"Grocery Stores, Supermarkets"	DISHWASHER DETERGENT AND STORAGE CONTAINERS
					61.90	CAD	61.90	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5837-117	2021-07-02	2021-07-05	AMZN MKTP CA 2942O88D1	42.92	CAD	42.92	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0081	MH MUS SCARBOROUGH MUSEUM PROGRAMMING	4816	Computer Network/Information Services	PROGRAM SUPPLIES - WOODEDN BAMBOO HOOPS
ECONOMIC DEVELOPMENT & CULTURE	5837-118	2021-07-02	2021-07-05	AMZN MKTP CA 295W30JP0	66.11	CAD	66.11	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0081	MH MUS SCARBOROUGH MUSEUM PROGRAMMING	4816	Computer Network/Information Services	"PROGRAM SUPPLIES - HEADSET, DRY ERASE"
ECONOMIC DEVELOPMENT & CULTURE	5837-119	2021-07-02	2021-07-05	AMAZON.CA 291LL0JI0	16.86	CAD	16.86	CAD	2570	JANITORIAL SUPPLIES	AH0081	MH MUS SCARBOROUGH MUSEUM PROGRAMMING	4816	Computer Network/Information Services	HANDSOAP
ECONOMIC DEVELOPMENT & CULTURE	5837-120	2021-07-02	2021-07-05	AMZN MKTP CA 296LJ4JJ0	71.16	CAD	71.16	CAD	2082	HEALTH & SAFETY SUPPLIES	AH0081	MH MUS SCARBOROUGH MUSEUM PROGRAMMING	4816	Computer Network/Information Services	SUNSCREEN
ECONOMIC DEVELOPMENT & CULTURE	5839-151	2021-07-07	2021-07-07	AMZN MKTP CA 299YK1E22	28.24	CAD	28.24	CAD	2082	HEALTH & SAFETY SUPPLIES	AH0081	MH MUS SCARBOROUGH MUSEUM PROGRAMMING	4816	Computer Network/Information Services	SANITIZER
ECONOMIC DEVELOPMENT & CULTURE	5843-140	2021-07-10	2021-07-12	PAYPAL  CATHERINE.TAMM	581.92	CAD	581.92	CAD	4995	OTHER EXPENSES	AH0081	MH MUS SCARBOROUGH MUSEUM PROGRAMMING	8999	Professional Services - Not Elsewhere Cl	"PROGRAM CONSULTATION, TRANSPORTATION AND SURCHARGE"
ECONOMIC DEVELOPMENT & CULTURE	5843-141	2021-07-09	2021-07-12	DUSKY LEAF	621.50	CAD	621.50	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0081	MH MUS SCARBOROUGH MUSEUM PROGRAMMING	5941	Sporting Goods Stores	PROGRAM SUP. - BLUE WHIRL YOGA MATS
ECONOMIC DEVELOPMENT & CULTURE	5844-79	2021-07-12	2021-07-13	AMZN MKTP CA 292BU1IX0	46.26	CAD	46.26	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0081	MH MUS SCARBOROUGH MUSEUM PROGRAMMING	4816	Computer Network/Information Services	VARIOUS PROGRAM SUPPLIES
ECONOMIC DEVELOPMENT & CULTURE	5847-108	2021-07-15	2021-07-16	CANVA  I03117-22741279	12.83	CAD	9.95	USD	4825	PRINTING AND REPRODUCTION - THIRD PARTY	AH0089	MH MUS SCARBOROUGH MUSEUM ADMINISTRATION	7221	Photographic Studios	GRAHICS
ECONOMIC DEVELOPMENT & CULTURE	5848-159	2021-07-18	2021-07-19	PAYPAL  ACADEMIAEDU	99.00	CAD	99.00	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	AH0089	MH MUS SCARBOROUGH MUSEUM ADMINISTRATION	7392	"Consulting, Management, and Public Relat"	RESEARCH ACCESS
ECONOMIC DEVELOPMENT & CULTURE	5853-173	2021-07-23	2021-07-26	TPH-SOP	465.44	CAD	465.44	CAD	4825	PRINTING AND REPRODUCTION - THIRD PARTY	AH0089	MH MUS SCARBOROUGH MUSEUM ADMINISTRATION	2741	Miscellaneous Publishing and Printing	PRINTING AND REPRODUCTION
					"2,052.24"	CAD	"2,039.41"	CAD							
							9.95	USD							
ECONOMIC DEVELOPMENT & CULTURE	5836-43	2021-07-01	2021-07-02	WAVE -  STEEL AND OAK	"1,313.63"	CAD	"1,313.63"	CAD	4995	OTHER EXPENSES	SE0009	AC CE SPECIAL PROJECTS	7299	Other Services (Not Elsewhere Classified	OAK TV WINDOW
ECONOMIC DEVELOPMENT & CULTURE	5844-80	2021-07-12	2021-07-13	SP   WILD NORTH FLOWER	70.06	CAD	70.06	CAD	4995	OTHER EXPENSES	SE0009	AC CE SPECIAL PROJECTS	5992	Florists	POP UP HUB CURATOR CONDOLENCE (EXP. TO BE RETURNED TO CITY BY STAFF)
ECONOMIC DEVELOPMENT & CULTURE	5855-85	2021-07-27	2021-07-28	WAVE -  OH MY PRINT SO	111.87	CAD	111.87	CAD	2792	"BANNERS, FLAGS & SIGNS"	SE0009	AC CE SPECIAL PROJECTS	7311	Advertising Services	CANVAS
					"1,495.56"	CAD	"1,495.56"	CAD							
"PARKS, FORESTRY & RECREATION"	5843-142	2021-07-10	2021-07-12	BLOOR WEST POST OFFICE	16.32	CAD	16.32	CAD	4805	POSTAGE	P00117	HIGH PARK-PLANT PRODUCTION	4215	"Courier Services - Air & Ground, Freight"	POSTAGE - MAILING
"PARKS, FORESTRY & RECREATION"	5845-108	2021-07-07	2021-07-14	THE ST GEORGE COMPANY	32.65	CAD	32.65	CAD	2710	GENERAL HARDWARE	P00117	HIGH PARK-PLANT PRODUCTION	5999	Miscellaneous and Specialty Retail Store	BATTERY
					48.97	CAD	48.97	CAD							
"PARKS, FORESTRY & RECREATION"	5835-100	2021-06-30	2021-07-01	PAUL WOLF ELECTRIC & L	60.15	CAD	60.15	CAD	2575	ELECTRICAL SUPPLIES	P00012	TERMINAL-FERRY OPERATIONS	5065	Electrical Parts and Equipment	ONE PUSH BUTTON
"PARKS, FORESTRY & RECREATION"	5835-101	2021-06-30	2021-07-01	BATTLEFIELD EQUIPMENT	587.54	CAD	587.54	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00012	TERMINAL-FERRY OPERATIONS	5712	"Equipment, Furniture, and Home Furnishin"	5 PAILS ELC COOLANT
"PARKS, FORESTRY & RECREATION"	5836-44	2021-06-30	2021-07-02	CDN TIRE STORE #00654	379.66	CAD	379.66	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00012	TERMINAL-FERRY OPERATIONS	5200	Home Supply Warehouse	2 LEAD ACID BATTERIES
"PARKS, FORESTRY & RECREATION"	5839-152	2021-07-06	2021-07-07	TOTAL BATTERY	"1,643.11"	CAD	"1,643.11"	CAD	2575	ELECTRICAL SUPPLIES	P00012	TERMINAL-FERRY OPERATIONS	5533	"Automotive Parts, Accessories Stores"	ENGINE STARTING BATTERIES
"PARKS, FORESTRY & RECREATION"	5841-127	2021-07-07	2021-07-08	WEST PIER MARINE&INDUS	"1,697.84"	CAD	"1,697.84"	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00012	TERMINAL-FERRY OPERATIONS	4468	"Marinas, Marine Service/Supplies"	"QUICK RELEASE HOOK, OIL FILTER"
"PARKS, FORESTRY & RECREATION"	5841-128	2021-07-07	2021-07-08	ONTBELTING  POWER TRAN	174.00	CAD	174.00	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00012	TERMINAL-FERRY OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	GS PUMP DRIVE BELT
"PARKS, FORESTRY & RECREATION"	5841-129	2021-07-07	2021-07-08	UNITED WELDING PROCESS	209.05	CAD	209.05	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00012	TERMINAL-FERRY OPERATIONS	7692	Welding Repair	ENGINE CYLINDER HEAD INSPECTION
"PARKS, FORESTRY & RECREATION"	5843-143	2021-07-08	2021-07-12	ACTION HYDRAULICS LTD.	197.75	CAD	197.75	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00012	TERMINAL-FERRY OPERATIONS	7699	Miscellaneous Repair Shops and Related S	GS PUMP BUSHINGS
"PARKS, FORESTRY & RECREATION"	5843-144	2021-07-08	2021-07-12	ACTION HYDRAULICS LTD.	525.45	CAD	525.45	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00012	TERMINAL-FERRY OPERATIONS	7699	Miscellaneous Repair Shops and Related S	GS PUMP BUSING
"PARKS, FORESTRY & RECREATION"	5844-81	2021-07-12	2021-07-13	ACTION HYDRAULICS LTD.	31.32	CAD	31.32	CAD	2535	PLUMBING SUPPLIES	P00012	TERMINAL-FERRY OPERATIONS	7699	Miscellaneous Repair Shops and Related S	BUSHING FOR RAMP CYLINDER
"PARKS, FORESTRY & RECREATION"	5845-109	2021-07-12	2021-07-14	CUMMINS HYDRAULICS	828.97	CAD	828.97	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00012	TERMINAL-FERRY OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	OIL TRANSFER PUMP
"PARKS, FORESTRY & RECREATION"	5848-160	2021-07-13	2021-07-19	ACTION HYDRAULICS LTD.	310.75	CAD	310.75	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00012	TERMINAL-FERRY OPERATIONS	7699	Miscellaneous Repair Shops and Related S	MODIFY GS PUMP BUSHING
"PARKS, FORESTRY & RECREATION"	5848-161	2021-07-15	2021-07-19	CDN TIRE STORE #00305	46.86	CAD	46.86	CAD	3080	M & E - HAND TOOLS	P00012	TERMINAL-FERRY OPERATIONS	5200	Home Supply Warehouse	PIPE WRENCHES
"PARKS, FORESTRY & RECREATION"	5857-103	2021-07-29	2021-07-30	ACTION HYDRAULICS LTD.	806.37	CAD	806.37	CAD	2401	LUBRICANTS	P00012	TERMINAL-FERRY OPERATIONS	7699	Miscellaneous Repair Shops and Related S	PAILS OF AW 32 HYD OIL
					"7,498.82"	CAD	"7,498.82"	CAD							
TORONTO WATER	5836-45	2021-07-02	2021-07-02	AMAZON.CA 2968M7NR0	411.94	CAD	411.94	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7072	WTR TREAT & SUPPLY:TRANSMISSION-EAST SVC	4816	Computer Network/Information Services	SPACE CHAMBER TOOL BAGS
TORONTO WATER	5837-121	2021-07-02	2021-07-05	ONTARIO WATER WASTEWAT	420.00	CAD	420.00	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	TW7072	WTR TREAT & SUPPLY:TRANSMISSION-EAST SVC	5942	Book Stores	WATER LICENCE EXAM BOOKS
TORONTO WATER	5838-124	2021-07-06	2021-07-06	AMAZON.CA 299HH8JM2	224.16	CAD	224.16	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW7072	WTR TREAT & SUPPLY:TRANSMISSION-EAST SVC	4816	Computer Network/Information Services	EAR PLUG REFILL STATION
TORONTO WATER	5838-125	2021-07-05	2021-07-06	GLOBALINDUSTRIALCANDA	378.71	CAD	378.71	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW7072	WTR TREAT & SUPPLY:TRANSMISSION-EAST SVC	5085	Industrial Supplies Not Elsewhere Classi	EYE WASH STATION HEADS
TORONTO WATER	5842-128	2021-07-07	2021-07-09	MECP-DRINK WAT WASTE C	140.00	CAD	140.00	CAD	4830	PERMIT & LICENSE FEES	TW7072	WTR TREAT & SUPPLY:TRANSMISSION-EAST SVC	9399	Government Services - Not Elsewhere Clas	DW OPERATOR EXAM 
TORONTO WATER	5842-129	2021-07-07	2021-07-09	MECP-DRINK WAT WASTE C	140.00	CAD	140.00	CAD	4830	PERMIT & LICENSE FEES	TW7072	WTR TREAT & SUPPLY:TRANSMISSION-EAST SVC	9399	Government Services - Not Elsewhere Clas	WW OPERATOR EXAM
TORONTO WATER	5845-110	2021-07-13	2021-07-14	GLOBALINDUSTRIALCANDA	276.40	CAD	276.40	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW7072	WTR TREAT & SUPPLY:TRANSMISSION-EAST SVC	5085	Industrial Supplies Not Elsewhere Classi	SAFETY BERM
					"1,991.21"	CAD	"1,991.21"	CAD							
FIRE SERVICES	5848-162	2021-07-15	2021-07-19	TORONTO STAMP INC - EC	335.93	CAD	335.93	CAD	2010	STATIONERY AND OFFICE SUPPLIES	FR0006	FIRE CODE ENFORCEMENT-EAST DIST	5111	"Stationery, Office Supplies, Printing an"	SELF INKING STAMP
					335.93	CAD	335.93	CAD							
TORONTO PARAMEDIC SERVICES	5837-122	2021-07-02	2021-07-05	HAVIS INC	253.54	CAD	199.00	USD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	B31100	COMMUNICATIONS SYSTEMS SUPPORT	5046	Commercial Equipment Not Elsewhere Class	REPAIR DOCK STN VEH
					253.54	CAD	199.00	USD							
SOLID WASTE MANAGEMENT	5837-123	2021-07-02	2021-07-05	PRINCESS AUTO 32	65.50	CAD	65.50	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	SW0008	COLLECTIONS-OPERATIONS SUPPORT	5085	Industrial Supplies Not Elsewhere Classi	MISCELLANEOUS MATERIALS & SUPPLIES
