Division	Batch-Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	 G/L Account Description	Cost Centre / WBS Element / Order	Cost Centre / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose	
LONG TERM CARE HOMES	3312-1	2014-12-30	2014-12-31	JOERNS HEALTHCARE	"2,990.03"	CAD	"2,990.03"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	D3A144	BENDALE ACRES-NS-NA	5047	Laboratory/Medical/Dental/Ophthalmic Hos	RESIDENT BED PARTS	
LONG TERM CARE HOMES	3312-2	2014-12-30	2014-12-31	MR PRINTER	97.41	CAD	97.41	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3A083	BENDALE ACRES-PS-PS	7338	"Quick Copy, Reproduction, and Blueprinti"	RESIDENT ACTIVITY CALENDARS	
					"3,720.47"	CAD	"3,720.47"	CAD								
EMERGENCY MEDICAL SERVICES	3276-2	2014-12-03	2014-12-04	PRECISE PARKLINK INC	12.00	CAD	12.00	CAD	4770	PARKING EXPENSES (INTOWN)	B46830	PAN AM GAMES	7523	Automobile Parking Lots and Garages	PARKING - PAN AM	
EMERGENCY MEDICAL SERVICES	3283-2	2014-12-08	2014-12-09	TORONTO PARKING AUTHOR	6.00	CAD	6.00	CAD	4770	PARKING EXPENSES (INTOWN)	B46830	PAN AM GAMES	7523	Automobile Parking Lots and Garages	PARKING - PAN AM	
EMERGENCY MEDICAL SERVICES	3288-3	2014-12-10	2014-12-11	155 QUEENS QUAY	12.00	CAD	12.00	CAD	4770	PARKING EXPENSES (INTOWN)	B46830	PAN AM GAMES	7523	Automobile Parking Lots and Garages	PARKING - PAN AM	
EMERGENCY MEDICAL SERVICES	3296-4	2014-12-16	2014-12-17	PRECISE PARKLINK INC	6.00	CAD	6.00	CAD	4770	PARKING EXPENSES (INTOWN)	B46830	PAN AM GAMES	7523	Automobile Parking Lots and Garages	PARKING - PAN AM	
EMERGENCY MEDICAL SERVICES	3302-12	2014-12-19	2014-12-22	155 QUEENS QUAY	12.00	CAD	12.00	CAD	4770	PARKING EXPENSES (INTOWN)	B46830	PAN AM GAMES	7523	Automobile Parking Lots and Garages	PARKING - PAN AM	
					48.00	CAD	48.00	CAD								
"PARKS, FORESTRY & RECREATION"	3281-3	2014-12-05	2014-12-08	AGO INDUSTRIES INC.	223.74	CAD	223.74	CAD	2670	UNIFORMS	P00859	ALNESS YD-YARD OPERNS	5137	"Mens, Womens, and Childrens Uniforms and"	FIRE RATED INSULATED PARKA	
					223.74	CAD	223.74	CAD								
"PARKS, FORESTRY & RECREATION"	3275-9	2014-12-02	2014-12-03	FIVE STAR ENTERPRISES	934.51	CAD	934.51	CAD	2670	UNIFORMS	P11584	OCONNOR CC-SPORTS	5137	"Mens, Womens, and Childrens Uniforms and"	T SHIRTS FOR EVENT	
"PARKS, FORESTRY & RECREATION"	3292-10	2014-12-13	2014-12-15	RCSS 1077	254.43	CAD	254.43	CAD	*****	FOOD & NON-ALCOHOLIC BEVERAGES	P11584	OCONNOR CC-SPORTS	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR YOUTH EVENT	
"PARKS, FORESTRY & RECREATION"	3292-11	2014-12-13	2014-12-15	YOUR DOLLAR STORE WITH	48.59	CAD	48.59	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11584	OCONNOR CC-SPORTS	5999	Miscellaneous and Specialty Retail Store	SUPPLIES FOR YOUTH EVENT	
"PARKS, FORESTRY & RECREATION"	3292-12	2014-12-13	2014-12-15	RCSS 1077	-5.32	CAD	-5.32	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11584	OCONNOR CC-SPORTS	5411	"Grocery Stores, Supermarkets"	RET'D FOR CREDIT - SUPPLIES FOR YOUTH EVENT	
"PARKS, FORESTRY & RECREATION"	3302-13	2014-12-19	2014-12-22	APPLE ATHLETICS	986.49	CAD	986.49	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P06074	OCONNOR CC-SOCIAL PRGM	5713	Floor Covering Stores	SPORTS EQUIPMENT	
"PARKS, FORESTRY & RECREATION"	3304-2	2014-12-22	2014-12-23	APPLE ATHLETICS	591.31	CAD	591.31	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P06074	OCONNOR CC-SOCIAL PRGM	5713	Floor Covering Stores	SPORTS EQUIPMENT	
					"2,810.01"	CAD	"2,810.01"	CAD								
"PARKS, FORESTRY & RECREATION"	3273-3	2014-12-01	2014-12-02	HENRY'S SCARBOROUGH	98.29	CAD	98.29	CAD	2080	PHOTOGRAPHIC AND VIDEO SUPPLIES	P07692	MCGREGOR PARK-PRGM SUPPORT	5946	Camera and Photographic Supply Stores	"MEMORY CARD, LENS UV FILTER"	
"PARKS, FORESTRY & RECREATION"	3276-3	2014-12-03	2014-12-04	HENRY'S SCARBOROUGH	169.48	CAD	169.48	CAD	3032	M & E - PHOTOGRAPHIC	P07692	MCGREGOR PARK-PRGM SUPPORT	5946	Camera and Photographic Supply Stores	"MULTIMEDIA EQUIP - TRIPOD, CAMERA BAG"	
"PARKS, FORESTRY & RECREATION"	3281-4	2014-12-04	2014-12-08	YOUR DOLLAR STORE WITH	63.28	CAD	63.28	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07692	MCGREGOR PARK-PRGM SUPPORT	5999	Miscellaneous and Specialty Retail Store	"GINGERBREAD HOUSES, DECORATIONS"	
"PARKS, FORESTRY & RECREATION"	3281-5	2014-12-06	2014-12-08	FUTURE SHOP #52	112.98	CAD	112.98	CAD	3032	M & E - PHOTOGRAPHIC	P07692	MCGREGOR PARK-PRGM SUPPORT	5732	Electronic Sales	CAMERA BATTERY & CHARGER	
"PARKS, FORESTRY & RECREATION"	3292-13	2014-12-12	2014-12-15	FOOD BASICS #628	17.97	CAD	17.97	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11225	MCGREGOR PARK-SPORTS	5411	"Grocery Stores, Supermarkets"	INGREDIENTS/FOOD - YOUTH CONFERENCE	
"PARKS, FORESTRY & RECREATION"	3292-14	2014-12-12	2014-12-15	FOOD BASICS #628	7.36	CAD	7.36	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11225	MCGREGOR PARK-SPORTS	5411	"Grocery Stores, Supermarkets"	INGREDIENTS/FOOD - YOUTH CONFERENCE	
"PARKS, FORESTRY & RECREATION"	3298-3	2014-12-16	2014-12-18	METRO #35	149.10	CAD	149.10	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P07692	MCGREGOR PARK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	FOOD FOR STAFF MEETING	
"PARKS, FORESTRY & RECREATION"	3298-4	2014-12-16	2014-12-18	CANBE FOODS	28.25	CAD	28.25	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P07692	MCGREGOR PARK-PRGM SUPPORT	5812	"Eating Places, Restaurants"	FOOD FOR STAFF MEETING	
					646.71	CAD	646.71	CAD								
PUBLIC HEALTH	3273-4	2014-12-01	2014-12-02	PAYPAL *IIBA	233.02	CAD	203.68	USD	4760	MEMBERSHIP FEES	PH1051	INFORMATION TECHNOLOGY	8398	"Organizations, Charitable and Social Ser"	MEMBERSHIP	
					233.02	CAD	203.68	USD								
EMERGENCY MEDICAL SERVICES	3298-5	2014-12-17	2014-12-18	NAEMSP	694.80	CAD	585.00	USD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	B46776	MANGERS - HUB ADMIN	8299	Educational Services	REGISTRATION - ASS OF EMS PHYSICIANS CONFERENCE	
EMERGENCY MEDICAL SERVICES	3300-10	2014-12-17	2014-12-19	AIR CAN  0145866707257	710.31	CAD	710.31	CAD	4253	CONFERENCES/SEMINARS - AIR/RAIL/BUS TRAV	B46776	MANGERS - HUB ADMIN	3009	Air Canada	N/A	
EMERGENCY MEDICAL SERVICES	3302-14	2014-12-18	2014-12-22	AIR CAN  0145866708512	781.71	CAD	781.71	CAD	4253	CONFERENCES/SEMINARS - AIR/RAIL/BUS TRAV	B46776	MANGERS - HUB ADMIN	3009	Air Canada	N/A	
					"2,186.82"	CAD	"1,492.02"	CAD								
							585.00	USD								
"PARKS, FORESTRY & RECREATION"	3276-4	2014-12-03	2014-12-04	VAUGHAN GARDEN CENTRE	999.00	CAD	999.00	CAD	2540	HEATING & AIR CONDITIONING SUPPLIES	P10908	NY SKI CENTRE-OPERATIONS	5261	Lawn and Garden Supply Stores	FIREWOOD	
"PARKS, FORESTRY & RECREATION"	3288-4	2014-12-10	2014-12-11	VAUGHAN GARDEN CENTRE	999.00	CAD	999.00	CAD	2540	HEATING & AIR CONDITIONING SUPPLIES	P10908	NY SKI CENTRE-OPERATIONS	5261	Lawn and Garden Supply Stores	FIREWOOD	
"PARKS, FORESTRY & RECREATION"	3306-4	2014-12-23	2014-12-24	COBRA FLOAT SERVICE IN	423.75	CAD	423.75	CAD	4995	OTHER EXPENSES	P10908	NY SKI CENTRE-OPERATIONS	1799	"Contractors, Special Trade - Not Elsewhe"	FLOAT CHARGE - GROOMER	
"PARKS, FORESTRY & RECREATION"	3312-3	2014-12-30	2014-12-31	JEFF'S MOBILE WELDING	967.17	CAD	967.17	CAD	2199	MISCELLANEOUS PARTS	P10908	NY SKI CENTRE-OPERATIONS	7692	Welding Repair	PIPE REPAIR	
					"3,388.92"	CAD	"3,388.92"	CAD								
"PARKS, FORESTRY & RECREATION"	3271-7	2014-11-27	2014-12-01	CDN TIRE STORE #00182	303.05	CAD	303.05	CAD	3020	M & E - COMMUNICATIONS	P10467	WALLACE EMERSON-PRGM SUPPORT	5200	Home Supply Warehouse	"2 WAY RADIOS, 2 CLOCKS"	
"PARKS, FORESTRY & RECREATION"	3273-5	2014-12-01	2014-12-02	BASTONE HOME HARDWARE	7.90	CAD	7.90	CAD	2710	GENERAL HARDWARE	P10467	WALLACE EMERSON-PRGM SUPPORT	5251	Hardware Stores	CABLE FOR PHONE LINES	
"PARKS, FORESTRY & RECREATION"	3275-10	2014-12-02	2014-12-03	FRESHCO 9783	40.01	CAD	40.01	CAD	2615	"DISHES, CUTLERY AND UTENSILS"	P10467	WALLACE EMERSON-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	UTENSILS	
"PARKS, FORESTRY & RECREATION"	3276-5	2014-12-02	2014-12-04	WAL-MART #3106	156.81	CAD	156.81	CAD	2710	GENERAL HARDWARE	P10467	WALLACE EMERSON-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	"LAMPS, LINE CORDS, BATTERIES"	
"PARKS, FORESTRY & RECREATION"	3312-4	2014-12-30	2014-12-31	STAPLES STORE #86	183.21	CAD	183.21	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P10467	WALLACE EMERSON-PRGM SUPPORT	5943	"Office, School Supply, and Stationery St"	"LOG BOOKS, CALENDARS, TAPE DISPENSER"	
					690.98	CAD	690.98	CAD								
ECONOMIC DEVELOPMENT & CULTURE	3288-5	2014-12-09	2014-12-11	ROTMAN SPECIAL EVENTS	30.00	CAD	30.00	CAD	4118	TICKETS AND ADMISSION FEES	ED0057	BUSINESS & PROFESSIONAL SERVICES	8220	"Colleges, Universities, Professional Sch"	TICKETS FOR EVENT	
ECONOMIC DEVELOPMENT & CULTURE	3292-15	2014-12-11	2014-12-15	PAYPAL *BCCC CHAMBE	125.00	CAD	125.00	CAD	4118	TICKETS AND ADMISSION FEES	ED0057	BUSINESS & PROFESSIONAL SERVICES	9399	Government Services - Not Elsewhere Clas	TICKETS FOR EVENT	
ECONOMIC DEVELOPMENT & CULTURE	3302-15	2014-12-19	2014-12-22	CAFE ON THE SQUARE	20.23	CAD	20.23	CAD	4823	MEALS-OUTSIDE LOC'S	ED0057	BUSINESS & PROFESSIONAL SERVICES	5812	"Eating Places, Restaurants"	BUSINESS MEETING W/ EXTERNAL CLIENTS	
					175.23	CAD	175.23	CAD								
"PARKS, FORESTRY & RECREATION"	3275-11	2014-12-01	2014-12-03	ONEIDA EQUIPMENT LTD	87.39	CAD	87.39	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P12136	ALNESS YARD-FORESTRY-PRUNING REMOVAL	5712	"Equipment, Furniture, and Home Furnishin"	CHAIN FOR SAW	
"PARKS, FORESTRY & RECREATION"	3306-5	2014-12-22	2014-12-24	THE HOME DEPOT #7114	10.70	CAD	10.70	CAD	2710	GENERAL HARDWARE	P12136	ALNESS YARD-FORESTRY-PRUNING REMOVAL	5200	Home Supply Warehouse	**MORE**  SCREWS	
"PARKS, FORESTRY & RECREATION"	3306-6	2014-12-23	2014-12-24	HANFORD LUMBER LIMITED	207.92	CAD	207.92	CAD	2531	LUMBER	P12136	ALNESS YARD-FORESTRY-PRUNING REMOVAL	5211	"Building Materials, Lumber Stores"	8X8 PRESSURE TREATED	
"PARKS, FORESTRY & RECREATION"	3308-6	2014-12-24	2014-12-29	FASTENAL CANADA02ONTO2	760.89	CAD	760.89	CAD	2710	GENERAL HARDWARE	P12136	ALNESS YARD-FORESTRY-PRUNING REMOVAL	5085	Industrial Supplies Not Elsewhere Classi	HARDWARE FOR OUTRIGGER PADS	
					"1,066.90"	CAD	"1,066.90"	CAD								
MUNICIPAL LICENSING & STANDARDS 	3271-8	2014-11-28	2014-12-01	WHEELDESKSC	34.98	CAD	29.92	USD	3099	GENERAL EQUIPMENT	PH5048	ENFORCEMENT & MOBILE REPONSE CITY WIDE	5732	Electronic Sales	NOTEBOOK MOBILE DESK	
MUNICIPAL LICENSING & STANDARDS 	3271-9	2014-11-28	2014-12-01	PAYPAL *STEERINGWHE	147.35	CAD	147.35	CAD	4995	OTHER EXPENSES	PH5036	TAS WEST REGION	5099	Durable Goods Not Elsewhere Classified	CLIPBOARD	
MUNICIPAL LICENSING & STANDARDS 	3292-16	2014-12-13	2014-12-15	WHEELDESKSC	-35.57	CAD	-29.92	USD	3099	GENERAL EQUIPMENT	PH5048	ENFORCEMENT & MOBILE REPONSE CITY WIDE	5732	Electronic Sales	ORDER CANCELLED	
					146.76	CAD	147.35	CAD								
							0.00	USD								
CITY CLERK'S OFFICE	3302-16	2014-12-18	2014-12-22	COUNCIL ON GOV00 OF 00	528.62	CAD	445.00	USD	4760	MEMBERSHIP FEES	GV0009	POLICY  COMPLIANCE & EXECUTIVE	8699	"Organizations, Membership - Not Elsewher"	2015 MEMBERSHIP RENEWAL	
CITY CLERK'S OFFICE	3306-7	2014-12-24	2014-12-24	CPA ONTARIO	"2,169.60"	CAD	"2,169.60"	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	GV0009	POLICY  COMPLIANCE & EXECUTIVE	8699	"Organizations, Membership - Not Elsewher"	ORGANIZATION PASSPORT FOR TRAINING	
					"2,698.22"	CAD	"2,169.60"	CAD								
							445.00	USD								
"PARKS, FORESTRY & RECREATION"	3271-11	2014-11-28	2014-12-01	SHOPPERSDRUGMART0857	115.00	CAD	115.00	CAD	4225	BUSINESS TRAV - PUBLIC TRANSIT	P13059	GEN INTRST & CLUBS - EY YOUTH REC STRAT	5912	"Drug Stores, Pharmacies"	TTC TICKETS FOR YOUTH COUNCIL	
"PARKS, FORESTRY & RECREATION"	3271-12	2014-11-28	2014-12-01	WAL-MART # 3740	135.22	CAD	135.22	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13059	GEN INTRST & CLUBS - EY YOUTH REC STRAT	5411	"Grocery Stores, Supermarkets"	XBOX ON CONTROLLERS FOR YOUTH LOUNGE	
"PARKS, FORESTRY & RECREATION"	3275-12	2014-12-02	2014-12-03	TOWNSHIP OF KING	473.00	CAD	473.00	CAD	4118	TICKETS AND ADMISSION FEES	P05093	ELMBANK CC-SUMMER CAMPS	9399	Government Services - Not Elsewhere Clas	SUMMER CAMP TRIP TO COLD CREEK	
"PARKS, FORESTRY & RECREATION"	3298-6	2014-12-17	2014-12-18	FORTINO'S (QUEEN'S PLA	104.35	CAD	104.35	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13059	GEN INTRST & CLUBS - EY YOUTH REC STRAT	5411	"Grocery Stores, Supermarkets"	BAKING SUPPLIES - YOUTH DANCE SNACKS	
"PARKS, FORESTRY & RECREATION"	3302-17	2014-12-20	2014-12-22	DOLLAR TREE #40138	22.60	CAD	22.60	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13059	GEN INTRST & CLUBS - EY YOUTH REC STRAT	5331	Variety Stores	SUPPLIES FOR YOUTH LOUNGE	
"PARKS, FORESTRY & RECREATION"	3306-8	2014-12-22	2014-12-24	CDN TIRE STORE #00242	49.04	CAD	49.04	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13059	GEN INTRST & CLUBS - EY YOUTH REC STRAT	5200	Home Supply Warehouse	PAINTING SUPPLIES FOR YOUTH LOUNGE	
					899.21	CAD	899.21	CAD								
LONG TERM CARE HOMES	3275-13	2014-12-02	2014-12-03	LOBLAWS #029	112.84	CAD	112.84	CAD	2741	FOOD COSTS	D3B032	CASTLEVIEW WYCHWOOD-FN-RF	5411	"Grocery Stores, Supermarkets"	TOFU FOR VEGETARIAN RESIDENTS & FLOWERS	
					112.84	CAD	112.84	CAD								
"PARKS, FORESTRY & RECREATION"	3271-13	2014-11-28	2014-12-01	ALPINE LAWN   GARDEN E	232.17	CAD	232.17	CAD	2710	GENERAL HARDWARE	P00830	TECH SERV. 1-FLEET EQUIP	5261	Lawn and Garden Supply Stores	SCRAPER	
"PARKS, FORESTRY & RECREATION"	3271-14	2014-11-28	2014-12-01	FASTENAL CANADA02ONTO7	106.53	CAD	106.53	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00830	TECH SERV. 1-FLEET EQUIP	5085	Industrial Supplies Not Elsewhere Classi	CARIAGE BOLT	
"PARKS, FORESTRY & RECREATION"	3273-6	2014-12-01	2014-12-02	ALPINE LAWN   GARDEN E	403.53	CAD	403.53	CAD	2130	PARTS - MOBILE EQUIPMENT	P00265	E-CENTRAL3-TURF&HORT	5261	Lawn and Garden Supply Stores	BLADE ROTOR	
"PARKS, FORESTRY & RECREATION"	3273-7	2014-12-01	2014-12-02	ALPINE LAWN   GARDEN E	164.62	CAD	164.62	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00265	E-CENTRAL3-TURF&HORT	5261	Lawn and Garden Supply Stores	DRIVE SHAFT	
"PARKS, FORESTRY & RECREATION"	3276-6	2014-12-03	2014-12-04	ALPINE LAWN   GARDEN E	274.93	CAD	274.93	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00265	E-CENTRAL3-TURF&HORT	5261	Lawn and Garden Supply Stores	CARBURATOR	
"PARKS, FORESTRY & RECREATION"	3281-6	2014-12-05	2014-12-08	CANADIAN BEARINGS 12	31.88	CAD	31.88	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00268	E-NORTH2-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	V BELT	
"PARKS, FORESTRY & RECREATION"	3281-7	2014-12-05	2014-12-08	COLLINS AUTOMOTIVE PAR	184.59	CAD	184.59	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00268	E-NORTH2-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	STROBE LIGHT	
"PARKS, FORESTRY & RECREATION"	3285-5	2014-12-09	2014-12-10	ALPINE LAWN   GARDEN E	91.36	CAD	91.36	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00265	E-CENTRAL3-TURF&HORT	5261	Lawn and Garden Supply Stores	CLAMP	
"PARKS, FORESTRY & RECREATION"	3288-6	2014-12-09	2014-12-11	COLLINS AUTOMOTIVE PAR	35.34	CAD	35.34	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P10186	C-REC SUPER2-PRGM SUPPORT	5533	"Automotive Parts, Accessories Stores"	THERMOSTAT	
"PARKS, FORESTRY & RECREATION"	3292-17	2014-12-12	2014-12-15	COLLINS AUTOMOTIVE PAR	711.90	CAD	711.90	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	P10186	C-REC SUPER2-PRGM SUPPORT	5533	"Automotive Parts, Accessories Stores"	RECONDITION AND PARTS	
"PARKS, FORESTRY & RECREATION"	3292-18	2014-12-12	2014-12-15	COLLINS AUTOMOTIVE PAR	8.22	CAD	8.22	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00038	E-FIELD SERV. 1-PRGM SUPPORT	5533	"Automotive Parts, Accessories Stores"	CLAMP	
"PARKS, FORESTRY & RECREATION"	3294-6	2014-12-15	2014-12-16	ALPINE LAWN   GARDEN E	127.34	CAD	127.34	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00265	E-CENTRAL3-TURF&HORT	5261	Lawn and Garden Supply Stores	FAN HOUSING	
"PARKS, FORESTRY & RECREATION"	3296-5	2014-12-16	2014-12-17	ALPINE LAWN   GARDEN E	84.73	CAD	84.73	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00268	E-NORTH2-TURF&HORT	5261	Lawn and Garden Supply Stores	CHAIN	
"PARKS, FORESTRY & RECREATION"	3298-7	2014-12-16	2014-12-18	COLLINS AUTOMOTIVE PAR	73.59	CAD	73.59	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00268	E-NORTH2-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	HALF MASK	
"PARKS, FORESTRY & RECREATION"	3300-11	2014-12-18	2014-12-19	TURF CARE	99.37	CAD	99.37	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00268	E-NORTH2-TURF&HORT	5261	Lawn and Garden Supply Stores	FILTER	
"PARKS, FORESTRY & RECREATION"	3302-18	2014-12-18	2014-12-22	COLLINS AUTOMOTIVE PAR	150.58	CAD	150.58	CAD	2130	PARTS - MOBILE EQUIPMENT	P10186	C-REC SUPER2-PRGM SUPPORT	5533	"Automotive Parts, Accessories Stores"	ANTIFREEZE	
"PARKS, FORESTRY & RECREATION"	3306-9	2014-12-23	2014-12-24	ALPINE LAWN   GARDEN E	128.70	CAD	128.70	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00214	E-CENTRAL-PARKS MAINT/RPRS	5261	Lawn and Garden Supply Stores	CARBURATOR	
"PARKS, FORESTRY & RECREATION"	3306-10	2014-12-23	2014-12-24	ALPINE LAWN   GARDEN E	60.84	CAD	60.84	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00265	E-CENTRAL3-TURF&HORT	5261	Lawn and Garden Supply Stores	CARBURATOR	
"PARKS, FORESTRY & RECREATION"	3306-11	2014-12-23	2014-12-24	TURF CARE	459.49	CAD	459.49	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00268	E-NORTH2-TURF&HORT	5261	Lawn and Garden Supply Stores	WHEEL ASM	
					"3,429.71"	CAD	"3,429.71"	CAD								
"PARKS, FORESTRY & RECREATION"	3280-2	2014-12-03	2014-12-05	STAPLES.CA	421.61	CAD	421.61	CAD	3320	FIXTURES	P02613	CUMMER-PRGM SUPPORT	5943	"Office, School Supply, and Stationery St"	SHELVING	
"PARKS, FORESTRY & RECREATION"	3292-19	2014-12-11	2014-12-15	STAPLES.CA	90.40	CAD	90.40	CAD	3320	FIXTURES	P02613	CUMMER-PRGM SUPPORT	5943	"Office, School Supply, and Stationery St"	SHELVING	
					512.01	CAD	512.01	CAD								
ECONOMIC DEVELOPMENT & CULTURE	3285-6	2014-12-08	2014-12-10	DESIGNER FABRIC OUTLET	357.44	CAD	357.44	CAD	2670	UNIFORMS	AH0102	HS-MH-PUBLIC/COMMUNITY-MACKENZIE	5131	"Piece Goods, Notions, and Other Dry Good"	FABRIC FOR REPRODUCTION CLOTHING	
ECONOMIC DEVELOPMENT & CULTURE	3302-19	2014-12-20	2014-12-22	BED BATH   BEYOND 2032	475.57	CAD	475.57	CAD	2670	UNIFORMS	AH0090	HS-MH-PROGRAM SUPPORT-98 ATLANTIC	5200	Home Supply Warehouse	GARMENT BAGS FOR STORAGE	
ECONOMIC DEVELOPMENT & CULTURE	3310-2	2014-12-29	2014-12-30	GADABOUT	"1,408.54"	CAD	"1,408.54"	CAD	2670	UNIFORMS	AH0090	HS-MH-PROGRAM SUPPORT-98 ATLANTIC	5691	Men's and Women's Clothing Stores	VINTAGE DRESSES	
ECONOMIC DEVELOPMENT & CULTURE	3312-5	2014-12-30	2014-12-31	DOWNTOWN FABRIC	245.78	CAD	245.78	CAD	2670	UNIFORMS	AH0090	HS-MH-PROGRAM SUPPORT-98 ATLANTIC	5949	"Fabric, Needlework, Piece Goods, and Sew"	FABRIC FOR REPRODUCTION CLOTHING	
					"2,487.33"	CAD	"2,487.33"	CAD								
ECONOMIC DEVELOPMENT & CULTURE	3273-8	2014-12-01	2014-12-02	HOMESENSE 071	9.02	CAD	9.02	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0097	HS-MH-PUBLIC/COMMUNITY-TODMORDEN	5651	Family Clothing Stores	TONGS TO BE USED FOR EVENT	
ECONOMIC DEVELOPMENT & CULTURE	3275-14	2014-12-01	2014-12-03	CDN TIRE STORE #00600	340.88	CAD	340.88	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0097	HS-MH-PUBLIC/COMMUNITY-TODMORDEN	5200	Home Supply Warehouse	"CUTLERY, WATER JUGS, OVEN MITTS"	
ECONOMIC DEVELOPMENT & CULTURE	3276-7	2014-12-02	2014-12-04	METRO #759	44.61	CAD	44.61	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0097	HS-MH-PUBLIC/COMMUNITY-TODMORDEN	5411	"Grocery Stores, Supermarkets"	"RAISINS, SUGAR, APPLES, LEMONS, MILK, BUTTER"	
ECONOMIC DEVELOPMENT & CULTURE	3280-3	2014-12-04	2014-12-05	FLOWERS AND MORE	20.93	CAD	20.93	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0097	HS-MH-PUBLIC/COMMUNITY-TODMORDEN	5992	Florists	OATCAKES	
ECONOMIC DEVELOPMENT & CULTURE	3283-3	2014-12-08	2014-12-09	LOBLAWS 1099	14.25	CAD	14.25	CAD	*****	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0097	HS-MH-PUBLIC/COMMUNITY-TODMORDEN	5411	"Grocery Stores, Supermarkets"	"JAM, MARMALADE, ZIPLOCK BAGS FOR COOKIES"	
ECONOMIC DEVELOPMENT & CULTURE	3283-4	2014-12-08	2014-12-09	IKEA ETOBICOKE	30.48	CAD	30.48	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0097	HS-MH-PUBLIC/COMMUNITY-TODMORDEN	5712	"Equipment, Furniture, and Home Furnishin"	CANDLES	
ECONOMIC DEVELOPMENT & CULTURE	3283-5	2014-12-08	2014-12-09	CHAPTERS 939       QPS	29.40	CAD	29.40	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	AH0097	HS-MH-PUBLIC/COMMUNITY-TODMORDEN	5942	Book Stores	BOOK	
ECONOMIC DEVELOPMENT & CULTURE	3285-7	2014-12-08	2014-12-10	WAL-MART #1004	28.41	CAD	28.41	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	AH0097	HS-MH-PUBLIC/COMMUNITY-TODMORDEN	5411	"Grocery Stores, Supermarkets"	CORK BULLETIN BOARDS	
ECONOMIC DEVELOPMENT & CULTURE	3302-20	2014-12-18	2014-12-22	CDN TIRE STORE #00600	362.38	CAD	362.38	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0097	HS-MH-PUBLIC/COMMUNITY-TODMORDEN	5200	Home Supply Warehouse	"GARMENT BAGS, STORAGE BINS, FLASHLIGHTS"	
