Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose	
"PARKS, FORESTRY & RECREATION"	4976-118	2018-04-30	2018-04-30	KISS THE COOK CATERING	322.05	CAD	322.05	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P03391	SPECIAL EVENTS - CITY WIDE YOUTH	5811	Caterers	"SANDWICHES, WRAP PLATTER"	
"PARKS, FORESTRY & RECREATION"	4976-119	2018-04-29	2018-04-30	#244 SPORT CHEK	67.79	CAD	67.79	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P03391	SPECIAL EVENTS - CITY WIDE YOUTH	5941	Sporting Goods Stores	TRAINING LADDER	
					"2,373.37"	CAD	"2,373.37"	CAD								
FLEET SERVICES	4963-50	2018-04-16	2018-04-17	MTO RUS DRIVER CERT PR	"2,580.00"	CAD	"2,580.00"	CAD	4830	PERMIT & LICENSE FEES	FL4001	FLEET SAFETY & TRAINING	9399	Government Services - Not Elsewhere Clas	DCP BILLING	
					"2,580.00"	CAD	"2,580.00"	CAD								
TORONTO WATER	4955-99	2018-04-05	2018-04-05	CDN TIRE STORE #00654	94.90	CAD	94.90	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW4015	WW TREATMT: ASHBRIDGES BAY TP - ADMINIST	5200	Home Supply Warehouse	LOCKBOX & KEYCHAIN	
TORONTO WATER	4962-35	2018-04-16	2018-04-16	CASA LOMA CAMPUS REGIS	788.50	CAD	788.50	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	TW4015	WW TREATMT: ASHBRIDGES BAY TP - ADMINIST	8220	"Colleges, Universities, Professional Sch"	BACKFLOW PREVENTION MAINTENANCE COURSE	
TORONTO WATER	4964-73	2018-04-17	2018-04-18	THE HOME DEPOT #7080	788.72	CAD	788.72	CAD	3050	M & E - KITCHEN	TW4022	WW TREATMT:ASHBRIDGES BAY TP-LIQUIDS	5200	Home Supply Warehouse	FRIDGE	
TORONTO WATER	4967-43	2018-04-24	2018-04-24	ULINE	258.31	CAD	258.31	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW4022	WW TREATMT:ASHBRIDGES BAY TP-LIQUIDS	5964	Direct Marketing - Catalog Merchants	**MORE**  1.5  BRASS TAG NUMBERED 1-100	
					"1,930.43"	CAD	"1,930.43"	CAD								
SOLID WASTE MANAGEMENT	4953-56	2018-04-04	2018-04-04	APPLIANCE REPAIR MAN	495.30	CAD	495.30	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	SW0850	BERMONDSEY TS SITE MAINTENANCE	7629	"Appliance Repair Shops, Electrical and S"	BALANCE OF PAYMENT TO FIX WASHING MACHINE	
SOLID WASTE MANAGEMENT	4958-49	2018-04-10	2018-04-10	BOLTS PLUS	306.40	CAD	306.40	CAD	2710	GENERAL HARDWARE	SW0852	DISCO TS SITE MAINTENANCE	5251	Hardware Stores	"HAND TOOLS, BATTERIES, NUTS, RODS AND GREASE"	
SOLID WASTE MANAGEMENT	4964-74	2018-04-18	2018-04-18	BOLTS PLUS	268.74	CAD	268.74	CAD	3080	M & E - HAND TOOLS	SW0852	DISCO TS SITE MAINTENANCE	5251	Hardware Stores	"HEX DRIVER BITS, KNIFE, GREASE, SCREWS"	
					"1,070.44"	CAD	"1,070.44"	CAD								
"PARKS, FORESTRY & RECREATION"	4955-100	2018-04-04	2018-04-05	THE HOME DEPOT #7107	1.72	CAD	1.72	CAD	2710	GENERAL HARDWARE	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	TEFLONTAPE	
"PARKS, FORESTRY & RECREATION"	4955-101	2018-04-05	2018-04-05	THE HOME DEPOT #7001	61.53	CAD	61.53	CAD	2710	GENERAL HARDWARE	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	**MORE**  RECIP SET	
"PARKS, FORESTRY & RECREATION"	4957-40	2018-04-09	2018-04-09	LOWES #02633*	985.94	CAD	985.94	CAD	3050	M & E - KITCHEN	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	**MORE**  30X30 WHITE BASE BOX	
"PARKS, FORESTRY & RECREATION"	4962-36	2018-04-17	2018-04-17	ULINE	888.18	CAD	888.18	CAD	3310	FURNISHINGS	P00272	E-SOUTH2-TURF&HORT	5964	Direct Marketing - Catalog Merchants	SHELVING	
"PARKS, FORESTRY & RECREATION"	4963-51	2018-04-17	2018-04-17	PRINCESS AUTO #36	91.57	CAD	91.57	CAD	2499	OTHER CHEMICALS	P00272	E-SOUTH2-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	SNOW PLOW HYDRAULIC OIL	
"PARKS, FORESTRY & RECREATION"	4964-75	2018-04-18	2018-04-18	SILVER MILE HARDWARE	994.34	CAD	994.34	CAD	3099	GENERAL EQUIPMENT	P00272	E-SOUTH2-TURF&HORT	5072	Hardware Equipment and Supplies	STIHL POLE CHAINSAW	
"PARKS, FORESTRY & RECREATION"	4968-104	2018-04-25	2018-04-25	ULINE	855.41	CAD	855.41	CAD	3310	FURNISHINGS	P00152	C-WATERFRONT3-TURF&HORT	5964	Direct Marketing - Catalog Merchants	"FOLDING CHAIR DOLLY, FOLDING TABLE"	
					"3,878.69"	CAD	"3,878.69"	CAD								
FACILITIES MANAGEMENT DIVISON	4955-102	2018-04-05	2018-04-05	THE MASTER GROUP CRANF	280.84	CAD	280.84	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61437434	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5074	Plumbing and Heating Equipment	MOTOR & PARTS	
FACILITIES MANAGEMENT DIVISON	4957-41	2018-04-09	2018-04-09	PAUL WOLF ELECTRIC & L	57.83	CAD	57.83	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61430700	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	ELECTRICAL SUPPLIES	
FACILITIES MANAGEMENT DIVISON	4959-57	2018-04-11	2018-04-11	NOBLE 1017	447.45	CAD	447.45	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61438439	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	#5 PUMP SEAL	
FACILITIES MANAGEMENT DIVISON	4961-28	2018-04-12	2018-04-13	UNITED REFRIGERATION	50.94	CAD	50.94	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61434120	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	THERMOSTAT	
FACILITIES MANAGEMENT DIVISON	4961-29	2018-04-12	2018-04-13	UNITED REFRIGERATION	108.73	CAD	108.73	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61438023	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	PARTS RECEIPT	
FACILITIES MANAGEMENT DIVISON	4964-76	2018-04-18	2018-04-18	PAUL WOLF ELECTRIC & L	433.75	CAD	433.75	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61439436	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	HEATER	
FACILITIES MANAGEMENT DIVISON	4965-128	2018-04-20	2018-04-20	WWG / TOTALINE	347.59	CAD	347.59	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61439475	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	PARTS RECEIPT	
FACILITIES MANAGEMENT DIVISON	4967-44	2018-04-23	2018-04-23	ENGINEERED AIR	"1,704.04"	CAD	"1,704.04"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61439999	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	1711	"Air Conditioning, Heating, and Plumbing"	MAIN CIRCUIT BOARD	
FACILITIES MANAGEMENT DIVISON	4968-105	2018-04-16	2018-04-24	ONTBELTING  POWER TRAN	438.68	CAD	438.68	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61438625	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	BELTS & GREASE	
FACILITIES MANAGEMENT DIVISON	4968-106	2018-04-24	2018-04-24	THE MASTER GROUP CRANF	517.90	CAD	517.90	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61440467	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5074	Plumbing and Heating Equipment	PARTS RECEIPT	
					"4,387.75"	CAD	"4,387.75"	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4963-52	2018-04-18	2018-04-18	ULINE	89.21	CAD	89.21	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0018	AS-PS-PUBLIC/COMMUNITY-CEDAR RIDG	5964	Direct Marketing - Catalog Merchants	1 OZ CLEAR WIDE MOUTH JAR 72/CS	
ECONOMIC DEVELOPMENT & CULTURE	4973-118	2018-04-27	2018-04-27	A AND H PRINTING INC	77.97	CAD	77.97	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0018	AS-PS-PUBLIC/COMMUNITY-CEDAR RIDG	2741	Miscellaneous Publishing and Printing	"POST CARDS, POSTERS"	
					167.18	CAD	167.18	CAD								
TORONTO WATER	4958-50	2018-04-04	2018-04-10	MODERN LAUNDRY	167.81	CAD	167.81	CAD	4419	LAUNDRY SERVICES	TW7075	WTR TREAT & SUPPLY: SYSTEM CONTROL	7216	Dry Cleaners	LAUNDRY	
TORONTO WATER	4961-30	2018-04-13	2018-04-13	THE HOME DEPOT #7073	22.58	CAD	22.58	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7075	WTR TREAT & SUPPLY: SYSTEM CONTROL	5200	Home Supply Warehouse	TIRE GAUGE	
TORONTO WATER	4963-53	2018-04-16	2018-04-17	THE HOME DEPOT #7013	146.81	CAD	146.81	CAD	2710	GENERAL HARDWARE	TW7075	WTR TREAT & SUPPLY: SYSTEM CONTROL	5200	Home Supply Warehouse	**MORE**  GLM 42	
TORONTO WATER	4964-77	2018-04-17	2018-04-18	THE HOME DEPOT #7013	15.79	CAD	15.79	CAD	2710	GENERAL HARDWARE	TW7075	WTR TREAT & SUPPLY: SYSTEM CONTROL	5200	Home Supply Warehouse	OLFA NXL-5BB	
TORONTO WATER	4965-129	2018-04-18	2018-04-19	CDN TIRE STORE #00150	259.89	CAD	259.89	CAD	3065	M & E - PLANT & GARAGE	TW7075	WTR TREAT & SUPPLY: SYSTEM CONTROL	5200	Home Supply Warehouse	DOLLY CART	
					612.88	CAD	612.88	CAD								
FIRE SERVICES	4965-130	2018-04-19	2018-04-19	MTO RUS-SO NORTH YORK	32.00	CAD	32.00	CAD	4830	PERMIT & LICENSE FEES	FR0025	MECHANICAL MAINT-VEHICLE MAINT	9399	Government Services - Not Elsewhere Clas	OWNERSHIP FOR UNIT 30027	
FIRE SERVICES	4973-119	2018-04-25	2018-04-26	MTO RUS-SO NORTH YORK	246.00	CAD	246.00	CAD	4830	PERMIT & LICENSE FEES	FR0025	MECHANICAL MAINT-VEHICLE MAINT	9399	Government Services - Not Elsewhere Clas	STICKER RENEWAL UNIT 30027	
FIRE SERVICES	4976-121	2018-04-30	2018-04-30	PETROLEUM PLUS	42.43	CAD	42.43	CAD	2260	GASOLINE	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5541	Service Stations (with or without Ancill	FUEL	
					320.43	CAD	320.43	CAD								
"PARKS, FORESTRY & RECREATION"	4955-169	2018-04-05	2018-04-05	NOBLE 1038	92.43	CAD	92.43	CAD	2535	PLUMBING SUPPLIES	P07703	IW HAPLEY CC-OPERATIONS	5251	Hardware Stores	HOT WATER THERMO	
"PARKS, FORESTRY & RECREATION"	4965-245	2018-04-19	2018-04-19	THE HOME DEPOT #7078	82.39	CAD	82.39	CAD	2535	PLUMBING SUPPLIES	P10956	ESTHER SHINER ST-OPERATIONS	5200	Home Supply Warehouse	**MORE**  VALVE.	
"PARKS, FORESTRY & RECREATION"	4976-196	2018-04-30	2018-05-01	THE HOME DEPOT #7073	135.46	CAD	135.46	CAD	2535	PLUMBING SUPPLIES	P00853	ALNESS YD-TRADES	5200	Home Supply Warehouse	**MORE**  AA36	
					310.28	CAD	310.28	CAD								
"PARKS, FORESTRY & RECREATION"	4965-246	2018-04-18	2018-04-19	THE HOME DEPOT #7012	56.47	CAD	56.47	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00152	C-WATERFRONT3-TURF&HORT	5200	Home Supply Warehouse	DEM. BLADE	
					56.47	CAD	56.47	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4958-86	2018-04-11	2018-04-11	ULINE	549.32	CAD	549.32	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	AH0059	HS-MH-COLLECTION REGISTRATN-98 ATLANTIC	5964	Direct Marketing - Catalog Merchants	BLACK DOUBLE-SIDED 8 BIKE CAP	
ECONOMIC DEVELOPMENT & CULTURE	4962-50	2018-04-17	2018-04-17	ULINE	619.32	CAD	619.32	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	AH0059	HS-MH-COLLECTION REGISTRATN-98 ATLANTIC	5964	Direct Marketing - Catalog Merchants	**MORE**  PORTABLE CERAMIC HEATER	
ECONOMIC DEVELOPMENT & CULTURE	4976-198	2018-04-30	2018-04-30	STARKMANS HOME HEALTH	98.19	CAD	98.19	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	AH0059	HS-MH-COLLECTION REGISTRATN-98 ATLANTIC	5047	Laboratory/Medical/Dental/Ophthalmic Hos	COTTON STOCKINETTE TUBING	
					"1,266.83"	CAD	"1,266.83"	CAD								
"PARKS, FORESTRY & RECREATION"	4953-77	2018-04-04	2018-04-04	DELOR WINDOW COVERINGS	489.29	CAD	489.29	CAD	3320	FIXTURES	P10285	ANTIBES CC-PRGM SUPPORT	1799	"Contractors, Special Trade - Not Elsewhe"	BLINDS	
"PARKS, FORESTRY & RECREATION"	4955-171	2018-04-06	2018-04-06	COPPA S FRESH MARKET	254.98	CAD	254.98	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10285	ANTIBES CC-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR SPRING COOKING	
"PARKS, FORESTRY & RECREATION"	4955-172	2018-04-05	2018-04-05	DELOR WINDOW COVERINGS	-489.29	CAD	-489.29	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P10285	ANTIBES CC-PRGM SUPPORT	1799	"Contractors, Special Trade - Not Elsewhe"	INCORRECT CHARGE- WINDOW COVERINGS	
"PARKS, FORESTRY & RECREATION"	4955-173	2018-04-06	2018-04-06	DELOR WINDOW COVERINGS	888.18	CAD	888.18	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P10285	ANTIBES CC-PRGM SUPPORT	1799	"Contractors, Special Trade - Not Elsewhe"	WINDOW COVERINGS	
					"1,143.16"	CAD	"1,143.16"	CAD								
"PARKS, FORESTRY & RECREATION"	4955-174	2018-04-06	2018-04-06	LOBLAW SUPERMARKET #10	48.93	CAD	48.93	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01332	BIRKDALE CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	BIRKDALE SCIENCE PRGM	
"PARKS, FORESTRY & RECREATION"	4960-210	2018-04-12	2018-04-12	FOOD BASICS #628	30.90	CAD	30.90	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01332	BIRKDALE CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	BIRKDALE CKNG PRGM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4963-90	2018-04-17	2018-04-17	LOBLAW SUPERMARKET #10	9.32	CAD	9.32	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01332	BIRKDALE CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	BIRKDALE SCIENCE PRGM	
"PARKS, FORESTRY & RECREATION"	4966-48	2018-04-20	2018-04-20	SETON	184.47	CAD	184.47	CAD	2710	GENERAL HARDWARE	P06663	BIRKDALE-PRGM SUPPORT	5099	Durable Goods Not Elsewhere Classified	EXTERIOR CONVEX MIRROR	
"PARKS, FORESTRY & RECREATION"	4973-197	2018-04-27	2018-04-27	FRESHCO #9864	16.14	CAD	16.14	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01332	BIRKDALE CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	BIRKDALE CKNG PRGM	
					289.76	CAD	289.76	CAD								
FACILITIES MANAGEMENT DIVISON	4953-78	2018-04-04	2018-04-04	DAYVAN	95.80	CAD	95.80	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61430108	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	MATERIAL	
FACILITIES MANAGEMENT DIVISON	4959-96	2018-04-10	2018-04-11	THE HOME DEPOT #7080	23.49	CAD	23.49	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61430108	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  DAP D230 GRY	
FACILITIES MANAGEMENT DIVISON	4965-248	2018-04-19	2018-04-19	THE HOME DEPOT #7080	24.74	CAD	24.74	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61437378	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  10DUOPOWER6P	
FACILITIES MANAGEMENT DIVISON	4967-69	2018-04-23	2018-04-23	TORONTO PARKING AUTHOR	8.00	CAD	8.00	CAD	4770	PARKING EXPENSES (INTOWN)	61437378	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING	
FACILITIES MANAGEMENT DIVISON	4974-79	2018-04-28	2018-04-28	THE HOME DEPOT #7013	176.69	CAD	176.69	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61438088	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  ULTY BUCKET	
FACILITIES MANAGEMENT DIVISON	4974-80	2018-04-28	2018-04-28	THE HOME DEPOT #7013	569.80	CAD	569.80	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61435240	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  4X8X5/8 FIRE	
					898.52	CAD	898.52	CAD								
"PARKS, FORESTRY & RECREATION"	4957-66	2018-04-07	2018-04-09	CDN TIRE STORE #00126	92.08	CAD	92.08	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02481	NORTHVIEW SS-INSTRL-INDR	5200	Home Supply Warehouse	PANASONIC PORTABLE PHONE	
					92.08	CAD	92.08	CAD								
"PARKS, FORESTRY & RECREATION"	4964-115	2018-04-18	2018-04-18	LOBLAWS 4.2	84.94	CAD	84.94	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P00539	EASTERN BEACHES-TURF&HORT	5411	"Grocery Stores, Supermarkets"	FGFGTFG	
"PARKS, FORESTRY & RECREATION"	4972-104	2018-04-25	2018-04-25	ALPINE LAWN & GARDEN E	120.08	CAD	120.08	CAD	3080	M & E - HAND TOOLS	P00539	EASTERN BEACHES-TURF&HORT	5261	Lawn and Garden Supply Stores	CHAIN SAW PARTS	
"PARKS, FORESTRY & RECREATION"	4976-203	2018-04-27	2018-04-30	CDN TIRE STORE #00654	16.70	CAD	16.70	CAD	2710	GENERAL HARDWARE	P00539	EASTERN BEACHES-TURF&HORT	5200	Home Supply Warehouse	"ROPE, TAPE MEASURE"	
					221.72	CAD	221.72	CAD								
"PARKS, FORESTRY & RECREATION"	4958-87	2018-04-09	2018-04-10	THE HOME DEPOT #7013	88.22	CAD	88.22	CAD	2710	GENERAL HARDWARE	P00898	KIPLING YD-PARKS CONSTR	5200	Home Supply Warehouse	**MORE**  8X10 TARP	
"PARKS, FORESTRY & RECREATION"	4959-97	2018-04-10	2018-04-11	THE HOME DEPOT #7013	314.48	CAD	314.48	CAD	2780	CONCRETE	P00898	KIPLING YD-PARKS CONSTR	5200	Home Supply Warehouse	**MORE**  SAKRETE CONC - 10% DISCOUNT	
"PARKS, FORESTRY & RECREATION"	4960-211	2018-04-13	2018-04-13	RONA # 55130	80.84	CAD	80.84	CAD	2710	GENERAL HARDWARE	P00898	KIPLING YD-PARKS CONSTR	5251	Hardware Stores	"HASPS, KNIFE, SPIRAL NAILS"	
"PARKS, FORESTRY & RECREATION"	4965-249	2018-04-19	2018-04-19	CHAUNCEY BUILDERS SUPP	335.19	CAD	335.19	CAD	2780	CONCRETE	P00898	KIPLING YD-PARKS CONSTR	5211	"Building Materials, Lumber Stores"	"CONCRETE MIX, ASPHALT, WELDED MESH"	
"PARKS, FORESTRY & RECREATION"	4965-250	2018-04-19	2018-04-19	RONA # 55090	27.11	CAD	27.11	CAD	2710	GENERAL HARDWARE	P00898	KIPLING YD-PARKS CONSTR	5251	Hardware Stores	HEXBOLTS	
"PARKS, FORESTRY & RECREATION"	4965-251	2018-04-19	2018-04-19	RONA # 55090	27.11	CAD	27.11	CAD	2710	GENERAL HARDWARE	P00898	KIPLING YD-PARKS CONSTR	5251	Hardware Stores	HEXBOLTS	
"PARKS, FORESTRY & RECREATION"	4965-252	2018-04-19	2018-04-19	RONA # 55090	-27.11	CAD	-27.11	CAD	2710	GENERAL HARDWARE	P00898	KIPLING YD-PARKS CONSTR	5251	Hardware Stores	RETURNED HEXBOLTS	
"PARKS, FORESTRY & RECREATION"	4966-49	2018-04-19	2018-04-20	PACIFIC FASTENERS (198	947.84	CAD	947.84	CAD	2710	GENERAL HARDWARE	P00898	KIPLING YD-PARKS CONSTR	5251	Hardware Stores	"STAINLESS STEEL BRACKETS, STAINLESS STEEL WASHERS AND NUTS"	
"PARKS, FORESTRY & RECREATION"	4966-50	2018-04-20	2018-04-20	BRAFASCO / ETOBICOKE	546.51	CAD	546.51	CAD	2715	PAINT SUPPLIES	P00898	KIPLING YD-PARKS CONSTR	5085	Industrial Supplies Not Elsewhere Classi	"RUSTOLEUM, BOLTS, NUTS, ZINC KEPS NUTS"	
					"2,340.19"	CAD	"2,340.19"	CAD								
TORONTO WATER	4976-205	2018-04-27	2018-04-30	SOURCE OFFICE FURNISHI	"1,578.00"	CAD	"1,578.00"	CAD	3310	FURNISHINGS	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5712	"Equipment, Furniture, and Home Furnishin"	DESKS	
TORONTO WATER	4976-206	2018-04-27	2018-04-30	SOURCE OFFICE FURNISHI	"1,578.09"	CAD	"1,578.09"	CAD	3310	FURNISHINGS	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5712	"Equipment, Furniture, and Home Furnishin"	DESKS	
TORONTO WATER	4976-207	2018-04-27	2018-04-30	SOURCE OFFICE FURNISHI	"-1,578.00"	CAD	"-1,578.00"	CAD	3310	FURNISHINGS	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5712	"Equipment, Furniture, and Home Furnishin"	DESKS	
TORONTO WATER	4976-208	2018-04-27	2018-04-30	SOURCE OFFICE FURNISHI	"-1,578.09"	CAD	"-1,578.09"	CAD	3310	FURNISHINGS	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5712	"Equipment, Furniture, and Home Furnishin"	DESKS	
TORONTO WATER	4976-209	2018-04-27	2018-04-30	SOURCE OFFICE FURNISHI	"2,932.35"	CAD	"2,932.35"	CAD	3310	FURNISHINGS	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5712	"Equipment, Furniture, and Home Furnishin"	DESKS	
					"2,932.35"	CAD	"2,932.35"	CAD								
"PARKS, FORESTRY & RECREATION"	4961-57	2018-04-12	2018-04-13	YORK MANUFACTURING SER	383.94	CAD	383.94	CAD	2792	"BANNERS, FLAGS & SIGNS"	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5039	Construction Materials Not Elsewhere Cla	SIGN MATERIAL	
"PARKS, FORESTRY & RECREATION"	4965-253	2018-04-19	2018-04-19	BOLTS PLUS	324.08	CAD	324.08	CAD	2715	PAINT SUPPLIES	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5251	Hardware Stores	SILICONE	
"PARKS, FORESTRY & RECREATION"	4966-51	2018-04-20	2018-04-20	THE HOME DEPOT #7129	378.04	CAD	378.04	CAD	2531	LUMBER	P00316	N-CENTRAL PKS CAPITAL WORK	5200	Home Supply Warehouse	**MORE**  3 CDR1500PC	
"PARKS, FORESTRY & RECREATION"	4967-70	2018-04-23	2018-04-23	MILLWICK PAINT & PAPER	683.54	CAD	683.54	CAD	2715	PAINT SUPPLIES	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5231	"Glass, Paint, Wallpaper Stores"	EXTERIOR PAINT	
"PARKS, FORESTRY & RECREATION"	4968-145	2018-04-24	2018-04-24	BERNARDI BUILDING SUPP	39.62	CAD	39.62	CAD	2780	CONCRETE	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5211	"Building Materials, Lumber Stores"	MORTAR	
"PARKS, FORESTRY & RECREATION"	4972-105	2018-04-25	2018-04-25	LOWES #03097*	452.81	CAD	452.81	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5200	Home Supply Warehouse	**MORE**  12  GRV SELECT DCKING PEBBLE GREY	
"PARKS, FORESTRY & RECREATION"	4973-198	2018-04-26	2018-04-26	LOWES #02640*	714.89	CAD	714.89	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5200	Home Supply Warehouse	**MORE**  KAM HP 9X2-IN1/2 GREY(100SCREWS)	
"PARKS, FORESTRY & RECREATION"	4973-199	2018-04-26	2018-04-26	LOWES #02640*	7.33	CAD	7.33	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5200	Home Supply Warehouse	300ML GRAY MONO ULTRA EXT	
					"2,984.25"	CAD	"2,984.25"	CAD								
CITY CLERK'S OFFICE	4965-292	2018-04-20	2018-04-20	INSTITUTE OF PUBLIC	60.00	CAD	60.00	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	GV0009	POLICY  COMPLIANCE & EXECUTIVE	8398	"Organizations, Charitable and Social Ser"	IPAC SEMINAR REGISTRATION - DISRUPTIVE TECHNOLOGIES FOR PUBLIC SERVICES	
CITY CLERK'S OFFICE	4965-293	2018-04-20	2018-04-20	INSTITUTE OF PUBLIC	60.00	CAD	60.00	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	GV0009	POLICY  COMPLIANCE & EXECUTIVE	8398	"Organizations, Charitable and Social Ser"	IPAC SEMINAR REGISTRATION - MAY 24/18 DISRUPTIVE TECHNOLOGIES FOR PUBLIC SERVICES	
					120.00	CAD	120.00	CAD								
"PARKS, FORESTRY & RECREATION"	4960-231	2018-04-13	2018-04-13	ATR SPORTS INC.	449.20	CAD	449.20	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13161	INSTRCT SPORTS - ETOBICOKE OLYMPIUM	5941	Sporting Goods Stores	TENNIS BALLS - 3 CASES	
					449.20	CAD	449.20	CAD								
