Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element / Order No.	Cost Centre / WBS Element / Order No. Description	Merchant Type	Merchant Type Description	Purpose	
ECONOMIC DEVELOPMENT & CULTURE	4561-6	2017-05-15	2017-05-16	PARKING AUTHORITYOFTOR	9.00	CAD	9.00	CAD	4770	PARKING EXPENSES (INTOWN)	ED0165	ER-INF-TECHNOLOGY SUPPORT-CENTRAL	9399	Government Services - Not Elsewhere Clas	PARKING	
					65.00	CAD	65.00	CAD								
"PARKS, FORESTRY & RECREATION"	4537-3	2017-04-28	2017-05-02	JJ DOWNS INDUSTRIAL	194.48	CAD	194.48	CAD	2535	PLUMBING SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5085	Industrial Supplies Not Elsewhere Classi	PLUMBING SUPPLIES FOR IRRIGATION	
"PARKS, FORESTRY & RECREATION"	4537-4	2017-04-28	2017-05-02	JJ DOWNS INDUSTRIAL	19.98	CAD	19.98	CAD	2535	PLUMBING SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5085	Industrial Supplies Not Elsewhere Classi	PLUMBING SUPPLIES FOR IRRIGATION	
"PARKS, FORESTRY & RECREATION"	4546-6	2017-05-04	2017-05-08	JJ DOWNS INDUSTRIAL	275.93	CAD	275.93	CAD	2535	PLUMBING SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5085	Industrial Supplies Not Elsewhere Classi	IRRIGATION SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4569-4	2017-05-18	2017-05-23	CDN TIRE STORE #00070	128.07	CAD	128.07	CAD	2535	PLUMBING SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5200	Home Supply Warehouse	IRRIGATION SUPPLIES	
					618.46	CAD	618.46	CAD								
"PARKS, FORESTRY & RECREATION"	4543-12	2017-05-02	2017-05-04	NAPA WOODBRIDGE #759	584.20	CAD	584.20	CAD	2401	LUBRICANTS	P00405	N-CENTRAL1-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	AW46	
"PARKS, FORESTRY & RECREATION"	4550-3	2017-05-09	2017-05-10	I D N CANADA	"1,558.61"	CAD	"1,558.61"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00409	N-EAST1-TURF&HORT	5999	Miscellaneous and Specialty Retail Store	"LOCKS, DOOR CLOSERS,"	
					"2,142.81"	CAD	"2,142.81"	CAD								
"PARKS, FORESTRY & RECREATION"	4576-3	2017-05-25	2017-05-29	ALL TREAT FARMS	637.89	CAD	637.89	CAD	2470	FERTILIZERS	P00070	S-WEST-PRUNING/REMOVAL	5261	Lawn and Garden Supply Stores	PREMIUM GOLF TOPDRESS	
					637.89	CAD	637.89	CAD								
"PARKS, FORESTRY & RECREATION"	4544-7	2017-05-03	2017-05-05	WAL-MART #3159	68.28	CAD	68.28	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06074	OCONNOR CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"WHISTLE, APPLES, JUICE"	
"PARKS, FORESTRY & RECREATION"	4546-7	2017-05-06	2017-05-08	WAL-MART #3159	360.30	CAD	360.30	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06074	OCONNOR CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	GROCERIES - COOKING PRGM	
"PARKS, FORESTRY & RECREATION"	4559-6	2017-05-12	2017-05-15	STAPLES STORE #32	234.71	CAD	234.71	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06074	OCONNOR CC-SOCIAL PRGM	5943	"Office, School Supply, and Stationery St"	GREEN BETTER BIN	
					663.29	CAD	663.29	CAD								
PUBLIC HEALTH	4574-10	2017-05-25	2017-05-26	ISC 2	116.37	CAD	85.00	USD	4760	MEMBERSHIP FEES	PH1051	INFORMATION TECHNOLOGY	8299	Educational Services	ASSOCIATION FEES	
					116.37	CAD	85.00	USD								
AFFORDABLE HOUSING OFFICE	4543-13	2017-05-02	2017-05-04	AEROFLEET SERVICES	40.00	CAD	40.00	CAD	4452	TRANSPORTATION-TAXIS-CLIENTS	H20001	AFFORDABLE HOUSING OFFICE-HSG DEV ADM E	4121	Limousines and Taxicabs	CAB FARE - HOME TO AIRPORT	
AFFORDABLE HOUSING OFFICE	4543-14	2017-05-02	2017-05-04	GREEN CAB INCORPORATED	63.00	CAD	63.00	CAD	4254	CONFERENCES/SEMINARS - GROUND TRANSPT	H20001	AFFORDABLE HOUSING OFFICE-HSG DEV ADM E	4121	Limousines and Taxicabs	CAB FARE- HALIFAX AIRPORT TO HOTEL	
AFFORDABLE HOUSING OFFICE	4543-15	2017-05-03	2017-05-04	THE BICYCLE THIEF REST	105.89	CAD	105.89	CAD	4255	CONFERENCES/SEMINARS - OTHER EXPENSES	H20001	AFFORDABLE HOUSING OFFICE-HSG DEV ADM E	5812	"Eating Places, Restaurants"	DINNER - HALIFAX	
AFFORDABLE HOUSING OFFICE	4543-16	2017-05-03	2017-05-04	HMS HOST HALIFAX AIRPO	21.84	CAD	21.84	CAD	4255	CONFERENCES/SEMINARS - OTHER EXPENSES	H20001	AFFORDABLE HOUSING OFFICE-HSG DEV ADM E	5814	Quick Payment Service - Fast-Food Restau	DINNER - HALIFAX	
AFFORDABLE HOUSING OFFICE	4546-8	2017-05-05	2017-05-08	MARRIOTT HALIFAX HARBO	422.28	CAD	422.28	CAD	4252	CONFERENCES/SEMINARS - ACCOMMODATION	H20001	AFFORDABLE HOUSING OFFICE-HSG DEV ADM E	3509	Marriott Hotels	HOTEL ACCOMODATIONS - HALIFAX	
AFFORDABLE HOUSING OFFICE	4548-3	2017-05-08	2017-05-09	AIRLINE LIMOUSINE SERV	45.00	CAD	45.00	CAD	4452	TRANSPORTATION-TAXIS-CLIENTS	H20001	AFFORDABLE HOUSING OFFICE-HSG DEV ADM E	4121	Limousines and Taxicabs	CAB FARE - PEARSON TO HOME	
					698.01	CAD	698.01	CAD								
PUBLIC HEALTH	4535-7	2017-04-30	2017-05-01	FACEBK QQY9HC2KM2	6.00	CAD	6.00	CAD	4414	ADVERTISING & PROMOTION	PH5142	ECA ENFORCEMENT (ONE TIME FUNDED)	7311	Advertising Services	ADVERTISING & PROMOTION	
PUBLIC HEALTH	4544-8	2017-05-05	2017-05-05	PORTER AI	345.43	CAD	345.43	CAD	4215	BUSINESS TRAV - AIR TRANSPORTATION	PH3640	OTS TOBACCO CONTROL AREA NETWORK PROG.	4511	"Air Carriers, Airlines - Not Elsewhere C"	BUSINESS TRAV - AIR TRANSPORTATION	
					351.43	CAD	351.43	CAD								
"PARKS, FORESTRY & RECREATION"	4552-2	2017-05-09	2017-05-11	WAL-MART #3106	288.64	CAD	288.64	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P10467	WALLACE EMERSON-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	STAFF KITCHEN/CHILDREN SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4569-5	2017-05-18	2017-05-23	FITNESS DEPOT TORONTO	302.84	CAD	302.84	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P10467	WALLACE EMERSON-PRGM SUPPORT	5941	Sporting Goods Stores	"OLYMPIC BAR, TYRE TREAD SLAM BALL"	
"PARKS, FORESTRY & RECREATION"	4574-11	2017-05-25	2017-05-26	FRESHCO #9880	19.97	CAD	19.97	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06376	WALLACE EMERSON-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"EGGS, FROSTING, SUGAR"	
					611.45	CAD	611.45	CAD								
FIRE SERVICES	4546-9	2017-05-04	2017-05-08	STAPLES.CA	133.33	CAD	133.33	CAD	2010	STATIONERY AND OFFICE SUPPLIES	FR0045	OPERATIONS - OTHER EXPENSES	5943	"Office, School Supply, and Stationery St"	LABEL WRITER	
FIRE SERVICES	4546-10	2017-05-05	2017-05-08	SQ *ENEX ENGRAVING	186.45	CAD	186.45	CAD	2670	UNIFORMS	FR0019	ADMIN-QUARTERMASTER/STORES	8999	Professional Services - Not Elsewhere Cl	"36"" GOLD SHOULDER LANYARDS"	
FIRE SERVICES	4546-11	2017-05-05	2017-05-08	ONT ASSOC OF FIRECHIEF	875.75	CAD	875.75	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	FR0027	PROFDEV/TRAINING-OPERATIONS TRAINING	8699	"Organizations, Membership - Not Elsewher"	REGISTRATION FOR OAFC SEMINAR	
FIRE SERVICES	4546-12	2017-05-05	2017-05-08	ONT ASSOC OF FIRECHIEF	875.75	CAD	875.75	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	FR0027	PROFDEV/TRAINING-OPERATIONS TRAINING	8699	"Organizations, Membership - Not Elsewher"	REGISTRATION FOR OAFC SEMINAR	
FIRE SERVICES	4546-13	2017-05-05	2017-05-08	AMAZON *MARKETPLCE CA	33.54	CAD	33.54	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	FR0045	OPERATIONS - OTHER EXPENSES	4816	Computer Network/Information Services	DESK LAMP	
FIRE SERVICES	4552-3	2017-05-11	2017-05-11	AMAZON *MARKETPLCE CA	119.76	CAD	119.76	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	FR0045	OPERATIONS - OTHER EXPENSES	4816	Computer Network/Information Services	MONITOR STAND	
					"2,224.58"	CAD	"2,224.58"	CAD								
"PARKS, FORESTRY & RECREATION"	4535-8	2017-04-28	2017-05-01	SPEELMAN'S GARDEN CENT	33.90	CAD	33.90	CAD	2199	MISCELLANEOUS PARTS	P07646	DON VALLEY-OPERATIONS	5261	Lawn and Garden Supply Stores	FABRIC CLOTH FO R 16 FAIRWAY	
"PARKS, FORESTRY & RECREATION"	4535-9	2017-04-28	2017-05-01	THE HOME DEPOT #7129	33.49	CAD	33.49	CAD	2199	MISCELLANEOUS PARTS	P07646	DON VALLEY-OPERATIONS	5200	Home Supply Warehouse	TWPOL1/4X100	
"PARKS, FORESTRY & RECREATION"	4539-8	2017-05-02	2017-05-03	KOOY BROS LAWN	55.01	CAD	55.01	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07646	DON VALLEY-OPERATIONS	5261	Lawn and Garden Supply Stores	KABOTA BELTS	
"PARKS, FORESTRY & RECREATION"	4544-9	2017-05-04	2017-05-05	PRINCESS AUTO	266.93	CAD	266.93	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07646	DON VALLEY-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	PUMP DISCHARGE HOSE	
"PARKS, FORESTRY & RECREATION"	4552-4	2017-05-10	2017-05-11	PRINCESS AUTO #36	47.97	CAD	47.97	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07646	DON VALLEY-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	PUMP CONNECTORS	
"PARKS, FORESTRY & RECREATION"	4553-6	2017-05-10	2017-05-12	THE HOME DEPOT #7129	52.57	CAD	52.57	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07646	DON VALLEY-OPERATIONS	5200	Home Supply Warehouse	**MORE**  METAL NOZZLE	
"PARKS, FORESTRY & RECREATION"	4562-5	2017-05-16	2017-05-17	BENNETT EQUIPMENT SERV	709.64	CAD	709.64	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07646	DON VALLEY-OPERATIONS	5599	"Miscellaneous Automotive, Aircraft, and"	REPAIR ELECTRIC GOLF CART	
"PARKS, FORESTRY & RECREATION"	4569-6	2017-05-19	2017-05-23	THE HOME DEPOT #7129	17.77	CAD	17.77	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P07646	DON VALLEY-OPERATIONS	5200	Home Supply Warehouse	**MORE**  ALEX PLUS	
"PARKS, FORESTRY & RECREATION"	4571-1	2017-05-23	2017-05-24	PRINCESS AUTO #36	22.56	CAD	22.56	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07646	DON VALLEY-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	HYDRAULIC HOSE CONNECTIONS	
					"1,239.84"	CAD	"1,239.84"	CAD								
"PARKS, FORESTRY & RECREATION"	4535-10	2017-04-28	2017-05-01	THE HOME DEPOT #7078	901.72	CAD	901.72	CAD	3050	M & E - KITCHEN	P12136	ALNESS YARD-FORESTRY-PRUNING REMOVAL	5200	Home Supply Warehouse	**MORE**  APPLIANCE DE	
"PARKS, FORESTRY & RECREATION"	4552-5	2017-05-09	2017-05-11	CDN TIRE STORE #00294	64.34	CAD	64.34	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P12136	ALNESS YARD-FORESTRY-PRUNING REMOVAL	5200	Home Supply Warehouse	ANT SPRAY & TRAPS	
					966.06	CAD	966.06	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4580-6	2017-05-30	2017-05-31	DISPLAYIT GRAPHICS 201	508.50	CAD	508.50	CAD	4414	ADVERTISING & PROMOTION	AH0035	CD-RP-PROG & COMMITTEE-METRO HALL	7333	"Commercial Art, Graphics, Photography"	PHOTO EXHIBIT	
					508.50	CAD	508.50	CAD								
"PARKS, FORESTRY & RECREATION"	4535-11	2017-04-28	2017-05-01	SHOPPERSDRUGMART0857	50.50	CAD	50.50	CAD	4225	BUSINESS TRAV - PUBLIC TRANSIT	P06776	ELMBANK-PRGM SUPPORT	5912	"Drug Stores, Pharmacies"	TOKENS	
"PARKS, FORESTRY & RECREATION"	4535-12	2017-04-29	2017-05-01	WAL-MART # 3740	261.82	CAD	261.82	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06776	ELMBANK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	CRAFT SUPPLIES- CHILDREN'S PRGM	
"PARKS, FORESTRY & RECREATION"	4535-13	2017-04-29	2017-05-01	WAL-MART # 3740	89.34	CAD	89.34	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06776	ELMBANK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	GROCERIES - YOUTH WEEK	
"PARKS, FORESTRY & RECREATION"	4573-2	2017-05-24	2017-05-25	SUNNY FOODMART	14.40	CAD	14.40	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06535	ELMBANK CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	KIDS IN THE KITCHEN PRGM COOKING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4578-3	2017-05-29	2017-05-30	FORTINO'S (QUEEN'S PLA	38.07	CAD	38.07	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06535	ELMBANK CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	KIDS IN THE KITCHEN PRGM COOKING SUPPLIES	
					454.13	CAD	454.13	CAD								
LONG TERM CARE HOMES & SERVICES	4553-7	2017-05-11	2017-05-12	LOBLAWS #1212	2.99	CAD	2.99	CAD	2741	FOOD COSTS	D3B032	CASTLEVIEW WYCHWOOD-FN-RF	5411	"Grocery Stores, Supermarkets"	STRAWBERRY SYRUP-VOLUNTEER APPRECIATION	
LONG TERM CARE HOMES & SERVICES	4553-8	2017-05-11	2017-05-12	FIESTA FARMS INC	18.03	CAD	18.03	CAD	2741	FOOD COSTS	D3B032	CASTLEVIEW WYCHWOOD-FN-RF	5411	"Grocery Stores, Supermarkets"	PIROULINE-VOLUNTEER APPRECIATION	
LONG TERM CARE HOMES & SERVICES	4553-9	2017-05-11	2017-05-12	LOBLAWS #029	18.14	CAD	18.14	CAD	2741	FOOD COSTS	D3B032	CASTLEVIEW WYCHWOOD-FN-RF	5411	"Grocery Stores, Supermarkets"	TOPPINGS FOR CAKE-VOLUNTEER APPRECIATION	
					39.16	CAD	39.16	CAD								
"PARKS, FORESTRY & RECREATION"	4574-12	2017-05-25	2017-05-26	NOAHS	818.80	CAD	818.80	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00012	TERMINAL-FERRY OPERATIONS	5211	"Building Materials, Lumber Stores"	CAULKING SEALANT	
"PARKS, FORESTRY & RECREATION"	4580-7	2017-05-30	2017-05-31	BATTLEFIELD EQUIPMENT	214.70	CAD	214.70	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00012	TERMINAL-FERRY OPERATIONS	5712	"Equipment, Furniture, and Home Furnishin"	CABLE PROTECTOR	
					"1,033.50"	CAD	"1,033.50"	CAD								
"PARKS, FORESTRY & RECREATION"	4537-6	2017-05-01	2017-05-02	ALPINE LAWN   GARDEN E	138.42	CAD	138.42	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00267	E-NORTH1-TURF&HORT	5261	Lawn and Garden Supply Stores	CARBURETOR	
"PARKS, FORESTRY & RECREATION"	4537-7	2017-05-01	2017-05-02	COLLINS AUTOMOTIVE PAR	168.63	CAD	168.63	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00268	E-NORTH2-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	BATTERY	
"PARKS, FORESTRY & RECREATION"	4539-10	2017-05-02	2017-05-03	ALPINE LAWN   GARDEN E	53.84	CAD	53.84	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00264	E-CENTRAL2-TURF&HORT	5261	Lawn and Garden Supply Stores	FILTER	
"PARKS, FORESTRY & RECREATION"	4539-11	2017-05-02	2017-05-03	PRINCESS AUTO #36	31.60	CAD	31.60	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00268	E-NORTH2-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	TUBE / TIRE	
"PARKS, FORESTRY & RECREATION"	4543-17	2017-05-03	2017-05-04	COLLINS AUTOMOTIVE PAR	210.39	CAD	210.39	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00268	E-NORTH2-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	BATTERY	
"PARKS, FORESTRY & RECREATION"	4548-4	2017-05-08	2017-05-09	ALPINE LAWN   GARDEN E	28.25	CAD	28.25	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00038	E-FIELD SERV. 1-PRGM SUPPORT	5261	Lawn and Garden Supply Stores	TANK HOUSING	
"PARKS, FORESTRY & RECREATION"	4548-5	2017-05-08	2017-05-09	COLLINS AUTOMOTIVE PAR	333.51	CAD	333.51	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00264	E-CENTRAL2-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	BATTERY	
"PARKS, FORESTRY & RECREATION"	4548-6	2017-05-08	2017-05-09	ALPINE LAWN   GARDEN E	-10.00	CAD	-10.00	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00038	E-FIELD SERV. 1-PRGM SUPPORT	5261	Lawn and Garden Supply Stores	REFUND ON OVERCHARGED	
"PARKS, FORESTRY & RECREATION"	4550-4	2017-05-08	2017-05-10	BRAFASCO / SCARBOROUGH	10.22	CAD	10.22	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00038	E-FIELD SERV. 1-PRGM SUPPORT	5085	Industrial Supplies Not Elsewhere Classi	HEX CAP	
"PARKS, FORESTRY & RECREATION"	4553-10	2017-05-11	2017-05-12	PRINCESS AUTO #36	31.87	CAD	31.87	CAD	2401	LUBRICANTS	P00268	E-NORTH2-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	COUPLER GREASE	
"PARKS, FORESTRY & RECREATION"	4580-8	2017-05-30	2017-05-31	COLLINS AUTOMOTIVE PAR	44.68	CAD	44.68	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00038	E-FIELD SERV. 1-PRGM SUPPORT	5533	"Automotive Parts, Accessories Stores"	HONE	
					"1,041.41"	CAD	"1,041.41"	CAD								
CITY CLERK'S OFFICE	4569-7	2017-05-22	2017-05-23	2CO*MYROUTEON 2CO.COM	54.76	CAD	39.95	USD	3420	COMPUTERS - SOFTWARE	GV0003	HIGHSPEED COPYING	5817	NEW MCC CODE	ADDRESSES PACKAGE SUBSCRIPTION	
					54.76	CAD	39.95	USD								
"PARKS, FORESTRY & RECREATION"	4543-18	2017-05-03	2017-05-04	BUNNING SPLICING   RIG	470.08	CAD	470.08	CAD	2710	GENERAL HARDWARE	P00673	W-SOUTH2-PRGM SUPPORT	5085	Industrial Supplies Not Elsewhere Classi	6 FT. CRANK STRAPS	
					470.08	CAD	470.08	CAD								
TRANSPORTATION SERVICES 	4562-6	2017-05-16	2017-05-17	HARBOURFRONT PARKING -	30.00	CAD	30.00	CAD	4770	PARKING EXPENSES (INTOWN)	TP0135	"ROADWAY MANAGEMENT & OVERHEAD-D1,SM"	8398	"Organizations, Charitable and Social Ser"	PARKING	
					30.00	CAD	30.00	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4550-5	2017-05-09	2017-05-10	FABRICLAND DISTRIBUTOR	101.30	CAD	101.30	CAD	2670	UNIFORMS	AH0073	HS-MH-EDUCATION/OUTRCH-FORT YORK	5949	"Fabric, Needlework, Piece Goods, and Sew"	FABRIC AND NOTIONS	
ECONOMIC DEVELOPMENT & CULTURE	4559-7	2017-05-13	2017-05-15	FABRICLAND DISTRIBUTOR	63.22	CAD	63.22	CAD	2670	UNIFORMS	AH0073	HS-MH-EDUCATION/OUTRCH-FORT YORK	5949	"Fabric, Needlework, Piece Goods, and Sew"	NOTIONS	
					164.52	CAD	164.52	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4546-14	2017-05-05	2017-05-08	METRO #759	72.32	CAD	72.32	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0050	HS-MH-BOARD & COMMITTEE-YORK MUSEU	5411	"Grocery Stores, Supermarkets"	ZIPLOCK BAGS AND FLOWERS	
ECONOMIC DEVELOPMENT & CULTURE	4576-4	2017-05-26	2017-05-29	METRO #759	35.36	CAD	35.36	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0074	HS-MH-EDUCATION/OUTRCH-MACKENZIE	5411	"Grocery Stores, Supermarkets"	"WATER, FRUIT TRAY, HUMMUS, PITA, BUTTER TARTS"	
					107.68	CAD	107.68	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4535-14	2017-04-27	2017-05-01	DRAKE GENERAL STORE	497.62	CAD	497.62	CAD	2990	GIFT SHOP ITEMS FOR RESALE	AH0120	HS-MH-RETAIL-SPADINA	5947	"Card, Gift, Novelty, and Souvenir Shops"	SHIPPING OF ITEMS FOR RESALE	
ECONOMIC DEVELOPMENT & CULTURE	4535-15	2017-04-28	2017-05-01	NEARLY FAMOUS ENTERPRI	261.89	CAD	261.89	CAD	2990	GIFT SHOP ITEMS FOR RESALE	AH0120	HS-MH-RETAIL-SPADINA	5999	Miscellaneous and Specialty Retail Store	STUFFED ANIMALS FOR RESALE	
ECONOMIC DEVELOPMENT & CULTURE	4543-19	2017-05-03	2017-05-04	DAVID YOUNGSON   ASSOC	329.94	CAD	329.94	CAD	2990	GIFT SHOP ITEMS FOR RESALE	AH0120	HS-MH-RETAIL-SPADINA	5947	"Card, Gift, Novelty, and Souvenir Shops"	VARIOUS ITEMS FOR RESALE	
ECONOMIC DEVELOPMENT & CULTURE	4550-6	2017-05-09	2017-05-10	METRO #52	3.05	CAD	3.05	CAD	2740	"CONC, SNACKBAR/GIFTSHOP FOOD ITEMS&SUP"	AH0120	HS-MH-RETAIL-SPADINA	5411	"Grocery Stores, Supermarkets"	"MILK, PLASTIC BAG"	
ECONOMIC DEVELOPMENT & CULTURE	4552-6	2017-05-10	2017-05-11	METRO #52	145.93	CAD	145.93	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0076	HS-MH-EDUCATION/OUTRCH-SPADINA	5411	"Grocery Stores, Supermarkets"	BAKING SUPPLIES	
ECONOMIC DEVELOPMENT & CULTURE	4565-4	2017-05-17	2017-05-18	ACTIVE AMERICA CORP	119.43	CAD	119.43	CAD	2990	GIFT SHOP ITEMS FOR RESALE	AH0120	HS-MH-RETAIL-SPADINA	5651	Family Clothing Stores	ITEMS FOR RESALE	
ECONOMIC DEVELOPMENT & CULTURE	4565-5	2017-05-17	2017-05-18	MERCURY ACCESSORIES LT	54.24	CAD	54.24	CAD	2990	GIFT SHOP ITEMS FOR RESALE	AH0120	HS-MH-RETAIL-SPADINA	8043	"Opticians, Eyeglasses"	ITEMS FOR RESALE	
ECONOMIC DEVELOPMENT & CULTURE	4566-4	2017-05-17	2017-05-19	CDN TIRE STORE #00019	52.25	CAD	52.25	CAD	2710	GENERAL HARDWARE	AH0076	HS-MH-EDUCATION/OUTRCH-SPADINA	5200	Home Supply Warehouse	"BLEACH, PROPANE"	
ECONOMIC DEVELOPMENT & CULTURE	4574-13	2017-05-25	2017-05-26	DAVID YOUNGSON   ASSOC	369.67	CAD	369.67	CAD	2990	GIFT SHOP ITEMS FOR RESALE	AH0120	HS-MH-RETAIL-SPADINA	5947	"Card, Gift, Novelty, and Souvenir Shops"	ITEMS FOR RESALE	
ECONOMIC DEVELOPMENT & CULTURE	4576-5	2017-05-26	2017-05-29	LOBLAWS #1212	72.10	CAD	72.10	CAD	2740	"CONC, SNACKBAR/GIFTSHOP FOOD ITEMS&SUP"	AH0120	HS-MH-RETAIL-SPADINA	5411	"Grocery Stores, Supermarkets"	"VEGGIE WIENERS, ICE, SERVIETTE, PLASTIC BAG"	
ECONOMIC DEVELOPMENT & CULTURE	4576-6	2017-05-26	2017-05-29	METRO #52	12.07	CAD	12.07	CAD	2740	"CONC, SNACKBAR/GIFTSHOP FOOD ITEMS&SUP"	AH0120	HS-MH-RETAIL-SPADINA	5411	"Grocery Stores, Supermarkets"	"ICE, PLASTIC BAG"	
					"1,918.19"	CAD	"1,918.19"	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4574-14	2017-05-25	2017-05-26	DJ RAIN  CO LTD	105.09	CAD	105.09	CAD	4432	C. SRV - CONTROL SYS	AH0152	CD-AM-FACILITY MGMT-COLBORNE LODGE	0780	Horticultural and Landscaping Services	LAWN SPRINKLER SYSTEM SERVICE	
					105.09	CAD	105.09	CAD								
"PARKS, FORESTRY & RECREATION"	4544-10	2017-05-03	2017-05-05	THE HOME DEPOT #7107	168.37	CAD	168.37	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P07693	DON MONTGOMERY CRC-PRGM SUPPORT	5200	Home Supply Warehouse	HEATER	
"PARKS, FORESTRY & RECREATION"	4544-11	2017-05-04	2017-05-05	NOFRILLS STEPHEN'S #34	54.99	CAD	54.99	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05508	DON MONTGOMERY CRC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	GROCERIES FOR COOKING CLASSES	
"PARKS, FORESTRY & RECREATION"	4546-15	2017-05-04	2017-05-08	YOUR DOLLAR STORE WITH	33.90	CAD	33.90	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05508	DON MONTGOMERY CRC-SOCIAL PRGM	5999	Miscellaneous and Specialty Retail Store	TOYS	
"PARKS, FORESTRY & RECREATION"	4559-8	2017-05-12	2017-05-15	NOFRILLS STEPHEN'S #34	67.11	CAD	67.11	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05508	DON MONTGOMERY CRC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	GROCERIES FOR COOKING CLASSES	
"PARKS, FORESTRY & RECREATION"	4569-8	2017-05-19	2017-05-23	NOFRILLS DICKIES 752	66.69	CAD	66.69	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05508	DON MONTGOMERY CRC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	GROCERIES FOR COOKING CLASSES	
