Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose	
"PARKS, FORESTRY & RECREATION"	4691-7	2017-08-11	2017-08-14	GOLF SUPPLY HOUSE	"1,315.29 "	CAD	"1,315.29 "	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P07646	DON VALLEY-OPERATIONS	5941	Sporting Goods Stores	ARTIFICIAL TURF	
"PARKS, FORESTRY & RECREATION"	4693-3	2017-08-14	2017-08-15	ACKLANDS-GRAINGER INC	58.92 	CAD	58.92 	CAD	2665	PROTECTIVE CLOTHING	P07646	DON VALLEY-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	HEARING PROTECTION	
"PARKS, FORESTRY & RECREATION"	4698-6	2017-08-17	2017-08-18	BENNETT EQUIPMENT SERV	214.70 	CAD	214.70 	CAD	4510	RENTAL OF VEHICLES AND EQUIPMENT	P07646	DON VALLEY-OPERATIONS	5599	"Miscellaneous Automotive, Aircraft, and"	GOLF CART RENTAL	
"PARKS, FORESTRY & RECREATION"	4701-14	2017-08-18	2017-08-21	ACCURATE INDUSTRIAL WA	"1,271.75 "	CAD	"1,271.75 "	CAD	4440	CONTRACTED SERVICES - WASTE DISPOSAL	P07646	DON VALLEY-OPERATIONS	5969	Direct Marketing - Other Direct Marketer	SEPTIC PUMP OUT	
"PARKS, FORESTRY & RECREATION"	4701-15	2017-08-18	2017-08-21	ALLTURF LTD.	937.67 	CAD	937.67 	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P07646	DON VALLEY-OPERATIONS	0780	Horticultural and Landscaping Services	GOLF COURSE SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4705-4	2017-08-22	2017-08-23	KOOY BROS LAWN	200.01 	CAD	200.01 	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07646	DON VALLEY-OPERATIONS	5261	Lawn and Garden Supply Stores	TIRE	
"PARKS, FORESTRY & RECREATION"	4706-4	2017-08-22	2017-08-24	CDN TIRE STORE #00192	47.41 	CAD	47.41 	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P07646	DON VALLEY-OPERATIONS	5200	Home Supply Warehouse	WASP SPRAY	
					"4,045.75 "	CAD	"4,045.75 "	CAD								
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4698-7	2017-08-17	2017-08-18	BEST BUY.CA # 900	"1,084.78 "	CAD	"1,084.78 "	CAD	4841	SHELTER FURNITURE	F01521	BIRKDALE RES - PROGRAM DELIVERY	5732	Electronic Sales	TV'S FOR CLIENTS	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4701-16	2017-08-17	2017-08-21	CASA LOMA	205.01 	CAD	205.01 	CAD	4118	TICKETS AND ADMISSION FEES	F01530	BIRKDAEL RES CHILDREN'S PROG EXP	5813	"Bars, Cocktail Lounges, Discotheques, Ni"	TRIO FOR CHILDREN'S PROGRAM	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4707-5	2017-08-23	2017-08-25	WALMART.CA	559.35 	CAD	559.35 	CAD	4841	SHELTER FURNITURE	F01521	BIRKDALE RES - PROGRAM DELIVERY	5310	Discount Stores	INFANT BEDS	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4707-6	2017-08-25	2017-08-25	GLOBALINDUSTRIALCANDA	(511.78)	CAD	(511.78)	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	F01521	BIRKDALE RES - PROGRAM DELIVERY	5085	Industrial Supplies Not Elsewhere Classi	N/A	
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4710-6	2017-08-28	2017-08-29	TCA*AMSTERDAM PRODUCTS	196.73 	CAD	196.73 	CAD	2790	PRESENTATION/PROMOTIONAL ITEMS	F01521	BIRKDALE RES - PROGRAM DELIVERY	5969	Direct Marketing - Other Direct Marketer	PRESENTATION MATERIALS	
					"1,534.09 "	CAD	"1,534.09 "	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4706-7	2017-08-23	2017-08-24	PARKING AUTHORITYOFTOR	6.00 	CAD	6.00 	CAD	4770	PARKING EXPENSES (INTOWN)	ED0165	ER-INF-TECHNOLOGY SUPPORT-CENTRAL	9399	Government Services - Not Elsewhere Clas	PARKING - MEETING WITH ALL CDN. STORAGE	
					6.00 	CAD	6.00 	CAD								
"PARKS, FORESTRY & RECREATION"	4678-6	2017-08-04	2017-08-07	I D N CANADA	614.72 	CAD	614.72 	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P06688	LAWRENCE HGTS CC-OPERATIONS	5999	Miscellaneous and Specialty Retail Store	DOOR CLOSURES	
"PARKS, FORESTRY & RECREATION"	4707-7	2017-08-23	2017-08-25	MISTER SAFETY SHOES IN	80.46 	CAD	80.46 	CAD	2665	PROTECTIVE CLOTHING	P00859	ALNESS YD-YARD OPERNS	5661	Shoe Stores	PERSONAL PROTECTIVE CLOTHING	
					695.18 	CAD	695.18 	CAD								
"PARKS, FORESTRY & RECREATION"	4676-2	2017-08-02	2017-08-04	THE HOME DEPOT #7080	31.57 	CAD	31.57 	CAD	2710	GENERAL HARDWARE	P00070	S-WEST-PRUNING/REMOVAL	5200	Home Supply Warehouse	NETTING	
					31.57 	CAD	31.57 	CAD								
"PARKS, FORESTRY & RECREATION"	4673-5	2017-07-31	2017-08-02	METRO #786	25.53 	CAD	25.53 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06074	OCONNOR CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	FOOD SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4675-4	2017-08-02	2017-08-03	CREW CHIEF CONVERSIONS	100.00 	CAD	100.00 	CAD	4118	TICKETS AND ADMISSION FEES	P06074	OCONNOR CC-SOCIAL PRGM	7531	Automotive Body and Repair Shops	CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4693-4	2017-08-14	2017-08-15	RCSS 1077	29.52 	CAD	29.52 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12663	NORTH - GENERAL REGION - INTEGRATION SER	5411	"Grocery Stores, Supermarkets"	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4695-1	2017-08-15	2017-08-16	TORONTO HARBOUR TOURS	325.44 	CAD	325.44 	CAD	4118	TICKETS AND ADMISSION FEES	P12663	NORTH - GENERAL REGION - INTEGRATION SER	7991	Tourist Attractions and Exhibits	ADMISSION - CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4706-8	2017-08-23	2017-08-24	CINEPLEX 7298	148.50 	CAD	148.50 	CAD	4118	TICKETS AND ADMISSION FEES	P12663	NORTH - GENERAL REGION - INTEGRATION SER	7832	Motion Picture Theaters	ADMISSION - CAMP TRIP	
					628.99 	CAD	628.99 	CAD								
TORONTO WATER	4691-8	2017-08-10	2017-08-14	STAPLES.CA	148.46 	CAD	148.46 	CAD	2710	GENERAL HARDWARE	TW4100	WW TREATMNT:  HIGHLAND CREEK TP - WORK A	5943	"Office, School Supply, and Stationery St"	SB BT04 LONG LIFE BATTERY	
TORONTO WATER	4693-5	2017-08-14	2017-08-15	PRINCESS AUTO #36	137.24 	CAD	137.24 	CAD	*****	OTHER OFFICE MATERIAL &MINOR FURNISHING	TW4100	WW TREATMNT:  HIGHLAND CREEK TP - WORK A	5085	Industrial Supplies Not Elsewhere Classi	**MORE**  WASHER	
TORONTO WATER	4695-2	2017-08-14	2017-08-16	THE HOME DEPOT #7027	189.85 	CAD	189.85 	CAD	*****	GENERAL HARDWARE	TW4100	WW TREATMNT:  HIGHLAND CREEK TP - WORK A	5200	Home Supply Warehouse	**MORE**  GS BGF QSS	
TORONTO WATER	4701-17	2017-08-17	2017-08-21	THE HOME DEPOT #7027	176.99 	CAD	176.99 	CAD	*****	PROPANE GAS	TW4100	WW TREATMNT:  HIGHLAND CREEK TP - WORK A	5200	Home Supply Warehouse	**MORE**  3/4 PINE PLY	
TORONTO WATER	4705-5	2017-08-22	2017-08-23	SILVER MILE HARDWARE	79.09 	CAD	79.09 	CAD	2710	GENERAL HARDWARE	TW4100	WW TREATMNT:  HIGHLAND CREEK TP - WORK A	5072	Hardware Equipment and Supplies	PRUNERS	
TORONTO WATER	4705-6	2017-08-22	2017-08-23	SILVER MILE HARDWARE	112.99 	CAD	112.99 	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW4100	WW TREATMNT:  HIGHLAND CREEK TP - WORK A	5072	Hardware Equipment and Supplies	RACOON TRAP	
					844.62 	CAD	844.62 	CAD								
"PARKS, FORESTRY & RECREATION"	4671-5	2017-07-31	2017-08-01	DOLLARAMA # 774	63.28 	CAD	63.28 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04899	WALLACE EMERSON-SUMMER CAMPS	5310	Discount Stores	"BRISTOL BOARD, BOX, BUTTON SET"	
"PARKS, FORESTRY & RECREATION"	4675-5	2017-08-02	2017-08-03	CINEPLEX 7130	969.75 	CAD	969.75 	CAD	4118	TICKETS AND ADMISSION FEES	P04899	WALLACE EMERSON-SUMMER CAMPS	7832	Motion Picture Theaters	CAMP TRIP  MOVIES	
"PARKS, FORESTRY & RECREATION"	4676-3	2017-08-03	2017-08-04	FAMOUS PLAYER 7406QPS	132.50 	CAD	132.50 	CAD	4118	TICKETS AND ADMISSION FEES	P04899	WALLACE EMERSON-SUMMER CAMPS	7832	Motion Picture Theaters	ADMISSION - CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4678-7	2017-08-04	2017-08-07	BASTONE HOME HARDWARE	47.44 	CAD	47.44 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10467	WALLACE EMERSON-PRGM SUPPORT	5251	Hardware Stores	"IRON FOR CRAFTS, EXTENSION CORD"	
"PARKS, FORESTRY & RECREATION"	4685-6	2017-08-09	2017-08-10	KIDNETIX	81.07 	CAD	81.07 	CAD	4118	TICKETS AND ADMISSION FEES	P04899	WALLACE EMERSON-SUMMER CAMPS	7032	Recreational and Sporting Camps	ADMISSION - CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4686-6	2017-08-10	2017-08-11	PURSUIT OCR	700.00 	CAD	700.00 	CAD	4118	TICKETS AND ADMISSION FEES	P04899	WALLACE EMERSON-SUMMER CAMPS	7997	"Clubs - Country Clubs, Membership (Athle"	ADMISSION - CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4691-9	2017-08-11	2017-08-14	FRESHCO #9880	21.87 	CAD	21.87 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04899	WALLACE EMERSON-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"ICE CREAM, CHOC SYRUP"	
"PARKS, FORESTRY & RECREATION"	4695-3	2017-08-14	2017-08-16	SKYZONE-TORONTO (CA100	100.00 	CAD	100.00 	CAD	4118	TICKETS AND ADMISSION FEES	P04899	WALLACE EMERSON-SUMMER CAMPS	7999	Recreation Services (Not Elsewhere Class	ADMISSION - CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4695-4	2017-08-15	2017-08-16	DOLLARAMA # 774	19.78 	CAD	19.78 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04899	WALLACE EMERSON-SUMMER CAMPS	5310	Discount Stores	"BALLOONS, SNACKS"	
"PARKS, FORESTRY & RECREATION"	4697-7	2017-08-16	2017-08-17	FAMOUS PLAYER 7406QPS	238.50 	CAD	238.50 	CAD	4118	TICKETS AND ADMISSION FEES	P04899	WALLACE EMERSON-SUMMER CAMPS	7832	Motion Picture Theaters	ADMISSION - CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4701-18	2017-08-17	2017-08-21	SKYZONE-TORONTO (CA100	891.57 	CAD	891.57 	CAD	4118	TICKETS AND ADMISSION FEES	P04899	WALLACE EMERSON-SUMMER CAMPS	7999	Recreation Services (Not Elsewhere Class	ADMISSION - CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4701-19	2017-08-18	2017-08-21	FRESHCO #9880	20.48 	CAD	20.48 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04899	WALLACE EMERSON-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"CAKE MIX, EGGS"	
"PARKS, FORESTRY & RECREATION"	4703-3	2017-08-21	2017-08-22	DOLLARAMA # 687	25.73 	CAD	25.73 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04899	WALLACE EMERSON-SUMMER CAMPS	5310	Discount Stores	SHAVING CREAM FOR CAMP PLAY DAY	
"PARKS, FORESTRY & RECREATION"	4705-7	2017-08-21	2017-08-23	WAL-MART # 3105	71.01 	CAD	71.01 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04899	WALLACE EMERSON-SUMMER CAMPS	5310	Discount Stores	"TIE DYE KIT, ZIPLOCK BAGS, FROSTING"	
"PARKS, FORESTRY & RECREATION"	4706-9	2017-08-23	2017-08-24	LOBLAWS 154 3	73.28 	CAD	73.28 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04899	WALLACE EMERSON-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	FRUITS AND SNACKS	
"PARKS, FORESTRY & RECREATION"	4706-10	2017-08-23	2017-08-24	STAPLES STORE #86	43.06 	CAD	43.06 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04899	WALLACE EMERSON-SUMMER CAMPS	5943	"Office, School Supply, and Stationery St"	CAMP FESTIVAL DAY	
"PARKS, FORESTRY & RECREATION"	4706-11	2017-08-23	2017-08-24	PARTY CITY #2008	56.88 	CAD	56.88 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04899	WALLACE EMERSON-SUMMER CAMPS	5947	"Card, Gift, Novelty, and Souvenir Shops"	"BALLOONS, TABLE COVERS"	
"PARKS, FORESTRY & RECREATION"	4707-8	2017-08-23	2017-08-25	CDN TIRE STORE #00182	121.23 	CAD	121.23 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04899	WALLACE EMERSON-SUMMER CAMPS	5200	Home Supply Warehouse	PAINT FOR CAMP FUN DAY	
"PARKS, FORESTRY & RECREATION"	4708-3	2017-08-25	2017-08-28	FRESHCO #9880	49.05 	CAD	49.05 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04899	WALLACE EMERSON-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"CAMP COOKING- MEAT, CHEESE, TACO KIT"	
					"3,726.48 "	CAD	"3,726.48 "	CAD								
FIRE SERVICES	4691-10	2017-08-11	2017-08-14	AMAZON.CA	93.46 	CAD	93.46 	CAD	3410	COMPUTERS - HARDWARE	FR0014	CAD SYSTEMS-CAD TECHNICAL SUPPORT	4816	Computer Network/Information Services	"CABLE, KEYBOARD & MOUSE"	
					93.46 	CAD	93.46 	CAD								
"PARKS, FORESTRY & RECREATION"	4676-4	2017-08-03	2017-08-04	PRINCESS AUTO #36	106.25 	CAD	106.25 	CAD	2570	JANITORIAL SUPPLIES	P07646	DON VALLEY-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	HAND CLEANER	
"PARKS, FORESTRY & RECREATION"	4685-7	2017-08-09	2017-08-10	PICKERING MOWER	386.75 	CAD	386.75 	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07646	DON VALLEY-OPERATIONS	5251	Hardware Stores	SPINDLE	
"PARKS, FORESTRY & RECREATION"	4691-11	2017-08-11	2017-08-14	CANADIAN BEARINGS 12	71.64 	CAD	71.64 	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07646	DON VALLEY-OPERATIONS	5533	"Automotive Parts, Accessories Stores"	BEARINGS	
"PARKS, FORESTRY & RECREATION"	4691-12	2017-08-11	2017-08-14	PRINCESS AUTO #36	116.15 	CAD	116.15 	CAD	2401	LUBRICANTS	P07646	DON VALLEY-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	HYRAULIC OIL	
"PARKS, FORESTRY & RECREATION"	4698-8	2017-08-16	2017-08-18	CDN TIRE STORE #00192	203.84 	CAD	203.84 	CAD	2401	LUBRICANTS	P07646	DON VALLEY-OPERATIONS	5200	Home Supply Warehouse	OIL	
"PARKS, FORESTRY & RECREATION"	4701-20	2017-08-17	2017-08-21	BENNETT EQUIPMENT SERV	650.88 	CAD	650.88 	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07646	DON VALLEY-OPERATIONS	5599	"Miscellaneous Automotive, Aircraft, and"	STEERING BOX	
"PARKS, FORESTRY & RECREATION"	4703-4	2017-08-21	2017-08-22	PICKERING MOWER	135.83 	CAD	135.83 	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07646	DON VALLEY-OPERATIONS	5251	Hardware Stores	TINES	
"PARKS, FORESTRY & RECREATION"	4706-12	2017-08-23	2017-08-24	HUTCHINSON FARM SUPPLY	208.35 	CAD	208.35 	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07646	DON VALLEY-OPERATIONS	5599	"Miscellaneous Automotive, Aircraft, and"	VOLTAGE REGULATOR	
"PARKS, FORESTRY & RECREATION"	4707-9	2017-08-23	2017-08-25	ONTBELTING  POWER TRAN	66.62 	CAD	66.62 	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07646	DON VALLEY-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	BELTS	
"PARKS, FORESTRY & RECREATION"	4708-4	2017-08-25	2017-08-28	PICKERING MOWER	509.05 	CAD	509.05 	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07646	DON VALLEY-OPERATIONS	5251	Hardware Stores	ROLLER ASSEMBLY	
"PARKS, FORESTRY & RECREATION"	4712-6	2017-08-29	2017-08-30	HYDRAFLOW-PUMPTECH FLU	40.68 	CAD	40.68 	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07646	DON VALLEY-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	GASKETS	
					"2,496.04 "	CAD	"2,496.04 "	CAD								
"PARKS, FORESTRY & RECREATION"	4691-13	2017-08-10	2017-08-14	CDN TIRE STORE #00294	15.67 	CAD	15.67 	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P12136	ALNESS YARD-FORESTRY-PRUNING REMOVAL	5200	Home Supply Warehouse	CABLE CLAMPS	
					15.67 	CAD	15.67 	CAD								
"PARKS, FORESTRY & RECREATION"	4673-6	2017-08-01	2017-08-02	FORTINO'S (QUEEN'S PLA	72.41 	CAD	72.41 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05093	ELMBANK CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	SUMMER CAMP BAKING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4673-7	2017-08-01	2017-08-02	NOFRILLS EMILIANO ANA	62.47 	CAD	62.47 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05093	ELMBANK CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	SUMMER CAMP BAKING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4673-8	2017-08-01	2017-08-02	COSTCO WHOLESALE W535	94.26 	CAD	94.26 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05093	ELMBANK CC-SUMMER CAMPS	5300	Wholesale Clubs	SUMMER CAMP BAKING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4676-5	2017-08-02	2017-08-04	WAL-MART # 3740	30.75 	CAD	30.75 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05093	ELMBANK CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	YOUTH CAMP COOKING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4685-8	2017-08-09	2017-08-10	FORTINO'S (QUEEN'S PLA	8.85 	CAD	8.85 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05093	ELMBANK CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	CAMP COOKING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4691-14	2017-08-11	2017-08-14	PROFESSORS LAKE	115.50 	CAD	115.50 	CAD	4118	TICKETS AND ADMISSION FEES	P05093	ELMBANK CC-SUMMER CAMPS	9399	Government Services - Not Elsewhere Clas	ADMISSION - CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4697-8	2017-08-16	2017-08-17	OVEN FRESH BAKING COMP	34.00 	CAD	34.00 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05093	ELMBANK CC-SUMMER CAMPS	5462	Bakeries	BBQ SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4697-9	2017-08-16	2017-08-17	TREROSE BAKERY LTD	34.29 	CAD	34.29 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05093	ELMBANK CC-SUMMER CAMPS	5812	"Eating Places, Restaurants"	YOUTH CAMP COOKING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4697-10	2017-08-16	2017-08-17	WEST END MEAT PACKERS	80.50 	CAD	80.50 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05093	ELMBANK CC-SUMMER CAMPS	5422	"Freezer, Locker Meat Provisioners"	BBQ SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4698-9	2017-08-16	2017-08-18	CDN TIRE STORE #00242	15.80 	CAD	15.80 	CAD	2610	KITCHEN SUPPLIES	P05093	ELMBANK CC-SUMMER CAMPS	5200	Home Supply Warehouse	BBQ SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4698-10	2017-08-17	2017-08-18	FORTINO'S (QUEEN'S PLA	63.08 	CAD	63.08 	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05093	ELMBANK CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	YOUTH CAMP COOKING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4698-11	2017-08-17	2017-08-18	LIL MONKEYS INDOOR PLA	295.22 	CAD	295.22 	CAD	4118	TICKETS AND ADMISSION FEES	P05093	ELMBANK CC-SUMMER CAMPS	5945	"Game, Toy, and Hobby Shops"	ADMISSION - CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4701-21	2017-08-18	2017-08-21	FAMOUS PLAYER 7420QPS	579.75 	CAD	579.75 	CAD	4118	TICKETS AND ADMISSION FEES	P05093	ELMBANK CC-SUMMER CAMPS	7832	Motion Picture Theaters	ADMISSION - CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4701-22	2017-08-18	2017-08-21	PLAYDIUM MISSISSAUGA	576.64 	CAD	576.64 	CAD	4118	TICKETS AND ADMISSION FEES	P05093	ELMBANK CC-SUMMER CAMPS	7994	Video Game Arcades/Establishments	ADMISSION - CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4701-23	2017-08-18	2017-08-21	PLAYDIUM MISSISSAUGA	16.96 	CAD	16.96 	CAD	4118	TICKETS AND ADMISSION FEES	P05093	ELMBANK CC-SUMMER CAMPS	7994	Video Game Arcades/Establishments	ADMISSION - CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4701-24	2017-08-18	2017-08-21	PLAYDIUM MISSISSAUGA	84.80 	CAD	84.80 	CAD	4118	TICKETS AND ADMISSION FEES	P05093	ELMBANK CC-SUMMER CAMPS	7994	Video Game Arcades/Establishments	ADMISSION - CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4701-25	2017-08-18	2017-08-21	FAMOUS PLAYER 7420QPS	(11.25)	CAD	(11.25)	CAD	4118	TICKETS AND ADMISSION FEES	P05093	ELMBANK CC-SUMMER CAMPS	7832	Motion Picture Theaters	REFUND	
"PARKS, FORESTRY & RECREATION"	4703-5	2017-08-21	2017-08-22	STAPLES STORE #12	179.14 	CAD	179.14 	CAD	4825	PRINTING AND REPRODUCTION - THIRD PARTY	P06776	ELMBANK-PRGM SUPPORT	5943	"Office, School Supply, and Stationery St"	COMMUNITY EVENT PROMOTION	
"PARKS, FORESTRY & RECREATION"	4710-7	2017-08-28	2017-08-29	MICHAELS #3983	192.10 	CAD	192.10 	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P06776	ELMBANK-PRGM SUPPORT	5945	"Game, Toy, and Hobby Shops"	HIGH FIVE PROMOTIONAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4712-7	2017-08-29	2017-08-30	THE BARGAINS GROUP LTD	379.68 	CAD	379.68 	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05093	ELMBANK CC-SUMMER CAMPS	5699	Accessory  and Apparel Stores - Miscella	COMMUNITY EVENT SUPPLIES	
					"2,904.95 "	CAD	"2,904.95 "	CAD								
"PARKS, FORESTRY & RECREATION"	4682-5	2017-08-08	2017-08-09	ALPINE LAWN   GARDEN E	89.20 	CAD	89.20 	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00038	E-FIELD SERV. 1-PRGM SUPPORT	5261	Lawn and Garden Supply Stores	CHAINSAW PARTS	
"PARKS, FORESTRY & RECREATION"	4686-7	2017-08-10	2017-08-11	COLLINS AUTOMOTIVE PAR	62.78 	CAD	62.78 	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5533	"Automotive Parts, Accessories Stores"	SPARK PLUGS	
"PARKS, FORESTRY & RECREATION"	4691-15	2017-08-11	2017-08-14	ALPINE LAWN   GARDEN E	338.94 	CAD	338.94 	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5261	Lawn and Garden Supply Stores	SUPPORT WITH GUARD	
"PARKS, FORESTRY & RECREATION"	4691-16	2017-08-11	2017-08-14	ALPINE LAWN   GARDEN E	155.72 	CAD	155.72 	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00264	E-CENTRAL2-TURF&HORT	5261	Lawn and Garden Supply Stores	TRIMMER PARTS	
"PARKS, FORESTRY & RECREATION"	4693-6	2017-08-14	2017-08-15	DTC INDUSTRIAL SALES	148.55 	CAD	148.55 	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00264	E-CENTRAL2-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	HOSE ARM	
"PARKS, FORESTRY & RECREATION"	4698-12	2017-08-17	2017-08-18	COLLINS AUTOMOTIVE PAR	82.39 	CAD	82.39 	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00264	E-CENTRAL2-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	BATTERY	
"PARKS, FORESTRY & RECREATION"	4701-26	2017-08-18	2017-08-21	ALPINE LAWN   GARDEN E	85.34 	CAD	85.34 	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00267	E-NORTH1-TURF&HORT	5261	Lawn and Garden Supply Stores	CHAINSAW PARTS	
"PARKS, FORESTRY & RECREATION"	4701-27	2017-08-18	2017-08-21	ALPINE LAWN   GARDEN E	372.84 	CAD	372.84 	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00038	E-FIELD SERV. 1-PRGM SUPPORT	5261	Lawn and Garden Supply Stores	ATTACHMENT FOR EQUIPMENT	
"PARKS, FORESTRY & RECREATION"	4710-8	2017-08-25	2017-08-29	CDN TIRE STORE #00264	57.60 	CAD	57.60 	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00830	TECH SERV. 1-FLEET EQUIP	5200	Home Supply Warehouse	FAN	
