Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose	
"PARKS, FORESTRY & RECREATION"	4629-9	2017-07-03	2017-07-04	BELL TV	$81.13	CAD	$81.13	CAD	4441	CONTRACTED SERVICES - CABLE TV	P07689	HERON PARK-PRGM SUPPORT	4812	Telecommunication Equipment Including Te	SATEELITE FOR YOUTH LOUNGE	
"PARKS, FORESTRY & RECREATION"	4645-3	2017-07-11	2017-07-13	WAL-MART # 3111	$222.68	CAD	$222.68	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P07689	HERON PARK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	FANS	
					$303.81	CAD	$303.81	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4641-1	2017-07-10	2017-07-11	ROYAL SPECIALTY SALES	$725.74	CAD	$725.74	CAD	2990	GIFT SHOP ITEMS FOR RESALE	AH0118	HS-MH-RETAIL-MACKENZIE	5947	"Card, Gift, Novelty, and Souvenir Shops"	MAGNETS FOR RESALE IN GIFTSHOP	
					$725.74	CAD	$725.74	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4650-5	2017-07-15	2017-07-17	THE CAPRIS GROUP	"$1,661.08"	CAD	"$1,661.08"	CAD	4085	PROF & TECH-MGMT	AH0061	HS-MH-COMMUNICATION/MKT-GIBSON HOU	7299	Other Services (Not Elsewhere Classified	ANNUAL WEBSITE HOSTING	
					"$1,661.08"	CAD	"$1,661.08"	CAD								
"PARKS, FORESTRY & RECREATION"	4636-9	2017-07-07	2017-07-10	GOLF SUPPLY HOUSE	"$1,887.55"	CAD	"$1,887.55"	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P07646	DON VALLEY-OPERATIONS	5941	Sporting Goods Stores	ARTIFICAL TURF	
"PARKS, FORESTRY & RECREATION"	4653-7	2017-07-18	2017-07-19	BENNETT EQUIPMENT SERV	$214.70	CAD	$214.70	CAD	4590	RENTAL - OTHER	P07646	DON VALLEY-OPERATIONS	5599	"Miscellaneous Automotive, Aircraft, and"	RENTAL GOLF CART	
"PARKS, FORESTRY & RECREATION"	4654-1	2017-07-19	2017-07-20	BRETT YOUNG	$558.22	CAD	$558.22	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P07645	DENTONIA-OPERATIONS	0763	Agricultural Cooperatives	WETTING AGENT	
					"$2,660.47"	CAD	"$2,660.47"	CAD								
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	4629-12	2017-06-30	2017-07-04	PAYPAL *BELKCA	"$24,343.75"	CAD	"$24,343.75"	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	F01530	BIRKDAEL RES CHILDREN'S PROG EXP	8999	Professional Services - Not Elsewhere Cl	CLIENT-CAMP REGISTRATION FOR SHELTER CHILDREN	
					"$24,343.75"	CAD	"$24,343.75"	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4633-3	2017-07-05	2017-07-06	PRECISE PARKLINK INC	$1.50	CAD	$1.50	CAD	4770	PARKING EXPENSES (INTOWN)	ED0165	ER-INF-TECHNOLOGY SUPPORT-CENTRAL	7523	Automobile Parking Lots and Garages	PARKING FOR SBA MEETING.	
ECONOMIC DEVELOPMENT & CULTURE	4650-6	2017-07-14	2017-07-17	PARKING AUTHORITYOFTOR	$24.00	CAD	$24.00	CAD	4770	PARKING EXPENSES (INTOWN)	ED0165	ER-INF-TECHNOLOGY SUPPORT-CENTRAL	9399	Government Services - Not Elsewhere Clas	PARKING FOR IEDC MEETING AT CITY HALL	
					$25.50	CAD	$25.50	CAD								
"PARKS, FORESTRY & RECREATION"	4636-10	2017-07-06	2017-07-10	JJ DOWNS INDUSTRIAL	$414.17	CAD	$414.17	CAD	2575	ELECTRICAL SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5085	Industrial Supplies Not Elsewhere Classi		
"PARKS, FORESTRY & RECREATION"	4650-7	2017-07-14	2017-07-17	JJ DOWNS INDUSTRIAL	$356.72	CAD	$356.72	CAD	2575	ELECTRICAL SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5085	Industrial Supplies Not Elsewhere Classi		
					$770.89	CAD	$770.89	CAD								
"PARKS, FORESTRY & RECREATION"	4633-4	2017-07-05	2017-07-06	I D N CANADA	$309.83	CAD	$309.83	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00853	ALNESS YD-TRADES	5999	Miscellaneous and Specialty Retail Store	KEYS	
"PARKS, FORESTRY & RECREATION"	4633-5	2017-07-05	2017-07-06	I D N CANADA	$214.41	CAD	$214.41	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00415	N-WEST3-TURF&HORT	5999	Miscellaneous and Specialty Retail Store	DEADBOLT	
"PARKS, FORESTRY & RECREATION"	4660-3	2017-07-24	2017-07-25	I D N CANADA	"$2,098.55"	CAD	"$2,098.55"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P06680	BANBURY CC-OPERATIONS	5999	Miscellaneous and Specialty Retail Store	CRASH BAR	
"PARKS, FORESTRY & RECREATION"	4664-6	2017-07-26	2017-07-27	TURF CARE	"$2,363.40"	CAD	"$2,363.40"	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00415	N-WEST3-TURF&HORT	5261	Lawn and Garden Supply Stores	EQUIP PARTS	
"PARKS, FORESTRY & RECREATION"	4669-4	2017-07-27	2017-07-31	I D N CANADA	$697.21	CAD	$697.21	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P13486	PARKWAY FOREST- OPERATIONS	5999	Miscellaneous and Specialty Retail Store	LOCK SUPPLIES	
					"$5,683.40"	CAD	"$5,683.40"	CAD								
"PARKS, FORESTRY & RECREATION"	4655-6	2017-07-19	2017-07-21	THE HOME DEPOT #7080	$206.11	CAD	$206.11	CAD	2710	GENERAL HARDWARE	P00070	S-WEST-PRUNING/REMOVAL	5200	Home Supply Warehouse	**MORE**  L STONE SCRE	
					$206.11	CAD	$206.11	CAD								
"PARKS, FORESTRY & RECREATION"	4629-13	2017-06-30	2017-07-04	PLAYTIME BOWL	$50.00	CAD	$50.00	CAD	4118	TICKETS AND ADMISSION FEES	P12663	NORTH - GENERAL REGION - INTEGRATION SER	7933	Bowling Alleys	CAMP TRIP DEPOSIT	
"PARKS, FORESTRY & RECREATION"	4645-4	2017-07-12	2017-07-13	REPTILIA INC	$254.25	CAD	$254.25	CAD	4118	TICKETS AND ADMISSION FEES	P06074	OCONNOR CC-SOCIAL PRGM	5947	"Card, Gift, Novelty, and Souvenir Shops"	ADMISSION - REPTILIA INC	
"PARKS, FORESTRY & RECREATION"	4645-5	2017-07-12	2017-07-13	REPTILIA INC	$254.25	CAD	$254.25	CAD	4118	TICKETS AND ADMISSION FEES	P06074	OCONNOR CC-SOCIAL PRGM	5947	"Card, Gift, Novelty, and Souvenir Shops"	ADMISSION - REPTILIA INC	
"PARKS, FORESTRY & RECREATION"	4654-2	2017-07-19	2017-07-20	PLAYTIME BOWL	$452.49	CAD	$452.49	CAD	4118	TICKETS AND ADMISSION FEES	P06074	OCONNOR CC-SOCIAL PRGM	7933	Bowling Alleys	ADMISSION - PLAYTIME BOWL	
					"$1,010.99"	CAD	"$1,010.99"	CAD								
PUBLIC HEALTH	4646-6	2017-07-14	2017-07-14	APPLE ONLINE STORE	$134.47	CAD	$134.47	CAD	4760	MEMBERSHIP FEES	PH1051	INFORMATION TECHNOLOGY	5734	Computer Software Stores	APPLE DEVELOPER PROGRAM	
					$134.47	CAD	$134.47	CAD								
TORONTO PARAMEDIC SERVICES	4634-9	2017-07-06	2017-07-07	D AND G TROPHIES INC.	$254.25	CAD	$254.25	CAD	2792	"BANNERS, FLAGS & SIGNS"	B46700	ALS OPERATIONS	5941	Sporting Goods Stores	PRINT UPDATE TO MEMORIAL WALL PLAQUES	
					$254.25	CAD	$254.25	CAD								
TORONTO WATER	4654-3	2017-07-19	2017-07-20	PRINCESS AUTO	$71.15	CAD	$71.15	CAD	2710	GENERAL HARDWARE	TW4100	WW TREATMNT:  HIGHLAND CREEK TP - WORK A	5085	Industrial Supplies Not Elsewhere Classi	"FORK PITCH, SHOVEL HANDLE"	
TORONTO WATER	4658-5	2017-07-20	2017-07-24	MOE-DRINK WAT WASTE CE	$145.00	CAD	$145.00	CAD	4830	PERMIT & LICENSE FEES	TW4100	WW TREATMNT:  HIGHLAND CREEK TP - WORK A	9399	Government Services - Not Elsewhere Clas	WW OPERATOR CERTIFICATE RENEWAL	
					$216.15	CAD	$216.15	CAD								
"PARKS, FORESTRY & RECREATION"	4629-14	2017-06-30	2017-07-04	DOLLARAMA # 774	$142.10	CAD	$142.10	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04899	WALLACE EMERSON-SUMMER CAMPS	5310	Discount Stores	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4629-15	2017-06-30	2017-07-04	HOBBY WORLD	$918.79	CAD	$918.79	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04899	WALLACE EMERSON-SUMMER CAMPS	5970	"Artist Supply Stores, Craft Shops"	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4633-6	2017-07-04	2017-07-06	WAL-MART #3106	$229.58	CAD	$229.58	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04899	WALLACE EMERSON-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	GAMES  FOR CAMPS	
"PARKS, FORESTRY & RECREATION"	4633-7	2017-07-05	2017-07-06	FRESHCO #9880	$77.28	CAD	$77.28	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04899	WALLACE EMERSON-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	MAGIC SKET.  BIG JUMBO	
"PARKS, FORESTRY & RECREATION"	4636-11	2017-07-06	2017-07-10	SKYZONE-TORONTO (CA100	$733.09	CAD	$733.09	CAD	4118	TICKETS AND ADMISSION FEES	P04899	WALLACE EMERSON-SUMMER CAMPS	7999	Recreation Services (Not Elsewhere Class	CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4641-2	2017-07-10	2017-07-11	THE SECOND CITY	$261.03	CAD	$261.03	CAD	4118	TICKETS AND ADMISSION FEES	P04899	WALLACE EMERSON-SUMMER CAMPS	5734	Computer Software Stores	CAMP TRIP SKYZONE	
"PARKS, FORESTRY & RECREATION"	4646-7	2017-07-13	2017-07-14	FRESHCO #9880	$58.33	CAD	$58.33	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04899	WALLACE EMERSON-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"ICE CREAM , FRUIT SNACK"	
"PARKS, FORESTRY & RECREATION"	4650-8	2017-07-13	2017-07-17	THE HOME DEPOT #7013	$240.62	CAD	$240.62	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04899	WALLACE EMERSON-SUMMER CAMPS	5200	Home Supply Warehouse	**MORE**  RYOBI STEREO	
"PARKS, FORESTRY & RECREATION"	4662-6	2017-07-25	2017-07-26	PURSUIT OCR	$420.00	CAD	$420.00	CAD	4118	TICKETS AND ADMISSION FEES	P04899	WALLACE EMERSON-SUMMER CAMPS	7997	"Clubs - Country Clubs, Membership (Athle"	CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4662-7	2017-07-25	2017-07-26	FRESHCO #9880	$42.93	CAD	$42.93	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04899	WALLACE EMERSON-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"PIZZA, BISCUIT MIX, LARGE EGG"	
"PARKS, FORESTRY & RECREATION"	4662-8	2017-07-25	2017-07-26	FAMOUS PLAYER 7406QPS	$255.00	CAD	$255.00	CAD	4118	TICKETS AND ADMISSION FEES	P04899	WALLACE EMERSON-SUMMER CAMPS	7832	Motion Picture Theaters	CAMP TRIP  MOVIES	
"PARKS, FORESTRY & RECREATION"	4665-5	2017-07-27	2017-07-28	PLAYTIME BOWL	"$1,096.95"	CAD	"$1,096.95"	CAD	4118	TICKETS AND ADMISSION FEES	P04899	WALLACE EMERSON-SUMMER CAMPS	7933	Bowling Alleys	CAMP TRIP . PLAYTIME BOWL	
					"$4,475.70"	CAD	"$4,475.70"	CAD								
"PARKS, FORESTRY & RECREATION"	4629-16	2017-06-29	2017-07-04	THE HOME DEPOT #7129	$48.51	CAD	$48.51	CAD	2535	PLUMBING SUPPLIES	P07645	DENTONIA-OPERATIONS	5200	Home Supply Warehouse	**MORE**  SEPTIC TRTMN	
"PARKS, FORESTRY & RECREATION"	4633-8	2017-07-05	2017-07-06	PICKERING MOWER	$77.07	CAD	$77.07	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07646	DON VALLEY-OPERATIONS	5251	Hardware Stores	VENTRAC PARTS	
"PARKS, FORESTRY & RECREATION"	4634-10	2017-07-05	2017-07-07	CDN TIRE STORE #00192	$180.53	CAD	$180.53	CAD	2199	MISCELLANEOUS PARTS	P07646	DON VALLEY-OPERATIONS	5200	Home Supply Warehouse	SOLDER GUN	
"PARKS, FORESTRY & RECREATION"	4634-11	2017-07-06	2017-07-07	CANADIAN BEARINGS 12	$71.64	CAD	$71.64	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07646	DON VALLEY-OPERATIONS	5533	"Automotive Parts, Accessories Stores"	VENTRAC PARTS	
"PARKS, FORESTRY & RECREATION"	4652-2	2017-07-14	2017-07-18	CDN TIRE STORE #00192	$233.77	CAD	$233.77	CAD	2199	MISCELLANEOUS PARTS	P07646	DON VALLEY-OPERATIONS	5200	Home Supply Warehouse	SHOP TOOLS	
"PARKS, FORESTRY & RECREATION"	4652-3	2017-07-17	2017-07-18	KOOY BROS LAWN	$103.50	CAD	$103.50	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07646	DON VALLEY-OPERATIONS	5261	Lawn and Garden Supply Stores	KUBOTA THROTTLE CABLE	
"PARKS, FORESTRY & RECREATION"	4653-8	2017-07-17	2017-07-19	THE HOME DEPOT #7129	$37.22	CAD	$37.22	CAD	2575	ELECTRICAL SUPPLIES	P07646	DON VALLEY-OPERATIONS	5200	Home Supply Warehouse	T5 21W BULB	
"PARKS, FORESTRY & RECREATION"	4653-9	2017-07-18	2017-07-19	KOOY BROS LAWN	$287.94	CAD	$287.94	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07646	DON VALLEY-OPERATIONS	5261	Lawn and Garden Supply Stores	TORO 1000 BELTS	
"PARKS, FORESTRY & RECREATION"	4654-4	2017-07-19	2017-07-20	TURF CARE	$190.91	CAD	$190.91	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07646	DON VALLEY-OPERATIONS	5261	Lawn and Garden Supply Stores	TROTTLE CABLE	
"PARKS, FORESTRY & RECREATION"	4662-9	2017-07-26	2017-07-26	IDEAL PIPE - THORNDALE	$126.07	CAD	$126.07	CAD	2199	MISCELLANEOUS PARTS	P07646	DON VALLEY-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	CAP FOR 12 POND	
					"$1,357.16"	CAD	"$1,357.16"	CAD								
"PARKS, FORESTRY & RECREATION"	4646-8	2017-07-12	2017-07-14	CDN TIRE STORE #00294	$171.31	CAD	$171.31	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P12136	ALNESS YARD-FORESTRY-PRUNING REMOVAL	5200	Home Supply Warehouse	WASP SPRAY & SWIFTER	
					$171.31	CAD	$171.31	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4629-17	2017-06-30	2017-07-04	AMAZON.COM	$173.36	CAD	$131.32	USD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	AH0035	CD-RP-PROG & COMMITTEE-METRO HALL	5942	Book Stores	BOOK	
ECONOMIC DEVELOPMENT & CULTURE	4650-9	2017-07-14	2017-07-17	UPS*1014674677	$13.30	CAD	$13.30	CAD	4416	"TRANSFER, HAULAGE AND STORAGE"	AH0035	CD-RP-PROG & COMMITTEE-METRO HALL	4214	"Motor Freight Carriers, Trucking - Local"	DUTY CHARGE	
					$186.66	CAD	$13.30	CAD								
							$131.32	USD								
"PARKS, FORESTRY & RECREATION"	4629-18	2017-06-30	2017-07-04	FORTINO'S (QUEEN'S PLA	$83.41	CAD	$83.41	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05093	ELMBANK CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	SUMMER CAMP BAKING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4629-19	2017-06-30	2017-07-04	STAPLES STORE #12	$142.64	CAD	$142.64	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05093	ELMBANK CC-SUMMER CAMPS	5943	"Office, School Supply, and Stationery St"	SUMMER CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4631-6	2017-07-04	2017-07-05	COSTCO WHOLESALE W535	$51.19	CAD	$51.19	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05093	ELMBANK CC-SUMMER CAMPS	5300	Wholesale Clubs	SUMMER CAMP BAKING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4631-7	2017-07-04	2017-07-05	HOBBY WORLD	$196.96	CAD	$196.96	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05093	ELMBANK CC-SUMMER CAMPS	5970	"Artist Supply Stores, Craft Shops"	EMERGENCY CAMP CRAFT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4631-8	2017-07-05	2017-07-05	ULINE	$931.99	CAD	$931.99	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06776	ELMBANK-PRGM SUPPORT	5964	Direct Marketing - Catalog Merchants	**MORE**  CONVERTIBLE JR HAND TRUCK	
"PARKS, FORESTRY & RECREATION"	4631-9	2017-07-05	2017-07-05	ULINE	$146.79	CAD	$146.79	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06776	ELMBANK-PRGM SUPPORT	5964	Direct Marketing - Catalog Merchants	15 PERSON IN/OUT STAFF BOARD	
"PARKS, FORESTRY & RECREATION"	4633-9	2017-07-04	2017-07-06	WAL-MART # 3740	$92.10	CAD	$92.10	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05093	ELMBANK CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	SUMMER CAMP BAKING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4636-13	2017-07-07	2017-07-10	SHOPPERSDRUGMART0857	$60.00	CAD	$60.00	CAD	4690	PUBLIC TRANSIT - CLIENTS	P05093	ELMBANK CC-SUMMER CAMPS	5912	"Drug Stores, Pharmacies"	STAFF TTC TOKENS	
"PARKS, FORESTRY & RECREATION"	4636-14	2017-07-07	2017-07-10	CINEPLEX 7260     QPS	$461.25	CAD	$461.25	CAD	4118	TICKETS AND ADMISSION FEES	P05093	ELMBANK CC-SUMMER CAMPS	7832	Motion Picture Theaters	SUMMER CAMP WEEKLY TRIP	
"PARKS, FORESTRY & RECREATION"	4636-15	2017-07-07	2017-07-10	PLANET BOWL	$134.39	CAD	$134.39	CAD	4118	TICKETS AND ADMISSION FEES	P05093	ELMBANK CC-SUMMER CAMPS	7933	Bowling Alleys	SUMMER CAMP WEEKLY TRIP	
"PARKS, FORESTRY & RECREATION"	4645-6	2017-07-12	2017-07-13	HOBBY WORLD	$59.75	CAD	$59.75	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05093	ELMBANK CC-SUMMER CAMPS	5970	"Artist Supply Stores, Craft Shops"	EMERGENCY CAMP CRAFT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4650-10	2017-07-14	2017-07-17	ONTARIO SCIENCE CENTRE	$12.00	CAD	$12.00	CAD	4118	TICKETS AND ADMISSION FEES	P05093	ELMBANK CC-SUMMER CAMPS	7991	Tourist Attractions and Exhibits	SUMMER CAMP WEEKLY TRIP	
"PARKS, FORESTRY & RECREATION"	4652-4	2017-07-17	2017-07-18	FORTINO'S (QUEEN'S PLA	$93.79	CAD	$93.79	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05093	ELMBANK CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	SUMMER CAMP BAKING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4654-5	2017-07-19	2017-07-20	COSTCO WHOLESALE W535	$123.53	CAD	$123.53	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05093	ELMBANK CC-SUMMER CAMPS	5300	Wholesale Clubs	SUMMER CAMP SPECIAL EVENT SNACK	
"PARKS, FORESTRY & RECREATION"	4655-7	2017-07-20	2017-07-21	SHOPPERSDRUGMART0857	$355.00	CAD	$355.00	CAD	4690	PUBLIC TRANSIT - CLIENTS	P05093	ELMBANK CC-SUMMER CAMPS	5912	"Drug Stores, Pharmacies"	YOUTH CAMP BUS TICKETS	
"PARKS, FORESTRY & RECREATION"	4658-6	2017-07-21	2017-07-24	CHUCK E CHEESE #873	$190.80	CAD	$190.80	CAD	4118	TICKETS AND ADMISSION FEES	P05093	ELMBANK CC-SUMMER CAMPS	5814	Quick Payment Service - Fast-Food Restau	SUMMER CAMP WEEKLY TRIP	
"PARKS, FORESTRY & RECREATION"	4664-7	2017-07-26	2017-07-27	RCSS WESTON 2800	$55.60	CAD	$55.60	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05093	ELMBANK CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	SUMMER CAMP BAKING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4664-8	2017-07-26	2017-07-27	COSTCO WHOLESALE W535	$99.75	CAD	$99.75	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05093	ELMBANK CC-SUMMER CAMPS	5300	Wholesale Clubs	SUMMER CAMP BAKING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4665-6	2017-07-26	2017-07-28	WAL-MART # 3740	$73.19	CAD	$73.19	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05093	ELMBANK CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	SUMMER CAMP BAKING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4665-7	2017-07-27	2017-07-28	RCSS WESTON 2800	$39.41	CAD	$39.41	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P05093	ELMBANK CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	SPECIAL EVENT EQUIPMENT	
"PARKS, FORESTRY & RECREATION"	4669-6	2017-07-28	2017-07-31	MNR BRONTE CK PROVPRK	$126.25	CAD	$126.25	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05093	ELMBANK CC-SUMMER CAMPS	9399	Government Services - Not Elsewhere Clas	CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	4669-7	2017-07-28	2017-07-31	MNR BRONTE CK PROVPRK	$62.50	CAD	$62.50	CAD	4118	TICKETS AND ADMISSION FEES	P05093	ELMBANK CC-SUMMER CAMPS	9399	Government Services - Not Elsewhere Clas	SUMMER CAMP WEEKLY TRIP	
"PARKS, FORESTRY & RECREATION"	4669-8	2017-07-28	2017-07-31	BOWLERAMA WEST	$100.00	CAD	$100.00	CAD	4118	TICKETS AND ADMISSION FEES	P05093	ELMBANK CC-SUMMER CAMPS	7933	Bowling Alleys	SUMMER CAMP WEEKLY TRIP	
					"$3,692.29"	CAD	"$3,692.29"	CAD								
"PARKS, FORESTRY & RECREATION"	4634-13	2017-07-05	2017-07-07	CDN TIRE STORE #00654	$264.30	CAD	$264.30	CAD	2710	GENERAL HARDWARE	P00012	TERMINAL-FERRY OPERATIONS	5200	Home Supply Warehouse	"SANDER , DISC"	
"PARKS, FORESTRY & RECREATION"	4658-7	2017-07-20	2017-07-24	CDN TIRE STORE #00654	$58.75	CAD	$58.75	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00013	TRILLIUM-FERRY OPERATIONS	5200	Home Supply Warehouse	FUEL LINE FOR LIFE BOAT	
"PARKS, FORESTRY & RECREATION"	4658-8	2017-07-20	2017-07-24	CDN TIRE STORE #00654	$146.89	CAD	$146.89	CAD	2575	ELECTRICAL SUPPLIES	P00012	TERMINAL-FERRY OPERATIONS	5200	Home Supply Warehouse	MARINE BATTERY	
"PARKS, FORESTRY & RECREATION"	4664-9	2017-07-25	2017-07-27	CDN TIRE STORE #00654	$526.48	CAD	$526.48	CAD	2575	ELECTRICAL SUPPLIES	P00013	TRILLIUM-FERRY OPERATIONS	5200	Home Supply Warehouse	"MARINE BATTERY, GAS TANK"	
					$996.42	CAD	$996.42	CAD								
"PARKS, FORESTRY & RECREATION"	4633-10	2017-07-05	2017-07-06	ALPINE LAWN   GARDEN E	$111.70	CAD	$111.70	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00268	E-NORTH2-TURF&HORT	5261	Lawn and Garden Supply Stores	SHROUD	
"PARKS, FORESTRY & RECREATION"	4636-16	2017-07-07	2017-07-10	LOWES #02494*	$172.12	CAD	$172.12	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00830	TECH SERV. 1-FLEET EQUIP	5200	Home Supply Warehouse	"**MORE**  6""-6""-4"" WYE 26GA LOWES"	
"PARKS, FORESTRY & RECREATION"	4636-17	2017-07-07	2017-07-10	INTERLINE WHOLESALE HA	$67.79	CAD	$67.79	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00108	HIGH PARK-PLANT DISPLAY	5072	Hardware Equipment and Supplies	ERIE WHEEL KIT	
"PARKS, FORESTRY & RECREATION"	4636-18	2017-07-07	2017-07-10	INTERLINE WHOLESALE HA	$86.85	CAD	$86.85	CAD	3080	M & E - HAND TOOLS	P00830	TECH SERV. 1-FLEET EQUIP	5072	Hardware Equipment and Supplies	HOLE SAW	
"PARKS, FORESTRY & RECREATION"	4643-10	2017-07-11	2017-07-12	ALPINE LAWN   GARDEN E	$311.64	CAD	$311.64	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5261	Lawn and Garden Supply Stores	ROLLER PARTS	
"PARKS, FORESTRY & RECREATION"	4643-11	2017-07-11	2017-07-12	COLLINS AUTOMOTIVE PAR	$277.30	CAD	$277.30	CAD	2401	LUBRICANTS	P00268	E-NORTH2-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	OIL	
"PARKS, FORESTRY & RECREATION"	4643-12	2017-07-11	2017-07-12	COLLINS AUTOMOTIVE PAR	$77.70	CAD	$77.70	CAD	2401	LUBRICANTS	P00268	E-NORTH2-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	OIL	
"PARKS, FORESTRY & RECREATION"	4643-13	2017-07-11	2017-07-12	COLLINS AUTOMOTIVE PAR	($277.30)	CAD	($277.30)	CAD	2401	LUBRICANTS	P00268	E-NORTH2-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	RETURN OF OIL PURCHASE	
"PARKS, FORESTRY & RECREATION"	4645-7	2017-07-12	2017-07-13	JOHN SINGLER	$114.02	CAD	$114.02	CAD	3080	M & E - HAND TOOLS	P00830	TECH SERV. 1-FLEET EQUIP	5251	Hardware Stores	SHOP TOOL	
"PARKS, FORESTRY & RECREATION"	4645-8	2017-07-12	2017-07-13	COLLINS AUTOMOTIVE PAR	$48.23	CAD	$48.23	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00268	E-NORTH2-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	EPOXY ADHESIVE	
