Division	Batch-Transaction ID	Transaction Date	Card Posting Date	Merchant Name	Transaction Amount	Transaction Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type (MCC)	Merchant Type Description	Purpose
FACILITIES MANAGEMENT	5120-51	2018-11-13	2018-11-13	ONTARIO HEATING PINE	116.49	CAD	116.49	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61474403	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	1711	"Air Conditioning, Heating, and Plumbing"	PARTS RECEIPT
FACILITIES MANAGEMENT	5122-81	2018-11-15	2018-11-15	ONTARIO HEATING ROGERS	69.42	CAD	69.42	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61474403	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	1711	"Air Conditioning, Heating, and Plumbing"	PARTS RECEIPTS 3
FACILITIES MANAGEMENT	5125-54	2018-11-20	2018-11-20	WWG / TOTALINE	703.31	CAD	703.31	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61479636	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	PARTS RECEIPT
FACILITIES MANAGEMENT	5125-55	2018-11-20	2018-11-20	PRO KONTROL (TORONTO)	"1,206.95"	CAD	"1,206.95"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61480515	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	ACTUATORS
FACILITIES MANAGEMENT	5126-54	2018-11-21	2018-11-21	LENNOX CANADA INC	388.88	CAD	388.88	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61479453	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5965	Direct Marketing - Combination Catalog a	PARTS RECEIPT
FACILITIES MANAGEMENT	5127-89	2018-11-23	2018-11-23	THE MASTER GROUP REXDA	713.23	CAD	713.23	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61481325	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5074	Plumbing and Heating Equipment	PARTS RECEIPTS
FACILITIES MANAGEMENT	5129-35	2018-11-20	2018-11-26	UNITED REFRIGERATION	247.80	CAD	247.80	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61479835	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	PARTS RECEIPT
FACILITIES MANAGEMENT	5131-70	2018-11-27	2018-11-28	NOBLE 1017	227.02	CAD	227.02	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61474332	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	PARTS RECEIPT
FACILITIES MANAGEMENT	5131-71	2018-11-28	2018-11-28	APPLIED INDUSTRIAL TEC	45.79	CAD	45.79	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61481813	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	PARTS
					"5,347.30"	CAD	"5,347.30"	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5111-54	2018-11-01	2018-11-01	LOWES.CA	"1,840.77"	CAD	"1,840.77"	CAD	3410	COMPUTERS - HARDWARE	AH0018	AC AS CEDAR RIDGE CREATIVE CENTRE	5200	Home Supply Warehouse	30 PRINTER
ECONOMIC DEVELOPMENT & CULTURE	5112-97	2018-11-02	2018-11-02	MICHAELS #3982	38.87	CAD	38.87	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0018	AC AS CEDAR RIDGE CREATIVE CENTRE	5945	"Game, Toy, and Hobby Shops"	"FELT, DOWELS"
ECONOMIC DEVELOPMENT & CULTURE	5112-98	2018-11-01	2018-11-01	DESERRES	128.68	CAD	128.68	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0018	AC AS CEDAR RIDGE CREATIVE CENTRE	5970	"Artist Supply Stores, Craft Shops"	"WOOD PANELS, MOD PODGE"
ECONOMIC DEVELOPMENT & CULTURE	5115-45	2018-11-06	2018-11-06	ULINE	684.80	CAD	684.80	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0018	AC AS CEDAR RIDGE CREATIVE CENTRE	5964	Direct Marketing - Catalog Merchants	**MORE**  BULK SOAP DISPENSER-46 OZ CAPCTY
ECONOMIC DEVELOPMENT & CULTURE	5116-39	2018-11-06	2018-11-06	BRICKS 4 KIDZ - BEACHE	237.30	CAD	237.30	CAD	4085	PROF & TECH-MGMT	AH0018	AC AS CEDAR RIDGE CREATIVE CENTRE	8299	Educational Services	PA DAY CLASSES
ECONOMIC DEVELOPMENT & CULTURE	5117-67	2018-11-06	2018-11-07	CDN TIRE STORE #00175	252.98	CAD	252.98	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0018	AC AS CEDAR RIDGE CREATIVE CENTRE	5200	Home Supply Warehouse	"LAMP, LOCKS, SANDPAPER, GLUE"
ECONOMIC DEVELOPMENT & CULTURE	5117-68	2018-11-06	2018-11-07	WAL-MART # 1152	10.96	CAD	10.96	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0018	AC AS CEDAR RIDGE CREATIVE CENTRE	5310	Discount Stores	"FRAMES, VINEGAR"
ECONOMIC DEVELOPMENT & CULTURE	5120-52	2018-11-13	2018-11-13	WAYFAIR*WAYFAIR.CA	418.09	CAD	418.09	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0018	AC AS CEDAR RIDGE CREATIVE CENTRE	5965	Direct Marketing - Combination Catalog a	AV CART
ECONOMIC DEVELOPMENT & CULTURE	5120-53	2018-11-13	2018-11-13	ABOVEGROUND ENTERPRISE	"2,879.96"	CAD	"2,879.96"	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0018	AC AS CEDAR RIDGE CREATIVE CENTRE	7333	"Commercial Art, Graphics, Photography"	"GOOGLY EYES, FELT, CHALK, MARKERS, ETC."
ECONOMIC DEVELOPMENT & CULTURE	5122-82	2018-11-16	2018-11-16	ABOVEGROUND ENTERPRISE	80.73	CAD	80.73	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0018	AC AS CEDAR RIDGE CREATIVE CENTRE	7333	"Commercial Art, Graphics, Photography"	"FELT, PEN, PANELS, CHARCOAL"
ECONOMIC DEVELOPMENT & CULTURE	5127-90	2018-11-22	2018-11-22	GUILDWOOD GO STATION #	14.00	CAD	14.00	CAD	4225	BUSINESS TRAV - PUBLIC TRANSIT	AH0018	AC AS CEDAR RIDGE CREATIVE CENTRE	4789	Transportation Services-Not Elsewhere Cl	MEETING
ECONOMIC DEVELOPMENT & CULTURE	5127-91	2018-11-22	2018-11-22	MICHAELS #3982	75.48	CAD	75.48	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0018	AC AS CEDAR RIDGE CREATIVE CENTRE	5945	"Game, Toy, and Hobby Shops"	"FELT, MINI EASELS"
ECONOMIC DEVELOPMENT & CULTURE	5129-36	2018-11-26	2018-11-26	A&H PRINTING INC.	131.08	CAD	131.08	CAD	4825	PRINTING AND REPRODUCTION - THIRD PARTY	AH0018	AC AS CEDAR RIDGE CREATIVE CENTRE	2741	Miscellaneous Publishing and Printing	POST CARDS
ECONOMIC DEVELOPMENT & CULTURE	5131-72	2018-11-28	2018-11-28	TORONTO PARKING AUTHOR	9.00	CAD	9.00	CAD	4770	PARKING EXPENSES (INTOWN)	AH0018	AC AS CEDAR RIDGE CREATIVE CENTRE	7523	Automobile Parking Lots and Garages	MEETING
ECONOMIC DEVELOPMENT & CULTURE	5132-101	2018-11-29	2018-11-29	TUCKERS POTTERY SUPPLI	"2,187.68"	CAD	"2,187.68"	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	AH0018	AC AS CEDAR RIDGE CREATIVE CENTRE	5970	"Artist Supply Stores, Craft Shops"	KIN MAINTENANCE
					"8,990.38"	CAD	"8,990.38"	CAD							
"PARKS, FORESTRY & RECREATION"	5115-46	2018-11-05	2018-11-05	NEW CANADIAN LUMBER	47.44	CAD	47.44	CAD	2710	GENERAL HARDWARE	P00531	S-WEST 2-PRGM SUPPORT	5251	Hardware Stores	TARP
					47.44	CAD	47.44	CAD							
FIRE SERVICES	5118-111	2018-11-08	2018-11-08	MTO RUS-SO NORTH YORK	59.00	CAD	59.00	CAD	4830	PERMIT & LICENSE FEES	FR0025	MECHANICAL MAINT-VEHICLE MAINT	9399	Government Services - Not Elsewhere Clas	LICENSE PLATE REPLACEMENT
FIRE SERVICES	5130-59	2018-11-26	2018-11-27	MTO RUS-SO NORTH YORK	59.00	CAD	59.00	CAD	4830	PERMIT & LICENSE FEES	FR0025	MECHANICAL MAINT-VEHICLE MAINT	9399	Government Services - Not Elsewhere Clas	LICENSE PLATE REPLACEMENT
					118.00	CAD	118.00	CAD							
"PARKS, FORESTRY & RECREATION"	5112-161	2018-11-02	2018-11-02	CENTENNIAL PLUMBING SU	30.46	CAD	30.46	CAD	2535	PLUMBING SUPPLIES	P03035	HC CARNEGIE-CENTENNIAL - OPERATIONS	1711	"Air Conditioning, Heating, and Plumbing"	HANGERS
"PARKS, FORESTRY & RECREATION"	5116-74	2018-11-06	2018-11-06	CENTENNIAL PLUMBING SU	62.15	CAD	62.15	CAD	2535	PLUMBING SUPPLIES	P00853	ALNESS YD-TRADES	1711	"Air Conditioning, Heating, and Plumbing"	FILL VALVE
"PARKS, FORESTRY & RECREATION"	5126-81	2018-11-20	2018-11-21	THE HOME DEPOT #7129	79.12	CAD	79.12	CAD	2535	PLUMBING SUPPLIES	P06685	EARL BALES CC-OPERATIONS	5200	Home Supply Warehouse	**MORE**  ABS11/2COUPL
"PARKS, FORESTRY & RECREATION"	5126-82	2018-11-20	2018-11-21	THE HOME DEPOT #7129	79.05	CAD	79.05	CAD	2535	PLUMBING SUPPLIES	P06685	EARL BALES CC-OPERATIONS	5200	Home Supply Warehouse	1/4 EXT
"PARKS, FORESTRY & RECREATION"	5127-154	2018-11-22	2018-11-22	RTA ELECTRIC MOTOR	438.44	CAD	438.44	CAD	2535	PLUMBING SUPPLIES	P03034	JOHN BOOTH-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	SEAL BEARING ASSEMBLY
"PARKS, FORESTRY & RECREATION"	5130-103	2018-11-26	2018-11-27	CDN TIRE STORE #00459	45.18	CAD	45.18	CAD	3080	M & E - HAND TOOLS	P00853	ALNESS YD-TRADES	5200	Home Supply Warehouse	TEMP READER
"PARKS, FORESTRY & RECREATION"	5132-175	2018-11-30	2018-11-30	NOBLE 1038	150.88	CAD	150.88	CAD	2535	PLUMBING SUPPLIES	P06764	FAIRBANK-OPERATIONS	5251	Hardware Stores	TOILET AND SEAT
					885.28	CAD	885.28	CAD							
MUNICIPAL LICENSING & STANDARDS	5118-163	2018-11-08	2018-11-08	ART FRAME N COPY CO.	96.05	CAD	96.05	CAD	2791	"RIBBONS, MEDALS & TROPHIES"	MS1000	OFF. OF THE EXECUTIVE DIRECTOR	5946	Camera and Photographic Supply Stores	RETIREMENT FRAME
MUNICIPAL LICENSING & STANDARDS	5122-151	2018-11-16	2018-11-16	EVERGREEN	282.50	CAD	282.50	CAD	4590	RENTAL - OTHER	MS1000	OFF. OF THE EXECUTIVE DIRECTOR	5811	Caterers	DEVEOPMENT SEMINAR COACHING SESSION - ROOM RENTAL
					378.55	CAD	378.55	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5122-152	2018-11-15	2018-11-15	LEN S MILL STORE	99.61	CAD	99.61	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	AH0059	MH CUR 98 AA ADMINISTRATION	5949	"Fabric, Needlework, Piece Goods, and Sew"	UNBLEACHED CANVAS FABRIC FOR EXHIBIT
ECONOMIC DEVELOPMENT & CULTURE	5125-86	2018-11-21	2018-11-21	ULINE	"5,834.95"	CAD	"5,834.95"	CAD	3099	GENERAL EQUIPMENT	AH0059	MH CUR 98 AA ADMINISTRATION	5964	Direct Marketing - Catalog Merchants	**MORE**  30X18  HD STEEL DOLLY W/TOW ROD
ECONOMIC DEVELOPMENT & CULTURE	5129-64	2018-11-27	2018-11-27	ULINE	"-5,654.52"	CAD	"-5,654.52"	CAD	3099	GENERAL EQUIPMENT	AH0059	MH CUR 98 AA ADMINISTRATION	5964	Direct Marketing - Catalog Merchants	"CREDIT FOR PALLET STACKER, GLOVES"
					280.04	CAD	280.04	CAD							
"PARKS, FORESTRY & RECREATION"	5118-164	2018-11-09	2018-11-09	METRO #401	21.29	CAD	21.29	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P09681	ANTIBES CC-INSTRL	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM SUPPLIES
"PARKS, FORESTRY & RECREATION"	5129-65	2018-11-26	2018-11-26	LONG & MCQUADE	"2,092.20"	CAD	"2,092.20"	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10285	ANTIBES CC-PRGM SUPPORT	5733	"Music Stores - Musical Instruments, Pian"	EQUIPMENT FOR DJ PROGRAM
					"2,113.49"	CAD	"2,113.49"	CAD							
"PARKS, FORESTRY & RECREATION"	5118-165	2018-11-08	2018-11-08	RCSS SCARBOROUGH #2809	61.47	CAD	61.47	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01332	BIRKDALE CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM SUPPLIES
"PARKS, FORESTRY & RECREATION"	5119-108	2018-11-09	2018-11-12	CDN TIRE STORE #00264	23.68	CAD	23.68	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06663	BIRKDALE-PRGM SUPPORT	5200	Home Supply Warehouse	"HOOKS, SOAP"
"PARKS, FORESTRY & RECREATION"	5122-153	2018-11-15	2018-11-15	RCSS SCARBOROUGH #2809	41.47	CAD	41.47	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01332	BIRKDALE CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM SUPPLIES
"PARKS, FORESTRY & RECREATION"	5131-105	2018-11-28	2018-11-28	LOBLAW SUPERMARKET #10	30.17	CAD	30.17	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01332	BIRKDALE CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM SUPPLIES
					156.79	CAD	156.79	CAD							
FACILITIES MANAGEMENT	5112-162	2018-10-31	2018-11-01	CTF SUPPLY (11)	25.78	CAD	25.78	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61475953	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	SELF TAPPERS SCREWS
FACILITIES MANAGEMENT	5112-163	2018-11-01	2018-11-01	CANADIAN SHADE	867.84	CAD	867.84	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61474331	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7372	"Computer Programming, Integrated Systems"	REPLACEMENT PARTS INSTALLED
FACILITIES MANAGEMENT	5112-164	2018-10-31	2018-11-01	STAPLES.CA	107.34	CAD	107.34	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61469049	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5943	"Office, School Supply, and Stationery St"	PRINTER STAND
FACILITIES MANAGEMENT	5115-78	2018-11-05	2018-11-05	TORONTO PARKING AUTHOR	8.00	CAD	8.00	CAD	4770	PARKING EXPENSES (INTOWN)	61478661	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING
FACILITIES MANAGEMENT	5116-75	2018-11-06	2018-11-06	HARDWARE AGENCIES	5.88	CAD	5.88	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61478585	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	CAM LOCK
FACILITIES MANAGEMENT	5117-89	2018-11-06	2018-11-07	THE HOME DEPOT #7073	72.29	CAD	72.29	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61478695	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  1/4X1-3/4HWH
FACILITIES MANAGEMENT	5118-166	2018-11-08	2018-11-08	HARDWARE AGENCIES	699.19	CAD	699.19	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61479106	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	PANIC BAR
FACILITIES MANAGEMENT	5118-167	2018-11-08	2018-11-08	HARDWARE AGENCIES	171.53	CAD	171.53	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61474358	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	12 MORTISE CYLINDER
FACILITIES MANAGEMENT	5120-89	2018-11-13	2018-11-13	CUSTOM DOOR & LOCK SER	251.43	CAD	251.43	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61474358	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5533	"Automotive Parts, Accessories Stores"	KEY ALIKE CYLINDERS
FACILITIES MANAGEMENT	5122-154	2018-11-16	2018-11-16	HARDWARE AGENCIES	128.73	CAD	128.73	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61480060	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	LOCKSET
FACILITIES MANAGEMENT	5122-155	2018-11-15	2018-11-15	HARDWARE AGENCIES	103.62	CAD	103.62	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61440138	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	CYLINDER CAM FOR EXISTING PANICBARS
FACILITIES MANAGEMENT	5125-87	2018-11-19	2018-11-20	L L LOCKS	36.16	CAD	36.16	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61480460	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5099	Durable Goods Not Elsewhere Classified	KEYS
FACILITIES MANAGEMENT	5127-156	2018-11-22	2018-11-22	HARDWARE AGENCIES	25.10	CAD	25.10	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61480874	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	MATERIAL
FACILITIES MANAGEMENT	5127-157	2018-11-22	2018-11-22	HARDWARE AGENCIES	212.44	CAD	212.44	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61480458	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	DEADBOLTS
FACILITIES MANAGEMENT	5127-158	2018-11-22	2018-11-22	HARDWARE AGENCIES	212.44	CAD	212.44	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61481037	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	DEADBOLTS
FACILITIES MANAGEMENT	5127-159	2018-11-22	2018-11-22	HARDWARE AGENCIES	220.35	CAD	220.35	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61480875	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	CLOSER
FACILITIES MANAGEMENT	5128-45	2018-11-23	2018-11-23	CTF SUPPLY (11)	55.25	CAD	55.25	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61480458	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	HOLE SAWS
FACILITIES MANAGEMENT	5128-46	2018-11-23	2018-11-23	CTF SUPPLY (11)	65.41	CAD	65.41	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61481037	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	HOLESAWS CUTTING OIL
FACILITIES MANAGEMENT	5129-66	2018-11-26	2018-11-26	HARDWARE AGENCIES	168.60	CAD	168.60	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61481538	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	PASSAGE SET
FACILITIES MANAGEMENT	5129-67	2018-11-27	2018-11-27	CARD ISSUER/BANK ADJUSTMENT	"-1,200.54"	CAD	"-1,200.54"	CAD	4233	PCARD RECOVERIES	FA0352	CLEARING-FACILITIES OPERATIONS-SOUTH		Hardware Stores	DISPUTE RESOLUTION
FACILITIES MANAGEMENT	5130-104	2018-11-26	2018-11-27	CONSTRUCTION SPECIALTI	461.04	CAD	461.04	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61474315	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	CORNER GUARDS
					"2,697.88"	CAD	"2,697.88"	CAD							
"PARKS, FORESTRY & RECREATION"	5119-109	2018-11-11	2018-11-12	LOBLAW SUPERMARKET #10	96.87	CAD	96.87	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02456	ANTIBES CC-INSTRL-INDR	5411	"Grocery Stores, Supermarkets"	WIRELESS PORTABLE RADIO
					96.87	CAD	96.87	CAD							
"PARKS, FORESTRY & RECREATION"	5115-79	2018-11-05	2018-11-05	BEECH NURSERY	863.32	CAD	863.32	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00539	EASTERN BEACHES-TURF&HORT	5193	"Florists Supplies, Nursery Stock, and Fl"	BULBS
"PARKS, FORESTRY & RECREATION"	5119-110	2018-11-08	2018-11-12	JAYS GARDEN	292.00	CAD	292.00	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00539	EASTERN BEACHES-TURF&HORT	5261	Lawn and Garden Supply Stores	ANNUALS
"PARKS, FORESTRY & RECREATION"	5129-68	2018-11-23	2018-11-26	CDN TIRE STORE #00654	9.03	CAD	9.03	CAD	2130	PARTS - MOBILE EQUIPMENT	P00539	EASTERN BEACHES-TURF&HORT	5200	Home Supply Warehouse	FUEL STABILIZER
					"1,164.35"	CAD	"1,164.35"	CAD							
"PARKS, FORESTRY & RECREATION"	5116-76	2018-11-06	2018-11-06	ATLAS TOOLS & MACHINER	225.37	CAD	225.37	CAD	3080	M & E - HAND TOOLS	P00898	KIPLING YD-PARKS CONSTR	5211	"Building Materials, Lumber Stores"	PALM ROUTER & BIT
"PARKS, FORESTRY & RECREATION"	5117-90	2018-11-06	2018-11-07	BRAFASCO / ETOBICOKE	169.32	CAD	169.32	CAD	2710	GENERAL HARDWARE	P00898	KIPLING YD-PARKS CONSTR	5085	Industrial Supplies Not Elsewhere Classi	"CARRIAGE BOLTS, WASHERS, NUTS"
"PARKS, FORESTRY & RECREATION"	5122-156	2018-11-14	2018-11-15	THE HOME DEPOT #7013	306.15	CAD	306.15	CAD	2531	LUMBER	P00898	KIPLING YD-PARKS CONSTR	5200	Home Supply Warehouse	**MORE**  DECK SCREWS
"PARKS, FORESTRY & RECREATION"	5125-88	2018-11-20	2018-11-20	RONA # 55130	89.39	CAD	89.39	CAD	2710	GENERAL HARDWARE	P00898	KIPLING YD-PARKS CONSTR	5251	Hardware Stores	"8 INCH CARRIAGE BOTS, IMPACT SOCKETS"
"PARKS, FORESTRY & RECREATION"	5127-160	2018-11-22	2018-11-22	CDN TIRE STORE #00182	"1,333.35"	CAD	"1,333.35"	CAD	3080	M & E - HAND TOOLS	P00898	KIPLING YD-PARKS CONSTR	5200	Home Supply Warehouse	"17 DRAWER TOOL BOX, WRENCH SETS"
"PARKS, FORESTRY & RECREATION"	5127-161	2018-11-23	2018-11-23	CHAUNCEY BUILDERS SUPP	926.37	CAD	926.37	CAD	2780	CONCRETE	P00898	KIPLING YD-PARKS CONSTR	5211	"Building Materials, Lumber Stores"	"MASONERY AND CEMENTED PRODUCTS, WINTER GLOVES"
"PARKS, FORESTRY & RECREATION"	5127-162	2018-11-22	2018-11-22	ATLAS TOOLS & MACHINER	295.47	CAD	295.47	CAD	3080	M & E - HAND TOOLS	P00898	KIPLING YD-PARKS CONSTR	5211	"Building Materials, Lumber Stores"	VARIOUS HAND TOOLS
"PARKS, FORESTRY & RECREATION"	5127-163	2018-11-23	2018-11-23	ATLAS TOOLS & MACHINER	903.99	CAD	903.99	CAD	3080	M & E - HAND TOOLS	P00898	KIPLING YD-PARKS CONSTR	5211	"Building Materials, Lumber Stores"	DEWALT POWER TOOLS
					"4,249.41"	CAD	"4,249.41"	CAD							
"PARKS, FORESTRY & RECREATION"	5118-168	2018-11-08	2018-11-08	CDN TIRE STORE #00192	28.24	CAD	28.24	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5200	Home Supply Warehouse	TARP
"PARKS, FORESTRY & RECREATION"	5120-90	2018-11-13	2018-11-13	BERNARDI BUILDING SUPP	134.24	CAD	134.24	CAD	2532	STEEL	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5211	"Building Materials, Lumber Stores"	WIRE MESS
					162.48	CAD	162.48	CAD							
MUNICIPAL LICENSING & STANDARDS	5117-104	2018-11-08	2018-11-08	CDNFEDHUMANESOC	100.00	CAD	100.00	CAD	4760	MEMBERSHIP FEES	PH5030	TAS HEAD OFFICE	8398	"Organizations, Charitable and Social Ser"	CANADIAN FEDERATION OF HUMANE SOCIETIES
MUNICIPAL LICENSING & STANDARDS	5118-184	2018-11-08	2018-11-08	SOCIETY OF ANIMAL WELF	255.60	CAD	190.00	USD	4760	MEMBERSHIP FEES	PH5030	TAS HEAD OFFICE	8699	"Organizations, Membership - Not Elsewher"	ANNUAL MEMBERSHIP DUES RENEWAL
					355.60	CAD	100.00	CAD							
							190.00	USD							
"PARKS, FORESTRY & RECREATION"	5127-182	2018-11-23	2018-11-23	LAKESHORE COMMUNICATIO	844.11	CAD	844.11	CAD	3140	UNLICENSED MOBILE EQUIPMENT	P13495	YORK CC - PRGM SUPPORT CR	7622	Electronic Repair Shops	RADIOS FOR FACILITY
"PARKS, FORESTRY & RECREATION"	5129-74	2018-11-26	2018-11-26	LAKESHORE COMMUNICATIO	844.11	CAD	844.11	CAD	3140	UNLICENSED MOBILE EQUIPMENT	P13495	YORK CC - PRGM SUPPORT CR	7622	Electronic Repair Shops	RADIOS FOR FACILITY
"PARKS, FORESTRY & RECREATION"	5131-125	2018-11-27	2018-11-28	FITNESS DEPOT TORONTO	244.40	CAD	244.40	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07525	OLYMPIUM-FITNESS	5941	Sporting Goods Stores	FITNESS CLUB SUPPLIES
					"1,932.62"	CAD	"1,932.62"	CAD							
"PARKS, FORESTRY & RECREATION"	5118-185	2018-11-08	2018-11-08	KHAPCO AUTO PARTS	809.76	CAD	809.76	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00790	S-EAST-PRGM SUPPORT	5533	"Automotive Parts, Accessories Stores"	BATTERY
"PARKS, FORESTRY & RECREATION"	5130-112	2018-11-26	2018-11-27	KHAPCO AUTO PARTS	152.14	CAD	152.14	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00790	S-EAST-PRGM SUPPORT	5533	"Automotive Parts, Accessories Stores"	BATTERY
					961.90	CAD	961.90	CAD							
