Division	Batch-Transaction ID	Transaction Date	Card Posting Date	Merchant Name	Transaction Amount	Transaction Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type (MCC)	Merchant Type Description	Purpose
MUNICIPAL LICENSING & STANDARDS	5045-220	2018-08-03	2018-08-03	PICKLE BARREL CATERING	166.00	CAD	166.00	CAD	4820	BUSINESS MEETING EXPENSES	MS1000	OFF. OF THE EXECUTIVE DIRECTOR	5811	Caterers	SMT MEETING
MUNICIPAL LICENSING & STANDARDS	5050-61	2018-08-06	2018-08-07	ART FRAME N COPY CO.	101.70	CAD	101.70	CAD	2791	"RIBBONS, MEDALS & TROPHIES"	MS1000	OFF. OF THE EXECUTIVE DIRECTOR	5946	Camera and Photographic Supply Stores	MSO RETIREMENT PLAQUE
MUNICIPAL LICENSING & STANDARDS	5065-79	2018-08-28	2018-08-28	CAFE ON THE SQUARE	96.17	CAD	96.17	CAD	4820	BUSINESS MEETING EXPENSES	MS1000	OFF. OF THE EXECUTIVE DIRECTOR	5812	"Eating Places, Restaurants"	SMT LUNCH CATERING
					363.87	CAD	363.87	CAD							
"PARKS, FORESTRY & RECREATION"	5045-221	2018-08-01	2018-08-02	WAL-MART #1139	82.05	CAD	82.05	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13248	SUMMER CAMPS - ANTIBES CC	5411	"Grocery Stores, Supermarkets"	CAMP SUPPLIES
"PARKS, FORESTRY & RECREATION"	5045-222	2018-08-03	2018-08-03	NORTH BEACH VOLLEYBALL	480.25	CAD	480.25	CAD	4118	TICKETS AND ADMISSION FEES	P13248	SUMMER CAMPS - ANTIBES CC	7997	"Clubs - Country Clubs, Membership (Athle"	ADMISSION FEES
"PARKS, FORESTRY & RECREATION"	5045-223	2018-08-02	2018-08-02	NORTH BEACH VOLLEYBALL	480.25	CAD	480.25	CAD	4118	TICKETS AND ADMISSION FEES	P13248	SUMMER CAMPS - ANTIBES CC	7997	"Clubs - Country Clubs, Membership (Athle"	ADMISSION FEES
"PARKS, FORESTRY & RECREATION"	5051-103	2018-08-07	2018-08-08	WAL-MART #1139	301.42	CAD	301.42	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13248	SUMMER CAMPS - ANTIBES CC	5411	"Grocery Stores, Supermarkets"	FOOD FOR CAMP
"PARKS, FORESTRY & RECREATION"	5051-104	2018-08-08	2018-08-08	WPY*BOUNCE FITNESS CAN	423.75	CAD	423.75	CAD	4118	TICKETS AND ADMISSION FEES	P13248	SUMMER CAMPS - ANTIBES CC	5999	Miscellaneous and Specialty Retail Store	KANGAROO KIDS WORKSHOP
"PARKS, FORESTRY & RECREATION"	5052-175	2018-08-10	2018-08-10	WPY*BOUNCE FITNESS CAN	423.75	CAD	423.75	CAD	4118	TICKETS AND ADMISSION FEES	P13248	SUMMER CAMPS - ANTIBES CC	5999	Miscellaneous and Specialty Retail Store	KIDS KANGAROO WORKSHOP
"PARKS, FORESTRY & RECREATION"	5052-176	2018-08-10	2018-08-10	FRESHCO 9771	14.77	CAD	14.77	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13248	SUMMER CAMPS - ANTIBES CC	5411	"Grocery Stores, Supermarkets"	FOOD FOR CAMPS
"PARKS, FORESTRY & RECREATION"	5056-126	2018-08-15	2018-08-15	LOBLAW SUPERMARKET #10	202.64	CAD	202.64	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13248	SUMMER CAMPS - ANTIBES CC	5411	"Grocery Stores, Supermarkets"	FOOD FOR CAMPS
"PARKS, FORESTRY & RECREATION"	5056-127	2018-08-15	2018-08-15	DOLLARAMA # 908	102.10	CAD	102.10	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13248	SUMMER CAMPS - ANTIBES CC	5310	Discount Stores	"MUFFIN CUPS, WIPE REFILLS, DURAMAX PAINTERS"
"PARKS, FORESTRY & RECREATION"	5057-222	2018-08-15	2018-08-16	WAL-MART #1139	129.06	CAD	129.06	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13248	SUMMER CAMPS - ANTIBES CC	5411	"Grocery Stores, Supermarkets"	"FACE PAINTS, BAKE CUPS"
"PARKS, FORESTRY & RECREATION"	5059-48	2018-08-20	2018-08-20	METRO #401	83.08	CAD	83.08	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13248	SUMMER CAMPS - ANTIBES CC	5411	"Grocery Stores, Supermarkets"	"COOKIE MIX, CAKE MIX, ICING"
"PARKS, FORESTRY & RECREATION"	5060-108	2018-08-20	2018-08-21	WAL-MART #1139	-35.80	CAD	-35.80	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13248	SUMMER CAMPS - ANTIBES CC	5411	"Grocery Stores, Supermarkets"	REFUND
"PARKS, FORESTRY & RECREATION"	5060-109	2018-08-20	2018-08-21	WAL-MART #1139	8.91	CAD	8.91	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13248	SUMMER CAMPS - ANTIBES CC	5411	"Grocery Stores, Supermarkets"	FOOD COLOURING
"PARKS, FORESTRY & RECREATION"	5061-112	2018-08-22	2018-08-22	FRESHCO 9771	10.36	CAD	10.36	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13248	SUMMER CAMPS - ANTIBES CC	5411	"Grocery Stores, Supermarkets"	"EGGS, MILK"
					"2,706.59"	CAD	"2,706.59"	CAD							
"PARKS, FORESTRY & RECREATION"	5044-119	2018-08-01	2018-08-01	PAYPAL *MAIL	836.20	CAD	836.20	CAD	4590	RENTAL - OTHER	P04045	ELLESMERE CC-SUMMER CAMPS	8999	Professional Services - Not Elsewhere Cl	RENTAL - OBSTACLE COURSE
"PARKS, FORESTRY & RECREATION"	5044-120	2018-07-31	2018-08-01	WAL-MART #3186	46.82	CAD	46.82	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04045	ELLESMERE CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	FACE PAINT AND BRUSHES
"PARKS, FORESTRY & RECREATION"	5045-224	2018-08-03	2018-08-03	METRO #475	155.01	CAD	155.01	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04045	ELLESMERE CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"PIZZA, JUICE"
"PARKS, FORESTRY & RECREATION"	5051-105	2018-08-08	2018-08-08	PLANET FUN	100.00	CAD	100.00	CAD	4118	TICKETS AND ADMISSION FEES	P04045	ELLESMERE CC-SUMMER CAMPS	7999	Recreation Services (Not Elsewhere Class	CAMP TRIP DEPOSIT
"PARKS, FORESTRY & RECREATION"	5051-106	2018-08-08	2018-08-08	PURE ENTERTAINMENT	843.42	CAD	843.42	CAD	4102	ENTERTAINER AND BAND FEES	P04045	ELLESMERE CC-SUMMER CAMPS	7929	"Bands, Orchestras, and Miscellaneous Ent"	VIDEO DANCE PARTY
"PARKS, FORESTRY & RECREATION"	5052-177	2018-08-10	2018-08-10	RCSS SCARBOROUGH #2809	100.32	CAD	100.32	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04045	ELLESMERE CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	PIZZA MAKING
"PARKS, FORESTRY & RECREATION"	5055-86	2018-08-14	2018-08-14	DOLLARAMA # 225	6.78	CAD	6.78	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04045	ELLESMERE CC-SUMMER CAMPS	5310	Discount Stores	MILK SHAKE MAKING
"PARKS, FORESTRY & RECREATION"	5055-87	2018-08-14	2018-08-14	FOOD BASICS #628	37.82	CAD	37.82	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04045	ELLESMERE CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	MILK SHAKE MAKING
"PARKS, FORESTRY & RECREATION"	5056-128	2018-08-15	2018-08-15	PLANET FUN	271.20	CAD	271.20	CAD	4118	TICKETS AND ADMISSION FEES	P04045	ELLESMERE CC-SUMMER CAMPS	7999	Recreation Services (Not Elsewhere Class	CAMP TRIP
"PARKS, FORESTRY & RECREATION"	5056-129	2018-08-15	2018-08-15	PLANET FUN	-100.00	CAD	-100.00	CAD	4118	TICKETS AND ADMISSION FEES	P04045	ELLESMERE CC-SUMMER CAMPS	7999	Recreation Services (Not Elsewhere Class	RETURN OF DEPOSIT
"PARKS, FORESTRY & RECREATION"	5057-223	2018-08-17	2018-08-17	PARKWAY BOWL	495.00	CAD	495.00	CAD	4118	TICKETS AND ADMISSION FEES	P04045	ELLESMERE CC-SUMMER CAMPS	7933	Bowling Alleys	CAMP TRIP
"PARKS, FORESTRY & RECREATION"	5061-113	2018-08-22	2018-08-22	SQ     *SQ *HOOPERSONI	340.68	CAD	340.68	CAD	4118	TICKETS AND ADMISSION FEES	P04045	ELLESMERE CC-SUMMER CAMPS	8999	Professional Services - Not Elsewhere Cl	ACTIVITY CAMP WORKSHOP
"PARKS, FORESTRY & RECREATION"	5061-114	2018-08-22	2018-08-22	SQ     *SQ *HOOPERSONI	646.68	CAD	646.68	CAD	4118	TICKETS AND ADMISSION FEES	P04045	ELLESMERE CC-SUMMER CAMPS	8999	Professional Services - Not Elsewhere Cl	ACTIVITY CAMP WORKSHOP
"PARKS, FORESTRY & RECREATION"	5062-208	2018-08-23	2018-08-23	DOLLARAMA #0986	4.52	CAD	4.52	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04045	ELLESMERE CC-SUMMER CAMPS	5310	Discount Stores	OVEN LINERS
"PARKS, FORESTRY & RECREATION"	5062-209	2018-08-23	2018-08-23	COSTCO BUSINESS CENTER	40.65	CAD	40.65	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04045	ELLESMERE CC-SUMMER CAMPS	5300	Wholesale Clubs	MEGA SANDWICH
"PARKS, FORESTRY & RECREATION"	5062-210	2018-08-23	2018-08-23	COSTCO WHOLESALE W537	25.58	CAD	25.58	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04045	ELLESMERE CC-SUMMER CAMPS	5300	Wholesale Clubs	"PIZZA, LASAGNA"
					"3,850.68"	CAD	"3,850.68"	CAD							
FACILITIES MANAGEMENT	5045-225	2018-08-01	2018-08-02	CTF SUPPLY (11)	140.01	CAD	140.01	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61457227	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	GRINDING WHEELS DRILL BITS FOR RIVETS
FACILITIES MANAGEMENT	5050-62	2018-08-07	2018-08-07	ONTARIO ACOUSTIC SUPPL	"1,195.02"	CAD	"1,195.02"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61450541	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	CEILING TILES
FACILITIES MANAGEMENT	5050-63	2018-08-07	2018-08-07	ONTARIO ACOUSTIC SUPPL	796.67	CAD	796.67	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61458253	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	CEILING TILES
FACILITIES MANAGEMENT	5050-64	2018-08-07	2018-08-07	ONTARIO ACOUSTIC SUPPL	398.34	CAD	398.34	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61457231	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	CEILING TILES
FACILITIES MANAGEMENT	5050-65	2018-08-07	2018-08-07	CUSTOM DOOR & LOCK SER	16.95	CAD	16.95	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61458972	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5533	"Automotive Parts, Accessories Stores"	KEYS
FACILITIES MANAGEMENT	5052-178	2018-08-10	2018-08-10	TORONTO PARKING AUTHOR	7.50	CAD	7.50	CAD	4770	PARKING EXPENSES (INTOWN)	61456992	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING
FACILITIES MANAGEMENT	5059-49	2018-08-20	2018-08-20	SAFE-GUARD LOCKSMITHS	33.90	CAD	33.90	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61462080	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	CUT 10 KEYS
FACILITIES MANAGEMENT	5061-115	2018-08-22	2018-08-22	HARDWARE AGENCIES	554.81	CAD	554.81	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61462580	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	2DEADBOLTS 3 PASSAGE AS PER
FACILITIES MANAGEMENT	5061-116	2018-08-22	2018-08-22	CUSTOM DOOR & LOCK SER	46.68	CAD	46.68	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61463148	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5533	"Automotive Parts, Accessories Stores"	CUT KEYS AND COVER PLATE
FACILITIES MANAGEMENT	5062-211	2018-08-23	2018-08-23	CUSTOM DOOR & LOCK SER	70.63	CAD	70.63	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61463273	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5533	"Automotive Parts, Accessories Stores"	REKEYING NEW PLUG
FACILITIES MANAGEMENT	5062-212	2018-08-23	2018-08-23	LOBLAWS #1174	26.75	CAD	26.75	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61463443	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5411	"Grocery Stores, Supermarkets"	BATTERY’S
FACILITIES MANAGEMENT	5067-134	2018-08-30	2018-08-30	PARKDALE HM HDW 1350-8	16.13	CAD	16.13	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61464086	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	HARDWARE
					"3,303.39"	CAD	"3,303.39"	CAD							
"PARKS, FORESTRY & RECREATION"	5049-19	2018-08-03	2018-08-06	CDN TIRE STORE #00654	90.90	CAD	90.90	CAD	3080	M & E - HAND TOOLS	P00539	EASTERN BEACHES-TURF&HORT	5200	Home Supply Warehouse	"TOOLS, WOOD FINISH"
"PARKS, FORESTRY & RECREATION"	5050-66	2018-08-07	2018-08-07	BEECH NURSERY	367.68	CAD	367.68	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00539	EASTERN BEACHES-TURF&HORT	5193	"Florists Supplies, Nursery Stock, and Fl"	PERENNIALS
"PARKS, FORESTRY & RECREATION"	5051-107	2018-08-08	2018-08-08	BEECH NURSERY	326.10	CAD	326.10	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00539	EASTERN BEACHES-TURF&HORT	5193	"Florists Supplies, Nursery Stock, and Fl"	PERENNIALS
"PARKS, FORESTRY & RECREATION"	5052-179	2018-08-08	2018-08-09	CDN TIRE STORE #00654	50.52	CAD	50.52	CAD	3010	M & E - AGRICULTURAL & BOTANICAL	P00539	EASTERN BEACHES-TURF&HORT	5200	Home Supply Warehouse	SPRAY FOR PEST CONTROL
					835.20	CAD	835.20	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5061-117	2018-08-22	2018-08-22	RONA # 55130	115.21	CAD	115.21	CAD	2715	PAINT SUPPLIES	AH0059	MH CUR 98 AA ADMINISTRATION	5251	Hardware Stores	"VAMISH, ROLLERS, TRAY LINERS"
					115.21	CAD	115.21	CAD							
"PARKS, FORESTRY & RECREATION"	5057-224	2018-08-15	2018-08-16	BRAFASCO / ETOBICOKE	123.36	CAD	123.36	CAD	2710	GENERAL HARDWARE	P00898	KIPLING YD-PARKS CONSTR	5085	Industrial Supplies Not Elsewhere Classi	WOOD DRILL POINT SCREWS
"PARKS, FORESTRY & RECREATION"	5061-118	2018-08-21	2018-08-22	BRAFASCO / ETOBICOKE	635.21	CAD	635.21	CAD	2710	GENERAL HARDWARE	P00898	KIPLING YD-PARKS CONSTR	5085	Industrial Supplies Not Elsewhere Classi	WOOD DRILL POINT SCREWS
"PARKS, FORESTRY & RECREATION"	5062-213	2018-08-23	2018-08-23	THE HOME DEPOT #7013	429.04	CAD	429.04	CAD	2780	CONCRETE	P00898	KIPLING YD-PARKS CONSTR	5200	Home Supply Warehouse	SAKRETE RAPI
"PARKS, FORESTRY & RECREATION"	5067-135	2018-08-30	2018-08-30	RONA # 55130	186.14	CAD	186.14	CAD	2715	PAINT SUPPLIES	P00898	KIPLING YD-PARKS CONSTR	5251	Hardware Stores	"PAINT, CAULKING"
					"1,373.75"	CAD	"1,373.75"	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5045-226	2018-08-02	2018-08-02	PAYPAL *ISAACENTERP	158.12	CAD	158.12	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0057	MH MUS TODMORDEN MILLS PROGRAMMING	4816	Computer Network/Information Services	ARTIFACTS AND SHIPPING FOR VICTORIAN FERN CRAZE
ECONOMIC DEVELOPMENT & CULTURE	5045-227	2018-08-02	2018-08-02	PAYPAL *GLOBALSHIP	58.33	CAD	58.33	CAD	4815	COURIER SERVICES	AH0057	MH MUS TODMORDEN MILLS PROGRAMMING	7399	Business Services - Not Elsewhere Classi	SHIPPING
ECONOMIC DEVELOPMENT & CULTURE	5045-228	2018-08-02	2018-08-02	PAYPAL *OLA	59.13	CAD	59.13	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0057	MH MUS TODMORDEN MILLS PROGRAMMING	5169	Chemicals and Allied Products Not Elsewh	FERN CRAZE EXHIBIT
ECONOMIC DEVELOPMENT & CULTURE	5055-88	2018-08-14	2018-08-14	UPS*5017846106	40.11	CAD	40.11	CAD	*****	COURIER SERVICES	AH0085	MH MUS TODMORDEN MILLS ADMINISTRATION	4214	"Motor Freight Carriers, Trucking - Local"	BROKERAGE FEES
					315.69	CAD	315.69	CAD							
"PARKS, FORESTRY & RECREATION"	5062-214	2018-08-23	2018-08-23	RONA # 55030	331.03	CAD	331.03	CAD	2780	CONCRETE	P00364	N-EAST-PARKS MAINT/RPRS	5251	Hardware Stores	BAGGED CONCRETE
					331.03	CAD	331.03	CAD							
"PARKS, FORESTRY & RECREATION"	5052-193	2018-08-09	2018-08-09	WAL-MART #1211	42.21	CAD	42.21	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05111	OLYMPIUM-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	CAMP SUPPLIES
"PARKS, FORESTRY & RECREATION"	5063-45	2018-08-25	2018-08-25	WMT SUPRCTR #1126	67.12	CAD	67.12	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05111	OLYMPIUM-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	PLASTIC STORAGE BINS
					109.33	CAD	109.33	CAD							
COURT SERVICES	5061-126	2018-08-22	2018-08-22	R & M RUBBER STAMP	115.26	CAD	115.26	CAD	2010	STATIONERY AND OFFICE SUPPLIES	CT2001	ACCOUNTING	5943	"Office, School Supply, and Stationery St"	SECURE MARKER REDACTING PENS REQUIRED ASAP FOR PCI COMPLIANCE
					115.26	CAD	115.26	CAD							
"PARKS, FORESTRY & RECREATION"	5052-194	2018-08-09	2018-08-09	KHAPCO AUTO PARTS	374.60	CAD	374.60	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00790	S-EAST-PRGM SUPPORT	5533	"Automotive Parts, Accessories Stores"	BATTERY
"PARKS, FORESTRY & RECREATION"	5061-127	2018-08-20	2018-08-22	KHAPCO AUTO PARTS	311.60	CAD	311.60	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00790	S-EAST-PRGM SUPPORT	5533	"Automotive Parts, Accessories Stores"	BATTERY
					686.20	CAD	686.20	CAD							
TORONTO WATER	5052-195	2018-08-09	2018-08-09	CITY ELECTRIC SUPPLY	108.08	CAD	108.08	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	7629	"Appliance Repair Shops, Electrical and S"	LOCK SWITCH AND COVER
TORONTO WATER	5055-103	2018-08-14	2018-08-14	AZ ELECTRONICS	33.85	CAD	33.85	CAD	2575	ELECTRICAL SUPPLIES	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	5732	Electronic Sales	ELECTRONIC FUSES
TORONTO WATER	5065-87	2018-08-27	2018-08-28	THE HOME DEPOT #7134	55.91	CAD	55.91	CAD	3099	GENERAL EQUIPMENT	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	5200	Home Supply Warehouse	MAGNA CART
					197.84	CAD	197.84	CAD							
CITY CLERKS OFFICE	5052-196	2018-08-10	2018-08-10	PMI - MEMBERSHIP	211.33	CAD	157.07	USD	4760	MEMBERSHIP FEES	GV0019	STRATEGIC PROTOCOL & EXTERNAL RELATIONS	8299	Educational Services	MEMBERSHIP FEE WITH PROJECT MANAGEMENT INSTITUTE
CITY CLERKS OFFICE	5058-60	2018-08-17	2018-08-17	PAYPAL *MICROSOFT OFFI	123.17	CAD	123.17	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	GV0019	STRATEGIC PROTOCOL & EXTERNAL RELATIONS	5734	Computer Software Stores	PAYMENT FOR LICENSE RENEWAL MS ONEDRIVE SUBSCRIPTION PHOTOVIDEO
CITY CLERKS OFFICE	5067-155	2018-08-30	2018-08-30	PAYPAL *CANADASWOND	307.83	CAD	307.83	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	GV0019	STRATEGIC PROTOCOL & EXTERNAL RELATIONS	7929	"Bands, Orchestras, and Miscellaneous Ent"	PURCHASE ERROR - AMOUNT REIMBURSED
					642.33	CAD	431.00	CAD							
							157.07	USD							
FIRE SERVICES	5045-249	2018-08-03	2018-08-03	ULTRAMAR #32820	71.61	CAD	71.61	CAD	2260	GASOLINE	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5542	"Fuel Dispenser, Automated"	FUEL
FIRE SERVICES	5064-53	2018-08-26	2018-08-27	PETROCAN	85.59	CAD	85.59	CAD	*****	WASHES-LICENSED MOBILE EQUIP.	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5542	"Fuel Dispenser, Automated"	**MORE**  FUEL
					157.20	CAD	157.20	CAD							
"PARKS, FORESTRY & RECREATION"	5045-250	2018-08-03	2018-08-03	LOWES #02633*	10.72	CAD	10.72	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P02351	MCGREGOR POOL-INSTRL-OUTDR	5200	Home Supply Warehouse	N GEAR TIE 32IN 2 CT ORANGE
					10.72	CAD	10.72	CAD							
"PARKS, FORESTRY & RECREATION"	5044-131	2018-08-01	2018-08-01	PLANET FUN	79.10	CAD	79.10	CAD	4118	TICKETS AND ADMISSION FEES	P13346	SUMMER CAMPS - WARDEN CC	7999	Recreation Services (Not Elsewhere Class	CAMP TRIP
"PARKS, FORESTRY & RECREATION"	5054-66	2018-08-13	2018-08-13	PARTY CITY #2007	770.61	CAD	770.61	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04095	DON MONTGOMERY CRC-SUMMER CAMPS	5947	"Card, Gift, Novelty, and Souvenir Shops"	VARIOUS PRIZES FOR AREA DAY
"PARKS, FORESTRY & RECREATION"	5054-67	2018-08-13	2018-08-13	DOLLARAMA #0986	85.37	CAD	85.37	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04101	OAKRIDGE CRC-SUMMER CAMPS	5310	Discount Stores	PRIZES FOR AREA DAY
"PARKS, FORESTRY & RECREATION"	5054-68	2018-08-13	2018-08-13	COSTCO BUSINESS CENTER	479.35	CAD	479.35	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13347	GEN INTRST & CLUBS - WARDEN CC	5300	Wholesale Clubs	PRIZES - CANDIES FOR AREA DAY
"PARKS, FORESTRY & RECREATION"	5055-104	2018-08-14	2018-08-14	STRAIGHT POKER SUPPLIE	88.31	CAD	88.31	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04101	OAKRIDGE CRC-SUMMER CAMPS	5941	Sporting Goods Stores	POPCORN AND POPCORN BAGS
"PARKS, FORESTRY & RECREATION"	5062-250	2018-08-23	2018-08-23	PARTY CITY #2027	45.18	CAD	45.18	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04101	OAKRIDGE CRC-SUMMER CAMPS	5947	"Card, Gift, Novelty, and Souvenir Shops"	GLOW STICKS
					"1,547.92"	CAD	"1,547.92"	CAD							
"PARKS, FORESTRY & RECREATION"	5052-197	2018-08-09	2018-08-09	CDN TIRE STORE #00209	66.59	CAD	66.59	CAD	2710	GENERAL HARDWARE	P10954	BIRCHMOUNT-OPERATIONS	5200	Home Supply Warehouse	"SPRAY FOAM, SCREWDRIVER SET"
"PARKS, FORESTRY & RECREATION"	5059-55	2018-08-17	2018-08-20	CDN TIRE STORE #00209	39.54	CAD	39.54	CAD	2710	GENERAL HARDWARE	P10954	BIRCHMOUNT-OPERATIONS	5200	Home Supply Warehouse	SPRINKLER
					106.13	CAD	106.13	CAD							
"PARKS, FORESTRY & RECREATION"	5045-251	2018-08-02	2018-08-02	DOLLARAMA # 794	16.22	CAD	16.22	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04881	BROWN-SUMMER CAMPS	5310	Discount Stores	SUMMER CAMP SUPPLIES
"PARKS, FORESTRY & RECREATION"	5045-252	2018-08-02	2018-08-02	FOOD BASICS #875	69.12	CAD	69.12	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01970	MAURICE CODY-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	FOOD FOR CAMP EXPERIMENTS
"PARKS, FORESTRY & RECREATION"	5051-124	2018-08-07	2018-08-08	WAL-MART #3159	67.92	CAD	67.92	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04881	BROWN-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	SUMMER CAMP SUPPLIES
"PARKS, FORESTRY & RECREATION"	5052-198	2018-08-10	2018-08-10	LOWES #02640*	90.39	CAD	90.39	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04890	MAURICE CODY-SUMMER CAMPS	5200	Home Supply Warehouse	BIONIC STEEL-100  METAL HOSE
"PARKS, FORESTRY & RECREATION"	5052-199	2018-08-10	2018-08-10	FOOD BASICS #875	24.62	CAD	24.62	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01970	MAURICE CODY-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	FOOD FOR SUMMER CAMP
"PARKS, FORESTRY & RECREATION"	5052-200	2018-08-09	2018-08-09	BATHURST BOWLERAMA	376.29	CAD	376.29	CAD	4118	TICKETS AND ADMISSION FEES	P04890	MAURICE CODY-SUMMER CAMPS	7933	Bowling Alleys	CAMP TRIP
"PARKS, FORESTRY & RECREATION"	5052-201	2018-08-09	2018-08-09	BATHURST BOWLERAMA	111.87	CAD	111.87	CAD	4118	TICKETS AND ADMISSION FEES	P04881	BROWN-SUMMER CAMPS	7933	Bowling Alleys	CAMP TRIP
"PARKS, FORESTRY & RECREATION"	5053-39	2018-08-10	2018-08-10	ABSOLUTE DOLLAR	19.21	CAD	19.21	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04881	BROWN-SUMMER CAMPS	5310	Discount Stores	SUMMER CAMP SUPPLIES
