Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose	
"PARKS, FORESTRY & RECREATION"	4897-4	2018-01-23	2018-01-23	VALLEYVIEW GARDENS	507.94	CAD	507.94	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00271	E-SOUTH1-TURF&HORT	5261	Lawn and Garden Supply Stores	TROPICAL PLANTS FOR INDOORS EYCC	
					740.60	CAD	740.60	CAD								
MUNICIPAL LICENSING & STANDARDS	4887-3	2018-01-14	2018-01-14	ART FRAME N COPY CO.	96.05	CAD	96.05	CAD	2010	STATIONERY AND OFFICE SUPPLIES	MS1000	OFF. OF THE EXECUTIVE DIRECTOR	5946	Camera and Photographic Supply Stores	CERTIFICATE & BADGE-INVOICE: CITY 511	
MUNICIPAL LICENSING & STANDARDS	4892-2	2018-01-21	2018-01-21	ART FRAME N COPY CO.	288.15	CAD	288.15	CAD	2010	STATIONERY AND OFFICE SUPPLIES	MS1000	OFF. OF THE EXECUTIVE DIRECTOR	5946	Camera and Photographic Supply Stores	CERTIFICATE & BADGE-INVOICE: CITY 512	
MUNICIPAL LICENSING & STANDARDS	4896-5	2018-01-22	2018-01-22	CAFE ON THE SQUARE	25.71	CAD	25.71	CAD	4820	BUSINESS MEETING EXPENSES	MS1000	OFF. OF THE EXECUTIVE DIRECTOR	5812	"Eating Places, Restaurants"	"MLS SMT, JAN. 22 1-4 PM WITH 12 AUUTENDEES"	
MUNICIPAL LICENSING & STANDARDS	4899-12	2018-01-25	2018-01-25	INSTITUTE OF PUBLIC	595.00	CAD	595.00	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	MS1000	OFF. OF THE EXECUTIVE DIRECTOR	8398	"Organizations, Charitable and Social Ser"	IPAC REGISTRATION	
MUNICIPAL LICENSING & STANDARDS	4899-13	2018-01-25	2018-01-25	INSTITUTE OF PUBLIC	95.00	CAD	95.00	CAD	4823	MEALS-OUTSIDE LOC'S	MS1000	OFF. OF THE EXECUTIVE DIRECTOR	8398	"Organizations, Charitable and Social Ser"	IPAC NATIONAL LEADERSHIP CONFERENCE	
MUNICIPAL LICENSING & STANDARDS	4899-14	2018-01-25	2018-01-25	INSTITUTE OF PUBLIC	95.00	CAD	95.00	CAD	4823	MEALS-OUTSIDE LOC'S	MS1000	OFF. OF THE EXECUTIVE DIRECTOR	8398	"Organizations, Charitable and Social Ser"	IPAC NATIONAL LEADERSHIP CONFERENCE	
MUNICIPAL LICENSING & STANDARDS	4899-15	2018-01-25	2018-01-25	INSTITUTE OF PUBLIC	95.00	CAD	95.00	CAD	4823	MEALS-OUTSIDE LOC'S	MS1000	OFF. OF THE EXECUTIVE DIRECTOR	8398	"Organizations, Charitable and Social Ser"	IPAC NATIONAL LEADERSHIP CONFERENCE	
MUNICIPAL LICENSING & STANDARDS	4899-16	2018-01-25	2018-01-25	INSTITUTE OF PUBLIC	95.00	CAD	95.00	CAD	4823	MEALS-OUTSIDE LOC'S	MS1000	OFF. OF THE EXECUTIVE DIRECTOR	8398	"Organizations, Charitable and Social Ser"	IPAC NATIONAL LEADERSHIP CONFERENCE	
MUNICIPAL LICENSING & STANDARDS	4901-4	2018-01-29	2018-01-29	INSTITUTE OF PUBLIC	95.00	CAD	95.00	CAD	4823	MEALS-OUTSIDE LOC'S	MS1000	OFF. OF THE EXECUTIVE DIRECTOR	8398	"Organizations, Charitable and Social Ser"	IPAC NATIONAL LEADERSHIP CONFERENCE	
MUNICIPAL LICENSING & STANDARDS	4901-5	2018-01-29	2018-01-29	INSTITUTE OF PUBLIC	95.00	CAD	95.00	CAD	4823	MEALS-OUTSIDE LOC'S	MS1000	OFF. OF THE EXECUTIVE DIRECTOR	8398	"Organizations, Charitable and Social Ser"	IPAC NATIONAL LEADERSHIP CONFERENCE	
MUNICIPAL LICENSING & STANDARDS	4901-6	2018-01-29	2018-01-29	INSTITUTE OF PUBLIC	95.00	CAD	95.00	CAD	4823	MEALS-OUTSIDE LOC'S	MS1000	OFF. OF THE EXECUTIVE DIRECTOR	8398	"Organizations, Charitable and Social Ser"	IPAC NATIONAL LEADERSHIP CONFERENCE	
					"1,669.91"	CAD	"1,669.91"	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4884-3	2018-01-10	2018-01-10	ULINE	"1,903.16"	CAD	"1,903.16"	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	AH0059	HS-MH-COLLECTION REGISTRATN-98 ATLANTIC	5964	Direct Marketing - Catalog Merchants	**MORE**  3X5 2MIL WB RECLOSABLE BAG 1M/CT	
ECONOMIC DEVELOPMENT & CULTURE	4891-12	2018-01-18	2018-01-18	TALAS	"3,008.42"	CAD	"2,355.48"	USD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	AH0059	HS-MH-COLLECTION REGISTRATN-98 ATLANTIC	5999	Miscellaneous and Specialty Retail Store	"TISSUE PAPER, BOXES, CONSERVATION FABRICS"	
ECONOMIC DEVELOPMENT & CULTURE	4897-5	2018-01-23	2018-01-23	FEDEX 97040251	121.04	CAD	121.04	CAD	4416	"TRANSFER, HAULAGE AND STORAGE"	AH0059	HS-MH-COLLECTION REGISTRATN-98 ATLANTIC	4215	"Courier Services - Air & Ground, Freight"	CUSTOMS CHARGES FOR SHIPMENT	
ECONOMIC DEVELOPMENT & CULTURE	4898-5	2018-01-23	2018-01-24	MATERIAL CONCEPTS INC	570.92	CAD	450.09	USD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	AH0059	HS-MH-COLLECTION REGISTRATN-98 ATLANTIC	5085	Industrial Supplies Not Elsewhere Classi	ROLL OF TYVEK	
					"5,603.54"	CAD	"2,024.20"	CAD								
							"2,805.57"	USD								
"PARKS, FORESTRY & RECREATION"	4879-11	2018-01-03	2018-01-04	WAL-MART #1139	120.92	CAD	120.92	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05842	ANTIBES CC-ARTS-VISL/PERF	5411	"Grocery Stores, Supermarkets"	"STREAMER, BUBBLES, FOAM MAT"	
"PARKS, FORESTRY & RECREATION"	4885-4	2018-01-09	2018-01-10	WAL-MART #1139	15.79	CAD	15.79	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P10285	ANTIBES CC-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	ADMIN SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4890-5	2018-01-17	2018-01-17	T&T SUPERMARKET #009	23.75	CAD	23.75	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10285	ANTIBES CC-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	COOKING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4890-6	2018-01-17	2018-01-17	FRESHCO 9771	28.40	CAD	28.40	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10285	ANTIBES CC-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	CKNG SUPPLIES	
					188.86	CAD	188.86	CAD								
"PARKS, FORESTRY & RECREATION"	4879-12	2018-01-05	2018-01-05	FRESHCO #9864	20.12	CAD	20.12	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01332	BIRKDALE CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	BIRKDALE - CKNG AND SCIENCE PRGMS	
"PARKS, FORESTRY & RECREATION"	4879-13	2018-01-04	2018-01-04	RCSS SCARBOROUGH #2809	21.38	CAD	21.38	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01332	BIRKDALE CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"FLOUR, SUGAR, BKNG SODA, EGGS"	
"PARKS, FORESTRY & RECREATION"	4879-14	2018-01-04	2018-01-04	FAMOUS PLAYER 7404QPS	271.00	CAD	271.00	CAD	4118	TICKETS AND ADMISSION FEES	P04045	ELLESMERE CC-SUMMER CAMPS	7832	Motion Picture Theaters	CAMP TRIP ADMISSION FEE	
"PARKS, FORESTRY & RECREATION"	4884-4	2018-01-09	2018-01-09	LOBLAW SUPERMARKET #10	30.05	CAD	30.05	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01332	BIRKDALE CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	BIRKDALE CKNG PRGM	
"PARKS, FORESTRY & RECREATION"	4886-4	2018-01-11	2018-01-11	RCSS SCARBOROUGH #2809	32.31	CAD	32.31	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01332	BIRKDALE CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	BIRKDALE SCIENCE PRGM	
"PARKS, FORESTRY & RECREATION"	4887-4	2018-01-12	2018-01-12	SOBEYS 657        QPS	3.49	CAD	3.49	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01332	BIRKDALE CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	ICE	
"PARKS, FORESTRY & RECREATION"	4888-4	2018-01-14	2018-01-15	CDN TIRE STORE #00160	19.19	CAD	19.19	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06663	BIRKDALE-PRGM SUPPORT	5200	Home Supply Warehouse	EXT CORD	
"PARKS, FORESTRY & RECREATION"	4892-3	2018-01-19	2018-01-19	WAL-MART #3159	8.27	CAD	8.27	CAD	2080	PHOTOGRAPHIC AND VIDEO SUPPLIES	P06663	BIRKDALE-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	PHOTO DEVELOPING	
"PARKS, FORESTRY & RECREATION"	4892-4	2018-01-19	2018-01-19	WAL-MART #3159	36.74	CAD	36.74	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05169	BIRKDALE CC-ARTS-VISL/PERF	5411	"Grocery Stores, Supermarkets"	BIRKDALE CKNG PRGM	
"PARKS, FORESTRY & RECREATION"	4897-6	2018-01-23	2018-01-23	RCSS SCARBOROUGH #2809	28.01	CAD	28.01	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01332	BIRKDALE CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	BIRKDALE CKNG PRGM	
					470.56	CAD	470.56	CAD								
FACILITIES MANAGEMENT DIVISON	4877-4	2018-01-02	2018-01-02	ROYAL HM HWRE #1274-8	36.15	CAD	36.15	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61410875	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	CONCRETE BIT	
FACILITIES MANAGEMENT DIVISON	4884-5	2018-01-09	2018-01-09	NEW CANADIAN LUMBER	55.14	CAD	55.14	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61409988	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	COCKING KEYS	
FACILITIES MANAGEMENT DIVISON	4885-5	2018-01-10	2018-01-10	CUSTOM DOOR & LOCK SER	36.16	CAD	36.16	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61423584	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5533	"Automotive Parts, Accessories Stores"	CYLINDER AND KEYS	
FACILITIES MANAGEMENT DIVISON	4885-6	2018-01-10	2018-01-10	CUSTOM DOOR & LOCK SER	16.95	CAD	16.95	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61409988	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5533	"Automotive Parts, Accessories Stores"	CYLINDER REKEY	
FACILITIES MANAGEMENT DIVISON	4886-5	2018-01-11	2018-01-11	CTF SUPPLY (11)	37.62	CAD	37.62	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61423817	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	LUBE	
FACILITIES MANAGEMENT DIVISON	4887-5	2018-01-13	2018-01-13	TORONTO PARKING AUTHOR	6.75	CAD	6.75	CAD	4770	PARKING EXPENSES (INTOWN)	61423817	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING	
FACILITIES MANAGEMENT DIVISON	4889-5	2018-01-16	2018-01-16	TORONTO PARKING AUTHOR	6.75	CAD	6.75	CAD	4770	PARKING EXPENSES (INTOWN)	61423817	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING	
FACILITIES MANAGEMENT DIVISON	4891-13	2018-01-18	2018-01-18	LOBLAWS #029	11.90	CAD	11.90	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61423817	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5411	"Grocery Stores, Supermarkets"	SOAP TOILET PAPER	
FACILITIES MANAGEMENT DIVISON	4891-14	2018-01-17	2018-01-18	L L LOCKS	22.60	CAD	22.60	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61424522	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5099	Durable Goods Not Elsewhere Classified	KEYS	
FACILITIES MANAGEMENT DIVISON	4892-5	2018-01-20	2018-01-20	TORONTO PARKING AUTHOR	6.75	CAD	6.75	CAD	4770	PARKING EXPENSES (INTOWN)	61423817	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING	
FACILITIES MANAGEMENT DIVISON	4897-7	2018-01-23	2018-01-23	CUSTOM DOOR & LOCK SER	194.36	CAD	194.36	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61424698	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5533	"Automotive Parts, Accessories Stores"	REKEY REPLACEMENT CYLINDER CUT 10 KEYS	
FACILITIES MANAGEMENT DIVISON	4897-8	2018-01-23	2018-01-23	SQ *SQ *ACCESSRAMP & M	"1,808.00"	CAD	"1,808.00"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61423817	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	1520	General Contractors - Residential and Co	RAMP	
FACILITIES MANAGEMENT DIVISON	4898-6	2018-01-24	2018-01-24	CENTRAL FAIBANK LUMBER	136.44	CAD	136.44	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61423817	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	BASEBOARD FILLER TAPE 7/8 DRILL BIT GLUE	
FACILITIES MANAGEMENT DIVISON	4898-7	2018-01-24	2018-01-24	TORONTO PARKING AUTHOR	6.75	CAD	6.75	CAD	4770	PARKING EXPENSES (INTOWN)	61423817	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING	
FACILITIES MANAGEMENT DIVISON	4899-17	2018-01-25	2018-01-25	SQ *SQ *ACCESSRAMP & M	452.00	CAD	452.00	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61423817	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	1520	General Contractors - Residential and Co	RAMP TWO MONTHS RENT	
					"2,834.32"	CAD	"2,834.32"	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4884-6	2018-01-09	2018-01-09	J LALONDE MACHINERY MO	"1,356.00"	CAD	"1,356.00"	CAD	4440	CONTRACTED SERVICES - WASTE DISPOSAL	AH0082	HS-MH-EXHIBITIONS-YORK MUSEU	4214	"Motor Freight Carriers, Trucking - Local"	REMOVAL OF LAMINATOR	
					"1,356.00"	CAD	"1,356.00"	CAD								
"PARKS, FORESTRY & RECREATION"	4878-7	2018-01-03	2018-01-03	BUNNING SPLICING & RIG	830.55	CAD	830.55	CAD	2710	GENERAL HARDWARE	P00898	KIPLING YD-PARKS CONSTR	5085	Industrial Supplies Not Elsewhere Classi	CHAIN FOR PLAYGROUNDS	
"PARKS, FORESTRY & RECREATION"	4879-15	2018-01-04	2018-01-04	CHAUNCEY BUILDERS SUPP	388.14	CAD	388.14	CAD	2775	ASPHALT	P00898	KIPLING YD-PARKS CONSTR	5211	"Building Materials, Lumber Stores"	"KNIFE, CEMENT"	
"PARKS, FORESTRY & RECREATION"	4886-6	2018-01-10	2018-01-11	THE HOME DEPOT #7013	110.25	CAD	110.25	CAD	2715	PAINT SUPPLIES	P00898	KIPLING YD-PARKS CONSTR	5200	Home Supply Warehouse	**MORE**  VELCRO TAPE	
"PARKS, FORESTRY & RECREATION"	4887-6	2018-01-10	2018-01-12	PACIFIC FASTENERS (198	900.38	CAD	900.38	CAD	2710	GENERAL HARDWARE	P00898	KIPLING YD-PARKS CONSTR	5251	Hardware Stores	"HEX NUTS, 2 HOLE BRAKETS, HEX BOLTS, WASHERS"	
"PARKS, FORESTRY & RECREATION"	4891-15	2018-01-18	2018-01-18	THE HOME DEPOT #7013	422.26	CAD	422.26	CAD	2715	PAINT SUPPLIES	P00898	KIPLING YD-PARKS CONSTR	5200	Home Supply Warehouse	**MORE**  GS GC QSS	
"PARKS, FORESTRY & RECREATION"	4892-6	2018-01-19	2018-01-19	THE HOME DEPOT #7013	348.98	CAD	348.98	CAD	3080	M & E - HAND TOOLS	P00898	KIPLING YD-PARKS CONSTR	5200	Home Supply Warehouse	**MORE**  WD-40 PRO PK	
"PARKS, FORESTRY & RECREATION"	4897-9	2018-01-22	2018-01-23	BRAFASCO / ETOBICOKE	106.60	CAD	106.60	CAD	2710	GENERAL HARDWARE	P00898	KIPLING YD-PARKS CONSTR	5085	Industrial Supplies Not Elsewhere Classi	"HEX CAP BOLTS, NUTS, WASHERS"	
"PARKS, FORESTRY & RECREATION"	4898-8	2018-01-24	2018-01-24	ATLAS TOOLS & MACHINER	784.64	CAD	784.64	CAD	3099	GENERAL EQUIPMENT	P00898	KIPLING YD-PARKS CONSTR	5211	"Building Materials, Lumber Stores"	"BOSCH ROTARY HAMMER, BOSCH AUGERS, CHAMPION REAMERS"	
"PARKS, FORESTRY & RECREATION"	4899-18	2018-01-25	2018-01-25	THE HOME DEPOT #7114	372.53	CAD	372.53	CAD	2715	PAINT SUPPLIES	P00898	KIPLING YD-PARKS CONSTR	5200	Home Supply Warehouse	**MORE**  RED721801	
"PARKS, FORESTRY & RECREATION"	4899-19	2018-01-25	2018-01-25	CDN TIRE STORE #00182	78.99	CAD	78.99	CAD	2715	PAINT SUPPLIES	P00898	KIPLING YD-PARKS CONSTR	5200	Home Supply Warehouse	SILICONE SEALANT	
"PARKS, FORESTRY & RECREATION"	4899-20	2018-01-24	2018-01-25	BRAFASCO / ETOBICOKE	372.56	CAD	372.56	CAD	2532	STEEL	P00898	KIPLING YD-PARKS CONSTR	5085	Industrial Supplies Not Elsewhere Classi	STEEL SLOTTED FLAT BAR	
"PARKS, FORESTRY & RECREATION"	4899-21	2018-01-24	2018-01-25	MISSISSAUGA HARDWARE C	97.17	CAD	97.17	CAD	3080	M & E - HAND TOOLS	P00898	KIPLING YD-PARKS CONSTR	5251	Hardware Stores	20 V VEHICLE CHARGER	
					"4,813.05"	CAD	"4,813.05"	CAD								
TORONTO WATER	4883-3	2018-01-08	2018-01-08	UPS*1054013449	49.08	CAD	49.08	CAD	4815	COURIER SERVICES	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	4214	"Motor Freight Carriers, Trucking - Local"	DUTY & BROKERAGE	
TORONTO WATER	4901-7	2018-01-29	2018-01-29	BDI CANADA	"1,922.39"	CAD	"1,922.39"	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5085	Industrial Supplies Not Elsewhere Classi	GATE VALVE	
					"1,971.47"	CAD	"1,971.47"	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4876-5	2017-12-29	2018-01-01	THE PRINTING HOUSE #32	947.96	CAD	947.96	CAD	4825	PRINTING AND REPRODUCTION - THIRD PARTY	AH0133	HS-MH-BD COMM SUPP-98 ATLANTIC	5999	Miscellaneous and Specialty Retail Store	PRODUCTION OF IMAGES	
ECONOMIC DEVELOPMENT & CULTURE	4897-10	2018-01-22	2018-01-23	THE HOME DEPOT CANADA	790.99	CAD	790.99	CAD	3310	FURNISHINGS	AH0047	HS-MH-BOARD & COMMITTEE-MONTGOMERY	5200	Home Supply Warehouse	SHELVING	
					"1,738.95"	CAD	"1,738.95"	CAD								
"PARKS, FORESTRY & RECREATION"	4885-7	2018-01-10	2018-01-10	BERNARDI BUILDING SUPP	29.83	CAD	29.83	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5211	"Building Materials, Lumber Stores"	CONCRETE ACCELARATOR	
"PARKS, FORESTRY & RECREATION"	4885-8	2018-01-10	2018-01-10	BOLTS PLUS	33.03	CAD	33.03	CAD	2710	GENERAL HARDWARE	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5251	Hardware Stores	HARDWARE	
"PARKS, FORESTRY & RECREATION"	4889-6	2018-01-15	2018-01-16	CDN TIRE STORE #00192	43.47	CAD	43.47	CAD	3080	M & E - HAND TOOLS	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5200	Home Supply Warehouse	PROPANE TORCH	
"PARKS, FORESTRY & RECREATION"	4897-11	2018-01-23	2018-01-23	BOLTS PLUS	699.62	CAD	699.62	CAD	2710	GENERAL HARDWARE	P00409	N-EAST1-TURF&HORT	5251	Hardware Stores	NUTS AND BOLTS	
"PARKS, FORESTRY & RECREATION"	4897-12	2018-01-23	2018-01-23	BOLTS PLUS	108.06	CAD	108.06	CAD	3080	M & E - HAND TOOLS	P00409	N-EAST1-TURF&HORT	5251	Hardware Stores	AUGER BITS	
					914.01	CAD	914.01	CAD								
CITY CLERK'S OFFICE	4886-7	2018-01-13	2018-01-13	CHARTERED PROFESSIONAL	508.50	CAD	508.50	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	GV0009	POLICY  COMPLIANCE & EXECUTIVE	8699	"Organizations, Membership - Not Elsewher"	2018 PUBLIC SECTOR CONFERENCE	
CITY CLERK'S OFFICE	4888-5	2018-01-16	2018-01-16	CHARTERED PROFESSIONAL	508.50	CAD	508.50	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	GV0008	OPERATIONS	8699	"Organizations, Membership - Not Elsewher"	2018 PUBLIC SECTOR CONFERENCE	
					"1,017.00"	CAD	"1,017.00"	CAD								
"PARKS, FORESTRY & RECREATION"	4899-22	2018-01-24	2018-01-25	THE HOME DEPOT #7011	11.30	CAD	11.30	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07525	OLYMPIUM-FITNESS	5200	Home Supply Warehouse	CABLE TIES	
"PARKS, FORESTRY & RECREATION"	4902-4	2018-01-30	2018-01-30	IKEA ETOBICOKE	127.60	CAD	127.60	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07609	OLYMPIUM-PRGM SUPPORT	5712	"Equipment, Furniture, and Home Furnishin"	COAT HOOKS	
"PARKS, FORESTRY & RECREATION"	4903-6	2018-01-30	2018-01-31	CPC/SCP #0331678	16.02	CAD	16.02	CAD	4805	POSTAGE	P07525	OLYMPIUM-FITNESS	9402	Postal Services - Government Only	POSTAGE	
"PARKS, FORESTRY & RECREATION"	4903-7	2018-01-30	2018-01-31	THE HOME DEPOT #7011	194.24	CAD	194.24	CAD	3080	M & E - HAND TOOLS	P07609	OLYMPIUM-PRGM SUPPORT	5200	Home Supply Warehouse	**MORE**  4  CLOSET FL	
					349.16	CAD	349.16	CAD								
COURT SERVICES 	4903-8	2018-01-30	2018-01-31	WALMART.CA	158.17	CAD	158.17	CAD	3099	GENERAL EQUIPMENT	CT2001	ACCOUNTING	5310	Discount Stores	TO REPLACE DAMAGED MICROWAVE IN THE OFFICE STAFF LUNCH ROOM	
					158.17	CAD	158.17	CAD								
"PARKS, FORESTRY & RECREATION"	4879-16	2018-01-05	2018-01-05	J  J TRAILERS MANUFACT	277.99	CAD	277.99	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P01191	S-CENTRAL AIRS-OPERATIONS	5561	"Camper Dealers, Recreational and Utility"	 TRAILER PARTS	
"PARKS, FORESTRY & RECREATION"	4884-7	2018-01-09	2018-01-09	START AUTO ELECTRIC LT	111.87	CAD	111.87	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00483	S-WEST 2-PARKS EQP MNT/REP	5511	"Automobile and Truck Dealers - Sales, Se"	STARTER REBUILD	
"PARKS, FORESTRY & RECREATION"	4884-8	2018-01-09	2018-01-09	KHAPCO AUTO PARTS	129.89	CAD	129.89	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00483	S-WEST 2-PARKS EQP MNT/REP	5533	"Automotive Parts, Accessories Stores"	BATTERY	
"PARKS, FORESTRY & RECREATION"	4884-9	2018-01-09	2018-01-09	KHAPCO AUTO PARTS	142.32	CAD	142.32	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00790	S-EAST-PRGM SUPPORT	5533	"Automotive Parts, Accessories Stores"	BATTERY	
"PARKS, FORESTRY & RECREATION"	4886-8	2018-01-12	2018-01-12	PRINCESS AUTO	70.02	CAD	70.02	CAD	2710	GENERAL HARDWARE	P00483	S-WEST 2-PARKS EQP MNT/REP	5085	Industrial Supplies Not Elsewhere Classi	RATCHET STRAPS	
"PARKS, FORESTRY & RECREATION"	4887-7	2018-01-12	2018-01-12	NAPA WHITBY #682	102.72	CAD	102.72	CAD	2710	GENERAL HARDWARE	P00483	S-WEST 2-PARKS EQP MNT/REP	5533	"Automotive Parts, Accessories Stores"	SPEED NUTS	
"PARKS, FORESTRY & RECREATION"	4896-6	2018-01-18	2018-01-22	LASER SALES CUTTERS CH	352.28	CAD	352.28	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00483	S-WEST 2-PARKS EQP MNT/REP	5065	Electrical Parts and Equipment	"FUEL LINE, CARBURATOR PARTS"	
"PARKS, FORESTRY & RECREATION"	4897-13	2018-01-22	2018-01-23	BEARINGS CANADA INC	280.15	CAD	280.15	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00790	S-EAST-PRGM SUPPORT	5072	Hardware Equipment and Supplies	BEARINGS	
"PARKS, FORESTRY & RECREATION"	4899-23	2018-01-26	2018-01-26	ACKLANDS GRAINGER INC	195.11	CAD	195.11	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00483	S-WEST 2-PARKS EQP MNT/REP	5085	Industrial Supplies Not Elsewhere Classi	"PUMP, PARTS WASHER"	
"PARKS, FORESTRY & RECREATION"	4899-24	2018-01-26	2018-01-26	KHAPCO AUTO PARTS	70.72	CAD	70.72	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00790	S-EAST-PRGM SUPPORT	5533	"Automotive Parts, Accessories Stores"	BATTERY	
"PARKS, FORESTRY & RECREATION"	4903-9	2018-01-30	2018-01-31	CTF SUPPLY (11)	129.72	CAD	129.72	CAD	2710	GENERAL HARDWARE	P00483	S-WEST 2-PARKS EQP MNT/REP	5085	Industrial Supplies Not Elsewhere Classi	"HEX NUTS, NUT EYE BOLTS"	
"PARKS, FORESTRY & RECREATION"	4903-10	2018-01-26	2018-01-31	OMNIFLEX HOSE & EQUIPM	31.26	CAD	31.26	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00790	S-EAST-PRGM SUPPORT	5085	Industrial Supplies Not Elsewhere Classi	HYDRAULIC FITTING	
					"1,894.05"	CAD	"1,894.05"	CAD								
