Division	Batch-Transaction ID	Transaction Date	Card Posting Date	Merchant Name	Transaction Amount	Transaction Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type (MCC)	Merchant Type Description	Purpose
ECONOMIC DEVELOPMENT & CULTURE	5091-67	2018-10-03	2018-10-03	METRO #808	53.27	CAD	53.27	CAD	4116	CATERING SERVICES	AH0018	AC AS CEDAR RIDGE CREATIVE CENTRE	5411	"Grocery Stores, Supermarkets"	FOOD FOR JURY COMMITTEE
ECONOMIC DEVELOPMENT & CULTURE	5092-122	2018-10-04	2018-10-04	DOLLARAMA # 435	160.80	CAD	160.80	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0018	AC AS CEDAR RIDGE CREATIVE CENTRE	5310	Discount Stores	"CANVAS, FLASHLIGHT"
ECONOMIC DEVELOPMENT & CULTURE	5092-123	2018-10-04	2018-10-04	DESERRES	243.63	CAD	243.63	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0018	AC AS CEDAR RIDGE CREATIVE CENTRE	5970	"Artist Supply Stores, Craft Shops"	"FOAM, MODEL MAGIC"
ECONOMIC DEVELOPMENT & CULTURE	5092-124	2018-10-04	2018-10-04	WAL-MART # 3113	337.95	CAD	337.95	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0018	AC AS CEDAR RIDGE CREATIVE CENTRE	5310	Discount Stores	"BINS, PAINT, SNACK BAGS"
ECONOMIC DEVELOPMENT & CULTURE	5101-64	2018-10-18	2018-10-18	DIXIE SALES CA	29.55	CAD	29.55	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0018	AC AS CEDAR RIDGE CREATIVE CENTRE	5261	Lawn and Garden Supply Stores	NEW KEYS FOR CABINET
ECONOMIC DEVELOPMENT & CULTURE	5102-129	2018-10-19	2018-10-19	ULINE	767.26	CAD	767.26	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0018	AC AS CEDAR RIDGE CREATIVE CENTRE	5964	Direct Marketing - Catalog Merchants	**MORE**  6 GALLON PLASTIC PAIL-WHITE
ECONOMIC DEVELOPMENT & CULTURE	5108-31	2018-10-23	2018-10-26	METRO PARKING LOT 0009	20.00	CAD	20.00	CAD	4770	PARKING EXPENSES (INTOWN)	AH0018	AC AS CEDAR RIDGE CREATIVE CENTRE	7523	Automobile Parking Lots and Garages	PARKING
ECONOMIC DEVELOPMENT & CULTURE	5111-55	2018-10-31	2018-10-31	TUCKERS POTTERY SUPPLI	"1,196.33"	CAD	"1,196.33"	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0018	AC AS CEDAR RIDGE CREATIVE CENTRE	5970	"Artist Supply Stores, Craft Shops"	GLAZE INGREDIENTS
					"9,288.23"	CAD	"9,288.23"	CAD							
"PARKS, FORESTRY & RECREATION"	5091-68	2018-10-02	2018-10-03	CDN TIRE STORE #00182	12.42	CAD	12.42	CAD	2710	GENERAL HARDWARE	P00531	S-WEST 2-PRGM SUPPORT	5200	Home Supply Warehouse	DUAL AIR
"PARKS, FORESTRY & RECREATION"	5107-139	2018-10-25	2018-10-25	THE HOME DEPOT #7013	42.92	CAD	42.92	CAD	2710	GENERAL HARDWARE	P00531	S-WEST 2-PRGM SUPPORT	5200	Home Supply Warehouse	11 TIEBLK500
"PARKS, FORESTRY & RECREATION"	5107-140	2018-10-24	2018-10-25	CDN TIRE STORE #00182	81.35	CAD	81.35	CAD	2540	HEATING & AIR CONDITIONING SUPPLIES	P00531	S-WEST 2-PRGM SUPPORT	5200	Home Supply Warehouse	HEATER
					136.69	CAD	136.69	CAD							
FIRE SERVICES	5105-56	2018-10-22	2018-10-23	MTO RUS-SO NORTH YORK	299.00	CAD	299.00	CAD	4830	PERMIT & LICENSE FEES	FR0025	MECHANICAL MAINT-VEHICLE MAINT	9399	Government Services - Not Elsewhere Clas	REPLACE DEFECTIVE PLATE FOR TWO UNITS
					299.00	CAD	299.00	CAD							
"PARKS, FORESTRY & RECREATION"	5090-65	2018-10-02	2018-10-02	INTUIT *IN *UGOT INC.	282.50	CAD	282.50	CAD	4102	ENTERTAINER AND BAND FEES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	8299	Educational Services	ZUMBA WORKSHOP
"PARKS, FORESTRY & RECREATION"	5111-56	2018-10-30	2018-10-31	WAL-MART #1139	221.03	CAD	221.03	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5411	"Grocery Stores, Supermarkets"	HALLOWEEN CANDY
"PARKS, FORESTRY & RECREATION"	5111-57	2018-10-30	2018-10-31	WMT SUPRCTR #1117	157.70	CAD	157.70	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5411	"Grocery Stores, Supermarkets"	HALLOWEEN CANDY
					661.23	CAD	661.23	CAD							
"PARKS, FORESTRY & RECREATION"	5091-107	2018-10-03	2018-10-03	HART PUMP SERVICE	746.93	CAD	746.93	CAD	2535	PLUMBING SUPPLIES	P07697	CUMMER COMPLEX-OPERATIONS	5074	Plumbing and Heating Equipment	SEAL BEARING ASSEMBLY
"PARKS, FORESTRY & RECREATION"	5097-170	2018-10-12	2018-10-12	NOBLE 1038	94.61	CAD	94.61	CAD	2535	PLUMBING SUPPLIES	P00404	N-CENTRAL-TURF&HORT	5251	Hardware Stores	DOOR OPENER
"PARKS, FORESTRY & RECREATION"	5101-103	2018-10-16	2018-10-17	THE HOME DEPOT #7129	35.55	CAD	35.55	CAD	2535	PLUMBING SUPPLIES	P06685	EARL BALES CC-OPERATIONS	5200	Home Supply Warehouse	**MORE**  3/8X3TAPN 10
"PARKS, FORESTRY & RECREATION"	5102-174	2018-10-18	2018-10-18	NOBLE 1039	310.23	CAD	310.23	CAD	2535	PLUMBING SUPPLIES	P07697	CUMMER COMPLEX-OPERATIONS	5251	Hardware Stores	BEARING ASSEMBLY
"PARKS, FORESTRY & RECREATION"	5105-76	2018-10-23	2018-10-23	NOBLE 1039	139.67	CAD	139.67	CAD	2535	PLUMBING SUPPLIES	P07646	DON VALLEY-OPERATIONS	5251	Hardware Stores	"BRASS CLEANERS, URINALS"
"PARKS, FORESTRY & RECREATION"	5107-203	2018-10-26	2018-10-26	ONTARIO COLLEGE OF TRA	135.60	CAD	135.60	CAD	4830	PERMIT & LICENSE FEES	P00853	ALNESS YD-TRADES	9399	Government Services - Not Elsewhere Clas	LICENSE RENEWAL
"PARKS, FORESTRY & RECREATION"	5109-68	2018-10-29	2018-10-29	NOBLE 1038	870.10	CAD	870.10	CAD	2535	PLUMBING SUPPLIES	P03035	HC CARNEGIE-CENTENNIAL - OPERATIONS	5251	Hardware Stores	BEARING ASSEMBLY
"PARKS, FORESTRY & RECREATION"	5111-96	2018-10-31	2018-10-31	CENTENNIAL PLUMBING SU	150.18	CAD	150.18	CAD	2535	PLUMBING SUPPLIES	P03035	HC CARNEGIE-CENTENNIAL - OPERATIONS	1711	"Air Conditioning, Heating, and Plumbing"	1 1/4 CAP
"PARKS, FORESTRY & RECREATION"	5111-97	2018-10-31	2018-10-31	RTA ELECTRIC MOTOR	23.72	CAD	23.72	CAD	2535	PLUMBING SUPPLIES	P03035	HC CARNEGIE-CENTENNIAL - OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	GASKET
					"2,506.59"	CAD	"2,506.59"	CAD							
MUNICIPAL LICENSING & STANDARDS	5089-77	2018-10-01	2018-10-01	TORONTO PARKING AUTHOR	6.00	CAD	6.00	CAD	4770	PARKING EXPENSES (INTOWN)	MS1000	OFF. OF THE EXECUTIVE DIRECTOR	7523	Automobile Parking Lots and Garages	PARKING FOR MEETING
MUNICIPAL LICENSING & STANDARDS	5094-60	2018-10-08	2018-10-08	ART FRAME N COPY CO.	191.75	CAD	191.75	CAD	2791	"RIBBONS, MEDALS & TROPHIES"	MS1000	OFF. OF THE EXECUTIVE DIRECTOR	5946	Camera and Photographic Supply Stores	RETIREMENT FRAME
MUNICIPAL LICENSING & STANDARDS	5100-90	2018-10-15	2018-10-16	AROMA ESPRESSO BAR	552.49	CAD	552.49	CAD	4820	BUSINESS MEETING EXPENSES	MS1000	OFF. OF THE EXECUTIVE DIRECTOR	5814	Quick Payment Service - Fast-Food Restau	REFRESHMENT FOR TOWN HALL MEETING
MUNICIPAL LICENSING & STANDARDS	5101-105	2018-10-16	2018-10-17	AROMA ESPRESSO BAR	504.88	CAD	504.88	CAD	4820	BUSINESS MEETING EXPENSES	MS1000	OFF. OF THE EXECUTIVE DIRECTOR	5814	Quick Payment Service - Fast-Food Restau	REFRESHMENT FOR TOWN HALL MEETING
MUNICIPAL LICENSING & STANDARDS	5101-106	2018-10-16	2018-10-17	AROMA ESPRESSO BAR	504.88	CAD	504.88	CAD	4820	BUSINESS MEETING EXPENSES	MS1000	OFF. OF THE EXECUTIVE DIRECTOR	5814	Quick Payment Service - Fast-Food Restau	REFRESHMENT FOR TOWN HALL MEETING
MUNICIPAL LICENSING & STANDARDS	5102-175	2018-10-18	2018-10-18	PICKLE BARREL CATERING	422.50	CAD	422.50	CAD	4820	BUSINESS MEETING EXPENSES	MS1000	OFF. OF THE EXECUTIVE DIRECTOR	5811	Caterers	LUNCH FOR TOWN HALL MEETING COORDINATORS
MUNICIPAL LICENSING & STANDARDS	5102-176	2018-10-18	2018-10-18	PICKLE BARREL CATERING	424.72	CAD	424.72	CAD	4820	BUSINESS MEETING EXPENSES	MS1000	OFF. OF THE EXECUTIVE DIRECTOR	5811	Caterers	LUNCH FOR TOWN HALL MEETING COORDINATORS
MUNICIPAL LICENSING & STANDARDS	5107-205	2018-10-26	2018-10-26	PICKLE BARREL CATERING	172.49	CAD	172.49	CAD	4820	BUSINESS MEETING EXPENSES	MS1000	OFF. OF THE EXECUTIVE DIRECTOR	5811	Caterers	SMT MEETING LUNCH
MUNICIPAL LICENSING & STANDARDS	5108-50	2018-10-28	2018-10-28	ART FRAME N COPY CO.	101.70	CAD	101.70	CAD	2791	"RIBBONS, MEDALS & TROPHIES"	MS1000	OFF. OF THE EXECUTIVE DIRECTOR	5946	Camera and Photographic Supply Stores	RETIREMENT FRAME
MUNICIPAL LICENSING & STANDARDS	5109-69	2018-10-29	2018-10-29	PANTRY/PANTRY CATERING	295.22	CAD	295.22	CAD	4820	BUSINESS MEETING EXPENSES	MS1000	OFF. OF THE EXECUTIVE DIRECTOR	5811	Caterers	SMT REFRESH LUNCH
MUNICIPAL LICENSING & STANDARDS	5110-85	2018-10-30	2018-10-30	HENRY S	"1,525.42"	CAD	"1,525.42"	CAD	3032	M & E - PHOTOGRAPHIC	MS1000	OFF. OF THE EXECUTIVE DIRECTOR	5946	Camera and Photographic Supply Stores	DIVISIONAL CAMERA
MUNICIPAL LICENSING & STANDARDS	5111-98	2018-10-31	2018-10-31	BEST BUY #977	153.34	CAD	153.34	CAD	2080	PHOTOGRAPHIC AND VIDEO SUPPLIES	MS1000	OFF. OF THE EXECUTIVE DIRECTOR	5732	Electronic Sales	EQUIPMENT FOR DEVICES
					"4,855.39"	CAD	"4,855.39"	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5097-171	2018-10-13	2018-10-13	ULINE	"1,379.72"	CAD	"1,379.72"	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	AH0059	MH CUR 98 AA ADMINISTRATION	5964	Direct Marketing - Catalog Merchants	**MORE**  LEG DOLLY - 1.25  CASTERS
					"1,379.72"	CAD	"1,379.72"	CAD							
"PARKS, FORESTRY & RECREATION"	5097-172	2018-10-11	2018-10-11	FITNESS DEPOT RICHMOND	26.31	CAD	26.31	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10285	ANTIBES CC-PRGM SUPPORT	5941	Sporting Goods Stores	"BARBELL PAD, BLACK FOAM ROLLER"
"PARKS, FORESTRY & RECREATION"	5102-177	2018-10-18	2018-10-18	METRO #401	15.84	CAD	15.84	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06031	ANTIBES CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	PROGRAM SUPPLIES
"PARKS, FORESTRY & RECREATION"	5109-70	2018-10-29	2018-10-29	STRAIGHT POKER SUPPLIE	"1,212.78"	CAD	"1,212.78"	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04318	EARL BALES-HOLIDAY CAMPS	5941	Sporting Goods Stores	"COTTON CANDY FLOSS, RAFFLE TICKETS"
					"1,254.93"	CAD	"1,254.93"	CAD							
"PARKS, FORESTRY & RECREATION"	5091-109	2018-10-03	2018-10-03	RCSS SCARBOROUGH #2809	25.64	CAD	25.64	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01332	BIRKDALE CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	COOKING SUPPLIES
"PARKS, FORESTRY & RECREATION"	5097-173	2018-10-12	2018-10-12	FRESHCO #9662	47.38	CAD	47.38	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01332	BIRKDALE CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	COOKING SUPPLIES
"PARKS, FORESTRY & RECREATION"	5102-178	2018-10-19	2018-10-19	RCSS SCARBOROUGH #2809	65.16	CAD	65.16	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01332	BIRKDALE CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	COOKING SUPPLIES
"PARKS, FORESTRY & RECREATION"	5105-77	2018-10-23	2018-10-23	RCSS SCARBOROUGH #2809	27.25	CAD	27.25	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01332	BIRKDALE CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	COOKING SUPPLIES
"PARKS, FORESTRY & RECREATION"	5110-86	2018-10-30	2018-10-30	FRESHCO #9864	24.56	CAD	24.56	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01332	BIRKDALE CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	COOKING SUPPLIES
					189.99	CAD	189.99	CAD							
FACILITIES MANAGEMENT	5090-96	2018-10-01	2018-10-02	THE HOME DEPOT #7080	29.63	CAD	29.63	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61430691	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	GS WD QSS
FACILITIES MANAGEMENT	5090-97	2018-10-02	2018-10-02	HARDWARE AGENCIES	220.35	CAD	220.35	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61472514	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	CLOSER
FACILITIES MANAGEMENT	5091-110	2018-10-02	2018-10-03	CONSTRUCTION SPECIALTI	"1,396.68"	CAD	"1,396.68"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61464369	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	CORNER GUARDS CHAIR RAIL CAPS ETC
FACILITIES MANAGEMENT	5091-111	2018-10-02	2018-10-03	THE HOME DEPOT #7080	22.27	CAD	22.27	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61440138	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  MONOPROWDBRN
FACILITIES MANAGEMENT	5091-112	2018-10-03	2018-10-03	CENTRAL FAIBANK LUMBER	72.61	CAD	72.61	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61464418	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	RETURN
FACILITIES MANAGEMENT	5091-113	2018-10-03	2018-10-03	CENTRAL FAIBANK LUMBER	-72.61	CAD	-72.61	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61464418	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	REFUND
FACILITIES MANAGEMENT	5091-114	2018-10-03	2018-10-03	HARDWARE AGENCIES	75.58	CAD	75.58	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61472376	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	LOCK BOX
FACILITIES MANAGEMENT	5091-115	2018-10-03	2018-10-03	HARDWARE AGENCIES	75.58	CAD	75.58	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61472484	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	LOCK BOX
FACILITIES MANAGEMENT	5097-174	2018-10-11	2018-10-11	HARDWARE AGENCIES	200.99	CAD	200.99	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61467474	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	LOCKSET
FACILITIES MANAGEMENT	5099-71	2018-10-15	2018-10-15	PUROLATOR #60121	36.65	CAD	36.65	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0352	CLEARING-FACILITIES OPERATIONS-SOUTH	4215	"Courier Services - Air & Ground, Freight"	SHIPPING HARNESS FOR RE INSPECTION
FACILITIES MANAGEMENT	5101-107	2018-10-16	2018-10-17	CTF SUPPLY (11)	95.73	CAD	95.73	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61472965	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	POWER ZAMAC NAILS BITS
FACILITIES MANAGEMENT	5101-108	2018-10-17	2018-10-17	HARDWARE AGENCIES	220.35	CAD	220.35	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61474131	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	CLOSER
FACILITIES MANAGEMENT	5102-179	2018-10-19	2018-10-19	LAWLOR & CO LTD	230.37	CAD	230.37	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0352	CLEARING-FACILITIES OPERATIONS-SOUTH	5085	Industrial Supplies Not Elsewhere Classi	HARNESS CERTIFICATION AND NEW LANYARDS
FACILITIES MANAGEMENT	5104-49	2018-10-22	2018-10-22	CANADIAN SHADE	186.45	CAD	186.45	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61474331	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7372	"Computer Programming, Integrated Systems"	SERVICE CALL
FACILITIES MANAGEMENT	5105-78	2018-10-22	2018-10-23	CTF SUPPLY (11)	6.88	CAD	6.88	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61473601	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	SCREWS
FACILITIES MANAGEMENT	5105-79	2018-10-23	2018-10-23	IMPARK00090039U	10.00	CAD	10.00	CAD	4770	PARKING EXPENSES (INTOWN)	61474315	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING
FACILITIES MANAGEMENT	5106-85	2018-10-24	2018-10-24	CUSTOM DOOR & LOCK SER	51.81	CAD	51.81	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61475039	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5533	"Automotive Parts, Accessories Stores"	CAM LOCKS
FACILITIES MANAGEMENT	5106-86	2018-10-24	2018-10-24	HARDWARE AGENCIES	345.22	CAD	345.22	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61474626	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	NEW LOCKSET
FACILITIES MANAGEMENT	5107-206	2018-10-25	2018-10-25	CONSTRUCTION SPECIALTI	"1,200.54"	CAD	"1,200.54"	CAD	4233	PCARD RECOVERIES	FA0352	CLEARING-FACILITIES OPERATIONS-SOUTH	5039	Construction Materials Not Elsewhere Cla	DISPUTED
FACILITIES MANAGEMENT	5107-207	2018-10-26	2018-10-26	HARDWARE AGENCIES	577.03	CAD	577.03	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61440138	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	HANDED UNICAN
FACILITIES MANAGEMENT	5107-208	2018-10-26	2018-10-26	HARDWARE AGENCIES	11.75	CAD	11.75	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61475237	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	CAM LOCKS
FACILITIES MANAGEMENT	5110-87	2018-10-30	2018-10-30	WINDOW HARDWARE	38.42	CAD	38.42	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61473878	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5231	"Glass, Paint, Wallpaper Stores"	2 CSMT EXTENDED CRANKS
FACILITIES MANAGEMENT	5110-88	2018-10-30	2018-10-30	HARDWARE AGENCIES	132.95	CAD	132.95	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61464369	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	KICK PLATES
FACILITIES MANAGEMENT	5111-99	2018-10-31	2018-10-31	HARDWARE AGENCIES	104.12	CAD	104.12	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61475953	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	DOOR KICK DOWN
FACILITIES MANAGEMENT	5111-100	2018-10-31	2018-10-31	HARDWARE AGENCIES	128.73	CAD	128.73	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61469305	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	LOCK SET UNDER POOL
					"5,398.08"	CAD	"5,398.08"	CAD							
"PARKS, FORESTRY & RECREATION"	5090-98	2018-10-02	2018-10-02	EAST END GARDEN CENTRE	40.67	CAD	40.67	CAD	2470	FERTILIZERS	P00539	EASTERN BEACHES-TURF&HORT	5261	Lawn and Garden Supply Stores	GARDENING SUPPLIES
					40.67	CAD	40.67	CAD							
"PARKS, FORESTRY & RECREATION"	5092-176	2018-10-04	2018-10-04	THE HOME DEPOT #7013	155.47	CAD	155.47	CAD	2665	PROTECTIVE CLOTHING	P00898	KIPLING YD-PARKS CONSTR	5200	Home Supply Warehouse	**MORE**  KNEE PAD
"PARKS, FORESTRY & RECREATION"	5098-54	2018-10-11	2018-10-12	OMNIFLEX HOSE & EQUIPM	150.18	CAD	150.18	CAD	3099	GENERAL EQUIPMENT	P00898	KIPLING YD-PARKS CONSTR	5085	Industrial Supplies Not Elsewhere Classi	RING FLANGE KIT AND RINGFITTING REPLACEMENT KIT
"PARKS, FORESTRY & RECREATION"	5110-89	2018-10-30	2018-10-30	CHAUNCEY BUILDERS SUPP	575.87	CAD	575.87	CAD	2775	ASPHALT	P00898	KIPLING YD-PARKS CONSTR	5211	"Building Materials, Lumber Stores"	"SEALANTS, ANCHORING ADHESIVE, ASPHALT, NITRILE GLOVES"
					881.52	CAD	881.52	CAD							
"PARKS, FORESTRY & RECREATION"	5089-78	2018-10-01	2018-10-01	CHRYSLER DOWNSVIEW	46.17	CAD	46.17	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5511	"Automobile and Truck Dealers - Sales, Se"	AUTO PARTS
"PARKS, FORESTRY & RECREATION"	5090-99	2018-10-02	2018-10-02	CONCORD HARDWARE	412.62	CAD	412.62	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5251	Hardware Stores	CUTTING WHEELS
					458.79	CAD	458.79	CAD							
CITY CLERKS OFFICE	5102-204	2018-10-17	2018-10-18	THE GLOBE AND MAIL	37.80	CAD	37.80	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	MR0001	MAYOR'S OFFICE	5192	"Books, Periodicals, and Newspapers"	4 WEEK SUBSCRIPTION RENEWAL OF THE GLOBE AND MAIL 10/23/18 - 11/19/18
CITY CLERKS OFFICE	5107-234	2018-10-25	2018-10-25	CDN TIRE STORE #00600	207.78	CAD	207.78	CAD	2615	"DISHES, CUTLERY AND UTENSILS"	A70001	COUNCILLORS-ADMINISTRATION	5200	Home Supply Warehouse	"DISHES, GLASSES AND FLATWARE FOR THE 2ND FLR. SERVERIES"
					245.58	CAD	245.58	CAD							
"PARKS, FORESTRY & RECREATION"	5092-208	2018-10-05	2018-10-05	ANGEL ELECTRONICS	16.94	CAD	16.94	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07745	OLYMPIUM-PRGM SUPPORT	5732	Electronic Sales	CORD FOR PA SYSTEM
"PARKS, FORESTRY & RECREATION"	5097-211	2018-10-11	2018-10-11	ECOLAB CANADA	729.05	CAD	729.05	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07525	OLYMPIUM-FITNESS	5046	Commercial Equipment Not Elsewhere Class	LAUNDRY DETERGENT FOR FITNESS CLUB
"PARKS, FORESTRY & RECREATION"	5105-90	2018-10-23	2018-10-23	PREMIUM UNIFORMS/VISTA	449.11	CAD	449.11	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07525	OLYMPIUM-FITNESS	5137	"Mens, Womens, and Childrens Uniforms and"	NEW TOWELS FOR FITNESS CLUB
"PARKS, FORESTRY & RECREATION"	5105-91	2018-10-23	2018-10-23	LAKESHORE COMMUNICATIO	20.34	CAD	20.34	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07609	OLYMPIUM-PRGM SUPPORT	7622	Electronic Repair Shops	NEW ANTENNA FOR 2 WAY RADIO
"PARKS, FORESTRY & RECREATION"	5111-114	2018-10-31	2018-10-31	SAIL OUTDOORS INC	11.28	CAD	11.28	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07609	OLYMPIUM-PRGM SUPPORT	5651	Family Clothing Stores	REPAIR KIT FOR GYM CURTAIN
					"1,226.72"	CAD	"1,226.72"	CAD							
COURT SERVICES	5090-119	2018-10-02	2018-10-02	YORK U-OSGOODE PROF DE	785.35	CAD	785.35	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	CT6001	LOCAL APPEAL BODY	8220	"Colleges, Universities, Professional Sch"	REGISTRATION FEE-MEDIATION FOR ADJUDICATORS
COURT SERVICES	5095-58	2018-10-09	2018-10-09	EVENTBRITE/SIMCOECHAPT	101.80	CAD	101.80	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	CT6001	LOCAL APPEAL BODY	7922	Theatrical Producers (except Motion Pict	"REGISTRATION SEMINAR SIMCOE CHAPTER-TOR LOCAL APPEAL BODY-OCT.24,2018"
					887.15	CAD	887.15	CAD							
"PARKS, FORESTRY & RECREATION"	5090-120	2018-10-02	2018-10-02	VERMEER CANADA	332.92	CAD	332.92	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00068	S-WEST-PRUNING/REMOVAL	7394	"Equipment Rental and Leasing Services, F"	SWITCH
"PARKS, FORESTRY & RECREATION"	5102-205	2018-10-15	2018-10-18	OMNIFLEX HOSE & EQUIPM	84.67	CAD	84.67	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00790	S-EAST-PRGM SUPPORT	5085	Industrial Supplies Not Elsewhere Classi	HYDRAULIC HOSE
