Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element / Order No.	Cost Centre / WBS Element / Order No. Description	Merchant Type	Merchant Type Description	Purpose	
"PARKS, FORESTRY & RECREATION"	4367-2	2017-01-05	2017-01-06	LOWES #03096*	281.28	CAD	281.28	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5200	Home Supply Warehouse	**MORE**  AURA ELITE DECK SQ WALNUT	
"PARKS, FORESTRY & RECREATION"	4379-3	2017-01-13	2017-01-16	RONA # 55130	10.85	CAD	10.85	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5251	Hardware Stores	CABLE TIES	
"PARKS, FORESTRY & RECREATION"	4379-4	2017-01-13	2017-01-16	RONA # 55130	28.24	CAD	28.24	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5251	Hardware Stores	LINESMAN	
"PARKS, FORESTRY & RECREATION"	4390-4	2017-01-20	2017-01-24	CDN TIRE STORE #00070	9.02	CAD	9.02	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5200	Home Supply Warehouse	TARP	
"PARKS, FORESTRY & RECREATION"	4390-5	2017-01-23	2017-01-24	MICHAELS #4921	41.79	CAD	41.79	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5945	"Game, Toy, and Hobby Shops"	NEEDLE PAC/ ROUND LACE	
"PARKS, FORESTRY & RECREATION"	4392-1	2017-01-23	2017-01-25	CDN TIRE STORE #00070	13.53	CAD	13.53	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5200	Home Supply Warehouse	TARP	
					442.23	CAD	442.23	CAD								
"PARKS, FORESTRY & RECREATION"	4375-9	2017-01-11	2017-01-12	BAHNAIR OF CANADA LIMI	"1,124.35"	CAD	"1,124.35"	CAD	2540	HEATING & AIR CONDITIONING SUPPLIES	P03036	VICTORIA VILLAGE-OPERATIONS	1711	"Air Conditioning, Heating, and Plumbing"	COMPRESSOR FILTERS	
"PARKS, FORESTRY & RECREATION"	4395-6	2017-01-25	2017-01-26	I D N CANADA	839.70	CAD	839.70	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P06689	NORTHWOOD CC-OPERATIONS	5999	Miscellaneous and Specialty Retail Store	DOOR CLOSERS	
"PARKS, FORESTRY & RECREATION"	4395-7	2017-01-25	2017-01-26	I D N CANADA	709.83	CAD	709.83	CAD	2730	LOCKS	P07697	CUMMER COMPLEX-OPERATIONS	5999	Miscellaneous and Specialty Retail Store	DOOR & LOCK SUPPLIES	
					"2,673.88"	CAD	"2,673.88"	CAD								
TORONTO PARAMEDIC SERVICES	4397-4	2017-01-26	2017-01-27	DESERRES.CA	"1,241.31"	CAD	"1,241.31"	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	B46753	OPS - SERVICE DISTRICT 1	5970	"Artist Supply Stores, Craft Shops"	PLASTIC BOXES	
TORONTO PARAMEDIC SERVICES	4400-7	2017-01-26	2017-01-30	STAPLES.CA	220.35	CAD	220.35	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	B46753	OPS - SERVICE DISTRICT 1	5943	"Office, School Supply, and Stationery St"	CLEAR BOXES	
					"1,461.66"	CAD	"1,461.66"	CAD								
"PARKS, FORESTRY & RECREATION"	4386-9	2017-01-17	2017-01-19	RONA # 55140	74.56	CAD	74.56	CAD	2040	"PHOTOCOPY, FAX AND PRINTER SUPPLIES"	P00070	S-WEST-PRUNING/REMOVAL	5251	Hardware Stores	FILTER CARTRIDGE PAPER	
					74.56	CAD	74.56	CAD								
"PARKS, FORESTRY & RECREATION"	4369-6	2017-01-05	2017-01-09	WAL-MART #3159	526.71	CAD	526.71	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06074	OCONNOR CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	PROGRAM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4371-3	2017-01-09	2017-01-10	AVRON FOODS	471.50	CAD	471.50	CAD	*****	RECREATIONAL & EDUCATIONAL SUPPLIES	P06074	OCONNOR CC-SOCIAL PRGM	5199	Nondurable Goods Not Elsewhere Classifie	BREAKFAST & COOKING PROGRAM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4390-6	2017-01-23	2017-01-24	STAPLES STORE #32	69.36	CAD	69.36	CAD	2710	GENERAL HARDWARE	P01668	OCONNOR CC-PRGM SUPPORT	5943	"Office, School Supply, and Stationery St"	FACILITY SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4390-7	2017-01-23	2017-01-24	STAPLES STORE #32	17.30	CAD	17.30	CAD	2710	GENERAL HARDWARE	P01668	OCONNOR CC-PRGM SUPPORT	5943	"Office, School Supply, and Stationery St"	FACILITY SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4390-8	2017-01-23	2017-01-24	STAPLES STORE #32	-4.59	CAD	-4.59	CAD	2710	GENERAL HARDWARE	P01668	OCONNOR CC-PRGM SUPPORT	5943	"Office, School Supply, and Stationery St"	FACILITY SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4392-2	2017-01-23	2017-01-25	YOUR DOLLAR STORE WITH	81.93	CAD	81.93	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06074	OCONNOR CC-SOCIAL PRGM	5999	Miscellaneous and Specialty Retail Store	ART PROGRAM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4397-5	2017-01-26	2017-01-27	AVRON FOODS	638.13	CAD	638.13	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06074	OCONNOR CC-SOCIAL PRGM	5199	Nondurable Goods Not Elsewhere Classifie	BREAKFAST & COOKING PROGRAM SUPPLIES	
					"1,800.34"	CAD	"1,800.34"	CAD								
CITY CLERK'S OFFICE	4401-2	2017-01-30	2017-01-31	ELECTION ADMINISTRATIO	290.46	CAD	219.00	USD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	GV0016	ELECTION OPERATIONS	5968	Direct Marketing - Continuity/Subscripti	ELECTION ADMINISTRATION REPORTS SUBSCRIPTION	
					290.46	CAD	219.00	USD								
PUBLIC HEALTH	4387-7	2017-01-19	2017-01-20	FIRST REFERENCE INC	598.90	CAD	598.90	CAD	4760	MEMBERSHIP FEES	PH1051	INFORMATION TECHNOLOGY	7399	Business Services - Not Elsewhere Classi	ITPP RENEWAL	
PUBLIC HEALTH	4395-8	2017-01-24	2017-01-26	PLURALSIGHT	"2,657.60"	CAD	"1,996.00"	USD	4760	MEMBERSHIP FEES	PH1051	INFORMATION TECHNOLOGY	8299	Educational Services	ANNUAL RENEWAL	
PUBLIC HEALTH	4395-9	2017-01-25	2017-01-26	PROJECT MANAGEMENT INS	254.27	CAD	190.97	USD	4760	MEMBERSHIP FEES	PH1051	INFORMATION TECHNOLOGY	8299	Educational Services	MEMBERSHIP	
					"3,510.77"	CAD	598.90	CAD								
							"2,186.97"	USD								
AFFORDABLE HOUSING OFFICE	4373-2	2017-01-10	2017-01-11	PORTER AI	549.46	CAD	549.46	CAD	4250	CONF/SEMIN - ADVANCE	H20001	AFFORDABLE HOUSING OFFICE-HSG DEV ADM E	4511	"Air Carriers, Airlines - Not Elsewhere C"	TRAVEL	
AFFORDABLE HOUSING OFFICE	4375-10	2017-01-11	2017-01-12	TRANS CANADA STAMP INC	43.51	CAD	43.51	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	H20001	AFFORDABLE HOUSING OFFICE-HSG DEV ADM E	5972	Stamp and Coin Stores - Philatelic and N	DATER STAMP	
AFFORDABLE HOUSING OFFICE	4387-8	2017-01-19	2017-01-20	BECK TAXI	22.25	CAD	22.25	CAD	4220	BUSINESS TRAV - GROUND TRANSPORTATION	H20001	AFFORDABLE HOUSING OFFICE-HSG DEV ADM E	4121	Limousines and Taxicabs	HOME TO AIRPORT	
AFFORDABLE HOUSING OFFICE	4387-9	2017-01-19	2017-01-20	PORTER AIRLINES INC	11.87	CAD	11.87	CAD	4230	BUSINESS TRAV - OTHER EXPENSES	H20001	AFFORDABLE HOUSING OFFICE-HSG DEV ADM E	5812	"Eating Places, Restaurants"	LUNCH	
AFFORDABLE HOUSING OFFICE	4389-13	2017-01-19	2017-01-23	BLUE LINE 1381 TAXITAB	38.33	CAD	38.33	CAD	4220	BUSINESS TRAV - GROUND TRANSPORTATION	H20001	AFFORDABLE HOUSING OFFICE-HSG DEV ADM E	4121	Limousines and Taxicabs	TRANSPORTATION TO MEETING	
AFFORDABLE HOUSING OFFICE	4389-14	2017-01-19	2017-01-23	CAPITAL TAXI 2669 TAXI	33.50	CAD	33.50	CAD	4220	BUSINESS TRAV - GROUND TRANSPORTATION	H20001	AFFORDABLE HOUSING OFFICE-HSG DEV ADM E	4121	Limousines and Taxicabs	AIRPORT TO HOTEL	
AFFORDABLE HOUSING OFFICE	4389-15	2017-01-19	2017-01-23	OTTAWA TAXI SERVICE	37.05	CAD	37.05	CAD	4220	BUSINESS TRAV - GROUND TRANSPORTATION	H20001	AFFORDABLE HOUSING OFFICE-HSG DEV ADM E	4121	Limousines and Taxicabs	TRANSPORTATION FROM MEETING	
AFFORDABLE HOUSING OFFICE	4389-16	2017-01-20	2017-01-23	LIMO AND TAXI SERVICES	23.50	CAD	23.50	CAD	4220	BUSINESS TRAV - GROUND TRANSPORTATION	H20001	AFFORDABLE HOUSING OFFICE-HSG DEV ADM E	4121	Limousines and Taxicabs	AIRPORT TO HOME	
AFFORDABLE HOUSING OFFICE	4389-17	2017-01-20	2017-01-23	HMSHOST OTTAWA AIRPORT	24.27	CAD	24.27	CAD	4230	BUSINESS TRAV - OTHER EXPENSES	H20001	AFFORDABLE HOUSING OFFICE-HSG DEV ADM E	5812	"Eating Places, Restaurants"	DINNER	
AFFORDABLE HOUSING OFFICE	4389-18	2017-01-20	2017-01-23	BLUE LINE 1265 TAXITAB	34.81	CAD	34.81	CAD	4220	BUSINESS TRAV - GROUND TRANSPORTATION	H20001	AFFORDABLE HOUSING OFFICE-HSG DEV ADM E	4121	Limousines and Taxicabs	HOTEL TO AIRPORT	
AFFORDABLE HOUSING OFFICE	4389-19	2017-01-21	2017-01-23	FAIRMONT CHATEAU LAURI	266.53	CAD	266.53	CAD	4252	CONFERENCES/SEMINARS - ACCOMMODATION	H20001	AFFORDABLE HOUSING OFFICE-HSG DEV ADM E	3590	Fairmont Hotels	HOTEL ACCOMODATION	
AFFORDABLE HOUSING OFFICE	4392-3	2017-01-24	2017-01-25	PORTER AI	756.25	CAD	756.25	CAD	4230	BUSINESS TRAV - OTHER EXPENSES	H20001	AFFORDABLE HOUSING OFFICE-HSG DEV ADM E	4511	"Air Carriers, Airlines - Not Elsewhere C"	AIRFARE TO ATTEND MEETING	
AFFORDABLE HOUSING OFFICE	4395-10	2017-01-25	2017-01-26	BECK TAXI	23.50	CAD	23.50	CAD	4220	BUSINESS TRAV - GROUND TRANSPORTATION	H20001	AFFORDABLE HOUSING OFFICE-HSG DEV ADM E	4121	Limousines and Taxicabs	AIRPORT TO HOME	
AFFORDABLE HOUSING OFFICE	4395-11	2017-01-25	2017-01-26	BECK TAXI	24.75	CAD	24.75	CAD	4220	BUSINESS TRAV - GROUND TRANSPORTATION	H20001	AFFORDABLE HOUSING OFFICE-HSG DEV ADM E	4121	Limousines and Taxicabs	AIRPORT TO HOME	
AFFORDABLE HOUSING OFFICE	4397-6	2017-01-25	2017-01-27	BLUE LINE 1919 TAXITAB	30.50	CAD	30.50	CAD	4220	BUSINESS TRAV - GROUND TRANSPORTATION	H20001	AFFORDABLE HOUSING OFFICE-HSG DEV ADM E	4121	Limousines and Taxicabs	OFFICE TO AIRPORT	
					"1,920.08"	CAD	"1,920.08"	CAD								
"PARKS, FORESTRY & RECREATION"	4386-10	2017-01-17	2017-01-19	THE HOME DEPOT #7013	477.00	CAD	477.00	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P10467	WALLACE EMERSON-PRGM SUPPORT	5200	Home Supply Warehouse	**MORE**  MIL56PCSHOCK	
"PARKS, FORESTRY & RECREATION"	4400-8	2017-01-27	2017-01-30	FRESHCO #9880	24.09	CAD	24.09	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10786	WALLACE EMERSON-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	HOT CHOCOLATE	
					501.09	CAD	501.09	CAD								
"PARKS, FORESTRY & RECREATION"	4383-4	2017-01-16	2017-01-18	SOLUTIONS-YOUR ORGANIZ	390.69	CAD	390.69	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P12136	ALNESS YARD-FORESTRY-PRUNING REMOVAL	5719	Miscellaneous House Furnishing Specialty	FILE CABINET ORGANIZING	
					390.69	CAD	390.69	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4383-5	2017-01-17	2017-01-18	PAYPAL *AKIMBOARTPR	887.05	CAD	887.05	CAD	4414	ADVERTISING & PROMOTION	AH0033	CD-PA-CONSERVATION-METRO HALL	8999	Professional Services - Not Elsewhere Cl	INFO SESSIONS	
					887.05	CAD	887.05	CAD								
"PARKS, FORESTRY & RECREATION"	4359-8	2016-12-30	2017-01-03	HENRY'S	196.70	CAD	196.70	CAD	3032	M & E - PHOTOGRAPHIC	P13059	GEN INTRST & CLUBS - EY YOUTH REC STRAT	5946	Camera and Photographic Supply Stores	CAMERAS FOR MEDIA ARTS PRGM	
"PARKS, FORESTRY & RECREATION"	4359-9	2016-12-30	2017-01-03	HENRY'S	917.90	CAD	917.90	CAD	3032	M & E - PHOTOGRAPHIC	P13059	GEN INTRST & CLUBS - EY YOUTH REC STRAT	5946	Camera and Photographic Supply Stores	CAMERAS FOR MEDIA ARTS PRGM	
"PARKS, FORESTRY & RECREATION"	4371-4	2017-01-09	2017-01-10	FORTINO'S (QUEEN'S PLA	34.81	CAD	34.81	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06535	ELMBANK CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"PROGRAM SUPPLIES - GRAPES, APPLES, PINEAPPLE"	
"PARKS, FORESTRY & RECREATION"	4373-3	2017-01-10	2017-01-11	HENRY'S	-93.50	CAD	-93.50	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13059	GEN INTRST & CLUBS - EY YOUTH REC STRAT	5946	Camera and Photographic Supply Stores	RETURN OF MEMORY CARDS	
"PARKS, FORESTRY & RECREATION"	4390-9	2017-01-23	2017-01-24	FORTINO'S (QUEEN'S PLA	42.49	CAD	42.49	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06535	ELMBANK CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"PROGRAM SUPPLIES - MARGARINE, SALT, CURRY PASTE"	
"PARKS, FORESTRY & RECREATION"	4392-4	2017-01-24	2017-01-25	MOOG AUDIO	901.74	CAD	901.74	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13059	GEN INTRST & CLUBS - EY YOUTH REC STRAT	5732	Electronic Sales	SOUND CARD REPLACEMENT FOR MUSIC STUDIO	
"PARKS, FORESTRY & RECREATION"	4400-9	2017-01-27	2017-01-30	SHOPPERSDRUGMART0857	98.27	CAD	98.27	CAD	4118	TICKETS AND ADMISSION FEES	P13059	GEN INTRST & CLUBS - EY YOUTH REC STRAT	5912	"Drug Stores, Pharmacies"	BUS TICKETS & TOKENS	
"PARKS, FORESTRY & RECREATION"	4400-10	2017-01-28	2017-01-30	FORTINO'S (QUEEN'S PLA	39.61	CAD	39.61	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06535	ELMBANK CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"PROGRAM SUPPLIES - LETTUCE, CUCUMBER, TOMATOES"	
					"2,138.02"	CAD	"2,138.02"	CAD								
LONG TERM CARE HOMES & SERVICES	4367-3	2017-01-05	2017-01-06	LOBLAWS #029	7.04	CAD	7.04	CAD	2741	FOOD COSTS	D3B032	CASTLEVIEW WYCHWOOD-FN-RF	5411	"Grocery Stores, Supermarkets"	FOOD COSTS FOR VEGETARIAN RESIDENT	
LONG TERM CARE HOMES & SERVICES	4381-3	2017-01-16	2017-01-17	LOBLAWS #029	29.53	CAD	29.53	CAD	2741	FOOD COSTS	D3B032	CASTLEVIEW WYCHWOOD-FN-RF	5411	"Grocery Stores, Supermarkets"	"FOOD COSTS FOR RESIDENTS, SHORT ON BREAD ORDER"	
LONG TERM CARE HOMES & SERVICES	4395-12	2017-01-25	2017-01-26	LOBLAWS #029	4.98	CAD	4.98	CAD	4699	REPAIRS AND MAINTENANCE - OTHER	D3B032	CASTLEVIEW WYCHWOOD-FN-RF	5411	"Grocery Stores, Supermarkets"	FOOD COSTS FOR VEGETARIAN RESIDENT	
					41.55	CAD	41.55	CAD								
"PARKS, FORESTRY & RECREATION"	4390-10	2017-01-20	2017-01-24	CDN TIRE STORE #00654	116.31	CAD	116.31	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00012	TERMINAL-FERRY OPERATIONS	5200	Home Supply Warehouse	"WOODFILLER, COBALT SET ENAMEL RODS"	
"PARKS, FORESTRY & RECREATION"	4400-11	2017-01-27	2017-01-30	METAL SUPERMARKETS (ET	103.96	CAD	103.96	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00012	TERMINAL-FERRY OPERATIONS	5051	Metal Service Centers and Offices	TUBES	
					220.27	CAD	220.27	CAD								
"PARKS, FORESTRY & RECREATION"	4360-3	2017-01-03	2017-01-04	COLLINS AUTOMOTIVE PAR	178.31	CAD	178.31	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00268	E-NORTH2-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	SPARK PLUG	
"PARKS, FORESTRY & RECREATION"	4373-4	2017-01-10	2017-01-11	PRINCESS AUTO #36	118.63	CAD	118.63	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00268	E-NORTH2-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	RUBBER MATS	
"PARKS, FORESTRY & RECREATION"	4379-5	2017-01-13	2017-01-16	COLLINS AUTOMOTIVE PAR	70.93	CAD	70.93	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00265	E-CENTRAL3-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	HYD FLITERS	
"PARKS, FORESTRY & RECREATION"	4386-11	2017-01-18	2017-01-19	ALPINE LAWN   GARDEN E	350.72	CAD	350.72	CAD	2199	MISCELLANEOUS PARTS	P00038	E-FIELD SERV. 1-PRGM SUPPORT	5261	Lawn and Garden Supply Stores	CHAIN SAW PARTS	
"PARKS, FORESTRY & RECREATION"	4389-20	2017-01-20	2017-01-23	PRINCESS AUTO #36	56.48	CAD	56.48	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00830	TECH SERV. 1-FLEET EQUIP	5085	Industrial Supplies Not Elsewhere Classi	PULLERS	
"PARKS, FORESTRY & RECREATION"	4392-5	2017-01-23	2017-01-25	COLLINS AUTOMOTIVE PAR	57.17	CAD	57.17	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00830	TECH SERV. 1-FLEET EQUIP	5533	"Automotive Parts, Accessories Stores"	POLY SCRUB	
"PARKS, FORESTRY & RECREATION"	4392-6	2017-01-24	2017-01-25	ALPINE LAWN   GARDEN E	654.04	CAD	654.04	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00038	E-FIELD SERV. 1-PRGM SUPPORT	5261	Lawn and Garden Supply Stores	FLYWHEEL STATER KIT	
"PARKS, FORESTRY & RECREATION"	4392-7	2017-01-24	2017-01-25	ALPINE LAWN   GARDEN E	82.09	CAD	82.09	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00038	E-FIELD SERV. 1-PRGM SUPPORT	5261	Lawn and Garden Supply Stores	BRAKE SPRING	
"PARKS, FORESTRY & RECREATION"	4395-13	2017-01-25	2017-01-26	ALPINE LAWN   GARDEN E	91.47	CAD	91.47	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00038	E-FIELD SERV. 1-PRGM SUPPORT	5261	Lawn and Garden Supply Stores	FAN HOUSING	
"PARKS, FORESTRY & RECREATION"	4401-3	2017-01-30	2017-01-31	DTC INDUSTRIAL SALES	197.41	CAD	197.41	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00268	E-NORTH2-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	HOSE	
"PARKS, FORESTRY & RECREATION"	4401-4	2017-01-30	2017-01-31	COLLINS AUTOMOTIVE PAR	127.19	CAD	127.19	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07680	HERON PARK-OPERATIONS	5533	"Automotive Parts, Accessories Stores"	ANTIFREEZE	
					"1,984.44"	CAD	"1,984.44"	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4381-4	2017-01-16	2017-01-17	FABRICLAND DISTRIBUTOR	101.37	CAD	101.37	CAD	2670	UNIFORMS	AH0074	HS-MH-EDUCATION/OUTRCH-MACKENZIE	5949	"Fabric, Needlework, Piece Goods, and Sew"	FABRIC AND NOTIONS	
					101.37	CAD	101.37	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4383-6	2017-01-17	2017-01-18	LOBLAW MLG #1007	49.15	CAD	49.15	CAD	*****	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0074	HS-MH-EDUCATION/OUTRCH-MACKENZIE	5411	"Grocery Stores, Supermarkets"	"OATCAKES, CINNAMON STICKS, LEMONS, CUPS, ETC."	
ECONOMIC DEVELOPMENT & CULTURE	4383-7	2017-01-17	2017-01-18	BED BATH   BEYOND 2032	28.24	CAD	28.24	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0074	HS-MH-EDUCATION/OUTRCH-MACKENZIE	5200	Home Supply Warehouse	FRAMES FOR PORTRAIT	
ECONOMIC DEVELOPMENT & CULTURE	4392-8	2017-01-23	2017-01-25	CDN TIRE STORE #00600	116.18	CAD	116.18	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0074	HS-MH-EDUCATION/OUTRCH-MACKENZIE	5200	Home Supply Warehouse	"TWINE, PAINT THINNER"	
					193.57	CAD	193.57	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4373-5	2017-01-10	2017-01-11	GWARTZMAN'S ART SUPPLI	221.42	CAD	221.42	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0050	HS-MH-BOARD & COMMITTEE-YORK MUSEU	5231	"Glass, Paint, Wallpaper Stores"	WOOD PAINTING PANEL	
ECONOMIC DEVELOPMENT & CULTURE	4387-10	2017-01-19	2017-01-20	FRESHCO 9771	48.43	CAD	48.43	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0076	HS-MH-EDUCATION/OUTRCH-SPADINA	5411	"Grocery Stores, Supermarkets"	"BUTTER, EGGS, SUGAR, MILK, FLOUR, CREAM"	
ECONOMIC DEVELOPMENT & CULTURE	4401-5	2017-01-30	2017-01-31	FRESHCO 9771	2.03	CAD	2.03	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0076	HS-MH-EDUCATION/OUTRCH-SPADINA	5411	"Grocery Stores, Supermarkets"	"EGGS, PLASTIC BAGS"	
					271.88	CAD	271.88	CAD								
"PARKS, FORESTRY & RECREATION"	4369-7	2017-01-06	2017-01-09	NOFRILLS DICKIES 752	30.36	CAD	30.36	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05508	DON MONTGOMERY CRC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	FOOD SUPPLIES FOR COOKING PROGRAM	
"PARKS, FORESTRY & RECREATION"	4369-8	2017-01-06	2017-01-09	YOUR DOLLAR STORE WITH	50.00	CAD	50.00	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05508	DON MONTGOMERY CRC-SOCIAL PRGM	5999	Miscellaneous and Specialty Retail Store	SUPPLIES FOR PRESCHOOL ROOM	
"PARKS, FORESTRY & RECREATION"	4377-3	2017-01-12	2017-01-13	NOFRILLS DICKIES 752	74.67	CAD	74.67	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05508	DON MONTGOMERY CRC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	FOOD SUPPLIES FOR COOKING PROGRAM	
"PARKS, FORESTRY & RECREATION"	4387-11	2017-01-19	2017-01-20	NOFRILLS DICKIES 752	56.77	CAD	56.77	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05508	DON MONTGOMERY CRC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	FOOD SUPPLIES FOR COOKING PROGRAM	
"PARKS, FORESTRY & RECREATION"	4397-7	2017-01-26	2017-01-27	NOFRILLS DICKIES 752	73.72	CAD	73.72	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05508	DON MONTGOMERY CRC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	FOOD SUPPLIES FOR COOKING PROGRAM	
					285.52	CAD	285.52	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4369-9	2017-01-06	2017-01-09	SURVEYMONKEY CA	348.00	CAD	348.00	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	AH0005	AS-PR-PROGRAM SUPPORT-SCARCC	5968	Direct Marketing - Continuity/Subscripti	SUBSCRIPTION RENEWAL	
					348.00	CAD	348.00	CAD								
"PARKS, FORESTRY & RECREATION"	4386-12	2017-01-17	2017-01-19	CDN TIRE STORE #00070	73.44	CAD	73.44	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00668	W-NORTH1-PRGM SUPPORT	5200	Home Supply Warehouse	SKI HILL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4395-14	2017-01-24	2017-01-26	THE HOME DEPOT #7011	52.09	CAD	52.09	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00608	"TURF, HORT, SPORT & GS - EY2"	5200	Home Supply Warehouse	DOWEL 7/8	
					125.53	CAD	125.53	CAD								
"PARKS, FORESTRY & RECREATION"	4369-10	2017-01-06	2017-01-09	FOOD BASICS #692	277.27	CAD	277.27	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13482	PARKWAY FOREST- INSTR ARTS & GEN INT	5411	"Grocery Stores, Supermarkets"	FOOD AND REFRESHMENTS	
"PARKS, FORESTRY & RECREATION"	4373-6	2017-01-09	2017-01-11	HENDRIX HOTEL   RESTAU	332.22	CAD	332.22	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P13487	PARKWAY FOREST- PRGM SUPPORT CR	5046	Commercial Equipment Not Elsewhere Class	RECREATION EQUIPMENT	
"PARKS, FORESTRY & RECREATION"	4379-6	2017-01-12	2017-01-16	HENDRIX HOTEL   RESTAU	140.84	CAD	140.84	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P13487	PARKWAY FOREST- PRGM SUPPORT CR	5046	Commercial Equipment Not Elsewhere Class	RECREATION EQUIPMENT	
"PARKS, FORESTRY & RECREATION"	4381-5	2017-01-16	2017-01-17	FOOD BASICS #692	23.00	CAD	23.00	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13482	PARKWAY FOREST- INSTR ARTS & GEN INT	5411	"Grocery Stores, Supermarkets"	FOOD AND REFRESHMENTS	
