Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element / Order No.	Cost Centre / WBS Element / Order No. Description	Merchant Type	Merchant Type Description	Purpose	
LONG TERM CARE HOMES & SERVICES	3467-10	2015-04-17	2015-04-20	DART GLASS 1989 CORP	845.24	CAD	845.24	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	D3A061	BENDALE ACRES-MT-OA	5950	Crystal and Glassware Stores	FRONT DOOR GLASS REPLACEMENT	
LONG TERM CARE HOMES & SERVICES	3468-7	2015-04-19	2015-04-21	KEY SOLUTIONS	192.10	CAD	192.10	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3A061	BENDALE ACRES-MT-OA	7393	"Detective Agencies, Protective Agencies,"	SERVICE CALL FOR ROAM ALERT	
LONG TERM CARE HOMES & SERVICES	3474-3	2015-04-24	2015-04-24	DRIVE MEDICAL CANADA I	547.84	CAD	547.84	CAD	2860	ASSISTED DEVICES & OTHER AIDS	D3A083	BENDALE ACRES-PS-PS	5047	Laboratory/Medical/Dental/Ophthalmic Hos	BARI TRAPEZE LIFT	
LONG TERM CARE HOMES & SERVICES	3481-4	2015-04-27	2015-04-30	SEARS CANADA DIRECT	"2,290.74"	CAD	"2,290.74"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	D3A061	BENDALE ACRES-MT-OA	5999	Miscellaneous and Specialty Retail Store	SHEERS FOR DINING ROOMS	
LONG TERM CARE HOMES & SERVICES	3481-5	2015-04-27	2015-04-30	SEARS CANADA DIRECT	650.81	CAD	650.81	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	D3A061	BENDALE ACRES-MT-OA	5999	Miscellaneous and Specialty Retail Store	SHEERS FOR DINING ROOMS	
					"5,112.03"	CAD	"5,112.03"	CAD								
"PARKS, FORESTRY & RECREATION"	3454-5	2015-04-09	2015-04-13	CDN TIRE STORE #00119	36.14	CAD	36.14	CAD	2535	PLUMBING SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5200	Home Supply Warehouse	IRRIGATION SUPPLIES	
					36.14	CAD	36.14	CAD								
"PARKS, FORESTRY & RECREATION"	3460-10	2015-04-14	2015-04-16	NAPA WOODBRIDGE #759	646.36	CAD	646.36	CAD	2401	LUBRICANTS	*****	"MULTIPLE COST CENTRES, WBS ELEMENTS OR WORK ORDERS"	5533	"Automotive Parts, Accessories Stores"	1 205 LTR DRUM OF 15W40 OIL	
"PARKS, FORESTRY & RECREATION"	3475-7	2015-04-23	2015-04-27	MOE-HWIN WEB	50.00	CAD	50.00	CAD	4830	PERMIT & LICENSE FEES	P07705	ORIOLE CC-OPERATIONS	9399	Government Services - Not Elsewhere Clas	HAZARDOUS WASTE GENERATOR	
					696.36	CAD	696.36	CAD								
"PARKS, FORESTRY & RECREATION"	3467-11	2015-04-17	2015-04-20	BUNNING SPLICING   RIG	906.26	CAD	906.26	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00070	S-WEST-PRUNING/REMOVAL	5085	Industrial Supplies Not Elsewhere Classi	"PARTS FOR THE MACHINERY IN USE- HOOKS, LATCH KIT"	
					906.26	CAD	906.26	CAD								
"PARKS, FORESTRY & RECREATION"	3460-11	2015-04-14	2015-04-16	WAL-MART #3159	115.85	CAD	115.85	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06074	OCONNOR CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"CANVAS, LEMON, CLOTH - ART SUPPLIES"	
"PARKS, FORESTRY & RECREATION"	3475-8	2015-04-24	2015-04-27	YOUR DOLLAR STORE WITH	31.64	CAD	31.64	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06074	OCONNOR CC-SOCIAL PRGM	5999	Miscellaneous and Specialty Retail Store	CRAFTS - ART SUPPLIES	
					147.49	CAD	147.49	CAD								
"PARKS, FORESTRY & RECREATION"	3448-3	2015-04-07	2015-04-08	FRESHCO 9832	64.82	CAD	64.82	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P07895	MCGREGOR PARK-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"GROCERIES-CAESAR,CHEESE,LETTUCE,FRUIT PUNCH"	
"PARKS, FORESTRY & RECREATION"	3467-12	2015-04-17	2015-04-20	METRO #35	24.85	CAD	24.85	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11225	MCGREGOR PARK-SPORTS	5411	"Grocery Stores, Supermarkets"	HOT DOUBLE PIZZA	
"PARKS, FORESTRY & RECREATION"	3467-13	2015-04-17	2015-04-20	METRO #35	10.11	CAD	10.11	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11225	MCGREGOR PARK-SPORTS	5411	"Grocery Stores, Supermarkets"	GROCERIES- JUICE	
					99.78	CAD	99.78	CAD								
CITY CLERK'S OFFICE	3470-1	2015-04-22	2015-04-23	IACREOT	531.85	CAD	425.00	USD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	GV0016	ELECTION OPERATIONS	8299	Educational Services	REGISTRATION - 2014 IACREOT ANNUAL CONFERENCE	
					531.85	CAD	425.00	USD								
PUBLIC HEALTH	3458-1	2015-04-14	2015-04-15	FIRST REFERENCE INC	542.40	CAD	542.40	CAD	4760	MEMBERSHIP FEES	PH1051	INFORMATION TECHNOLOGY	7399	Business Services - Not Elsewhere Classi	SUBSCRIPTION	
					542.40	CAD	542.40	CAD								
CITY CLERK'S OFFICE	3467-14	2015-04-14	2015-04-20	A CELEBRITY LIMOUSINE	360.52	CAD	360.52	CAD	4822	RECEPTIONS & PUBLIC RELATIONS	GV0019	PROTOCOL	4121	Limousines and Taxicabs	DEPOSIT DOWN-LIMO SERVICE TUDA AWARDS JURY DAYS	
					360.52	CAD	360.52	CAD								
"PARKS, FORESTRY & RECREATION"	3452-3	2015-04-09	2015-04-10	BASTONE HOME HARDWARE	19.72	CAD	19.72	CAD	2730	LOCKS	P04761	WALLACE EMERSON-HOLIDAY CAMPS	5251	Hardware Stores	KEYS	
					19.72	CAD	19.72	CAD								
ECONOMIC DEVELOPMENT & CULTURE	3464-2	2015-04-16	2015-04-17	OSGOODE HALL DINING RO	62.38	CAD	62.38	CAD	4823	MEALS-OUTSIDE LOC'S	ED0057	BUSINESS & PROFESSIONAL SERVICES	7399	Business Services - Not Elsewhere Classi	BUSINESS MEETING W/ EXTERNAL CLIENTS	
					62.38	CAD	62.38	CAD								
"PARKS, FORESTRY & RECREATION"	3464-3	2015-04-15	2015-04-17	ONEIDA EQUIPMENT LTD	211.26	CAD	211.26	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P12136	ALNESS YARD-FORESTRY-PRUNING REMOVAL	5712	"Equipment, Furniture, and Home Furnishin"	CHAINSAW CHAINS	
					211.26	CAD	211.26	CAD								
MUNICIPAL LICENSING & STANDARDS	3478-6	2015-04-28	2015-04-29	CHIRON COMPOUNDING PHA	167.14	CAD	167.14	CAD	4025	PROFESSIONAL SERVICES MEDICAL AND DENTAL	PH5036	TAS WEST REGION	5912	"Drug Stores, Pharmacies"	PRESCRIPTION / SEDATIVES	
					167.14	CAD	167.14	CAD								
ECONOMIC DEVELOPMENT & CULTURE	3474-4	2015-04-23	2015-04-24	PAYPAL *AKIMBOARTPR	250.00	CAD	250.00	CAD	4414	ADVERTISING & PROMOTION	AH0035	CD-RP-PROG & COMMITTEE-METRO HALL	8999	Professional Services - Not Elsewhere Cl	PUBLIC ART AD	
ECONOMIC DEVELOPMENT & CULTURE	3481-6	2015-04-28	2015-04-30	ZERO WEB HOSTING	24.75	CAD	20.00	USD	4085	PROF & TECH-MGMT	AH0035	CD-RP-PROG & COMMITTEE-METRO HALL	4816	Computer Network/Information Services	WEBSITE RENEWAL	
					274.75	CAD	250.00	CAD								
							20.00	USD								
"PARKS, FORESTRY & RECREATION"	3443-5	2015-04-01	2015-04-02	DOLLAR TREE #40138	43.79	CAD	43.79	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06535	ELMBANK CC-SOCIAL PRGM	5331	Variety Stores	CRAFT SUPPLIES FOR ART ATTACK	
"PARKS, FORESTRY & RECREATION"	3450-5	2015-04-08	2015-04-09	FORTINO'S (QUEEN'S PLA	40.59	CAD	40.59	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13059	GEN INTRST & CLUBS - EY YOUTH REC STRAT	5411	"Grocery Stores, Supermarkets"	"COOKING SUPP-LARGE FLAKES, VANILLA, MARGARINE"	
"PARKS, FORESTRY & RECREATION"	3454-6	2015-04-10	2015-04-13	WAL-MART # 3740	13.15	CAD	13.15	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13059	GEN INTRST & CLUBS - EY YOUTH REC STRAT	5411	"Grocery Stores, Supermarkets"	"COOKING SUPP-EGGS, BREAD, MILK"	
"PARKS, FORESTRY & RECREATION"	3456-3	2015-04-13	2015-04-14	FORTINO'S (QUEEN'S PLA	57.06	CAD	57.06	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06535	ELMBANK CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"COOKING SUPP-OLIVEOIL,PEPPER,PEPPERS,ONIONS,GARLIC"	
"PARKS, FORESTRY & RECREATION"	3464-4	2015-04-16	2015-04-17	COSTCO WHOLESALE W535	184.37	CAD	184.37	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13059	GEN INTRST & CLUBS - EY YOUTH REC STRAT	5300	Wholesale Clubs	"YOUTH COUNCIL SNACKS-CHEWY BARS,COOKIES,MILK"	
"PARKS, FORESTRY & RECREATION"	3468-8	2015-04-20	2015-04-21	FORTINO'S (QUEEN'S PLA	9.63	CAD	9.63	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06535	ELMBANK CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"COOKING SUPP-TOFU,POTATOES"	
"PARKS, FORESTRY & RECREATION"	3470-2	2015-04-22	2015-04-23	FORTINO'S (QUEEN'S PLA	6.78	CAD	6.78	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06535	ELMBANK CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"COOKING SUPP-TOFU,POTATOES"	
"PARKS, FORESTRY & RECREATION"	3477-5	2015-04-27	2015-04-28	FORTINO'S (QUEEN'S PLA	9.97	CAD	9.97	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06535	ELMBANK CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"COOKING SUPP - SESAME SEED, PASTA, GARLIC, CABBAGE"	
					365.34	CAD	365.34	CAD								
LONG TERM CARE HOMES & SERVICES	3444-5	2015-04-02	2015-04-06	LOBLAWS #029	30.00	CAD	30.00	CAD	2741	FOOD COSTS	D3B032	CASTLEVIEW WYCHWOOD-FN-RF	5411	"Grocery Stores, Supermarkets"	HOT CROSS BUNS FOR RESIDENT MENU	
LONG TERM CARE HOMES & SERVICES	3444-6	2015-04-04	2015-04-06	STAPLES STORE #286	11.25	CAD	11.25	CAD	2010	STATIONERY AND OFFICE SUPPLIES	D3B011	CASTLEVIEW WYCHWOOD-PA-OA	5943	"Office, School Supply, and Stationery St"	HOLDER FOR SHOW PLATE PHOTO FOR RESIDENT	
LONG TERM CARE HOMES & SERVICES	3470-3	2015-04-22	2015-04-23	KEY SOLUTIONS	-889.88	CAD	-889.88	CAD	4699	REPAIRS AND MAINTENANCE - OTHER	D3B144	CASTLEVIEW WYCHWOOD-NS-NA	7393	"Detective Agencies, Protective Agencies,"	REFUND	
					-848.63	CAD	-848.63	CAD								
"PARKS, FORESTRY & RECREATION"	3448-4	2015-04-07	2015-04-08	COLLINS AUTOMOTIVE PAR	29.95	CAD	29.95	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00265	E-CENTRAL3-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	BEAD SEALER	
"PARKS, FORESTRY & RECREATION"	3464-5	2015-04-16	2015-04-17	HUTCHINSON FARM SUPPLY	130.99	CAD	130.99	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00268	E-NORTH2-TURF&HORT	5599	"Miscellaneous Automotive, Aircraft, and"	BLADE	
"PARKS, FORESTRY & RECREATION"	3467-15	2015-04-16	2015-04-20	B.E. LARKIN EQUIPMENT	259.83	CAD	259.83	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00268	E-NORTH2-TURF&HORT	5046	Commercial Equipment Not Elsewhere Class	PLATE/CARGO	
"PARKS, FORESTRY & RECREATION"	3470-4	2015-04-22	2015-04-23	FASTENAL CANADA02ONTO7	79.46	CAD	79.46	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00268	E-NORTH2-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	WING NUT	
"PARKS, FORESTRY & RECREATION"	3470-5	2015-04-22	2015-04-23	COLLINS AUTOMOTIVE PAR	10.18	CAD	10.18	CAD	2130	PARTS - MOBILE EQUIPMENT	P00268	E-NORTH2-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	FLUID	
"PARKS, FORESTRY & RECREATION"	3474-5	2015-04-23	2015-04-24	HUTCHINSON FARM SUPPLY	532.00	CAD	532.00	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00268	E-NORTH2-TURF&HORT	5599	"Miscellaneous Automotive, Aircraft, and"	SEAT	
"PARKS, FORESTRY & RECREATION"	3474-6	2015-04-23	2015-04-24	COLLINS AUTOMOTIVE PAR	14.41	CAD	14.41	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00268	E-NORTH2-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	HEAD LIGHT	
"PARKS, FORESTRY & RECREATION"	3475-9	2015-04-24	2015-04-27	SNAP ON TOOLS LTD. 600	95.43	CAD	95.43	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00830	TECH SERV. 1-FLEET EQUIP	5251	Hardware Stores	SHOP TOOL	
"PARKS, FORESTRY & RECREATION"	3477-6	2015-04-27	2015-04-28	COLLINS AUTOMOTIVE PAR	195.17	CAD	195.17	CAD	2130	PARTS - MOBILE EQUIPMENT	P00265	E-CENTRAL3-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	MOTOR OIL	
					"1,347.42"	CAD	"1,347.42"	CAD								
"PARKS, FORESTRY & RECREATION"	3474-7	2015-04-23	2015-04-24	AMAZON *MARKETPLCE CA	-16.97	CAD	-16.97	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P00705	N-CENTRAL-SPORTS & REC-AQ. LEIS. INDOOR	4816	Computer Network/Information Services	EXTENSION CORD FOR AQUATIC TRAINING	
					-16.97	CAD	-16.97	CAD								
ECONOMIC DEVELOPMENT & CULTURE	3470-6	2015-04-22	2015-04-23	ABBOTT	420.93	CAD	420.93	CAD	2990	GIFT SHOP ITEMS FOR RESALE	AH0097	HS-MH-PUBLIC/COMMUNITY-TODMORDEN	5719	Miscellaneous House Furnishing Specialty	"ORNAMENTS, FIGURINES, MUGS, TEALITES, ETC."	
					420.93	CAD	420.93	CAD								
"PARKS, FORESTRY & RECREATION"	3441-6	2015-03-30	2015-04-01	CDN TIRE STORE #00182	88.07	CAD	88.07	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04944	OURLAND CC-HOLIDAY CAMPS	5200	Home Supply Warehouse	BASKETBALL NETS	
					88.07	CAD	88.07	CAD								
LONG TERM CARE HOMES & SERVICES	3446-2	2015-04-02	2015-04-07	HUNTS HEALTHCARE INC	345.08	CAD	345.08	CAD	2860	ASSISTED DEVICES & OTHER AIDS	D3B083	CASTLEVIEW WYCHWOOD-PS-PS	5712	"Equipment, Furniture, and Home Furnishin"	REHAB SUPPLIES	
LONG TERM CARE HOMES & SERVICES	3450-6	2015-04-08	2015-04-09	HARTMAN'S KOSHER MEATS	306.20	CAD	306.20	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	5411	"Grocery Stores, Supermarkets"	HARTMAN'S KOSHER MEATS	
LONG TERM CARE HOMES & SERVICES	3474-8	2015-04-23	2015-04-24	CANADIAN CTR FOR ACTIV	36.16	CAD	36.16	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3B083	CASTLEVIEW WYCHWOOD-PS-PS	8220	"Colleges, Universities, Professional Sch"	EDUCATION SUPPLIES	
					687.44	CAD	687.44	CAD								
ECONOMIC DEVELOPMENT & CULTURE	3467-16	2015-04-17	2015-04-20	LOBLAWS #1212	35.37	CAD	35.37	CAD	2740	"CONC, SNACKBAR/GIFTSHOP FOOD ITEMS&SUP"	AH0120	HS-MH-RETAIL-SPADINA	5411	"Grocery Stores, Supermarkets"	"ICED TEA, WATER, POP, JUICE, CHOCOLATE BARS"	
ECONOMIC DEVELOPMENT & CULTURE	3475-10	2015-04-24	2015-04-27	FRESHCO 9771	22.98	CAD	22.98	CAD	2740	"CONC, SNACKBAR/GIFTSHOP FOOD ITEMS&SUP"	AH0120	HS-MH-RETAIL-SPADINA	5411	"Grocery Stores, Supermarkets"	REPRODUCTION TOYS	
					58.35	CAD	58.35	CAD								
ECONOMIC DEVELOPMENT & CULTURE	3460-12	2015-04-15	2015-04-16	CITIZENSHIP   IMM ON-L	230.00	CAD	230.00	CAD	4085	PROF & TECH-MGMT	AH0030	CD-AM-PROGRAM SUPPORT-METRO HALL	9399	Government Services - Not Elsewhere Clas	CITIZENSHIP & IMMIGRATION VISA - INTERN	
					230.00	CAD	230.00	CAD								
ECONOMIC DEVELOPMENT & CULTURE	3443-6	2015-04-02	2015-04-02	ULINE	695.36	CAD	695.36	CAD	*****	JANITORIAL SUPPLIES	*****	"MULTIPLE COST CENTRES, WBS ELEMENTS OR WORK ORDERS"	5964	Direct Marketing - Catalog Merchants	**MORE**  3.5X3.5X1.5 KRAFT JEWELRY BOX	
ECONOMIC DEVELOPMENT & CULTURE	3446-3	2015-04-06	2015-04-07	"FIRST GEAR, INC."	663.72	CAD	519.83	USD	2990	GIFT SHOP ITEMS FOR RESALE	AH0117	HS-MH-RETAIL-FORT YORK	5945	"Game, Toy, and Hobby Shops"	WHOLESALE MINIATURE SOLDIERS	
ECONOMIC DEVELOPMENT & CULTURE	3446-4	2015-04-07	2015-04-07	ULINE	67.80	CAD	67.80	CAD	2570	JANITORIAL SUPPLIES	AH0154	CD-AM-FACILITY MGMT-FORT YORK	5964	Direct Marketing - Catalog Merchants	**MORE**  HEAVY DUTY MESH LAUNDRY BAG	
ECONOMIC DEVELOPMENT & CULTURE	3448-5	2015-04-07	2015-04-08	DISTRIBUTION SIGNATURE	557.02	CAD	557.02	CAD	2990	GIFT SHOP ITEMS FOR RESALE	AH0117	HS-MH-RETAIL-FORT YORK	5111	"Stationery, Office Supplies, Printing an"	BAGS AND PACKAGING	
ECONOMIC DEVELOPMENT & CULTURE	3458-2	2015-04-13	2015-04-15	K ROSS  CREATIONS	124.30	CAD	124.30	CAD	2990	GIFT SHOP ITEMS FOR RESALE	AH0117	HS-MH-RETAIL-FORT YORK	5971	Art Dealers and Galleries	WHOLESALE CUSTOM HANDMADE JEWELRY	
ECONOMIC DEVELOPMENT & CULTURE	3460-13	2015-04-15	2015-04-16	FITZHENRY AND WHITESID	723.30	CAD	723.30	CAD	2990	GIFT SHOP ITEMS FOR RESALE	AH0117	HS-MH-RETAIL-FORT YORK	5942	Book Stores	WHOLESALE BOOKS	
ECONOMIC DEVELOPMENT & CULTURE	3475-11	2015-04-23	2015-04-27	CHEEKY UMBRELLA	434.70	CAD	434.70	CAD	2990	GIFT SHOP ITEMS FOR RESALE	AH0117	HS-MH-RETAIL-FORT YORK	5691	Men's and Women's Clothing Stores	WHOLESALE LACE PARASOLS	
					"3,266.20"	CAD	"2,602.48"	CAD								
							519.83	USD								
ECONOMIC DEVELOPMENT & CULTURE	3441-7	2015-03-31	2015-04-01	ONTARIO MUSEUM ASSOCIA	"1,000.00"	CAD	"1,000.00"	CAD	4760	MEMBERSHIP FEES	AH0088	HS-MH-PROGRAM SUPPORT-METRO HALL	7999	Recreation Services (Not Elsewhere Class	MEMBERSHIP	
ECONOMIC DEVELOPMENT & CULTURE	3467-17	2015-04-17	2015-04-20	EVENTSOURCE.CA	"1,829.99"	CAD	"1,829.99"	CAD	4414	ADVERTISING & PROMOTION	AH0088	HS-MH-PROGRAM SUPPORT-METRO HALL	7311	Advertising Services	EVENT WEBSITE AD POSTINGS	
ECONOMIC DEVELOPMENT & CULTURE	3467-18	2015-04-17	2015-04-20	EVENTSOURCE.CA	"1,829.99"	CAD	"1,829.99"	CAD	4414	ADVERTISING & PROMOTION	AH0088	HS-MH-PROGRAM SUPPORT-METRO HALL	7311	Advertising Services	EVENT WEBSITE AD POSTINGS	
ECONOMIC DEVELOPMENT & CULTURE	3467-19	2015-04-19	2015-04-20	HOOTSUITE MEDIA INC.	14.11	CAD	11.29	USD	4414	ADVERTISING & PROMOTION	AH0068	HS-MH-COMMUNICATION/MKT-METRO HALL	5968	Direct Marketing - Continuity/Subscripti	SOCIAL MEDIA ADVERTISEMENT	
					"4,674.09"	CAD	"4,659.98"	CAD								
							11.29	USD								
ECONOMIC DEVELOPMENT & CULTURE	3444-7	2015-04-02	2015-04-06	SQ *RCBOISJOLI	120.00	CAD	120.00	CAD	2990	GIFT SHOP ITEMS FOR RESALE	AH0120	HS-MH-RETAIL-SPADINA	7333	"Commercial Art, Graphics, Photography"	GOLDEN FOX TUMBLER AND GOLDEN SQUIRREL BOTTLE	
ECONOMIC DEVELOPMENT & CULTURE	3444-8	2015-04-02	2015-04-06	THE PIETERSMA TINWORKS	202.07	CAD	202.07	CAD	2990	GIFT SHOP ITEMS FOR RESALE	AH0120	HS-MH-RETAIL-SPADINA	5970	"Artist Supply Stores, Craft Shops"	PUNCHED TIN LAMPS AND CANDLE HOLDERS	
ECONOMIC DEVELOPMENT & CULTURE	3450-7	2015-04-08	2015-04-09	MICHELLE BEAUDOIN	166.83	CAD	166.83	CAD	2990	GIFT SHOP ITEMS FOR RESALE	AH0120	HS-MH-RETAIL-SPADINA	5970	"Artist Supply Stores, Craft Shops"	"METAL FRAME, PUZZLE, MARTINI GLASS, ETC."	
ECONOMIC DEVELOPMENT & CULTURE	3452-4	2015-04-09	2015-04-10	ABBOTT	408.50	CAD	408.50	CAD	2990	GIFT SHOP ITEMS FOR RESALE	AH0120	HS-MH-RETAIL-SPADINA	5719	Miscellaneous House Furnishing Specialty	"SOAP DISH, CREAMER, WALL HOOK, MIRROR, ETC."	
ECONOMIC DEVELOPMENT & CULTURE	3452-5	2015-04-09	2015-04-10	CHEEKY BEE	290.91	CAD	290.91	CAD	2990	GIFT SHOP ITEMS FOR RESALE	AH0120	HS-MH-RETAIL-SPADINA	7399	Business Services - Not Elsewhere Classi	"DRIPPED GOLD, TAPERS, TEALITES, ETC."	
ECONOMIC DEVELOPMENT & CULTURE	3456-4	2015-04-10	2015-04-14	ACTIVE AMERICA CORP	558.07	CAD	558.07	CAD	2990	GIFT SHOP ITEMS FOR RESALE	AH0120	HS-MH-RETAIL-SPADINA	5651	Family Clothing Stores	"GREEN O/S, NATURAL BROWN O/S, IVORY O/S ETC."	
ECONOMIC DEVELOPMENT & CULTURE	3456-5	2015-04-13	2015-04-14	EDDIE'S HANG-UP DISPLA	410.98	CAD	410.98	CAD	2990	GIFT SHOP ITEMS FOR RESALE	AH0094	HS-MH-PROGRAM SUPPORT-SPADINA	5046	Commercial Equipment Not Elsewhere Class	JEWELRY AND GIFT DISPLAY FIXTURES	
ECONOMIC DEVELOPMENT & CULTURE	3456-6	2015-04-13	2015-04-14	WILD AND WOLF	511.71	CAD	511.71	CAD	2990	GIFT SHOP ITEMS FOR RESALE	AH0120	HS-MH-RETAIL-SPADINA	5947	"Card, Gift, Novelty, and Souvenir Shops"	GAMES AND TOYS	
ECONOMIC DEVELOPMENT & CULTURE	3460-14	2015-04-14	2015-04-16	BEE BY THE SEA NATURAL	242.27	CAD	242.27	CAD	2990	GIFT SHOP ITEMS FOR RESALE	AH0120	HS-MH-RETAIL-SPADINA	5977	Cosmetic Stores	SOAPS AND LOTIONS	
ECONOMIC DEVELOPMENT & CULTURE	3477-7	2015-04-27	2015-04-28	MICHELLE BEAUDOIN	13.22	CAD	13.22	CAD	2990	GIFT SHOP ITEMS FOR RESALE	AH0094	HS-MH-PROGRAM SUPPORT-SPADINA	5970	"Artist Supply Stores, Craft Shops"	DOG BONE HEART PAW	
ECONOMIC DEVELOPMENT & CULTURE	3477-8	2015-04-27	2015-04-28	ACTIVE AMERICA CORP	54.81	CAD	54.81	CAD	2990	GIFT SHOP ITEMS FOR RESALE	AH0094	HS-MH-PROGRAM SUPPORT-SPADINA	5651	Family Clothing Stores	"IVORY O/S, BLACK FELT O/S, MUSHROOM FELT O/S"	
					"2,979.37"	CAD	"2,979.37"	CAD								
"PARKS, FORESTRY & RECREATION"	3443-7	2015-04-01	2015-04-02	4IMPRINT	262.62	CAD	262.62	CAD	2790	PRESENTATION/PROMOTIONAL ITEMS	P07690	LAMOREAUX-PRGM SUPPORT	5969	Direct Marketing - Other Direct Marketer	PROMOTIONAL MAGNETS (FITNESS)	
"PARKS, FORESTRY & RECREATION"	3443-8	2015-04-01	2015-04-02	4IMPRINT	750.30	CAD	750.30	CAD	2790	PRESENTATION/PROMOTIONAL ITEMS	P07690	LAMOREAUX-PRGM SUPPORT	5969	Direct Marketing - Other Direct Marketer	PROMOTIONAL PENS (FITNESS)	
					"1,012.92"	CAD	"1,012.92"	CAD								
"PARKS, FORESTRY & RECREATION"	3444-9	2015-04-02	2015-04-06	NEDCO CENTRAL	705.12	CAD	705.12	CAD	2575	ELECTRICAL SUPPLIES	P12786	KIPLING YD-S-FAC. & MECH.SVCES	5065	Electrical Parts and Equipment	*VP*FP54/841/HO 4' T5 54W HO 4100K	
"PARKS, FORESTRY & RECREATION"	3444-10	2015-04-02	2015-04-06	NEDCO CTRL DIV. WESTBU	92.28	CAD	92.28	CAD	2575	ELECTRICAL SUPPLIES	P12786	KIPLING YD-S-FAC. & MECH.SVCES	5065	Electrical Parts and Equipment	"HEAT SHRINK, 6STR HYLINK"	
"PARKS, FORESTRY & RECREATION"	3454-7	2015-04-07	2015-04-13	TRIMATE ELECTRIC SUPPL	"1,100.30"	CAD	"1,100.30"	CAD	2575	ELECTRICAL SUPPLIES	P12786	KIPLING YD-S-FAC. & MECH.SVCES	7629	"Appliance Repair Shops, Electrical and S"	"26W PL LAMP 41K 2PIN QUAD, BALLAST"	
"PARKS, FORESTRY & RECREATION"	3454-8	2015-04-10	2015-04-13	TRIMATE ELECTRIC SUPPL	"1,046.74"	CAD	"1,046.74"	CAD	2575	ELECTRICAL SUPPLIES	P12786	KIPLING YD-S-FAC. & MECH.SVCES	7629	"Appliance Repair Shops, Electrical and S"	"FL LAMP, BALLAST"	
"PARKS, FORESTRY & RECREATION"	3467-20	2015-04-17	2015-04-20	NEDCO CTRL DIV. WESTBU	49.81	CAD	49.81	CAD	2575	ELECTRICAL SUPPLIES	P12786	KIPLING YD-S-FAC. & MECH.SVCES	5065	Electrical Parts and Equipment	"PATCHCORD, PLUGS"	
					"2,994.25"	CAD	"2,994.25"	CAD								
"PARKS, FORESTRY & RECREATION"	3441-8	2015-03-30	2015-04-01	CDN TIRE STORE #00654	108.46	CAD	108.46	CAD	2715	PAINT SUPPLIES	P00012	TERMINAL-FERRY OPERATIONS	5200	Home Supply Warehouse	PAINTING SUPPLIES	
